parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0300-1010,0300,1010,2,0.35,1.12045,3.277105,0.9164,-2.413881,0.35
1,2,0300-1010,1010,1010,2,0.65,6.553145,-13.823669,5.754912,-2.413881,0.65
2,3,0303-1010-1013,0303,0403-1010-1013,3,0.17,-2.583135,9.734789,-6.707225,6.770954,0.17
2,3,0303-1010-1013,1010,0403-1010-1013,3,0.68,4.040833,-9.128432,4.347329,2.077316,0.68
2,3,0303-1010-1013,1013,0403-1010-1013,3,0.15,4.040833,-2.53186,-0.108576,6.770954,0.15
3,3,1010-1013-1303,1303,1010-1013-1303,3,0.22,5.875682,2.676752,-6.624523,6.530805,0.22
3,3,1010-1013-1303,1013,1010-1013-1303,3,0.72,7.282063,-7.584075,-0.086236,6.530805,0.72
3,3,1010-1013-1303,1010,1010-1013-1303,3,0.06,7.282063,-16.821109,6.242053,1.935491,0.06
4,3,0300-0303-1010,1010,0400-0403-1010,3,0.28,6.532934,-8.231622,4.674985,0.055635,0.28
4,3,0300-0303-1010,0300,0400-0403-1010,3,0.53,1.097991,4.146756,-1.914881,0.055635,0.53
4,3,0300-0303-1010,0303,0400-0403-1010,3,0.19,1.09799,9.561256,-8.071231,6.628531,0.19
5,3,0300-0303-1010,1010,0400-0403-1010-1303,3,0.32,7.301551,-11.458547,6.735503,0.006055,0.32
5,3,0300-0303-1010,0300,0400-0403-1010-1303,3,0.49,1.378929,6.844746,0.679024,0.006055,0.49
5,3,0300-0303-1010,0303,0400-0403-1010-1303,3,0.19,1.378929,10.509826,-4.426638,6.586697,0.19
6,2,0303-1013,1013,0311-0403-1011-1013,2,0.54,6.478475,-5.472938,-0.020469,6.706665,0.54
6,2,0303-1013,0303,0311-0403-1011-1013,2,0.46,-0.038376,9.475984,-5.896232,6.706665,0.46
7,2,0303-1010,0303,0403-1010,2,0.22,-1.823524,10.041045,-3.300106,6.378499,0.22
7,2,0303-1010,1010,0403-1010,2,0.78,4.772519,-10.342723,4.977928,1.031478,0.78
8,5,0010-0013-0210-0300-0303,0300,0110-0113-0403,5,0.28,-2.598636,6.015797,1.145007,0.299062,0.28
8,5,0010-0013-0210-0300-0303,0210,0110-0113-0403,5,0.08,-2.416502,1.22985,6.722017,0.299062,0.08
8,5,0010-0013-0210-0300-0303,0010,0110-0113-0403,5,0.44,3.449344,-5.2856629999999996,7.629062,0.299064,0.44
8,5,0010-0013-0210-0300-0303,0303,0110-0113-0403,5,0.13,-2.598636,9.336785,-1.352599,6.581941,0.13
8,5,0010-0013-0210-0300-0303,0013,0110-0113-0403,5,0.07,3.449344,-2.018617,5.131456,6.581941,0.07
9,3,0300-0303-1010,0303,-1,3,0.51,0.94377,10.952003,-5.272241,7.426137,0.51
9,3,0300-0303-1010,1010,-1,3,0.25,6.747822,-10.226569,7.688577,1.52398,0.25
