Phase,Count,Frequency
0000,1,1.0091835704914725e-4
0000-0303,1,1.0091835704914725e-4
0001-0303,5,5.045917852457363e-4
0002-0010,2,2.018367140982945e-4
0003-0010,1,1.0091835704914725e-4
0003-0011,1,1.0091835704914725e-4
0010,129,0.013018468059339995
0010-0011,20,0.002018367140982945
0010-0012,10,0.0010091835704914725
0010-0012-0302,4,4.03673428196589e-4
0010-0013,22,0.0022202038550812393
0010-0013-0300-0303,1,1.0091835704914725e-4
0010-0013-0303,32,0.003229387425572712
0010-0100-0303,1,1.0091835704914725e-4
0010-0113-0303,2,2.018367140982945e-4
0010-0200,1,1.0091835704914725e-4
0010-0203,1,1.0091835704914725e-4
0010-0300,26,0.0026238772832778284
0010-0300-0301,1,1.0091835704914725e-4
0010-0300-0302,1,1.0091835704914725e-4
0010-0300-0303,31,0.0031284690685235645
0010-0301,1,1.0091835704914725e-4
0010-0302,9,9.082652134423251e-4
0010-0303,348,0.03511958825310324
0010-0310,1,1.0091835704914725e-4
0010-0311,1,1.0091835704914725e-4
0010-0312,2,2.018367140982945e-4
0010-0313,13,0.0013119386416389142
0011,2,2.018367140982945e-4
0011-0012-0301-0302,1,1.0091835704914725e-4
0011-0013-0303,7,7.064284993440307e-4
0011-0103,1,1.0091835704914725e-4
0011-0301-0303,2,2.018367140982945e-4
0011-0303,9,9.082652134423251e-4
0011-0313,1,1.0091835704914725e-4
0012,1,1.0091835704914725e-4
0012-0302,1,1.0091835704914725e-4
0013,4,4.03673428196589e-4
0013-0113,1,1.0091835704914725e-4
0013-0303,11,0.0011101019275406197
0100,3,3.027550711474417e-4
0100-0300,1,1.0091835704914725e-4
0100-0303,8,8.07346856393178e-4
0101-0303,3,3.027550711474417e-4
0101-0303-1001,2,2.018367140982945e-4
0102-1010,1,1.0091835704914725e-4
0103,1,1.0091835704914725e-4
0103-1010,4,4.03673428196589e-4
0103-1011,1,1.0091835704914725e-4
0110,3,3.027550711474417e-4
0110-0111,1,1.0091835704914725e-4
0110-0111-0300-0301-1010-1011,1,1.0091835704914725e-4
0110-0113-0303,1,1.0091835704914725e-4
0110-0113-0303-1010,1,1.0091835704914725e-4
0110-0300,4,4.03673428196589e-4
0110-0300-0303,4,4.03673428196589e-4
0110-0300-0303-1010,6,6.055101422948834e-4
0110-0303,15,0.0015137753557372085
0110-0303-1010,5,5.045917852457363e-4
0110-0303-1010-1013,1,1.0091835704914725e-4
0110-0310,1,1.0091835704914725e-4
0110-0312,1,1.0091835704914725e-4
0110-0313-1010,1,1.0091835704914725e-4
0110-0313-1010-1013,1,1.0091835704914725e-4
0111-0113-0301-0303-1011-1013,1,1.0091835704914725e-4
0111-0113-0303,1,1.0091835704914725e-4
0111-0303,4,4.03673428196589e-4
0111-0303-1011-1013,1,1.0091835704914725e-4
0111-0313,1,1.0091835704914725e-4
0112-0113-0302-0303,1,1.0091835704914725e-4
0112-0302-1010,1,1.0091835704914725e-4
0112-0302-1012,1,1.0091835704914725e-4
0112-0303-0312,1,1.0091835704914725e-4
0112-1010,1,1.0091835704914725e-4
0112-1010-1012,1,1.0091835704914725e-4
0112-1012,1,1.0091835704914725e-4
0113,1,1.0091835704914725e-4
0113-0300-0303-1010,1,1.0091835704914725e-4
0113-0303,4,4.03673428196589e-4
