Phase,RACIPE,DSGRN,JSD,Parameter,nState
0010,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0010-0012,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0010-0012-0302,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0013-0303,0.01593625498007968,0.01707455890722823,0.06525410403463076,Phase,3
0010-0013-0303-0310,5.691519635742744e-4,0,0.06525410403463076,Phase,3
0010-0013-0313,0.0014228799089356858,0.0014228799089356858,0.06525410403463076,Phase,3
0010-0100-0300,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0103-0303,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0110-0303,0,0.0028457598178713715,0.06525410403463076,Phase,3
0010-0110-0312,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0110-0313,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0113-0300-0303,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0010-0113-0303,8.537279453614115e-4,8.537279453614115e-4,0.06525410403463076,Phase,3
0010-0200-0300,5.691519635742744e-4,8.537279453614115e-4,0.06525410403463076,Phase,3
0010-0210,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0010-0210-0300,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0210-0303,0.0028457598178713715,0.0042686397268070575,0.06525410403463076,Phase,3
0010-0210-0303-0310,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0010-0210-0312,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0010-0210-0313,2.845759817871372e-4,5.691519635742744e-4,0.06525410403463076,Phase,3
0010-0300,5.691519635742744e-4,0,0.06525410403463076,Phase,3
0010-0300-0302,5.691519635742744e-4,5.691519635742744e-4,0.06525410403463076,Phase,3
0010-0300-0303,0.02333523050654525,0.025896414342629483,0.06525410403463076,Phase,3
0010-0303,0.00199203187250996,0,0.06525410403463076,Phase,3
0010-0303-0310,0.014228799089356859,0.01593625498007968,0.06525410403463076,Phase,3
0010-0310,8.537279453614115e-4,0,0.06525410403463076,Phase,3
0010-0310-0312,0.0011383039271485487,0.0011383039271485487,0.06525410403463076,Phase,3
0010-0310-0313,8.537279453614115e-4,8.537279453614115e-4,0.06525410403463076,Phase,3
0010-0313,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0011-0013-0313,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0011-0301-0303,0.0025611838360842347,0.0028457598178713715,0.06525410403463076,Phase,3
0013-0303,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0101-0301-0303,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0101-0301-1001,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0103-0303-1003,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0110-0300-0303,0.0011383039271485487,0.0011383039271485487,0.06525410403463076,Phase,3
0110-0300-1010,0.0011383039271485487,0.0014228799089356858,0.06525410403463076,Phase,3
0110-0303,0.001707455890722823,0,0.06525410403463076,Phase,3
0110-0303-0310,0.001707455890722823,0.0022766078542970974,0.06525410403463076,Phase,3
0110-0303-0310-1010,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0110-0303-0310-1010-1013,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0110-0303-1010,0.001707455890722823,0.0022766078542970974,0.06525410403463076,Phase,3
0110-0310-0312,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0110-0310-0313,0.0011383039271485487,0.0011383039271485487,0.06525410403463076,Phase,3
0110-0310-1010,0.00199203187250996,0.0022766078542970974,0.06525410403463076,Phase,3
0110-0312,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0110-0313,2.845759817871372e-4,0,0.06525410403463076,Phase,3
0111-0301-1011,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0113-0303-1010,5.691519635742744e-4,5.691519635742744e-4,0.06525410403463076,Phase,3
0113-0303-1013,0.005691519635742743,0.006545247581104155,0.06525410403463076,Phase,3
0113-0313-1013,5.691519635742744e-4,8.537279453614115e-4,0.06525410403463076,Phase,3
0200-0300-1010,0.0022766078542970974,0.0028457598178713715,0.06525410403463076,Phase,3
0202-0302-1010,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0203-0303-1003,2.845759817871372e-4,5.691519635742744e-4,0.06525410403463076,Phase,3
0203-0303-1013,0,2.845759817871372e-4,0.06525410403463076,Phase,3
0210-0300-0303,2.845759817871372e-4,2.845759817871372e-4,0.06525410403463076,Phase,3
0210-0300-1010,0.0014228799089356858,0.0022766078542970974,0.06525410403463076,Phase,3
