parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.38,-2.60904,-0.070796,0.38
1,3,00-02-20,02,00-02-20,3,0.57,-7.301585,6.066931,0.57
1,3,00-02-20,20,00-02-20,3,0.05,3.462333,-2.533002,0.05
2,2,02-20,02,02-20-21,2,0.41,-1.432509,5.854283,0.41
2,2,02-20,20,02-20-21,2,0.59,6.073663,-5.779896,0.59
3,2,02-20,02,02-20,2,0.03,-1.124777,3.131762,0.03
3,2,02-20,20,02-20,2,0.97,6.535051,-9.059829,0.97
4,2,02-20,20,02-20,2,0.82,6.499924,-6.282355,0.82
4,2,02-20,02,02-20,2,0.18,-3.941482,4.322812,0.18
5,4,02-12-20-21,12,02-12-20-21,4,0.26,1.266859,7.804477,0.26
5,4,02-12-20-21,20,02-12-20-21,4,0.35,6.970768,-4.231685,0.35
5,4,02-12-20-21,02,02-12-20-21,4,0.29,-4.92795,7.804477,0.29
5,4,02-12-20-21,21,02-12-20-21,4,0.1,6.599701,1.96303,0.1
6,2,02-20,20,02-20,2,0.47,6.363206,-2.533351,0.47
6,2,02-20,02,02-20,2,0.53,-0.664884,5.346247,0.53
7,2,10-20,20,10-20,2,0.38,6.435094,-9.321353,0.38
7,2,10-20,10,10-20,2,0.62,0.430417,-9.321353,0.62
8,3,00-02-20,02,00-02-20,3,0.32,-7.676114,5.518885,0.32
8,3,00-02-20,20,00-02-20,3,0.22,5.409285,-5.892556,0.22
8,3,00-02-20,00,00-02-20,3,0.46,-1.143746,-0.889875,0.46
9,2,02-20,20,02-20,2,0.05,4.845802,-3.052281,0.05
9,2,02-20,02,02-20,2,0.95,-7.247452,6.941775,0.95
10,4,00-02-12-20,12,00-02-12-20,4,0.01,1.6825,4.562351,0.01
10,4,00-02-12-20,20,00-02-12-20,4,0.42,6.044239,-6.254344,0.42
10,4,00-02-12-20,00,00-02-12-20,4,0.45,-0.303948,-0.957055,0.45
10,4,00-02-12-20,02,00-02-12-20,4,0.12,-4.665586,4.564877,0.12
11,2,02-20,20,02-20,2,0.07,4.895596,-4.672349,0.07
11,2,02-20,02,02-20,2,0.93,-6.743974,5.155402,0.93
12,1,02,02,02,1,1,-4.719525,6.299679,1
13,3,02-20-22,22,02-20-22,3,0.42,2.119993,2.541072,0.42
13,3,02-20-22,02,02-20-22,3,0.55,-4.033959,5.341466,0.55
13,3,02-20-22,20,02-20-22,3,0.03,6.1449,-3.402414,0.03
14,1,02,02,02-22,1,1,-4.544885,7.154646,1
15,3,02-20-22,02,01-02-20-22,3,0.33,-5.08494,6.713779,0.33
15,3,02-20-22,22,01-02-20-22,3,0.28,0.739715,4.055448,0.28
15,3,02-20-22,20,01-02-20-22,3,0.39,7.154197,-2.58258,0.39
16,4,02-12-20-21,21,02-12-20-21,4,0.37,7.684632,0.338365,0.37
16,4,02-12-20-21,02,02-12-20-21,4,0.11,-4.246758,5.591357,0.11
16,4,02-12-20-21,20,02-12-20-21,4,0.4,7.684632,-4.236395,0.4
16,4,02-12-20-21,12,02-12-20-21,4,0.12,1.206709,5.591357,0.12
17,2,02-20,20,02-20,2,0.16,5.954497,-2.701732,0.16
17,2,02-20,02,02-20,2,0.84,-5.918857,8.436708,0.84
18,2,02-20,02,01-02-20,2,0.86,-3.407434,6.82288,0.86
18,2,02-20,20,01-02-20,2,0.14,5.737837,-1.836762,0.14
19,2,02-20,20,02-20,2,0.91,7.460269,-5.969805,0.91
19,2,02-20,02,02-20,2,0.09,-4.117134,6.86095,0.09
20,1,02,02,02-20,1,1,-6.155558,6.809691,1
21,3,01-02-20,01,01-02-20,3,0.01,-3.713029,1.518851,0.01
21,3,01-02-20,20,01-02-20,3,0.79,6.451217,-4.011998,0.79
21,3,01-02-20,02,01-02-20,3,0.2,-3.717267,6.867833,0.2
22,3,01-02-20,20,01-02-20,3,0.15,5.894035,-5.674042,0.15
22,3,01-02-20,02,01-02-20,3,0.31,-6.506392,5.592449,0.31
22,3,01-02-20,01,01-02-20,3,0.54,-6.506296,0.097214,0.54
23,3,02-20-22,02,01-02-20-22,3,0.61,-4.374221,7.981772,0.61
23,3,02-20-22,20,01-02-20-22,3,0.22,4.84397,-4.026757,0.22
23,3,02-20-22,22,01-02-20-22,3,0.17,1.890961,2.251336,0.17
24,3,01-02-20,02,01-02-20,3,0.47,-6.294493,7.392554,0.47
24,3,01-02-20,20,01-02-20,3,0.18,5.323116,-5.414177,0.18
24,3,01-02-20,01,01-02-20,3,0.35,-6.294493,0.928367,0.35
25,1,02,02,02,1,1,-4.459458,7.165685,1
26,1,02,02,02,1,1,-6.135952,6.435954,1
27,2,02-20,20,02-20,2,0.01,4.982888,-3.374654,0.01
27,2,02-20,02,02-20,2,0.99,-5.769132,6.906212,0.99
28,3,02-20-22,02,02-10-20-22,3,0.58,-4.41554,7.571696,0.58
28,3,02-20-22,20,02-10-20-22,3,0.07,5.993308,-0.47715,0.07
28,3,02-20-22,22,02-10-20-22,3,0.35,1.54483,4.498472,0.35
29,2,02-20,20,02-20,2,0.64,5.71741,-3.913333,0.64
29,2,02-20,02,02-20,2,0.36,-5.034451,6.367532,0.36
30,2,02-20,20,02-20,2,0.03,4.840144,-2.552846,0.03
30,2,02-20,02,02-20,2,0.97,-6.474179,8.016549,0.97
31,2,20-22,22,02-20-22,2,0.71,5.299299,3.503845,0.71
31,2,20-22,20,02-20-22,2,0.29,6.798598,-1.109711,0.29
32,2,02-20,02,02-20,2,0.94,-8.214251,6.238261,0.94
32,2,02-20,20,02-20,2,0.06,3.607353,-4.912615,0.06
33,3,02-20-21,20,02-20-21,3,0.04,3.769492,-3.947924,0.04
33,3,02-20-21,02,02-20-21,3,0.92,-8.387146,5.667827,0.92
33,3,02-20-21,21,02-20-21,3,0.04,3.664146,1.816241,0.04
34,1,20,20,20,1,1,8.364272,-9.353705,1
35,3,02-20-21,02,02-20-21,3,0.93,-9.12804,7.159934,0.93
35,3,02-20-21,21,02-20-21,3,0.04,3.567687,0.822719,0.04
