Phase,Count,Frequency
00,92,0.0092
00-01,1,1e-4
00-10,2,2e-4
01,2232,0.2232
01-10,5342,0.5342
01-11,59,0.0059
10,2062,0.2062
10-11,59,0.0059
11,151,0.0151
