parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0210-0303-1010-1013,0210,0210-0303-1010-1013,4,0.34,0.075386,-1.650789,7.109855,1.04328,0.34
1,4,0210-0303-1010-1013,0303,0210-0303-1010-1013,4,0.34,0.075386,8.529798,-2.584639,6.788947,0.34
1,4,0210-0303-1010-1013,1010,0210-0303-1010-1013,4,0.13,6.000557,-14.359939,7.109855,1.04328,0.13
1,4,0210-0303-1010-1013,1013,0210-0303-1010-1013,4,0.19,6.000557,-9.916854,2.61127,6.788947,0.19
2,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.17,2.318935,3.260252,0.441236,-0.449349,0.17
2,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.04,2.318935,8.967614,-5.247163,6.159933,0.04
2,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.74,8.228098,-14.453055,7.021784,-0.449349,0.74
2,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.05,8.228098,-4.226628,1.333386,6.159933,0.05
3,3,0310-1010-1013,1010,0303-0310-1010-1013,3,0.5,7.142436,-8.836827,6.742994,0.057188,0.5
3,3,0310-1010-1013,1013,0303-0310-1010-1013,3,0.01,7.142436,-4.380434,4.612417,4.919885,0.01
3,3,0310-1010-1013,0310,0303-0310-1010-1013,3,0.49,3.408103,0.261664,2.066582,0.057188,0.49
4,3,0210-0303-0310,0310,0210-0303-0310,3,0.36,-1.051083,3.680836,3.689736,1.230949,0.36
4,3,0210-0303-0310,0303,0210-0303-0310,3,0.57,-1.051083,10.689913,0.947523,6.389648,0.57
4,3,0210-0303-0310,0210,0210-0303-0310,3,0.07,-1.051083,-0.767126,3.689736,1.230949,0.07
5,4,0300-0303-1010-1013,1013,0300-0303-1010-1013,4,0.1,8.083412,-6.428771,0.987049,6.454401,0.1
5,4,0300-0303-1010-1013,0300,0300-0303-1010-1013,4,0.09,1.93888,3.08768,-0.263419,0.009813,0.09
5,4,0300-0303-1010-1013,0303,0300-0303-1010-1013,4,0.11,1.93888,9.766724,-5.02355,6.454401,0.11
5,4,0300-0303-1010-1013,1010,0300-0303-1010-1013,4,0.7,8.083412,-13.004441,5.747179,0.009812,0.7
6,2,0310-1010,0310,0310-1010,2,0.75,2.002047,2.138013,1.645636,-3.145043,0.75
6,2,0310-1010,1010,0310-1010,2,0.25,8.347442,-3.990962,5.633545,-3.145043,0.25
7,3,0303-1010-1013,1010,0303-1010-1013,3,0.51,4.221673,-11.836279,7.822098,1.517972,0.51
7,3,0303-1010-1013,1013,0303-1010-1013,3,0.17,4.221673,-5.451379,1.392997,7.339154,0.17
7,3,0303-1010-1013,0303,0303-1010-1013,3,0.32,-1.791462,9.247692,-4.358623,7.339154,0.32
8,2,1010-1303,1303,1010-1303,2,0.93,2.684809,3.106585,-6.878886,5.18066,0.93
8,2,1010-1303,1010,1010-1303,2,0.07,7.69961,-15.635735,3.506251,0.593501,0.07
9,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.37,4.777057,-12.463624,5.006109,-0.273036,0.37
9,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.44,0.952765,3.425684,-1.138932,-0.273039,0.44
9,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.18,0.952765,9.334849,-6.755489,5.872002,0.18
9,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.01,4.777057,-3.193574,-0.610448,5.872002,0.01
10,2,1010-1013,1013,1010-1013-1303,2,0.11,7.598088,-5.761442,2.754676,5.45649,0.11
10,2,1010-1013,1010,1010-1013-1303,2,0.89,7.598088,-12.185722,6.4496,-0.715276,0.89
11,1,0303,0303,0303,1,1,2.460083,11.465153,-2.933955,6.249861,1
12,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.4,6.385487,-9.958675,8.124476,1.909806,0.4
12,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.26,1.396632,2.236427,5.467309,1.909807,0.26
12,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.11,6.385487,-5.225662,2.02033,7.300984,0.11
12,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.23,1.396632,9.580817,-0.636838,7.300984,0.23
13,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.39,6.496845,-10.510119,7.967183,1.530339,0.39
13,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.16,0.781936,0.848109,1.864025,1.530337,0.16
13,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.27,6.496845,-8.005825,3.506344,6.610108,0.27
13,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.18,0.781936,9.749543,-2.596816,6.610108,0.18
14,3,0303-1010-1013,1013,0303-1010-1013,3,0.24,6.780667,-10.548614,1.647342,6.503791,0.24
14,3,0303-1010-1013,1010,0303-1010-1013,3,0.71,6.780667,-16.655512,6.517359,0.637473,0.71
14,3,0303-1010-1013,0303,0303-1010-1013,3,0.05,1.641599,5.269101,-4.227631,6.503791,0.05
15,3,0303-1010-1013,1013,0303-1010-1013,3,0.27,8.978151,-7.052035,2.151352,7.513609,0.27
15,3,0303-1010-1013,1010,0303-1010-1013,3,0.48,8.978151,-12.890577,6.743287,2.774956,0.48
15,3,0303-1010-1013,0303,0303-1010-1013,3,0.25,3.18961,11.361568,0.900611,7.513609,0.25
16,3,0303-1010-1013,1010,0303-1010-1013-1113,3,0.75,4.780887,-13.273751,6.584801,0.333646,0.75
16,3,0303-1010-1013,0303,0303-1010-1013-1113,3,0.18,-0.933098,8.444386,-5.411471,5.939311,0.18
16,3,0303-1010-1013,1013,0303-1010-1013-1113,3,0.07,4.780887,-7.870334,0.488402,5.939311,0.07
17,2,0303-0310,0303,0303-0310,2,0.72,1.815391,10.41496,-0.39279,7.176134,0.72
17,2,0303-0310,0310,0303-0310,2,0.28,1.815391,5.001224,6.160406,2.693341,0.28
18,4,0303-1010-1013-1203,1203,0303-1010-1013-1203,4,0.02,6.358335,-1.545975,-1.165046,7.331092,0.02
18,4,0303-1010-1013-1203,1013,0303-1010-1013-1203,4,0.66,6.358335,-11.866882,1.450505,7.331092,0.66
18,4,0303-1010-1013-1203,1010,0303-1010-1013-1203,4,0.14,6.358335,-18.446613,7.430291,3.763906,0.14
18,4,0303-1010-1013-1203,0303,0303-1010-1013-1203,4,0.18,1.260307,5.013083,-3.744965,7.331092,0.18
19,3,0010-0300-0303,0010,0010-0300-0303,3,0.28,1.272823,-6.377728,4.254312,0.026596,0.28
19,3,0010-0300-0303,0303,0010-0300-0303,3,0.45,-3.809489,10.837001,-8.474327,6.405052,0.45
19,3,0010-0300-0303,0300,0010-0300-0303,3,0.27,-3.809489,4.644135,-1.905867,0.026596,0.27
20,3,0300-0303-1010,1010,0300-0303-1010,3,0.13,4.857505,-11.093388,4.55668,-0.044049,0.13
20,3,0300-0303-1010,0303,0300-0303-1010,3,0.77,2.072461,9.755158,-6.794736,5.937321,0.77
20,3,0300-0303-1010,0300,0300-0303-1010,3,0.1,2.072461,3.845709,-1.077328,-0.044051,0.1
21,5,1011-1013-1103-1301-1303,1103,1011-1013-1103-1201-1303,5,0.03,6.271665,-2.321411,-3.791132,7.865209,0.03
21,5,1011-1013-1103-1301-1303,1301,1011-1013-1103-1201-1303,5,0.01,2.489584,-0.428177,-3.791131,4.340219,0.01
21,5,1011-1013-1103-1301-1303,1013,1011-1013-1103-1201-1303,5,0.68,6.271665,-8.913185,2.810607,7.865209,0.68
21,5,1011-1013-1103-1301-1303,1011,1011-1013-1103-1201-1303,5,0.09,6.271665,-13.059187,2.810607,4.340219,0.09
21,5,1011-1013-1103-1301-1303,1303,1011-1013-1103-1201-1303,5,0.19,2.489267,3.71782,-3.791132,7.865209,0.19
22,3,0300-0303-1010,1010,-1,3,0.5,6.087927,-11.830456999999999,4.851545,-0.878636,0.5
22,3,0300-0303-1010,0303,-1,3,0.07,-0.020822,11.199565,-7.592326,5.760246,0.07
22,3,0300-0303-1010,0300,-1,3,0.43,-0.020822,5.411028,-1.370396,-0.878636,0.43
23,3,0303-1003-1010,1010,0303-1003-1010,3,0.48,7.479604,-14.368267,6.262759,0.959343,0.48
23,3,0303-1003-1010,0303,0303-1003-1010,3,0.16,2.607289,9.877132,-1.081631,6.713176,0.16
23,3,0303-1003-1010,1003,0303-1003-1010,3,0.36,7.479604,-2.806399,1.529745,6.713176,0.36
24,3,0300-0303-1010,0300,0300-0303-1010,3,0.22,-1.027231,5.939022,-2.234554,2.269477,0.22
24,3,0300-0303-1010,1010,0300-0303-1010,3,0.18,5.407589,-9.094268,3.736887,2.269477,0.18
24,3,0300-0303-1010,0303,0300-0303-1010,3,0.6,-1.027231,9.87507,-7.819898,8.306535,0.6
25,6,0111-0113-0301-0303-1011-1013,1011,0111-0113-0301-0303-1011-1013,6,0.19,6.373403,-9.914519,6.869713,1.945354,0.19
25,6,0111-0113-0301-0303-1011-1013,0301,0111-0113-0301-0303-1011-1013,6,0.16,0.213271,8.025897,0.346406,1.945354,0.16
25,6,0111-0113-0301-0303-1011-1013,0113,0111-0113-0301-0303-1011-1013,6,0.03,0.21328,-3.341414,4.258336,6.678367,0.03
25,6,0111-0113-0301-0303-1011-1013,1013,0111-0113-0301-0303-1011-1013,6,0.2,6.373403,-9.914519,4.258336,6.678367,0.2
25,6,0111-0113-0301-0303-1011-1013,0303,0111-0113-0301-0303-1011-1013,6,0.39,0.213271,8.025897,-2.264969,6.678367,0.39
25,6,0111-0113-0301-0303-1011-1013,0111,0111-0113-0301-0303-1011-1013,6,0.03,0.213279,-3.341414,6.869713,1.945354,0.03
26,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.29,6.237655,-3.199223,-0.664093,7.162839,0.29
26,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.19,-0.218251,9.808713,-6.872671,7.162839,0.19
26,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.35,6.237655,-15.300882,5.479953,0.927234,0.35
26,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.17,-0.218251,3.235607,-0.728625,0.927234,0.17
27,3,0300-0303-1010,0303,0300-0303-1010,3,0.4,1.713642,10.775937,-3.85527,6.736821,0.4
27,3,0300-0303-1010,0300,0300-0303-1010,3,0.45,1.713642,6.465418,1.452062,1.183849,0.45
27,3,0300-0303-1010,1010,0300-0303-1010,3,0.15,6.604222,-3.800876,6.404685,1.183849,0.15
28,6,0300-0302-1002-1010-1200-1202,1202,0300-0302-1002-1010-1200-1202,6,0.03,6.669624,-0.102903,-5.102891,4.647546,0.03
28,6,0300-0302-1002-1010-1200-1202,1200,0300-0302-1002-1010-1200-1202,6,0.1,6.669629,-0.39812,1.0110730000000001,-0.691506,0.1
28,6,0300-0302-1002-1010-1200-1202,0302,0300-0302-1002-1010-1200-1202,6,0.1,1.635281,6.277885,-5.102831,4.647546,0.1
28,6,0300-0302-1002-1010-1200-1202,1010,0300-0302-1002-1010-1200-1202,6,0.37,6.669629,-9.819514,7.057995,-0.691506,0.37
28,6,0300-0302-1002-1010-1200-1202,0300,0300-0302-1002-1010-1200-1202,6,0.26,1.635281,5.982668,1.011074,-0.691506,0.26
28,6,0300-0302-1002-1010-1200-1202,1002,0300-0302-1002-1010-1200-1202,6,0.14,6.669629,-4.914147,0.944031,4.647546,0.14
29,1,1010,1010,1010,1,1,6.896135,-10.47124,7.031527,-2.636341,1
30,2,0110-0310,0110,0110-0310,2,0.21,-2.446141,-3.008572,7.187967,-4.285323,0.21
