Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000-0001-0300-0301,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0001-0002-0301-0302,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0011-0210-0211,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0011-0300-0301,9.655616350177019e-4,9.655616350177019e-4,0.18662241487828718,Phase,4
0010-0011-0310-0311,6.43707756678468e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0010-0012-0210-0312,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0012-0302-0310,3.21853878339234e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0010-0012-0310-0312,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0013-0103-0303,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0013-0110-0303,0,0.001287415513356936,0.18662241487828718,Phase,4
0010-0013-0113-0303,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0013-0200-0303,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0013-0203-0303,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0013-0210-0303,3.21853878339234e-4,0.0016092693916961698,0.18662241487828718,Phase,4
0010-0013-0300-0303,0.005793369810106212,0.005793369810106212,0.18662241487828718,Phase,4
0010-0013-0303,0.0016092693916961698,0,0.18662241487828718,Phase,4
0010-0013-0303-0310,0.0016092693916961698,0.002574831026713872,0.18662241487828718,Phase,4
0010-0013-0310-0313,6.43707756678468e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0010-0100-0300-0303,0.0016092693916961698,0.002252977148374638,0.18662241487828718,Phase,4
0010-0110-0300-0303,0,0.003540392661731574,0.18662241487828718,Phase,4
0010-0112-0300-0302,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0113-0300-0303,0.001287415513356936,0.001287415513356936,0.18662241487828718,Phase,4
0010-0113-0303-0310,9.655616350177019e-4,9.655616350177019e-4,0.18662241487828718,Phase,4
0010-0200-0300-0303,3.21853878339234e-4,0.0019311232700354038,0.18662241487828718,Phase,4
0010-0210,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0010-0210-0300-0302,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0210-0300-0303,0.002574831026713872,0.002574831026713872,0.18662241487828718,Phase,4
0010-0210-0303,6.43707756678468e-4,0,0.18662241487828718,Phase,4
0010-0213-0310-0313,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0010-0300-0303,0.005149662053427744,0,0.18662241487828718,Phase,4
0010-0302-0310,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0010-0303,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0010-0303-0310,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0010-0310,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0010-0310-0313,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0011-0012-0301-0302,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0011-0012-0302,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0011-0013-0301-0303,0.001287415513356936,0.001287415513356936,0.18662241487828718,Phase,4
0011-0013-0303-0311,0.0016092693916961698,0.0019311232700354038,0.18662241487828718,Phase,4
0011-0013-0311-0313,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0011-0111-0301-0303,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0011-0301-0302,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0011-0301-0303,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0012-0013-0302-0303,6.43707756678468e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0013-0303,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0013-0303-0310,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0101-0301-0303-1001,0.002896684905053106,0.0041841004184100415,0.18662241487828718,Phase,4
0101-0301-0303-1001-1003,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0102-0302-1002-1010,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0103-0303-1003-1010,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0103-0303-1010,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0110-0210-0303-1010,0,9.655616350177019e-4,0.18662241487828718,Phase,4
0110-0300-0302-1010,6.43707756678468e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0110-0300-0303,0.0016092693916961698,0,0.18662241487828718,Phase,4
0110-0300-0303-1010,0.007724493080141615,0.009333762471837787,0.18662241487828718,Phase,4
0110-0300-0303-1010-1113,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0110-0303,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0110-0303-0310,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0110-0303-0310-1010,0.006115223688445446,0.008690054715159318,0.18662241487828718,Phase,4
0110-0310-0312-1010,3.21853878339234e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0110-0310-0313-1010,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0110-0310-0313-1010-1013,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0110-1010,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0111-0113-0303-0311,6.43707756678468e-4,9.655616350177019e-4,0.18662241487828718,Phase,4
0111-0113-0311-0313,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0111-0301-0303-1011,0.001287415513356936,0.002896684905053106,0.18662241487828718,Phase,4
0111-0303-0311-1011,3.21853878339234e-4,9.655616350177019e-4,0.18662241487828718,Phase,4
0111-0311,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0112-0113-0302-0303,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0112-0302-1012,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0112-0312-1010-1012,9.655616350177019e-4,0.0019311232700354038,0.18662241487828718,Phase,4
0113-0210-0303-1010,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0113-0303-1010-1013,0.02188606372706791,0.03186353395558417,0.18662241487828718,Phase,4
0113-0303-1013,6.43707756678468e-4,0,0.18662241487828718,Phase,4
0113-0313-1010-1013,0.0041841004184100415,0.005149662053427744,0.18662241487828718,Phase,4
0113-0313-1011-1013,3.21853878339234e-4,3.21853878339234e-4,0.18662241487828718,Phase,4
0200-0300-0303-1000,3.21853878339234e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0200-0300-0303-1010,0.0067589314451239136,0.013196009011908594,0.18662241487828718,Phase,4
0200-0300-0303-1010-1013,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0200-0300-0303-1010-1103,3.21853878339234e-4,0,0.18662241487828718,Phase,4
0201-0301-0303-1001,3.21853878339234e-4,6.43707756678468e-4,0.18662241487828718,Phase,4
0201-0301-0303-1011,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0202-0302-1002-1010,0,3.21853878339234e-4,0.18662241487828718,Phase,4
0203-0303-1001-1003,0,3.21853878339234e-4,0.18662241487828718,Phase,4
