Phase,Count,Frequency
00-01-20,6,6e-4
00-02,23,0.0023
00-02-10,8,8e-4
00-02-12-20,27,0.0027
00-02-12-20-21,2,2e-4
00-02-20,898,0.0898
00-02-20-21,28,0.0028
00-02-20-22,24,0.0024
00-02-21,1,1e-4
00-12-20,2,2e-4
00-20,17,0.0017
01-02,26,0.0026
01-02-10-20,83,0.0083
01-02-10-20-22,6,6e-4
01-02-11-12,1,1e-4
01-02-11-12-20,59,0.0059
01-02-11-20,3,3e-4
01-02-12-20,11,0.0011
01-02-20,622,0.0622
01-02-20-21-22,1,1e-4
01-02-20-22,62,0.0062
01-02-21,3,3e-4
01-02-21-22,8,8e-4
01-12-20,7,7e-4
01-20,1,1e-4
02,399,0.0399
02-10,1,1e-4
02-10-11-20-21,68,0.0068
02-10-20,613,0.0613
02-10-20-21,11,0.0011
02-10-20-22,85,0.0085
02-10-21,5,5e-4
02-11-12-20,4,4e-4
02-11-20,3,3e-4
02-11-20-21,3,3e-4
02-11-21,6,6e-4
02-11-21-22,1,1e-4
02-12,67,0.0067
02-12-20,566,0.0566
02-12-20-21,46,0.0046
02-12-20-22,12,0.0012
02-12-21,11,0.0011
02-20,3335,0.3335
02-20-21,558,0.0558
02-20-21-22,6,6e-4
02-20-22,1030,0.103
02-21,139,0.0139
02-21-22,55,0.0055
02-22,165,0.0165
10-11-20-21,3,3e-4
10-12-20,1,1e-4
10-12-20-22,11,0.0011
10-20,23,0.0023
11-12-20,10,0.001
11-12-21-22,9,9e-4
11-21,1,1e-4
12,17,0.0017
12-20,131,0.0131
12-20-21,13,0.0013
12-20-22,48,0.0048
12-21,3,3e-4
12-22,9,9e-4
20,375,0.0375
20-21,47,0.0047
20-21-22,1,1e-4
20-22,144,0.0144
21,13,0.0013
21-22,11,0.0011
22,12,0.0012
