parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.01,-4.363467,3.054858,0.01
1,2,02-20,20,02-20,2,0.99,6.82532,-8.663941,0.99
2,5,02-10-11-20-21,02,02-10-11-20-21,5,0.49,-5.261647,7.496332,0.49
2,5,02-10-11-20-21,10,02-10-11-20-21,5,0.22,1.029619,-3.038944,0.22
2,5,02-10-11-20-21,11,02-10-11-20-21,5,0.07,1.029618,1.196529,0.07
2,5,02-10-11-20-21,20,02-10-11-20-21,5,0.15,6.740867,-3.038944,0.15
2,5,02-10-11-20-21,21,02-10-11-20-21,5,0.07,6.740866,1.196529,0.07
3,3,02-12-20,20,02-12-20,3,0.79,7.367396,-5.492121,0.79
3,3,02-12-20,02,02-12-20,3,0.12,-2.489858,5.604044,0.12
3,3,02-12-20,12,02-12-20,3,0.09,2.041259,5.588706,0.09
4,3,00-02-20,20,00-02-20,3,0.27,5.16609,-5.136349,0.27
4,3,00-02-20,02,00-02-20,3,0.37,-4.629264,6.026083,0.37
4,3,00-02-20,00,00-02-20,3,0.36,0.087716,-0.419377,0.36
5,3,02-20-22,20,02-20-22,3,0.49,7.532314,-3.192029,0.49
5,3,02-20-22,02,02-20-22,3,0.01,-1.30898,5.999874,0.01
5,3,02-20-22,22,02-20-22,3,0.5,5.17765,2.510805,0.5
6,3,02-20-22,20,02-20-22,3,0.16,6.92524,-3.646396,0.16
6,3,02-20-22,02,02-20-22,3,0.18,-2.932028,7.449757,0.18
6,3,02-20-22,22,02-20-22,3,0.66,1.599103,2.280432,0.66
7,3,02-20-22,22,02-20-22,3,0.6,1.192865,3.777886,0.6
7,3,02-20-22,02,02-20-22,3,0.28,-4.875311,7.495237,0.28
7,3,02-20-22,20,02-20-22,3,0.12,7.309137,-1.62139,0.12
8,2,20-22,20,20-22,2,0.31,7.02431,-2.765062,0.31
8,2,20-22,22,20-22,2,0.69,4.838961,3.845691,0.69
9,3,02-12-20,20,02-12-20,3,0.82,6.661494,-7.255931,0.82
9,3,02-12-20,02,02-12-20,3,0.1,-4.557622,4.99566,0.1
9,3,02-12-20,12,02-12-20,3,0.08,1.053751,4.994868,0.08
10,2,20-21,21,20-21,2,0.62,6.711094,0.604099,0.62
10,2,20-21,20,20-21,2,0.38,6.711094,-5.427672,0.38
11,2,02-20,02,02-20,2,0.89,-4.769724,4.633985,0.89
11,2,02-20,20,02-20,2,0.11,3.999517,-6.068387,0.11
12,2,02-20,02,02-20,2,0.04,-0.822861,5.421344,0.04
12,2,02-20,20,02-20,2,0.96,7.01869,-6.293845,0.96
13,1,20,20,20,1,1,5.832566,-10.015114,1
14,2,01-02,01,01-02,2,0.56,-4.013213,0.296924,0.56
14,2,01-02,02,01-02,2,0.44,-4.013213,5.710479,0.44
15,2,20-22,22,20-22,2,0.79,3.550998,0.361154,0.79
15,2,20-22,20,20-22,2,0.21,6.93933,-2.96739,0.21
16,3,02-20-22,20,02-20-22,3,0.19,6.513253,-4.804685,0.19
16,3,02-20-22,22,02-20-22,3,0.37,2.780337,0.491731,0.37
16,3,02-20-22,02,02-20-22,3,0.44,-3.404706,6.608001,0.44
17,2,02-20,20,02-20,2,0.98,6.257293,-9.819004,0.98
17,2,02-20,02,02-20,2,0.02,-4.347894,2.186537,0.02
18,2,02-20,02,02-20-21,2,0.94,-5.510678,6.880753,0.94
18,2,02-20,20,02-20-21,2,0.06,5.913291,-0.299625,0.06
19,4,00-02-12-20,02,00-02-12-20,4,0.11,-3.859059,4.984491,0.11
19,4,00-02-12-20,20,00-02-12-20,4,0.46,5.257567,-4.770578,0.46
19,4,00-02-12-20,00,00-02-12-20,4,0.33,-0.141637,0.202006,0.33
19,4,00-02-12-20,12,00-02-12-20,4,0.1,1.540072,4.984491,0.1
20,3,02-10-20,20,02-10-20,3,0.23,6.266646,-5.514854,0.23
20,3,02-10-20,02,02-10-20,3,0.49,-6.624389,6.623066,0.49
20,3,02-10-20,10,02-10-20,3,0.28,-0.138628,-5.514836,0.28
21,3,00-02-20,00,00-02-20,3,0.39,-0.257897,-0.657945,0.39
21,3,00-02-20,20,00-02-20,3,0.32,6.290777,-6.932514,0.32
21,3,00-02-20,02,00-02-20,3,0.29,-6.097091,4.998673,0.29
22,3,02-20-21,02,02-20-21,3,0.85,-6.774648,6.179728,0.85
22,3,02-20-21,21,02-20-21,3,0.07,5.240128,0.604799,0.07
22,3,02-20-21,20,02-20-21,3,0.08,5.240128,-1.580551,0.08
23,2,02-20,02,02-10-20,2,0.08,-5.470978,4.724133,0.08
23,2,02-20,20,02-10-20,2,0.92,5.09745,-8.159882,0.92
24,3,02-10-20,02,02-10-20,3,0.23,-1.877508,4.785369,0.23
24,3,02-10-20,10,02-10-20,3,0.23,1.114322,-7.684185,0.23
24,3,02-10-20,20,02-10-20,3,0.54,6.300404,-7.684167,0.54
