Phase,RACIPE,DSGRN,JSD,Parameter,nState
0012-0021-0202,0.002911208151382824,0,0.8318603124013275,Phase,4
0012-0021-0202-1020,0.001455604075691412,0.001455604075691412,0.8318603124013275,Phase,4
0012-0021-0202-2020,0.001455604075691412,0.055312954876273655,0.8318603124013275,Phase,4
0012-0102-2011-2020,0.001455604075691412,0.002911208151382824,0.8318603124013275,Phase,4
0012-0102-2020-2100,0,0.001455604075691412,0.8318603124013275,Phase,4
0012-0202-1011-1020,0,0.001455604075691412,0.8318603124013275,Phase,4
0012-0202-2011-2020,0.005822416302765648,0.056768558951965066,0.8318603124013275,Phase,4
0012-0202-2020,0.020378457059679767,0,0.8318603124013275,Phase,4
0012-0202-2020-2100,0,0.001455604075691412,0.8318603124013275,Phase,4
0012-0202-2021,0.001455604075691412,0,0.8318603124013275,Phase,4
0012-2020,0.004366812227074236,0,0.8318603124013275,Phase,4
0021-0022-0202-2020,0.001455604075691412,0,0.8318603124013275,Phase,4
0021-0112-0202-2020,0.001455604075691412,0,0.8318603124013275,Phase,4
0021-0202-0211-2020,0.001455604075691412,0.046579330422125184,0.8318603124013275,Phase,4
0021-0202-2020,0.026200873362445413,0,0.8318603124013275,Phase,4
0021-2020,0.001455604075691412,0,0.8318603124013275,Phase,4
0022-0202-1201-2020,0,0.004366812227074236,0.8318603124013275,Phase,4
0022-0202-2020,0.004366812227074236,0,0.8318603124013275,Phase,4
0022-0202-2020-2101,0,0.004366812227074236,0.8318603124013275,Phase,4
0022-0202-2020-2210,0,0.001455604075691412,0.8318603124013275,Phase,4
0102-1002-2001-2020,0,0.001455604075691412,0.8318603124013275,Phase,4
0102-1002-2020,0.001455604075691412,0,0.8318603124013275,Phase,4
0102-2020,0.002911208151382824,0,0.8318603124013275,Phase,4
0112-0120,0.001455604075691412,0,0.8318603124013275,Phase,4
0112-0120-0202-1020,0,0.001455604075691412,0.8318603124013275,Phase,4
0112-0120-0202-2020,0.004366812227074236,0.046579330422125184,0.8318603124013275,Phase,4
0112-0121-0202-2020,0.004366812227074236,0.017467248908296942,0.8318603124013275,Phase,4
0112-0202-1012-2020,0,0.018922852983988356,0.8318603124013275,Phase,4
0112-0202-1120-2020,0,0.002911208151382824,0.8318603124013275,Phase,4
0112-0202-2011-2020,0,0.00727802037845706,0.8318603124013275,Phase,4
0112-0202-2011-2020-2201,0.001455604075691412,0,0.8318603124013275,Phase,4
0112-0202-2012-2020,0.002911208151382824,0.002911208151382824,0.8318603124013275,Phase,4
0112-0202-2012-2021,0,0.001455604075691412,0.8318603124013275,Phase,4
0112-0202-2020,0.011644832605531296,0,0.8318603124013275,Phase,4
0120-0201,0.001455604075691412,0,0.8318603124013275,Phase,4
0120-0201-0210-2020,0,0.001455604075691412,0.8318603124013275,Phase,4
0120-0202,0.001455604075691412,0,0.8318603124013275,Phase,4
0120-0202-0210-1020,0,0.002911208151382824,0.8318603124013275,Phase,4
