parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0021-0202-2020,2,0.26,-6.732122,5.849411,-1.246459,6.086254,0.26
1,2,0202-2020,2020,0021-0202-2020,2,0.74,5.000537,-5.988812,6.221471,-2.193173,0.74
2,2,0202-2020,0202,0202-1201-1210-2020,2,0.43,-4.354287,3.781638,-3.045345,6.014254,0.43
2,2,0202-2020,2020,0202-1201-1210-2020,2,0.57,7.771431,-4.631258,7.437916,-3.421979,0.57
3,2,0202-2020,2020,0012-0202-2020,2,0.88,7.226396,-4.548539,5.916353,-2.743777,0.88
3,2,0202-2020,0202,0012-0202-2020,2,0.12,-2.962921,5.50436,-3.615427,6.251179,0.12
4,2,0202-2020,2020,0202-1012-2020,2,0.9,6.489015,-5.485285,5.162496,-3.284787,0.9
4,2,0202-2020,0202,0202-1012-2020,2,0.1,-3.563848,5.243882,-3.350367,7.446176,0.1
5,2,0202-2020,2020,0120-0202-2020,2,0.02,7.013314,-2.139867,5.072237,-3.099417,0.02
5,2,0202-2020,0202,0120-0202-2020,2,0.98,-1.517197,4.943077,-3.820685,4.714622,0.98
6,3,0202-2020-2210,2210,0202-2020,3,0.07,4.135835,3.375819,1.904281,-3.484525,0.07
6,3,0202-2020-2210,2020,0202-2020,3,0.16,6.257489,-1.923026,5.727014,-3.972842,0.16
6,3,0202-2020-2210,0202,0202-2020,3,0.77,-1.153972,6.667355,-3.367777,6.928769,0.77
7,2,0202-2020,2020,0112-0202-2020,2,0.43,5.347965,-1.155541,6.235415,-2.863392,0.43
7,2,0202-2020,0202,0112-0202-2020,2,0.57,-6.638288,6.511146,-2.74461,5.875987,0.57
8,3,0202-0220-2020,0220,0120-0202-2020,3,0.44,-1.503122,5.655302,2.088546,1.963576,0.44
8,3,0202-0220-2020,2020,0120-0202-2020,3,0.32,5.286222,-2.353801,5.516998,-4.426265,0.32
8,3,0202-0220-2020,0202,0120-0202-2020,3,0.24,-3.2035,6.659515,-3.123284,5.193673,0.24
9,2,0202-2020,2020,0202-2020,2,0.35,7.635648,-1.426559,3.856485,-2.724701,0.35
9,2,0202-2020,0202,0202-2020,2,0.65,-4.590561,6.508922,-7.305613,5.919389,0.65
10,2,0202-2020,2020,0202-2020,2,0.28,6.419593,-3.245296,6.743076,-4.065207,0.28
10,2,0202-2020,0202,0202-2020,2,0.72,-4.333249,5.967643,-3.66536,7.038823,0.72
11,1,2020,2020,0202-2020,1,1,6.989026,-4.443603,6.500434,-4.438077,1
12,4,0012-0202-2012-2020,2012,0012-0202-2020,4,0.03,4.684196,-1.13786,2.690098,2.099476,0.03
12,4,0012-0202-2012-2020,0202,0012-0202-2020,4,0.14,-4.172688,6.711041,-1.135336,7.759943,0.14
12,4,0012-0202-2012-2020,0012,0012-0202-2020,4,0.43,0.407363,1.735569,2.391301,7.733734,0.43
12,4,0012-0202-2012-2020,2020,0012-0202-2020,4,0.4,6.04605,-1.537993,7.95168,-3.822406,0.4
13,1,0202,0202,0202-2020,1,1,-3.954514,7.860199,-6.830434,6.568104,1
14,2,0202-2020,2020,0202-2020,2,0.76,8.367581,-3.943203,6.389205,-4.74269,0.76
14,2,0202-2020,0202,0202-2020,2,0.24,-3.651711,8.477728,-3.707666,4.483279,0.24
15,2,0202-2020,0202,0202-1220-2020,2,0.8,-4.211412,7.771431,-2.182384,7.525221,0.8
15,2,0202-2020,2020,0202-1220-2020,2,0.2,5.739458,-2.220361,3.78211,-4.198455,0.2
16,2,0202-2020,0202,0202-1021-2020,2,0.73,-3.20402,5.295006,-9.155447,6.447206,0.73
16,2,0202-2020,2020,0202-1021-2020,2,0.27,8.212881,-2.030934,3.188657,-1.545185,0.27
17,2,0202-2020,2020,0202-0220-2020,2,0.99,6.543415,-3.046563,7.913944,-4.602947,0.99
17,2,0202-2020,0202,0202-0220-2020,2,0.01,-2.817387,7.2905,-2.494697,3.128711,0.01
18,1,2020,2020,2020,1,1,8.021834,-4.631998,6.710782,-3.07455,1
19,3,0021-0202-2020,2020,0021-0202-2020,3,0.14,6.707952,-7.327481,5.05434,-4.749308,0.14
19,3,0021-0202-2020,0202,0021-0202-2020,3,0.48,-6.055102,5.471035,-5.837383,5.88666,0.48
19,3,0021-0202-2020,0021,0021-0202-2020,3,0.38,0.402766,-0.893028,5.036747,1.735693,0.38
20,1,0202,0202,0202-2020,1,1,-4.724102,5.698656,-3.789084,8.4299,1
21,2,0202-2020,0202,0202-2020,2,0.94,-2.703973,6.050944,-4.668521,3.175695,0.94
21,2,0202-2020,2020,0202-2020,2,0.06,5.528658,-1.697171,3.13205,-6.391691,0.06
22,3,0212-1012-2020,2020,0202-1012-2020,3,0.39,4.541737,-8.389383,5.698738,-1.304149,0.39
22,3,0212-1012-2020,0212,0202-1012-2020,3,0.36,-0.925206,3.28854,0.56327,2.158966,0.36
22,3,0212-1012-2020,1012,0202-1012-2020,3,0.25,1.081724,-1.574791,1.658784,2.024968,0.25
23,3,0202-2020-2101,2020,0202-2020-2101,3,0.21,5.897227,-3.777721,6.392997,-3.030563,0.21
23,3,0202-2020-2101,0202,0202-2020-2101,3,0.61,-5.382411,6.730598,-5.83337,5.585315,0.61
23,3,0202-2020-2101,2101,0202-2020-2101,3,0.18,5.458619,2.511827,-3.862964,2.252191,0.18
24,2,0212-2020,0212,0112-2020,2,0.16,-6.986871,5.604077,1.043358,5.405712,0.16
