parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,1010,1010,1010,1,1,80.749,0,35.394,0.115,1
2,3,0303-1010-1013,0303,0403-1010-1013,3,0.5,0.983,173.517,0.212,281.871,0.5
2,3,0303-1010-1013,1010,0403-1010-1013,3,0.3333333333333333,24.019,0,150.221,5.092,0.3333333333333333
2,3,0303-1010-1013,1013,0403-1010-1013,3,0.25,24.019,0.027,2.271,281.871,0.25
3,2,1010-1013,1010,1010-1013,2,0.16666666666666666,410.669,0,330.407,1.427,0.16666666666666666
3,2,1010-1013,1013,1010-1013,2,0.2,410.669,0,8.017,110.339,0.2
4,1,1010,1010,0110,1,1,57.807,0.005,91.144,0.545,1
5,2,1010-1011,1011,0110-0111-1010-1011,2,1,160.961,0.002,98.282,13.094,1
5,2,1010-1011,1010,0110-0111-1010-1011,2,0.6666666666666666,160.961,0.002,98.288,0.182,0.6666666666666666
6,1,0010,0010,0010,1,0.25,24.36,0.002,104.412,1.446,0.25
7,1,1010,1010,0300-1010,1,0.4,64.649,0,44.701,0.606,0.4
8,2,1003-1010,1010,1010-1203,2,0.16666666666666666,182.803,0.001,67.184,2.082,0.16666666666666666
8,2,1003-1010,1003,1010-1203,2,1,182.803,0.507,1.649,149.841,1
9,2,0303-1010,0303,1010-1103,2,0.5,0.647,25.685,0.048,134.393,0.5
9,2,0303-1010,1010,1010-1103,2,0.3333333333333333,35.394,0,104.838,2.017,0.3333333333333333
10,3,0303-1003-1010,1010,0403-1010-1203,3,0.2,119.034,0,31.848,4.031,0.2
10,3,0303-1003-1010,1003,0403-1010-1203,3,0.16666666666666666,119.034,0.124,0.458,104.412,0.16666666666666666
10,3,0303-1003-1010,0303,0403-1010-1203,3,0.25,6.232,243.482,0.012,104.412,0.25
11,1,1010,1010,1010,1,1,104.412,0,68.12,0.976,1
12,2,0010-0313,0313,0010-0113-0403,2,1,0.863,364.704,0.667,65.765,1
12,2,0010-0313,0010,0010-0113-0403,2,0.3333333333333333,35.801,0.015,74.348,1.214,0.3333333333333333
13,1,1010,1010,1002-1010,1,0.5,211.482,0.001,105.077,0.593,0.5
14,2,0303-1000,0303,0403-1000-1103,2,0.4,3.09,1157.59,0.002,179.079,0.4
14,2,0303-1000,1000,0403-1000-1103,2,0.16666666666666666,86.293,0.009,3.832,3.438,0.16666666666666666
15,2,1010-1013,1013,1010-1103,2,0.5,192.528,0.003,13.043,66.674,0.5
15,2,1010-1013,1010,1010-1103,2,1,192.528,0,51.222,0.996,1
16,3,0303-1010-1013,1010,0403-1010-1013,3,0.25,55.037,0,105.657,2.509,0.25
