ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.598,1028.879,0.097,63.299,1
1,55.228,0.003,61.781,5.967,1
2,0.558,75.964,0.009,79.604,1
3,0.604,49.949,2.144,0.967,1
3,0.604,988.723,0.135,52.988,1
3,27.488,0.001,39.844,0.967,1
4,87.737,0,66.113,1.509,1
5,1.67,0.69,2.183,74.7,2
6,3.206,898.121,0.095,14.557,1
6,3.206,898.121,0.095,137.591,1
7,1.252,227.356,0.006,161.731,1
7,22.414,0.296,0.23,161.731,1
7,22.415,0,6.032,7.488,1
8,0.129,13.569,0.744,0.992,1
8,0.129,777.346,0.059,55.59,1
9,1.275,18.323,0.384,0.22,1
9,1.275,18.323,0.384,13.653,1
9,46.047,0.389,0.384,0.22,1
9,46.047,0.389,0.384,13.653,1
10,3.465,267.735,0.038,205.742,2
10,124.096,0,44.689,5.437,2
11,103.805,0,113.866,0.374,1
12,4.668,322.819,0.817,12.157,1
12,4.668,322.82,0.03,154.255,1
12,140.137,0.041,15.835,12.157,1
13,2.555,199.296,1.243,52.213,1
13,231.789,0.004,72.826,0.53,1
13,231.789,0.083,5.762,52.213,1
14,1.86,505.967,1.093,43.707,1
14,68.05,0.001,81.114,9.954,2
15,0.653,1265.689,0.141,85.036,1
15,47.952,0,86.488,3.28,1
15,47.952,0.004,4.332,85.036,2
16,202.057,0,58.551,0.651,1
17,2.948,70.246,1.235,1.141,1
17,2.948,789.839,0.118,62.773,1
17,208.683,0,56.22,1.141,1
17,208.683,0.003,5.357,62.773,1
18,2.342,149.43,0.11,30.984,1
18,154.63,0,86.582,0.68,1
18,154.63,0.109,1.234,30.984,1
19,0.575,674.791,0.106,171.022,1
19,26.196,0.001,31.252,3.146,3
20,0.522,2589.412,0.04,40.393,1
20,18.973,0.001,66.121,4.445,1
21,3.918,1620.622,0.057,118.789,2
21,109.616,0.063,2.067,118.789,1
22,110.395,0.001,197.897,0.394,3
23,4.321,661.207,0.195,234.167,1
23,258.941,0.001,4.445,234.167,1
23,258.941,0.001,40.394,5.02,2
24,234.167,0.001,27.846,78.789,2
24,234.167,0.001,253.071,1.689,2
25,2.542,28.108,0.021,7.085,1
25,2.542,1309.983,0.021,174.663,1
26,4.104,457.467,0.316,113.145,1
26,201.583,0.001,178.475,2.741,1
26,201.583,0.03,8.263,113.145,1
27,14.051,0.265,11.827,300.101,1
27,14.051,0.265,107.486,6.434,1
28,10.322,298.32,0.099,97.44,1
28,282.031,0,242.97,1.442,2
28,282.031,0.002,9.274,97.44,1
29,1.774,1100.54,0.93,86.694,1
29,129.004,0,115.194,2.996,1
29,129.004,0.006,8.322,86.694,2
30,5.761,1223.915,0.004,134.329,1
30,104.907,0,11.567,1.489,1
30,104.907,0.423,0.269,134.329,1
31,32.123,0.003,35.446,4.96,1
31,32.123,0.033,2.934,132.367,1
32,1.308,113.328,4.94,66.837,1
32,105.93,0.004,344.343,0.888,1
32,105.93,0.35,21.305,66.837,1
33,142.636,0,7.852,1.06,2
33,142.636,0.01,0.387,40.905,1
34,32.882,0.312,0.079,90.193,1
34,298.077,0,96.273,1.12,1
34,298.077,0.003,6.472,90.193,1
35,3.254,733.587,0.023,415.295,2
35,51.488,0,126.587,5.408,1
36,1.542,140.74,0.032,3.617,1
36,1.542,487.761,0.032,360.615,1
36,142.934,0.001,0.947,3.617,1
37,131.899,0.027,29.657,0.195,1
38,1.826,121.91,0.046,76.641,1
38,98.691,0,35.642,1.56,1
39,0.057,1569.964,0.07,61.426,2
39,4.131,0.13,151.945,0.848,1
40,30.573,0,4.958,224.717,2
40,30.573,0,232.268,2.301,1
41,1.268,3180.05,0.023,239.607,1
41,116.866,0,106.302,7.886,1
41,116.866,0.413,1.555,239.607,1
42,16.31,0.812,0.167,137.612,1
42,200.186,0.001,10.863,1.638,1
43,6.644,350.42,0.091,298.077,1
43,144.57,0.001,142.934,3.564,1
43,144.57,0.109,3.311,298.077,1
44,298.077,0,258.941,2.906,1
44,298.077,0.062,0.042,66.121,1
45,0.416,87.019,0.873,1.471,1
45,0.416,655.222,0.059,58.328,1
46,5.003,303.511,0.025,659.403,1
46,200.186,0,4.129,12.656,2
47,1.302,12.562,2.244,0.571,1
47,78.903,0,146.526,0.571,2
48,0.374,528.968,1.81,46.144,1
48,27.166,0,37.663,3.757,1
48,27.166,0.005,2.458,46.144,1
50,569.476,0,142.636,0.346,1
50,569.476,0.001,15.729,16.132,2
51,0.202,969.359,0.009,272.021,1
51,2.317,0.022,88.753,5.204,1
52,0.838,2014.186,0.002,163.984,1
52,72.455,0.006,12.732,2.929,1
53,463.208,0,49.321,0.033,1
55,1.365,1553.046,0.02,226.508,1
55,113.893,0.001,92.129,3.324,1
56,5.135,2424.994,0.159,98.402,1
56,307.995,0.002,9.504,18.055,1
56,307.995,0.147,9.503,98.402,1
57,4.383,3421.953,0.066,119.092,1
57,136.806,0,194.228,1.742,2
58,0.264,201.85,0.006,324.446,2
58,12.187,0.241,0.274,324.446,2
59,334.263,0.007,82.489,1.886,1
59,334.263,0.013,20.222,96.484,1
60,2.236,589.59,1.961,15.883,2
60,2.236,3211.48,0.025,281.925,1
60,129.618,0.008,132.756,15.883,1
61,0.312,298.387,0.101,110.323,1
61,12.861,0,167.7,2.446,2
61,12.861,0.003,5.143,110.323,1
62,6.142,507.617,0.06,97.647,1
62,17.004,0,223.62,6.595,1
62,17.004,0.002,3.634,97.647,1
63,62.063,0.001,188.279,2.997,1
63,62.063,0.025,15.94,116.433,1
64,11.989,1192.336,0.01,127.915,1
64,135.834,0.008,53.067,2.079,1
65,2.006,32.497,0.546,110.755,1
65,2.025,0.266,142.96,2.502,1
65,171.229,0.004,142.96,2.502,1
66,2.45,96.388,0.003,137.772,1
66,65.808,0.113,0.164,137.772,1
67,0.943,184.539,1.646,0.784,1
67,0.943,2265.08,0.032,57.796,1
67,92.135,0.026,46.047,0.784,1
68,25.642,151.739,0.022,249.768,1
68,45.139,0,39.565,4.877,2
69,5.556,562.067,0.039,327.632,1
69,75.961,0.006,3.204,327.632,1
70,19.445,0,287.825,1.054,1
71,1.727,0.245,71.571,10.408,1
71,1.727,1822.734,0.012,289.62,1
72,0.681,1501.661,0.036,64.733,1
72,36.339,0.066,83.205,0.735,1
73,1.611,108.673,0.552,1.427,1
73,1.611,2480.892,0.019,127.977,1
73,87.995,0.001,39.147,1.427,2
74,238.748,0,97.909,30.499,1
74,238.748,0,97.977,0.362,1
75,0.834,6116.166,0.016,76.15,1
75,77.701,0,86.023,1.71,1
76,181.973,0,331.666,11.432,1
76,181.973,0.011,6,131.349,1
77,5.267,698.183,0.074,92.918,1
77,267.49,0.001,118.702,1.06,2
78,4.12,1797.587,0.024,189.843,1
78,225.015,0,65.782,10.768,1
78,225.015,0.232,0.993,189.843,1
79,8.076,98.951,1.615,1.241,1
79,8.076,2591.977,0.025,100.718,1
79,311.614,0.001,127.573,1.241,1
80,0.765,10.585,12.707,1.571,1
80,0.765,2124.066,0.188,84.656,2
80,56.782,0.01,239.71,1.571,1
81,0.651,49.249,0.653,2.104,1
81,0.651,2920.585,0.009,66.965,1
81,25.156,0.005,18.683,2.104,1
82,1.017,460.568,0.019,51.012,1
82,78.384,0,23.815,0.636,1
83,70.345,0,461.824,4.843,1
83,70.345,0.02,5.76,61.638,1
84,0.41,496.311,0.116,90.304,2
84,32.023,0.001,257.36,1.019,1
85,1.36,153.069,3.053,0.99,1
85,84.724,0.003,34.952,0.99,2
86,69.381,0,136.942,0.229,1
87,11.379,111.699,0.236,8.71,1
87,11.379,1182.061,0.002,312.757,1
87,213.811,0.004,14.301,8.71,1
88,2.46,671.074,0.037,109.864,2
88,203.576,0.004,2.95,109.864,1
89,8.278,397.49,0.02,162.01,1
89,389.111,0,30.526,3.872,1
89,389.111,0.082,1.156,162.01,1
90,334.229,0,291.469,0.825,1
90,334.229,0.002,15.677,69.422,2
91,111.037,0,414.733,3.595,1
91,111.037,0.015,26.185,140.514,1
92,2.199,97.315,1.121,5.28,1
92,2.199,2027.067,0.036,411.761,1
92,48.158,0.345,43.644,5.28,1
92,48.158,0.365,1.391,411.761,1
93,1.993,1192.055,0.05,84.673,2
93,139.755,0,68.891,2.553,2
95,1.028,865.04,0.007,139.67,1
95,53.7,0.151,0.007,139.67,1
96,5.389,254.222,0.009,179.809,1
96,91.339,0,57.169,5.832,1
97,2.749,667.632,0.005,477.2,1
98,252.601,0,43.1,6.008,1
98,252.601,0.006,3.791,142.941,2
99,56.103,0,88.893,0.791,2
99,56.103,0.429,0.012,70.084,1
100,318.005,0,20.801,0.266,1
101,16.4,19.218,0.016,93.337,1
101,146.343,0.025,31.961,0.968,1
102,14.784,0.264,174.291,2.666,1
103,105.588,0,83.541,1.45,1
103,105.588,0.032,1.483,57.692,1
104,4.911,0.13,78.978,1.285,1
104,4.911,3303.301,0.204,68.963,1
104,96.5,0.002,78.978,1.285,1
105,0.683,41.585,2.282,36.251,1
105,60.853,0.001,17.549,0.433,1
106,7.227,136.704,0.18,326.007,1
106,157.445,0,88.363,8.64,2
106,157.445,0.003,11.785,326.007,1
107,15.505,0.003,52.114,0.157,2
108,0.917,971.38,2.373,1.071,1
108,0.917,978.068,0.108,43.346,1
109,1.416,2238.354,0.022,419.394,1
110,0.451,3781.363,0.079,45.8,1
111,0.585,57.903,1.41,1.724,1
111,0.585,2601.184,0.015,169.811,1
111,43.092,0,130.559,1.724,1
112,2.442,181.631,0.32,48.793,1
112,154.453,0,21.613,48.793,1
112,154.453,0,513.269,0.792,1
113,1.797,1280.518,0.473,474.317,1
113,25.187,0.005,43.269,474.317,1
114,0.261,1919.423,0.141,167.867,1
114,16.362,0.001,76.16,1.821,1
114,16.362,0.032,3.691,167.867,1
115,1.955,455.555,0.077,81.228,1
115,2.203,0.099,65.514,2.148,1
115,89.91,0.002,65.514,2.148,1
116,5.199,1369.872,0.106,30.923,1
116,384.31,0,188.451,1.617,1
116,384.31,0.018,4.646,30.923,1
117,2.18,133.857,3.34,70.806,1
117,102.838,0.233,7.805,70.806,2
118,3.857,2663.254,0.265,75.042,1
118,72.798,0.007,42.177,0.931,2
119,0.752,1002.915,0.012,263.176,2
119,55.716,0,61.124,4.341,1
120,1.152,1021.8,0.17,92.326,1
120,31.935,0,111.224,1.083,1
120,31.935,0.013,7.691,92.326,1
121,5.005,102.829,0.629,0.795,1
121,5.005,1799.927,0.009,72.675,2
121,59.502,0.002,33.053,0.795,2
122,6.193,0.005,1.559,0.884,1
123,2.918,159.127,0.042,9.834,1
123,2.918,1530.222,0.002,224.976,1
123,234.436,0.019,2.579,9.834,1
123,234.436,0.183,0.138,224.976,1
124,0.47,258.149,0.013,82.685,1
124,36.676,0.001,46.727,1.407,1
124,36.676,0.2,1.088,82.685,1
125,4.418,173.029,2.081,2.798,1
125,4.418,2529.444,0.108,157.84,1
125,295.437,0.003,62.829,2.798,1
125,295.437,0.062,3.26,157.84,1
126,0.909,693.892,0.027,311.846,1
127,2.285,979.811,0.03,57.811,1
127,228.061,0,101.386,1.609,2
127,228.061,0.005,2.827,57.811,2
128,0.515,18.292,6.041,1.183,1
128,0.515,5356.848,0.104,117.465,1
129,2.451,751.026,0.051,62.046,2
129,131.875,0,74.065,1.122,1
130,23.902,0.001,129.825,0.198,2
131,4.886,365.624,0.023,185.434,1
131,235.189,0,12.364,3.867,1
132,1.339,611.325,0.01,111.537,1
132,118.561,0,52.37,1.223,2
133,4.437,814.145,0.51,1.741,1
133,4.437,6784.295,0.094,164.991,1
133,107.012,0.003,30.443,1.741,1
134,7.037,1845.355,0.074,70.554,2
134,191.028,0,98.082,0.744,1
135,2.832,1072.355,0.004,165.335,2
135,225.367,0,26.987,1.744,1
136,3.183,253.939,0.209,119.239,2
136,72.914,0,190.857,3.736,1
136,72.914,0.009,12.331,119.239,1
137,0.774,2483.49,0.85,142.478,1
137,62.239,0.001,214.396,1.723,1
138,1.866,763.227,0.586,107.109,1
138,138.959,0,138.165,2.93,1
138,138.959,0.371,0.586,107.109,1
139,1.949,1081.664,0.042,79.174,1
139,61.631,0.004,257.706,1.032,1
139,61.631,0.09,3.363,79.174,1
140,71.044,0,144.379,2.656,2
140,71.044,0.008,1.876,261.304,2
142,57.264,0.006,90.617,1.393,1
142,57.264,0.474,82.334,122.217,1
143,1.171,484.884,0.013,128.163,1
143,100.334,0.001,91.039,1.688,2
144,1.082,250.203,0.038,138.984,1
144,79.689,0.001,1.581,138.984,1
144,79.689,0.001,118.444,2.922,1
145,4.069,1261.471,0.111,370.841,1
145,282.202,0.002,33.202,5.594,2
145,282.202,0.03,1.303,370.841,1
146,2.712,62.739,2.78,1.177,1
146,2.712,2811.796,0.033,95.887,1
147,4.395,21.481,0.072,93.49,1
147,87.972,0.001,289.767,2.206,1
147,87.972,0.019,6.244,93.49,1
148,1.368,92.452,2.536,2.887,1
148,1.368,6596.983,0.027,74.336,1
148,76.523,0.002,11.988,2.887,2
149,110.844,0,119.697,3.602,1
150,829.666,0,67.016,0.056,1
151,0.087,237.338,0.03,62.039,1
151,5.007,0.002,76.845,3.084,2
152,0.847,102.931,1.846,2.417,1
152,0.847,3983.447,0.02,167.544,2
152,75.239,0,176.706,2.417,1
153,0.738,722.786,0.079,79.291,1
153,39.284,0,168.818,1.165,1
153,39.284,0.005,4.597,79.291,1
154,464.467,0,136.286,0.062,2
155,8.386,1010.909,0.069,98.742,1
155,119.338,0,271.853,1.558,1
155,119.338,0.005,2.891,98.742,1
156,3.694,293.875,0.032,64.191,1
156,56.693,0,242.085,2.391,1
156,56.693,0.003,2.894,64.191,2
157,18.419,202.05,2.272,2.834,1
157,18.419,2226.75,0.039,102.039,1
157,88.035,0.001,29.058,2.834,1
158,115.065,0.003,96.082,0.771,1
159,205.301,0,334.694,0.037,1
160,90.979,0,121.065,0.073,1
161,133.966,0,529.128,0.179,1
162,9.088,656.373,0.038,241.516,1
162,100.885,0,59.596,23.037,3
163,1.666,2902.177,1.332,106.491,1
163,40.483,0.002,132.103,3.054,1
164,2.973,513.316,0.168,56.714,1
164,245.479,0,144.211,1.939,2
164,245.479,0.005,9.762,56.714,1
165,10.864,45.065,0.001,9.38,1
165,10.864,45.065,0.042,0.363,1
165,82.938,0,3.18,0.363,2
165,82.938,0.018,0.059,9.38,1
166,1.533,1454.382,0.006,99.945,1
166,21.556,0,31.086,6.83,2
167,178.713,0,153.853,0.096,1
168,1.813,1409.558,0.104,69.861,1
168,101.904,0,222.972,1.013,1
168,101.904,0.008,9.701,69.861,2
169,0.752,975.571,0.089,62.422,1
169,60.206,0,242.73,1.322,1
169,60.206,0.005,4.396,62.422,1
170,0.475,382.918,0.056,156.953,1
170,41.317,0,173.771,3.284,1
170,41.317,0.033,4.118,156.953,2
171,0.086,872.474,0.106,295.133,2
171,2.59,0.255,7.322,295.133,2
172,0.891,418.854,0.012,103.321,1
172,73.27,0,29.923,2.29,1
172,73.27,0.014,0.38,103.321,1
173,80.457,0,133.625,2.344,1
173,80.457,0.001,14.893,128.149,1
174,1.016,865.131,0.06,357.809,1
174,78.62,0,99.164,3.765,1
174,78.62,0.473,1.828,357.809,1
175,181.86,0.001,86.509,0.689,3
176,0.685,1117.925,0.004,38.443,1
176,66.768,0,8.057,1.144,1
176,66.768,0.145,0.108,38.443,1
177,0.735,953.187,0.139,84.981,1
