parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01-20,1,1,-7.674354,6.948867,1
2,2,01-20,01,01-20,2,0.316,-2.817154,4.792645,0.316
2,2,01-20,20,01-20,2,0.684,4.934366,1.453563,0.684
3,2,01-20,20,01-20,2,0.508,7.180396,0.209358,0.508
3,2,01-20,01,01-20,2,0.492,-4.624208,6.158995,0.492
4,2,01-20,20,01-20,2,0.277,5.778256,1.227117,0.277
4,2,01-20,01,01-20,2,0.723,-5.883929,6.400367,0.723
5,2,01-20,20,01-20,2,0.647,7.094145,0.718679,0.647
5,2,01-20,01,01-20,2,0.353,-3.367162,6.588354,0.353
6,1,20,20,20,1,1,6.391554,-4.825212,1
7,2,01-20,20,01-20,2,0.284,4.699108,2.383109,0.284
7,2,01-20,01,01-20,2,0.716,-5.681636,6.636906,0.716
8,2,01-20,01,01-20,2,0.82,-6.208419,6.874191,0.82
8,2,01-20,20,01-20,2,0.18,5.050777,1.693766,0.18
9,2,01-20,20,01-20,2,0.276,5.473485,0.102458,0.276
9,2,01-20,01,01-20,2,0.724,-5.472466,6.533048,0.724
10,1,20,20,01-20,1,1,5.915787,-0.668426,1
11,2,01-20,01,01-20,2,0.734,-6.503014,5.878192,0.734
11,2,01-20,20,01-20,2,0.266,5.565776,-0.127355,0.266
12,1,01,01,01-20,1,1,-8.154128,6.482157,1
13,2,01-20,01,01-20,2,0.537,-5.027942,6.128604,0.537
13,2,01-20,20,01-20,2,0.463,6.604157,0.232346,0.463
14,3,01-10-20,20,01-10-20,3,0.17,4.792645,1.218822,0.17
14,3,01-10-20,10,01-10-20,3,0.382,-1.784136,1.218853,0.382
14,3,01-10-20,01,01-10-20,3,0.448,-7.003104,7.825262,0.448
15,2,01-20,20,01-20,2,0.013,3.993011,4.809627,0.013
15,2,01-20,01,01-20,2,0.987,-8.696359,6.719741,0.987
16,2,00-20,00,00-20,2,0.563,0.307285,3.494112,0.563
16,2,00-20,20,00-20,2,0.437,6.662094,-2.200664,0.437
17,2,01-20,01,01-11-20,2,0.562,-4.539137,6.408783,0.562
17,2,01-20,20,01-11-20,2,0.438,6.727226,-0.091678,0.438
18,2,01-20,20,01-20,2,0.31,6.631506,1.561428,0.31
18,2,01-20,01,01-20,2,0.69,-6.313809,6.56521,0.69
19,1,20,20,20,1,1,7.5676,-3.385259,1
20,2,01-20,20,01-20,2,0.323,6.597014,0.666781,0.323
20,2,01-20,01,01-20,2,0.677,-6.453168,7.255782,0.677
21,2,01-20,01,01-20,2,0.746,-5.570752,6.615974,0.746
21,2,01-20,20,01-20,2,0.254,4.359808,0.781384,0.254
22,2,01-20,20,01-10-20,2,0.485,6.940116,1.700378,0.485
22,2,01-20,01,01-10-20,2,0.515,-5.797733,7.025904,0.515
23,2,01-20,01,01-20,2,0.774,-5.562903,7.806278,0.774
23,2,01-20,20,01-20,2,0.226,6.806247,3.519748,0.226
24,2,01-20,20,01-20,2,0.286,6.834885,1.399289,0.286
24,2,01-20,01,01-20,2,0.714,-5.716789,6.910166,0.714
25,3,01-10-20,20,01-10-20,3,0.276,6.617571,3.282704,0.276
25,3,01-10-20,10,01-10-20,3,0.046,0.361222,3.36373,0.046
25,3,01-10-20,01,01-10-20,3,0.678,-6.106877,8.053026,0.678
26,2,01-20,20,01-20,2,0.22,5.93611,2.29059,0.22
26,2,01-20,01,01-20,2,0.78,-5.0826,7.076412,0.78
27,1,01,01,01-11,1,1,-4.932443,7.17613,1
28,2,01-20,20,01-20,2,0.468,6.906412,2.116533,0.468
28,2,01-20,01,01-20,2,0.532,-3.672275,7.057909,0.532
29,2,01-20,20,01-20,2,0.771,6.985644,1.128791,0.771
29,2,01-20,01,01-20,2,0.229,-3.749888,6.375938,0.229
30,2,01-20,20,01-20,2,0.415,7.699975,-0.231595,0.415
30,2,01-20,01,01-20,2,0.585,-4.360286,6.339605,0.585
31,2,01-20,20,01-10-20,2,0.547,7.350977,0.18113,0.547
31,2,01-20,01,01-10-20,2,0.453,-2.003611,6.365706,0.453
32,3,01-11-20,20,01-11-20,3,0.463,6.792901,0.616905,0.463
32,3,01-11-20,01,01-11-20,3,0.462,-3.669943,6.562484,0.462
32,3,01-11-20,11,01-11-20,3,0.075,1.633606,6.557742,0.075
33,2,01-20,01,01-20,2,0.516,-3.973028,5.26229,0.516
33,2,01-20,20,01-20,2,0.484,5.815397,-0.689162,0.484
34,2,01-20,01,01-10-20,2,0.343,-1.504933,5.779884,0.343
34,2,01-20,20,01-10-20,2,0.657,6.232639,0.094757,0.657
35,2,01-20,01,01-20,2,0.116,-2.91652,5.842885,0.116
35,2,01-20,20,01-20,2,0.884,6.810507,0.176192,0.884
36,1,01,01,01,1,1,-4.405152,7.330125,1
37,2,01-20,20,01-20,2,0.81,6.716611,0.581078,0.81
37,2,01-20,01,01-20,2,0.19,-2.890156,6.751772,0.19
38,2,01-20,01,01-20,2,0.803,-5.306903,7.244563,0.803
38,2,01-20,20,01-20,2,0.197,5.444724,1.197385,0.197
39,2,01-20,01,01-20,2,0.531,-3.684508,7.217866,0.531
39,2,01-20,20,01-20,2,0.469,7.3298,0.9584,0.469
40,2,01-20,20,01-20,2,0.9,6.535207,0.261102,0.9
40,2,01-20,01,01-20,2,0.1,0.803445,5.367966,0.1
41,2,01-20,20,01-20,2,0.348,5.319097,2.198998,0.348
41,2,01-20,01,01-20,2,0.652,-5.897635,6.036304,0.652
42,2,01-20,20,01-20,2,0.377,6.224282,2.888257,0.377
42,2,01-20,01,01-20,2,0.623,-4.818926,7.060406,0.623
43,2,01-20,01,01-20,2,0.412,-3.27523,7.158824,0.412
43,2,01-20,20,01-20,2,0.588,8.251567,2.210268,0.588
44,1,01,01,01,1,1,-6.181206,7.695498,1
45,2,01-20,20,01-11-20,2,0.882,5.481837,-2.732069,0.882
45,2,01-20,01,01-11-20,2,0.118,-2.575251,3.52065,0.118
46,2,01-20,01,01-20,2,0.687,-5.578745,7.197711,0.687
46,2,01-20,20,01-20,2,0.313,6.992207,2.895969,0.313
47,2,01-20,01,01-20,2,0.762,-4.22987,5.819712,0.762
47,2,01-20,20,01-20,2,0.238,5.115369,1.64602,0.238
48,2,01-20,20,01-20,2,0.569,7.258227,1.359777,0.569
48,2,01-20,01,01-20,2,0.431,-2.574831,7.716955,0.431
49,2,01-20,01,01-20,2,0.087,-2.134465,6.724138,0.087
49,2,01-20,20,01-20,2,0.913,7.942692,0.676625,0.913
50,2,01-20,20,01-20,2,0.818,7.077302,-1.311144,0.818
50,2,01-20,01,01-20,2,0.182,-3.844352,4.456966,0.182
51,3,01-10-20,20,01-10-20,3,0.097,4.229427,0.191269,0.097
51,3,01-10-20,01,01-10-20,3,0.492,-4.677149,5.953444,0.492
51,3,01-10-20,10,01-10-20,3,0.411,0.264738,0.19127,0.411
52,3,01-10-20,01,01-10-20,3,0.307,-5.068257,4.196611,0.307
52,3,01-10-20,20,01-10-20,3,0.477,3.830327,-0.886593,0.477
52,3,01-10-20,10,01-10-20,3,0.216,-1.255118,-0.83409,0.216
53,1,01,01,01,1,1,-5.810342,7.16802,1
54,1,01,01,01,1,1,-10.634051,6.130861,1
55,3,01-20-21,01,01-20,3,0.377,-4.184615,7.429151,0.377
55,3,01-20-21,21,01-20,3,0.241,2.282016,6.415845,0.241
55,3,01-20-21,20,01-20,3,0.382,5.5947,1.333808,0.382
56,2,01-20,01,01-20,2,0.937,-7.000447,7.777163,0.937
56,2,01-20,20,01-20,2,0.063,3.711309,3.734961,0.063
57,2,01-20,20,01-10-20,2,0.479,5.927469,2.835596,0.479
57,2,01-20,01,01-10-20,2,0.521,-5.39051,6.838919,0.521
58,2,01-20,20,01-20,2,0.171,4.73871,2.075833,0.171
58,2,01-20,01,01-20,2,0.829,-8.0022,6.86089,0.829
59,2,01-20,01,01-20,2,0.485,-0.513533,6.217834,0.485
59,2,01-20,20,01-20,2,0.515,7.522372,2.1764,0.515
60,1,01,01,01,1,1,-5.311285,6.795117,1
61,1,01,01,01,1,1,-5.503777,7.349837,1
62,2,01-20,20,01-20,2,0.717,6.328961,1.708164,0.717
62,2,01-20,01,01-20,2,0.283,-1.373076,6.489242,0.283
63,2,01-20,20,01-20,2,0.063,3.173881,-0.815727,0.063
63,2,01-20,01,01-20,2,0.937,-7.582577,4.55523,0.937
64,2,01-20,01,01-20,2,0.059,-3.291988,7.904097,0.059
64,2,01-20,20,01-20,2,0.941,7.415424,1.559133,0.941
65,2,01-21,01,01-21,2,0.204,-1.336669,5.683897,0.204
65,2,01-21,21,01-21,2,0.796,4.122338,4.03061,0.796
66,1,01,01,01,1,1,-6.553927,7.403767,1
67,2,01-20,01,01-11-20,2,0.054,-1.216786,3.683199,0.054
67,2,01-20,20,01-11-20,2,0.946,7.474776,0.191852,0.946
68,2,00-20,00,00-20,2,0.605,-0.117037,3.610017,0.605
68,2,00-20,20,00-20,2,0.395,6.207617,-0.649878,0.395
69,2,01-20,20,01-20,2,0.222,5.642791,2.042636,0.222
