194.373,0.106
22.300,0.252
34.323,5.660
20.296,1.351	0.673,100.595
124.947,1.584	3.093,65.794
39.408,0.118
104.330,1.052	1.622,97.075
93.901,2.810	1.089,97.723
4.777,22.435
110.270,0.260
74.956,2.211	2.593,145.727
1.003,81.638
2.158,104.180
14.906,1.827	1.584,110.901
127.268,1.956	1.396,175.377
73.249,6.027	1.115,124.978
159.230,1.176	2.924,55.379
70.654,1.468	0.924,115.368
0.777,30.735
100.723,5.290	1.702,159.137
63.209,6.519
4.780,105.168
42.289,1.091	0.441,93.761
65.358,1.067	3.352,56.366
0.464,80.570
0.890,187.682
61.783,0.850	1.968,44.147
0.377,72.595
25.699,3.358	0.298,169.220
135.849,2.163	3.827,117.528
152.160,2.062	4.861,88.805
63.604,1.863
134.939,0.604	1.863,28.682
208.701,1.453	3.343,120.252
73.525,0.559	1.205,45.376
123.454,2.211	6.859,205.696
120.935,5.475	8.689,156.045
0.363,118.153
222.172,1.036	12.165,86.709
149.153,7.173
192.752,0.240	5.408,15.221
177.696,5.810	2.465,71.864
67.446,3.372	0.802,146.696
83.393,1.768	1.357,136.216
69.208,0.060
133.040,0.416
128.026,1.202	1.398,89.920
10.862,40.898
0.513,119.162
117.423,0.118
176.255,12.411
73.318,1.983	3.088,139.756
203.482,3.521
0.391,89.377
39.608,1.411	1.475,50.449
104.560,1.178	2.264,81.053
35.511,4.615	0.499,86.586
0.128,40.070
285.643,0.737	3.021,66.547
46.336,0.337	0.630,30.373
28.355,1.437	0.384,65.064
40.247,2.907	0.592,210.578
55.510,0.125
1.759,139.973
114.035,6.665	5.324,180.438
0.266,417.710
97.941,6.416	2.286,157.368
99.247,0.653	1.579,48.427
125.547,1.456	2.890,106.438
115.792,0.970	1.429,84.305
205.302,4.877
213.618,8.745
125.546,1.279	2.004,68.856
18.672,1.073	0.499,67.481
8.500,8.448
79.499,1.690	1.045,88.333
60.936,14.742	1.928,421.417
81.183,2.229	9.489,216.366
56.978,2.163
0.030,109.265
1.969,120.080
1.515,80.828
28.350,0.774	0.779,49.506
2.676,293.205
2.870,115.876
2.301,255.203
382.648,1.682	5.768,6.599
0.341,193.666
292.185,0.582
87.404,0.652	1.349,46.337
38.137,0.344	2.565,26.194
251.186,2.833	3.211,107.482
68.652,0.853	2.260,77.477
134.734,1.318	2.710,94.816
214.359,7.599	4.835,129.879
47.199,2.112	1.223,24.318
2.447,36.795
114.562,5.280	1.429,449.119
275.362,0.563	7.124,39.417
109.339,0.045
172.529,18.545	1.902,118.086
69.970,0.119	3.805,10.650
193.430,4.435	2.482,323.705
117.738,0.515	1.304,36.786
45.058,2.739	1.008,233.230
582.754,0.954	7.377,59.896
141.440,3.113	6.936,299.766
119.974,1.139	5.011,112.666
54.699,1.183	0.979,61.747
217.130,20.561
148.265,0.787	3.765,59.592
127.433,1.506	2.154,147.338
71.180,0.505	10.416,45.210
173.561,0.818	12.691,65.461
74.398,2.274	2.331,171.410
86.048,0.464	2.081,34.014
34.259,8.577	0.582,202.028
0.565,111.069
31.376,1.329	0.786,52.650
93.003,0.548	1.449,53.406
78.377,16.266	1.266,871.352
85.522,0.598	1.211,32.747
151.096,2.084	2.708,109.660
33.936,10.212	0.377,439.581
153.934,0.113
0.610,96.895
0.378,79.711
110.344,0.926
710.044,0.200
87.361,2.576	1.354,245.937
60.025,0.775	1.076,36.121
8.086,179.403
4.380,24.354
69.730,3.016	3.837,108.735
182.663,0.782	2.537,76.446
18.067,2.846	0.248,74.670
19.453,9.269	0.197,155.093
72.139,1.763	1.191,175.371
102.333,1.977	2.532,53.267
