3.772,0.505	198.725,0.013	0.201,15.730
156.072,0.124	0.049,117.217
0.123,1.996	6.524,0.061	0.002,63.649
28.155,0.030	28.155,2.411	0.293,93.358
156.072,0.124	0.049,117.217
16.124,0.202	0.009,3.620
3.949,0.078	131.360,0.078
0.362,0.804	32.407,0.019	0.020,47.061
4.819,0.152	158.915,0.005
136.976,0.029	0.133,29.620
119.538,0.041	0.106,22.100
159.243,0.005	0.105,27.244	6.827,27.244
1.515,0.526	70.714,0.007	0.021,18.137
40.111,0.027	40.111,1.198	0.031,81.661
0.896,1.052	70.085,0.011	0.022,92.586
1.946,1.255	139.706,0.016	0.087,108.843
0.372,0.198	22.217,0.004	0.372,6.524
0.012,63.187
2.045,0.859	109.460,0.019	0.025,34.448
0.008,163.224
1.405,1.475	62.092,0.021	0.021,93.626
14.013,0.525	0.005,152.856
0.008,163.224
63.128,0.076	0.022,93.113	0.777,93.113
0.002,104.509
1.537,1.381	120.174,0.014	0.020,121.542
284.117,0.092	1.622,8.898	1.622,216.329
0.828,2.604	66.173,0.052	0.015,20.428
135.268,0.012	0.097,46.800	2.256,46.800
0.043,2.069	0.000,165.394
157.436,0.091	157.436,4.259	0.860,131.360
0.436,2.775	39.096,0.030	0.009,109.275
2.467,0.182	101.575,0.182	2.467,10.706	101.575,10.706	0.036,31.015
20.574,1.203	0.036,6.938	0.036,276.442
157.436,0.053	157.436,2.806	1.793,131.360
1.968,2.148	119.269,0.221	0.082,166.199
7.566,0.035	104.101,0.035	7.566,3.083	104.101,3.083	0.118,169.487
0.242,408.275	15.558,143.389
1.316,2.861	112.153,0.054	0.037,108.386
71.752,0.009	0.047,0.832	0.047,57.019
157.436,0.065	157.436,2.508	4.676,131.360
104.101,0.192	0.025,169.487
1.510,1.528	100.144,0.023	0.130,106.518
2.926,1.337	44.018,0.018	0.146,78.383
3.428,0.662	244.635,0.019	0.073,56.433
441.551,0.084	0.188,6.469	5.151,6.469	0.188,93.940	5.151,93.940
2.434,0.527	132.433,0.005	0.053,31.171
0.625,0.216	46.673,0.004	0.625,10.172
66.144,0.361	0.023,441.551	0.814,441.551
9.846,0.020	185.823,0.020	0.124,70.181
224.456,1.145	0.037,645.580
3.329,0.016	79.238,0.016	0.036,0.676	0.036,64.408
293.771,6.643	0.119,223.666
176.935,1.860	0.026,127.681	2.149,127.681
263.522,0.272	0.059,131.360
0.293,0.236	5.695,0.236	0.003,22.632
192.848,0.205	4.216,96.698
4.146,2.318	159.165,0.031	0.240,114.224
0.046,5.953	4.197,5.953	0.002,94.933
0.620,3.143	60.601,0.037	0.016,99.651
5.525,0.971	189.004,0.075	0.267,57.998
374.854,0.020	374.854,1.205	0.403,50.109
14.795,0.095	14.795,4.216	0.011,287.317
9.773,0.030	164.024,0.030	0.219,24.102
1.780,0.633	81.604,0.007	0.032,25.098
48.203,0.014	48.203,0.658	0.034,55.086
3.100,1.312	43.941,0.024	0.056,60.173
0.964,0.213	38.918,0.004	0.011,19.419
133.050,0.080	0.059,0.582	0.059,25.299
0.495,4.920	33.793,0.152	0.078,46.979
107.311,0.443	0.031,222.484
20.561,0.118	0.005,82.279
13.345,0.206	0.012,145.363
0.796,3.763	37.825,0.139	0.045,243.843
286.821,0.125	0.112,215.274
151.031,0.019	0.600,42.118	3.810,42.118
137.986,0.019	2.145,1.576	2.145,147.523
355.080,0.002	0.348,13.210
174.276,0.353	174.276,5.892	0.047,190.722
13.708,0.003	0.053,15.750	0.670,15.750
161.550,0.004	0.703,19.919
806.213,0.065
2.970,0.445	245.777,0.013	0.311,42.913
2.638,2.522	108.892,0.101	0.066,89.497
89.523,0.022	0.082,33.793	2.694,33.793
561.775,0.062	0.239,94.397
97.892,2.332	0.031,168.021
5.244,0.022	10.945,0.022	0.093,57.634
92.311,0.490	0.023,279.327
233.335,0.022	0.964,1.359	0.964,35.366
21.181,0.051	21.181,1.345	0.003,64.931
122.897,0.030	122.897,0.641	0.184,49.192
1.942,0.015	140.161,0.015	0.062,53.660
9.272,0.105	0.008,183.124
81.742,0.048	0.013,64.948	1.211,64.948
0.152,0.536	0.002,38.098
182.644,0.236	0.038,3.856	0.038,57.277
0.446,1.681	44.141,0.043	0.025,64.032
130.678,1.331	0.084,105.046
1.484,0.069	143.756,0.069	0.075,403.185
2.980,1.828	181.352,0.329	0.068,110.754
0.762,0.324	73.705,0.009	0.056,22.983
1.077,2.353	65.756,0.033	0.031,126.507
0.739,0.930	66.178,0.018	0.013,42.947
102.150,0.001
1.406,0.004	81.935,0.004
104.428,0.021	0.028,140.713
337.503,0.009
73.686,0.831	0.024,191.187
53.824,0.027	53.824,2.079	0.009,97.138
2.469,3.286	104.499,0.141	0.462,108.684
1.108,0.020	96.431,0.020	0.039,121.464
54.425,0.029	0.023,2.329	0.023,98.797
4.129,0.810	213.158,0.027	0.093,56.060
190.288,0.063	0.206,164.039
147.711,0.068	0.972,107.063
96.431,0.057	0.029,121.464
4.632,0.266	280.067,0.266	4.632,9.248	280.067,9.248	0.085,264.593
103.838,0.102	0.024,169.826
4.903,0.022	328.521,0.022	0.145,37.106
500.540,0.039	0.429,50.015
1.491,0.736	104.427,0.049	0.031,68.892
48.166,0.014	0.018,1.300	0.018,107.581
73.907,0.190	0.014,59.789
472.725,0.744	0.542,5.095	0.542,104.865
16.121,0.166	0.013,710.367
0.237,2.724	12.424,0.115	0.003,146.983
2.346,0.134	203.473,0.134	0.061,10.008	0.061,493.186
81.399,0.087	81.399,7.019	0.015,298.949
1.023,1.780	63.692,0.018	0.055,91.769
79.364,0.086	0.010,4.239	0.010,246.287
23.041,0.082	0.110,2.107	1.792,2.107	0.110,70.982	1.792,70.982
2.797,0.615	111.034,0.030	1.917,22.860
150.995,0.650	0.121,326.656	8.400,10.932
1.618,1.195	89.862,0.012	0.041,103.788
26.282,0.373	0.006,74.789
0.340,1.815	21.870,0.477	0.340,71.009	21.870,18.643
6.901,0.014	84.740,0.014	0.505,31.113
143.132,0.056	0.025,62.929
87.205,0.028	87.205,2.058	0.029,155.571
1.063,0.874	91.348,0.009	0.012,73.823
1.107,2.070	21.844,0.032	0.089,153.437
69.437,0.230	0.375,64.888
455.437,0.221	0.055,114.832	4.614,12.321
2.474,0.549	65.702,0.006	0.032,12.558
319.722,0.072	319.722,4.491	0.076,274.553	6.423,274.553
0.168,0.528	11.385,0.018	0.002,10.501
65.101,0.004	0.072,12.186	1.944,12.186
109.490,0.064	0.138,281.105
0.455,1.701	16.998,0.223	0.013,92.939
36.358,0.535	0.010,358.699
55.398,0.558	0.055,120.807	3.559,120.807
1.142,0.080	33.704,0.080	0.019,406.194
