parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,02-20-22,02,02-20,3,0.05,-3.374175,5.359162,0.05
1,3,02-20-22,20,02-20,3,0.71,6.770372,-3.166116,0.71
1,3,02-20-22,22,02-20,3,0.24,3.026875,3.743249,0.24
2,2,02-20,20,00-02-20,2,0.64,6.507866,-2.33652,0.64
2,2,02-20,02,00-02-20,2,0.36,-3.318926,6.204784,0.36
3,2,02-20,20,02-10-20-22,2,0.19,8.586437,-1.862432,0.19
3,2,02-20,02,02-10-20-22,2,0.81,-3.151702,7.728425,0.81
4,2,02-20,02,02-10-20,2,0.11,-3.739946,6.22152,0.11
4,2,02-20,20,02-10-20,2,0.89,8.351054,-5.780058,0.89
5,2,02-20,20,00-02-20,2,0.7,4.907464,-5.842034,0.7
5,2,02-20,02,00-02-20,2,0.3,-7.342322,6.134788,0.3
6,1,02,02,02-20,1,1,-3.496292,8.666121,1
7,2,02-20,20,02-20,2,0.14,6.020702,-1.44407,0.14
7,2,02-20,02,02-20,2,0.86,-3.708591,9.276041,0.86
8,3,00-02-20,02,00-02-20,3,0.46,-4.307439,5.512414,0.46
8,3,00-02-20,20,00-02-20,3,0.18,5.5237,-6.955642,0.18
8,3,00-02-20,00,00-02-20,3,0.36,0.492972,-1.129716,0.36
9,2,02-20,02,00-02-20,2,0.74,-4.71254,4.590396,0.74
9,2,02-20,20,00-02-20,2,0.26,3.419245,-3.611549,0.26
10,2,02-20,20,02-20,2,0.05,4.687407,-0.162019,0.05
10,2,02-20,02,02-20,2,0.95,-7.287425,7.448902,0.95
11,2,02-20,20,02-20,2,0.05,5.090819,0.006375,0.05
11,2,02-20,02,02-20,2,0.95,-7.398541,7.222252,0.95
12,2,02-20,20,00-02-20,2,0.8,7.150873,-5.031518,0.8
12,2,02-20,02,00-02-20,2,0.2,-3.71049,5.905987,0.2
13,1,02,02,01-02-20,1,1,-7.039589,7.247462,1
14,2,00-20,00,00-20,2,0.71,-0.009265,-4.428679,0.71
14,2,00-20,20,00-20,2,0.29,5.632883,-10.914061,0.29
15,3,02-20-22,02,00-02-20,3,0.5,-3.939079,7.859482,0.5
15,3,02-20-22,22,00-02-20,3,0.07,4.633642,3.925645,0.07
15,3,02-20-22,20,00-02-20,3,0.43,6.347324,-1.954474,0.43
16,3,00-02-20,20,00-02-20,3,0.31,5.820257,-7.0127,0.31
16,3,00-02-20,00,00-02-20,3,0.55,1.041652,-1.890985,0.55
16,3,00-02-20,02,00-02-20,3,0.14,-4.127483,4.707157,0.14
17,1,02,02,00-02-20,1,1,-6.148451,7.623229,1
18,2,00-20,00,00-20,2,0.85,-0.423004,-5.823996,0.85
18,2,00-20,20,00-20,2,0.15,5.379039,-11.794877,0.15
19,2,02-10,02,00-02-20-21,2,0.82,-7.69104,8.667363,0.82
19,2,02-10,10,00-02-20-21,2,0.18,0.688771,0.036555,0.18
20,2,20-21,20,02-10-11-20-21,2,0.16,6.540158,-1.000527,0.16
20,2,20-21,21,02-10-11-20-21,2,0.84,6.460865,2.790839,0.84
21,2,02-20,02,02-20,2,0.91,-6.426836,6.19212,0.91
21,2,02-20,20,02-20,2,0.09,5.583532,-1.582785,0.09
22,1,02,02,02-20,1,1,-9.522507,6.988153,1
23,2,02-22,22,02-20,2,0.65,6.637293,4.415583,0.65
23,2,02-22,02,02-20,2,0.35,1.173049,7.580777,0.35
24,1,20,20,20,1,1,8.46334,-6.192958,1
25,2,02-21,21,02-20-21,2,0.62,7.788721,2.790415,0.62
25,2,02-21,02,02-20-21,2,0.38,-2.635847,6.790235,0.38
26,3,02-10-20,10,02-10-20,3,0.58,1.619843,-6.165844,0.58
26,3,02-10-20,02,02-10-20,3,0.21,-5.012603,6.147133,0.21
26,3,02-10-20,20,02-10-20,3,0.21,6.344623,-6.339483,0.21
27,1,02,02,02,1,1,-9.467985,5.720556,1
28,3,01-02-20,20,00-02-20,3,0.05,3.952619,-0.845811,0.05
28,3,01-02-20,02,00-02-20,3,0.54,-4.194253,6.751394,0.54
28,3,01-02-20,01,00-02-20,3,0.41,-2.046571,1.184288,0.41
29,2,02-20,02,00-02-20,2,0.72,-2.922825,7.859482,0.72
29,2,02-20,20,00-02-20,2,0.28,6.339228,-0.352115,0.28
30,2,02-20,20,00-02-20,2,0.33,6.923494,-4.327286,0.33
30,2,02-20,02,00-02-20,2,0.67,-4.514489,5.5929,0.67
31,2,02-20,20,02-20,2,0.1,4.318998,-1.918518,0.1
31,2,02-20,02,02-20,2,0.9,-7.899241,8.660902,0.9
32,2,02-20,02,02-20,2,0.03,-1.905705,4.907659,0.03
32,2,02-20,20,02-20,2,0.97,6.795149,-6.110354,0.97
33,2,02-22,22,02-22,2,0.8,4.356536,5.150735,0.8
33,2,02-22,02,02-22,2,0.2,-1.268877,8.2626830000000009,0.2
34,2,02-20,20,01-02-20,2,0.13,5.895857,-4.635387,0.13
34,2,02-20,02,01-02-20,2,0.87,-6.624517,6.224898,0.87
35,2,02-20,02,02-20,2,0.56,-5.948744,8.620919,0.56
35,2,02-20,20,02-20,2,0.44,6.239955,-3.42553,0.44
36,1,21,21,02-20-21,1,1,7.491645,2.451893,1
37,2,02-20,02,00-02-20,2,0.06,-2.703817,5.261674,0.06
37,2,02-20,20,00-02-20,2,0.94,7.850143,-6.764359,0.94
38,2,02-20,20,02-10-11-20-21,2,0.56,9.547956,-5.461818,0.56
38,2,02-20,02,02-10-11-20-21,2,0.44,-3.281333,5.768384,0.44
39,3,00-02-20,00,00-02-20,3,0.41,0.307798,1.336478,0.41
39,3,00-02-20,02,00-02-20,3,0.37,-6.336227,6.74425,0.37
39,3,00-02-20,20,00-02-20,3,0.22,6.845716,-5.143738,0.22
40,4,10-11-20-21,10,10-11-20-21,4,0.13,1.75065,-1.889271,0.13
40,4,10-11-20-21,21,10-11-20-21,4,0.29,5.438687,1.930688,0.29
40,4,10-11-20-21,11,10-11-20-21,4,0.44,1.688004,2.086852,0.44
40,4,10-11-20-21,20,10-11-20-21,4,0.14,5.480746,-2.016162,0.14
41,3,02-20-22,22,00-02-20,3,0.06,4.598584,3.278762,0.06
41,3,02-20-22,20,00-02-20,3,0.55,6.518305,-2.126501,0.55
41,3,02-20-22,02,00-02-20,3,0.39,-5.204169,6.707747,0.39
42,2,02-20,02,02-10-20,2,0.74,-3.63347,9.186749,0.74
42,2,02-20,20,02-10-20,2,0.26,7.007045,-3.382953,0.26
43,2,02-20,20,02-20,2,0.04,6.483325,-1.895113,0.04
43,2,02-20,02,02-20,2,0.96,-5.881681,7.246505,0.96
44,3,01-02-20,20,01-02-20,3,0.37,6.031206,-2.841994,0.37
44,3,01-02-20,02,01-02-20,3,0.25,-5.457402,5.811434,0.25
44,3,01-02-20,01,01-02-20,3,0.38,-5.105824,-0.296932,0.38
45,2,02-20,20,02-20,2,0.86,6.344279,-7.398212,0.86
45,2,02-20,02,02-20,2,0.14,-1.303119,4.584912,0.14
46,2,00-02,00,00-02,2,0.67,-2.639939,0.703701,0.67
46,2,00-02,02,00-02,2,0.33,-8.038736,5.906499,0.33
47,3,02-20-21,02,02-20-21,3,0.6,-2.897799,5.3267,0.6
47,3,02-20-21,20,02-20-21,3,0.12,6.317565,-7.207947,0.12
47,3,02-20-21,21,02-20-21,3,0.28,6.060932,-0.885627,0.28
48,3,00-02-10,02,00-02-10,3,0.38,-9.71688,6.550418,0.38
48,3,00-02-10,00,00-02-10,3,0.5,-3.321093,0.569059,0.5
48,3,00-02-10,10,00-02-10,3,0.12,3.233197,-0.174762,0.12
49,3,02-10-20,10,02-10-20,3,0.38,0.8998,-0.232725,0.38
49,3,02-10-20,02,02-10-20,3,0.39,-4.925442,6.894478,0.39
49,3,02-10-20,20,02-10-20,3,0.23,6.295631,-4.2182,0.23
50,2,02-20,20,00-02-20,2,0.76,6.74443,-4.51058,0.76
50,2,02-20,02,00-02-20,2,0.24,-4.742933,6.750579,0.24
51,2,02-20,02,02-10-20,2,0.01,-3.815859,3.834381,0.01
51,2,02-20,20,02-10-20,2,0.99,6.212608,-6.991418,0.99
52,2,02-20,02,00-02-20,2,0.74,-4.783528,6.449495,0.74
52,2,02-20,20,00-02-20,2,0.26,7.034643,-5.573864,0.26
53,2,02-21,02,00-02-20-21,2,0.69,-5.235905,6.476328,0.69
53,2,02-21,21,00-02-20-21,2,0.31,7.581713,1.976969,0.31
54,1,02,02,02-20,1,1,-7.343927,7.668616,1
55,1,02,02,02,1,1,-6.850372,7.90773,1
56,1,02,02,02,1,1,-9.824141,8.022927,1
57,3,02-12-20,20,01-02-11-12-20,3,0.18,6.131027,-1.599139,0.18
57,3,02-12-20,12,01-02-11-12-20,3,0.57,0.911512,6.501108,0.57
57,3,02-12-20,02,01-02-11-12-20,3,0.25,-3.893517,6.501113,0.25
58,2,02-20,20,02-20,2,0.32,6.032845,-3.527927,0.32
58,2,02-20,02,02-20,2,0.68,-3.238485,6.703917,0.68
59,2,02-20,02,02-20,2,0.26,0.697035,6.087474,0.26
59,2,02-20,20,02-20,2,0.74,7.2491,-2.778545,0.74
60,2,02-20,20,02-20,2,0.83,7.852792,-3.852741,0.83
60,2,02-20,02,02-20,2,0.17,-3.650102,7.877886,0.17
61,1,02,02,01-02-20-22,1,1,-4.525162,7.502942,1
62,2,02-20,20,02-12-20,2,0.91,5.015673,-4.819605,0.91
62,2,02-20,02,02-12-20,2,0.09,-5.501938,7.351799,0.09
63,2,02-20,20,01-02-20,2,0.69,6.96689,-5.997495,0.69
63,2,02-20,02,01-02-20,2,0.31,-3.060504,5.933693,0.31
64,2,02-20,20,02-20,2,0.51,7.215348,-0.621409,0.51
64,2,02-20,02,02-20,2,0.49,-2.666715,7.206383,0.49
65,2,02-20,02,01-02-20,2,0.43,-5.171634,7.271471,0.43
65,2,02-20,20,01-02-20,2,0.57,7.501458,-2.989396,0.57
66,2,02-20,20,01-02-20,2,0.62,7.5503,-3.467562,0.62
66,2,02-20,02,01-02-20,2,0.38,-2.493404,7.185921,0.38
67,2,02-22,22,02-20-22,2,0.52,5.218106,3.708193,0.52
67,2,02-22,02,02-20-22,2,0.48,-1.944875,6.706006,0.48
68,2,02-20,02,00-02-20,2,0.27,-3.473951,6.246072,0.27
68,2,02-20,20,00-02-20,2,0.73,7.065326,-3.432789,0.73
69,2,02-20,02,02-20,2,0.02,0.200967,4.023359,0.02
69,2,02-20,20,02-20,2,0.98,8.172815,-5.641708,0.98
70,3,00-02-20,02,00-02-12-20,3,0.32,-4.407785,6.088386,0.32
70,3,00-02-20,00,00-02-12-20,3,0.42,-2.69929,1.596766,0.42
70,3,00-02-20,20,00-02-12-20,3,0.26,3.759442,0.303341,0.26
71,2,12-20,12,02-12-20,2,0.16,0.252204,6.207502,0.16
71,2,12-20,20,02-12-20,2,0.84,7.29795,-6.25045,0.84
72,3,01-02-20,02,01-02-20,3,0.39,-6.09384,7.715844,0.39
72,3,01-02-20,20,01-02-20,3,0.07,5.525187,-4.676676,0.07
72,3,01-02-20,01,01-02-20,3,0.54,-0.933179,1.404627,0.54
73,2,02-20,20,02-20,2,0.2,3.789745,-1.387468,0.2
73,2,02-20,02,02-20,2,0.8,-7.118579,7.222298,0.8
74,2,02-20,02,01-02-20,2,0.24,-3.056503,6.613611,0.24
74,2,02-20,20,01-02-20,2,0.76,7.430001,-4.713848,0.76
75,2,02-20,02,00-02-20,2,0.22,-5.400682,5.887528,0.22
75,2,02-20,20,00-02-20,2,0.78,6.461964,-6.540717,0.78
76,1,20,20,02-20,1,1,5.890089,-7.584135,1
77,3,02-20-21,21,02-20-21,3,0.07,3.069524,3.421956,0.07
77,3,02-20-21,02,02-20-21,3,0.72,-7.024151,8.753092,0.72
77,3,02-20-21,20,02-20-21,3,0.21,3.735378,-2.509849,0.21
78,2,02-21,02,02-20-21,2,0.61,-5.30022,7.292103,0.61
78,2,02-21,21,02-20-21,2,0.39,6.034825,2.108613,0.39
79,2,02-20,20,00-02-20,2,0.23,6.897284,-3.9543,0.23
79,2,02-20,02,00-02-20,2,0.77,-4.913093,8.077327,0.77
80,2,02-20,02,02-20,2,0.14,-3.009317,4.06053,0.14
80,2,02-20,20,02-20,2,0.86,6.844736,-8.250973,0.86
81,2,02-20,20,00-02-20,2,0.72,6.841292,-6.016347,0.72
81,2,02-20,02,00-02-20,2,0.28,-3.757838,5.079785,0.28
82,2,02-20,20,00-02-20,2,0.4,7.180785,-5.155041,0.4
82,2,02-20,02,00-02-20,2,0.6,-4.985675,6.775057,0.6
83,3,00-02-20,00,00-02-20,3,0.3,2.141624,1.57269,0.3
83,3,00-02-20,02,00-02-20,3,0.4,-1.550346,8.625587,0.4
83,3,00-02-20,20,00-02-20,3,0.3,7.426705,-4.507881,0.3
84,3,00-02-20,20,00-02-20,3,0.33,7.167603,-3.38454,0.33
84,3,00-02-20,02,00-02-20,3,0.4,-4.823251,6.879096,0.4
84,3,00-02-20,00,00-02-20,3,0.27,0.590147,0.830563,0.27
85,2,02-20,02,02-20,2,0.51,-2.544131,5.992171,0.51
85,2,02-20,20,02-20,2,0.49,6.927036,-1.679163,0.49
86,2,02-20,20,02-10-20,2,0.6,6.362184,0.018507,0.6
86,2,02-20,02,02-10-20,2,0.4,-4.355955,5.36353,0.4
87,2,02-20,20,01-02-20,2,0.11,6.223019,-5.055787,0.11
87,2,02-20,02,01-02-20,2,0.89,-5.363663,7.951058,0.89
88,2,02-20,20,01-02-20,2,0.29,5.871355,-2.319278,0.29
88,2,02-20,02,01-02-20,2,0.71,-6.620342,6.861533,0.71
89,3,02-20-21,20,02-20-21,3,0.11,6.503126,-4.370198,0.11
89,3,02-20-21,02,02-20-21,3,0.75,-5.624528,7.172707,0.75
89,3,02-20-21,21,02-20-21,3,0.14,6.502997,1.535777,0.14
90,2,02-20,02,01-02-20,2,0.87,-6.900229,7.951058,0.87
90,2,02-20,20,01-02-20,2,0.13,6.223021,-4.844247,0.13
91,3,02-20-22,22,02-20-22,3,0.43,6.503288,4.312063,0.43
91,3,02-20-22,02,02-20-22,3,0.25,-2.027026,8.935567,0.25
