parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,00-02-20,00,00-02-20,3,0.39,1.940483,-1.071256,0.39
1,3,00-02-20,02,00-02-20,3,0.06,-1.510803,3.957403,0.06
1,3,00-02-20,20,00-02-20,3,0.55,7.63463,-6.319039,0.55
2,2,02-20,20,02-20,2,0.2,7.286065,-2.703642,0.2
2,2,02-20,02,02-20,2,0.8,-4.352482,6.850932,0.8
3,2,02-20,20,00-02-20,2,0.05,2.617996,-0.50612,0.05
3,2,02-20,02,00-02-20,2,0.95,-8.926024,5.897752,0.95
4,1,21,21,02-20-21,1,1,4.797776,1.279205,1
5,2,02-20,20,02-20,2,0.13,7.286065,-2.703642,0.13
5,2,02-20,02,02-20,2,0.87,-4.352482,6.850932,0.87
6,1,02,02,02-20,1,1,-6.81619,1.856001,1
7,1,20,20,10-20,1,1,7.037377,-3.662968,1
8,3,00-02-20,02,00-02-20,3,0.17,-5.230724,5.556388,0.17
8,3,00-02-20,00,00-02-20,3,0.65,-1.465759,-0.461789,0.65
8,3,00-02-20,20,00-02-20,3,0.18,5.015371,-5.693231,0.18
9,1,20,20,00-20,1,1,7.312107,-7.714941,1
10,2,02-20,02,02-20,2,0.09,-2.861992,4.867635,0.09
10,2,02-20,20,02-20,2,0.91,7.095145,-2.425902,0.91
11,2,02-20,20,02-20,2,0.82,6.901329,-4.6158,0.82
11,2,02-20,02,02-20,2,0.18,-3.223542,4.456148,0.18
12,2,02-20,20,02-12-20,2,0.87,7.315084,-7.724526,0.87
12,2,02-20,02,02-12-20,2,0.13,-2.992159,4.767825,0.13
13,3,00-02-20,20,00-02-20,3,0.46,6.143927,-7.08487,0.46
13,3,00-02-20,00,00-02-20,3,0.44,0.606557,-0.929035,0.44
13,3,00-02-20,02,00-02-20,3,0.1,-5.557209,4.150528,0.1
14,3,02-20-21,02,02-20-21,3,0.7,-4.88927,6.351553,0.7
14,3,02-20-21,21,02-20-21,3,0.27,5.322441,0.120326,0.27
14,3,02-20-21,20,02-20-21,3,0.03,5.325932,-4.458146,0.03
15,3,00-02-20,02,00-02-20,3,0.19,-5.505256,6.531999,0.19
15,3,00-02-20,00,00-02-20,3,0.5,-0.157716,-0.345036,0.5
15,3,00-02-20,20,00-02-20,3,0.31,6.131033,-6.483129,0.31
16,3,00-02-20,02,00-02-20,3,0.19,-3.529043,6.766105,0.19
16,3,00-02-20,20,00-02-20,3,0.4,7.126252,-5.997869,0.4
16,3,00-02-20,00,00-02-20,3,0.41,0.960763,0.326398,0.41
17,3,00-01-20,20,00-01-20,3,0.2,4.468125,-8.043028,0.2
17,3,00-01-20,01,00-01-20,3,0.12,-1.86301,2.666228,0.12
17,3,00-01-20,00,00-01-20,3,0.68,-1.426485,-2.336384,0.68
18,1,02,02,02,1,1,-6.282601,5.981552,1
19,2,02-20,02,00-02-20,2,0.25,-5.315704,4.975153,0.25
19,2,02-20,20,00-02-20,2,0.75,6.773746,-3.456797,0.75
20,1,02,02,02,1,1,-7.04353,7.350706,1
21,2,02-20,20,00-02-20,2,0.27,5.956347,-3.189984,0.27
21,2,02-20,02,00-02-20,2,0.73,-5.599171,6.525735,0.73
22,2,02-20,02,02-20,2,0.96,-7.713027,7.256031,0.96
22,2,02-20,20,02-20,2,0.04,3.808625,0.47026,0.04
23,1,02,02,02,1,1,-7.04353,7.350706,1
24,2,02-20,20,02-12-20,2,0.62,5.977543,-3.716065,0.62
24,2,02-20,02,02-12-20,2,0.38,-5.482948,6.54091,0.38
25,1,02,02,02,1,1,-9.093511,6.686928,1
26,2,02-20,02,00-02-20,2,0.28,-5.667447,6.925273,0.28
26,2,02-20,20,00-02-20,2,0.72,6.90354,-6.146947,0.72
27,2,02-20,20,01-02-20,2,0.92,8.15034,-3.444204,0.92
27,2,02-20,02,01-02-20,2,0.08,0.750011,7.757084,0.08
28,3,00-02-20,02,00-02-20,3,0.08,-5.77432,4.328349,0.08
28,3,00-02-20,00,00-02-20,3,0.61,-0.272351,1.380715,0.61
28,3,00-02-20,20,00-02-20,3,0.31,6.048139,-4.273979,0.31
29,2,02-20,02,02-12-20,2,0.19,-3.351812,5.535455,0.19
29,2,02-20,20,02-12-20,2,0.81,7.079673,-3.799563,0.81
30,2,00-02,02,00-02,2,0.32,-11.103904,7.369765,0.32
30,2,00-02,00,00-02,2,0.68,-4.534678,1.048928,0.68
31,2,02-21,21,02-20-21,2,0.51,7.198068,1.735162,0.51
31,2,02-21,02,02-20-21,2,0.49,-0.21836,7.027072,0.49
32,2,02-20,02,00-02-20,2,0.89,-6.825411,6.771821,0.89
32,2,02-20,20,00-02-20,2,0.11,5.287588,-4.939891,0.11
33,5,02-10-11-20-21,21,02-10-11-20-21,5,0.17,6.623812,3.021761,0.17
33,5,02-10-11-20-21,02,02-10-11-20-21,5,0.11,-4.701273,4.921978,0.11
33,5,02-10-11-20-21,20,02-10-11-20-21,5,0.25,6.666396,-2.304202,0.25
33,5,02-10-11-20-21,11,02-10-11-20-21,5,0.29,1.221239,3.141466,0.29
33,5,02-10-11-20-21,10,02-10-11-20-21,5,0.18,1.302878,-2.233793,0.18
34,2,02-20,20,01-02-20,2,0.04,4.362765,0.487337,0.04
34,2,02-20,02,01-02-20,2,0.96,-4.792389,8.110789,0.96
35,3,02-20-22,02,02-20-21,3,0.29,0.970187,6.738829,0.29
35,3,02-20-22,20,02-20-21,3,0.1,7.269726,-2.498481,0.1
35,3,02-20-22,22,02-20-21,3,0.61,6.392191,3.844314,0.61
36,2,02-20,20,00-02-20,2,0.44,6.897929,-2.176945,0.44
36,2,02-20,02,00-02-20,2,0.56,-3.6087920000000002,7.376765,0.56
37,2,02-20,02,02-10-11-20-21,2,0.43,-3.080787,7.405032,0.43
37,2,02-20,20,02-10-11-20-21,2,0.57,6.701845,-4.855098,0.57
38,2,02-22,02,02-22,2,0.39,-2.047793,8.6734000000000009,0.39
38,2,02-22,22,02-22,2,0.61,3.956764,7.46728,0.61
39,3,00-02-20,02,00-02-20,3,0.31,-4.757745,6.755734,0.31
39,3,00-02-20,00,00-02-20,3,0.44,0.106069,1.400849,0.44
39,3,00-02-20,20,00-02-20,3,0.25,6.808706,-1.605946,0.25
40,3,01-02-20,01,01-02-20,3,0.57,-1.565989,-0.265836,0.57
40,3,01-02-20,02,01-02-20,3,0.21,-4.40467,5.83337,0.21
40,3,01-02-20,20,01-02-20,3,0.22,6.156653,-6.806662,0.22
41,3,02-20-21,21,02-20-21,3,0.46,7.293749,1.322218,0.46
41,3,02-20-21,20,02-20-21,3,0.34,7.298491,-3.948323,0.34
41,3,02-20-21,02,02-20-21,3,0.2,2.40807,6.893537,0.2
42,2,02-20,20,02-20,2,0.13,6.701845,-0.913376,0.13
42,2,02-20,02,02-20,2,0.87,-5.323011,7.393214,0.87
43,2,02-20,02,00-02-20,2,0.29,-2.91863,6.734955,0.29
43,2,02-20,20,00-02-20,2,0.71,6.635716,-5.462747,0.71
44,3,00-02-20,02,00-02-20,3,0.37,-2.561936,6.292451,0.37
44,3,00-02-20,20,00-02-20,3,0.21,5.458979,-5.191223,0.21
44,3,00-02-20,00,00-02-20,3,0.42,1.538637,0.363929,0.42
45,2,02-20,02,00-02-20,2,0.25,-3.767481,5.818477,0.25
45,2,02-20,20,00-02-20,2,0.75,7.934488,-5.703264,0.75
46,2,02-20,02,01-02-11-12-20,2,0.43,-2.411793,6.553663,0.43
46,2,02-20,20,01-02-11-12-20,2,0.57,8.712693,-3.579839,0.57
47,3,00-02-20,00,00-02-20,3,0.38,1.297047,-0.924331,0.38
47,3,00-02-20,02,00-02-20,3,0.17,-4.223178,4.962132,0.17
47,3,00-02-20,20,00-02-20,3,0.45,7.049119,-7.507813,0.45
48,3,00-01-20,00,00-01-20,3,0.45,-0.67861,-1.966761,0.45
