Phase,RACIPE,DSGRN,JSD,Parameter,nState
00-10,4.604758250191865e-4,4.604758250191865e-4,0.02383112367657316,Phase,2
00-10-20,1.5349194167306216e-4,0,0.02383112367657316,Phase,2
00-20,0.032847275518035304,0.03545663852647736,0.02383112367657316,Phase,2
01,0.013046815042210284,0,0.02383112367657316,Phase,2
01-10,1.5349194167306216e-4,1.5349194167306216e-4,0.02383112367657316,Phase,2
01-11,0.0170376055257099,0.028856485034535688,0.02383112367657316,Phase,2
01-11-20,4.604758250191865e-4,0,0.02383112367657316,Phase,2
01-11-21,0.0024558710667689945,0,0.02383112367657316,Phase,2
01-20,0.8205679201841903,0.8409823484267076,0.02383112367657316,Phase,2
01-20-21,0.007214121258633922,0,0.02383112367657316,Phase,2
01-21,0.06922486569455104,0.0750575594781274,0.02383112367657316,Phase,2
10-11-20,3.069838833461243e-4,0,0.02383112367657316,Phase,2
10-20,0.008135072908672296,0.011818879508825786,0.02383112367657316,Phase,2
11,0.003837298541826554,0,0.02383112367657316,Phase,2
11-20,0.003990790483499616,0.003837298541826554,0.02383112367657316,Phase,2
11-21,0.0030698388334612432,0.0033768227168073676,0.02383112367657316,Phase,2
20,0.014735226400613968,0,0.02383112367657316,Phase,2
20-21,4.604758250191865e-4,0,0.02383112367657316,Phase,2
21,0.001841903300076746,0,0.02383112367657316,Phase,2
Monostable,0.03346124328472755,0,0.016935982251046047,monoMulti,2
Multistable,0.9665387567152725,1,0.016935982251046047,monoMulti,2
1,0.03346124328472755,0,0.022383966651287574,nState,2
2,0.9559478127398312,1,0.022383966651287574,nState,2
3,0.010590943975441289,0,0.022383966651287574,nState,2
01-10,5.672149744753262e-4,0,0.22280426552006338,Phase,3
01-10-20,0.30062393647192287,0.5093590470788428,0.22280426552006338,Phase,3
01-11-20,0.31934203062960864,0.4906409529211571,0.22280426552006338,Phase,3
01-20,0.3357912648893931,0,0.22280426552006338,Phase,3
10-20,0.0028360748723766306,0,0.22280426552006338,Phase,3
11-20,0.036301758366420876,0,0.22280426552006338,Phase,3
20,0.0045377197958026095,0,0.22280426552006338,Phase,3
Monostable,0.0045377197958026095,0,0.0022725816440572395,monoMulti,3
Multistable,0.9954622802041974,1,0.0022725816440572395,monoMulti,3
1,0.0045377197958026095,0,0.22247402809238895,nState,3
2,0.3754963131026659,0,0.22247402809238895,nState,3
3,0.6199659671015315,1,0.22247402809238895,nState,3
00,0.0011614401858304297,0.0011614401858304297,0.023520950744225843,Phase,1
00-20,5.807200929152149e-4,0,0.023520950744225843,Phase,1
01,0.4895470383275261,0.5267131242740999,0.023520950744225843,Phase,1
01-11-21,0.0023228803716608595,0,0.023520950744225843,Phase,1
01-21,0.03484320557491289,0,0.023520950744225843,Phase,1
11,0.0040650406504065045,0.005226480836236934,0.023520950744225843,Phase,1
11-20,0.006968641114982578,0,0.023520950744225843,Phase,1
20,0.42857142857142855,0.4372822299651568,0.023520950744225843,Phase,1
20-21,0.0011614401858304297,0,0.023520950744225843,Phase,1
21,0.03077816492450639,0.029616724738675958,0.023520950744225843,Phase,1
Monostable,0.9541231126596981,1,0.023326943127365274,monoMulti,1
Multistable,0.04587688734030197,0,0.023326943127365274,monoMulti,1
1,0.9541231126596981,1,0.023326943127365277,nState,1
2,0.04355400696864112,0,0.023326943127365277,nState,1
3,0.0023228803716608595,0,0.023326943127365277,nState,1
