parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-0221-2020,0202,0202-0221-2020,3,0.31,-5.731933,5.165278,-4.532564,5.677816,0.31
1,3,0202-0221-2020,0221,0202-0221-2020,3,0.5,-5.731933,0.320636,0.853587,0.661643,0.5
1,3,0202-0221-2020,2020,0202-0221-2020,3,0.19,6.360167,-6.155743,6.448384,-5.183533,0.19
2,2,0202-2020,0202,0202-2020,2,0.83,-4.865416,3.920952,-5.144128,5.932303,0.83
2,2,0202-2020,2020,0202-2020,2,0.17,5.330354,-8.428965,4.785045,-4.151805,0.17
3,3,0022-0202-2020,0202,0022-0202-2020,3,0.21,-4.943435,3.879878,-3.226165,7.824268,0.21
3,3,0022-0202-2020,2020,0022-0202-2020,3,0.32,4.952283,-8.887994,6.669553,-4.267754,0.32
3,3,0022-0202-2020,0022,0022-0202-2020,3,0.47,1.445804,-2.45234,3.163074,1.322221,0.47
4,3,0202-0220-2020,0202,0202-0220-2020,3,0.33,-3.359341,7.196147,-5.030994,4.542854,0.33
4,3,0202-0220-2020,2020,0202-0220-2020,3,0.22,6.383126,-1.128905,7.285563,-5.807708,0.22
4,3,0202-0220-2020,0220,0202-0220-2020,3,0.45,0.873494,4.198468,0.752029,-1.416071,0.45
5,3,0202-2002-2020,2020,0202-2002-2020,3,0.03,7.238579,-7.280468,3.906791,-0.828278,0.03
5,3,0202-2002-2020,0202,0202-2002-2020,3,0.13,-3.610999,2.803638,-7.377231,6.554204,0.13
5,3,0202-2002-2020,2002,0202-2002-2020,3,0.84,2.777636,-3.766615,-1.410619,3.984513,0.84
6,2,0202-2020,0202,0202-2020,2,0.98,-6.511205,6.285182,-6.177648,7.211804,0.98
6,2,0202-2020,2020,0202-2020,2,0.02,6.233869,-3.591222,3.869608,-0.484777,0.02
7,2,0202-2020,2020,0202-2020,2,0.15,6.086291,-6.745245,2.813144,-2.806324,0.15
7,2,0202-2020,0202,0202-2020,2,0.85,-3.867682,4.513853,-8.674522,7.714926,0.85
8,2,0202-2020,2020,0202-2020,2,0.24,2.813144,-3.741832,6.873749,-4.609847,0.24
8,2,0202-2020,0202,0202-2020,2,0.76,-5.920663,7.714926,-1.9181839999999999,6.139411,0.76
9,3,0012-0202-2020,2020,0012-0202-2020,3,0.83,5.493427,-6.869784,7.332408,-6.873774,0.83
9,3,0012-0202-2020,0012,0012-0202-2020,3,0.01,-0.57134,-0.555494,0.916158,5.325339,0.01
9,3,0012-0202-2020,0202,0012-0202-2020,3,0.16,-6.475012,2.785978,-5.536181,5.325339,0.16
10,2,0202-2020,0202,0202-2020,2,0.92,-5.017383,6.98541,-8.3128050000000009,6.505005,0.92
10,2,0202-2020,2020,0202-2020,2,0.08,6.784886,-3.125884,3.655324,-4.03024,0.08
11,3,0202-0221-2020,0221,0202-0221-2020,3,0.19,-4.770578,5.47157,2.253174,0.935767,0.19
11,3,0202-0221-2020,0202,0202-0221-2020,3,0.7,-4.770591,5.660771,-3.423179,6.408353,0.7
11,3,0202-0221-2020,2020,0202-0221-2020,3,0.11,6.65885,-0.601231,6.634179,-1.240337,0.11
12,2,0202-2020,0202,0202-2020,2,0.09,-6.437507,2.672574,-1.2145,6.641802,0.09
12,2,0202-2020,2020,0202-2020,2,0.91,5.825319,-9.594813,6.369212,-5.277572,0.91
13,3,0012-0202-2020,0202,0012-0202-2020,3,0.01,-6.787942,2.614196,-5.48237,6.987837,0.01
13,3,0012-0202-2020,2020,0012-0202-2020,3,0.18,3.10228,-8.386398,7.644379,-4.268609,0.18
13,3,0012-0202-2020,0012,0012-0202-2020,3,0.81,-2.285885,-3.487048,1.129802,6.987462,0.81
14,3,0202-1220-2120,2120,0202-1220-2120,3,0.42,5.398351,-1.124114,3.419915,-7.137437,0.42
14,3,0202-1220-2120,1220,0202-1220-2120,3,0.35,-0.17999,2.567992,3.419915,-7.137327,0.35
14,3,0202-1220-2120,0202,0202-1220-2120,3,0.23,-4.425826,6.425493,-2.824325,5.441631,0.23
15,2,0012-0202,0012,0012-0202,2,0.57,-2.519855,0.181373,0.115745,6.798163,0.57
15,2,0012-0202,0202,0012-0202,2,0.43,-8.170312,5.895701,-6.290278,6.798163,0.43
16,3,0202-2012-2020,2012,0202-2012-2020,3,0.01,2.73338,-0.437579,-0.761628,0.64981,0.01
16,3,0202-2012-2020,0202,0202-2012-2020,3,0.57,-1.512456,6.544565,-7.005867,6.956229,0.57
16,3,0202-2012-2020,2020,0202-2012-2020,3,0.42,6.425493,-0.437579,5.441631,-5.552542,0.42
17,2,0202-2020,2020,0202-2020,2,0.92,7.932273,-6.032314,7.26908,-7.955963,0.92
17,2,0202-2020,0202,0202-2020,2,0.08,-5.024544,6.096859,-4.706885,3.357014,0.08
18,2,0202-2020,0202,0202-2020,2,0.61,-1.512456,6.544565,-4.364146,6.956229,0.61
18,2,0202-2020,2020,0202-2020,2,0.39,6.425493,-0.437579,5.441631,-2.474394,0.39
19,4,0202-2020-2101-2201,2201,0202-2020-2101,4,0.19,1.068955,4.025353,-7.16877,-0.382083,0.19
19,4,0202-2020-2101-2201,0202,0202-2020-2101,4,0.28,-5.552768,5.717755,-7.168753,5.759005,0.28
19,4,0202-2020-2101-2201,2101,0202-2020-2101,4,0.2,6.122649,-0.183163,-7.168594,-0.382083,0.2
19,4,0202-2020-2101-2201,2020,0202-2020-2101,4,0.33,6.128715,-5.241181,4.727455,-4.742145,0.33
20,2,0202-2020,0202,0202-2020,2,0.28,-3.9855,5.914907,-3.222805,3.441655,0.28
20,2,0202-2020,2020,0202-2020,2,0.72,5.979861,-4.60516,6.519662,-8.426921,0.72
21,2,0202-2020,0202,0202-2020,2,0.83,-0.064788,7.08023,-7.422866,7.497659,0.83
21,2,0202-2020,2020,0202-2020,2,0.17,6.899221,-2.185404,5.032172,-3.777674,0.17
22,2,0202-2020,0202,0202-2020,2,0.7,-6.326656,5.162106,-4.047119,7.200192,0.7
22,2,0202-2020,2020,0202-2020,2,0.3,6.880646,-1.496961,5.220932,-3.729419,0.3
23,2,0202-2210,0202,0202-2210,2,0.4,-4.058417,6.332625,-4.739399,6.396947,0.4
23,2,0202-2210,2210,0202-2210,2,0.6,0.187419,2.640509,0.838942,-6.131495,0.6
24,3,0022-0202-2020,2020,0022-0202-2020,3,0.28,4.761344,-7.571295,7.336293,-3.088956,0.28
24,3,0022-0202-2020,0022,0022-0202-2020,3,0.71,-1.35358,-1.376602,1.289721,2.666652,0.71
24,3,0022-0202-2020,0202,0022-0202-2020,3,0.01,-7.186126,1.75523,-5.113683,7.262541,0.01
25,1,0202,0202,0202,1,1,-3.445589,6.085278,-7.389975,1.797474,1
