Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0102-0300-0302-1002-1010,8e-4,2e-4,7e-4,5.666666666666667e-4,3.2145502536643183e-4,2-11,5
0102-0302-1002-1010,1e-4,NA,1e-4,NA,NA,2-11,4
0103-0300-0303-1003-1010,9e-4,9e-4,0.0017,0.0011666666666666665,4.6188021535170057e-4,2-11,5
0103-0301-0303-1001-1003,1e-4,NA,1e-4,NA,NA,2-11,5
0103-0301-0303-1003-1011,2e-4,NA,1e-4,NA,NA,2-11,5
0103-0303,3e-4,1e-4,NA,NA,NA,2-11,2
0103-0303-1000-1003,1e-4,NA,NA,NA,NA,2-11,4
0103-0303-1001-1003,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,4
0103-0303-1003,3e-4,1e-4,6e-4,3.333333333333333e-4,2.516611478423583e-4,2-11,3
0103-0303-1003-1010,0.003,0.0026,0.0031,0.0029,2.645751311064591e-4,2-11,4
0103-0303-1010,1e-4,1e-4,NA,NA,NA,2-11,3
0110-0111-0210-0211-0300-0301-1010-1011,1e-4,NA,NA,NA,NA,2-11,8
0110-0112-0302-0310-1010-1012,1e-4,NA,NA,NA,NA,2-11,6
0110-0113-0303-0310-1010-1013,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,2-11,6
0110-0200-0300-0303,1e-4,NA,NA,NA,NA,2-11,4
0110-0200-0300-0303-1010,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,5
0110-0200-0300-1010,2e-4,NA,NA,NA,NA,2-11,4
0110-0210-0300-0303-1010,1e-4,1e-4,1e-4,1e-4,0,2-11,5
0110-0210-0302-1002-1010,1e-4,NA,NA,NA,NA,2-11,5
0110-0210-0303-1010,1e-4,NA,NA,NA,NA,2-11,4
0110-0213-0310-0313-1010,1e-4,NA,NA,NA,NA,2-11,5
0110-0300,1e-4,NA,1e-4,NA,NA,2-11,2
0110-0300-0303,3e-4,7e-4,3e-4,4.333333333333333e-4,2.309401076758503e-4,2-11,3
0110-0300-0303-1003-1010,1e-4,NA,1e-4,NA,NA,2-11,5
0110-0300-0303-1010,0.0012,7e-4,7e-4,8.666666666666666e-4,2.8867513459481284e-4,2-11,4
0110-0300-0303-1010-1013,2e-4,NA,2e-4,NA,NA,2-11,5
0110-0300-1010,2e-4,2e-4,6e-4,3.333333333333333e-4,2.3094010767585026e-4,2-11,3
0110-0303,1e-4,1e-4,1e-4,1e-4,0,2-11,2
0110-0303-0310,3e-4,NA,2e-4,NA,NA,2-11,3
0110-0303-0310-1010,5e-4,7e-4,3e-4,5e-4,2e-4,2-11,4
0110-0303-0310-1010-1013,2e-4,4e-4,3e-4,3.0000000000000003e-4,1e-4,2-11,5
0110-0303-1010,2e-4,3e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,2-11,3
0110-0310-0312-1010,1e-4,NA,NA,NA,NA,2-11,4
0110-0310-0313,1e-4,NA,NA,NA,NA,2-11,3
0110-0310-1010,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,2-11,3
