Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0300-0303-1010-1103,0.0011,0.0015,0.0012,0.0012666666666666666,2.0816659994661328e-4,1,4
0300-0303-1010-1103-1200,1e-4,1e-4,1e-4,1e-4,0,1,5
0300-0303-1010-1110,1e-4,NA,1e-4,NA,NA,1,4
0300-0303-1010-1200,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,4
0300-0303-1010-1200-1203,1e-4,1e-4,NA,NA,NA,1,5
0300-1000,0.0035,0.0029,0.0027,0.003033333333333333,4.1633319989322655e-4,1,2
0300-1000-1100,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1,3
0300-1010,0.0308,0.0297,0.03,0.030166666666666668,5.686240703077332e-4,1,2
0300-1010-1200,5e-4,3e-4,7e-4,5e-4,2e-4,1,3
0300-1100,1e-4,NA,NA,NA,NA,1,2
0301-0302-1001-1002,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,4
0301-0302-1011-1012,5e-4,7e-4,3e-4,5e-4,2e-4,1,4
0301-0303,4e-4,5e-4,8e-4,5.666666666666667e-4,2.0816659994661328e-4,1,2
0301-0303-1001,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,1,3
0301-0303-1001-1003,0.0029,0.0027,0.003,0.0028666666666666667,1.527525231651946e-4,1,4
0301-0303-1001-1003-1101-1103,2e-4,NA,1e-4,NA,NA,1,6
0301-0303-1001-1003-1103,5e-4,1e-4,2e-4,2.666666666666667e-4,2.0816659994661328e-4,1,5
0301-0303-1001-1003-1203,1e-4,4e-4,1e-4,2e-4,1.7320508075688773e-4,1,5
0301-0303-1001-1103,1e-4,1e-4,1e-4,1e-4,0,1,4
0301-0303-1003-1011,0.0086,0.0086,0.009,0.008733333333333333,2.309401076758499e-4,1,4
0301-0303-1003-1011-1103,0.001,5e-4,9e-4,8e-4,2.6457513110645904e-4,1,5
0301-0303-1003-1011-1103-1111,1e-4,NA,NA,NA,NA,1,6
0301-0303-1003-1011-1201-1203,0.0012,2e-4,3e-4,5.666666666666666e-4,5.507570547286101e-4,1,6
0301-0303-1011,4e-4,1e-4,3e-4,2.666666666666667e-4,1.5275252316519468e-4,1,3
0301-0303-1011-1013,0.0015,0.002,0.0018,0.0017666666666666666,2.5166114784235834e-4,1,4
0301-0303-1011-1013-1101-1103,1e-4,NA,NA,NA,NA,1,6
0301-0303-1011-1101-1103,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,1,5
0301-1001,5e-4,2e-4,6e-4,4.333333333333333e-4,2.0816659994661325e-4,1,2
0301-1011,0.0013,0.0018,0.0011,0.0014,3.605551275463989e-4,1,2
0302-0303,5e-4,6e-4,5e-4,5.333333333333334e-4,5.7735026918962544e-5,1,2
0302-0303-1002-1003,0.002,0.0021,0.0021,0.0020666666666666667,5.773502691896248e-5,1,4
