parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.88,-5.125137,5.670954,-6.796857,5.914116,0.88
1,2,0202-2020,2020,0202-2020,2,0.12,6.194343,-5.139524,5.556983,-1.871478,0.12
2,3,0202-2012-2020,2012,0202-2012-2020,3,0.54,1.873369,-2.775049,0.180203,2.311444,0.54
2,3,0202-2012-2020,2020,0202-2012-2020,3,0.43,7.892094,-3.196379,6.155947,-3.477672,0.43
2,3,0202-2012-2020,0202,0202-2012-2020,3,0.03,0.738806,6.442579,-6.244288,6.862643,0.03
3,3,0202-2020-2102,0202,0202-2020-2102,3,0.06,-1.702413,5.973823,-1.659166,7.796446,0.06
3,3,0202-2020-2102,2020,0202-2020-2102,3,0.91,6.932723,-5.853266,7.655349,-1.400187,0.91
3,3,0202-2020-2102,2102,0202-2020-2102,3,0.03,2.606307,0.114738,-1.658785,4.581441,0.03
4,3,0202-2020-2200,2200,0202-2020-2200,3,0.52,2.913162,3.513539,0.840069,-1.541147,0.52
4,3,0202-2020-2200,2020,0202-2020-2200,3,0.4,8.735367,-2.399598,5.797,-7.423729,0.4
4,3,0202-2020-2200,0202,0202-2020-2200,3,0.08,-2.858508,7.083244,-2.60418,4.239223,0.08
5,2,0202-2020,2020,0202-2020,2,0.59,7.099738,-3.030477,7.43818,-2.649456,0.59
5,2,0202-2020,0202,0202-2020,2,0.41,-1.095654,5.017123,-4.35378,7.666324,0.41
6,2,0202-2020,2020,0202-2020,2,0.95,6.420082,-3.74458,8.48697,-5.380359,0.95
6,2,0202-2020,0202,0202-2020,2,0.05,-1.651835,5.450527,-3.494744,6.107715,0.05
7,2,0202-2020,2020,0202-2020,2,0.8,6.475057,-4.689803,7.611936,-4.81253,0.8
7,2,0202-2020,0202,0202-2020,2,0.2,-5.426436,6.359649,0.458649,7.292366,0.2
8,4,0122-0202-1022-2020,2020,0122-0202-1022-2020,4,0.47,6.928585,-4.77443,7.015469,-4.051339,0.47
8,4,0122-0202-1022-2020,1022,0122-0202-1022-2020,4,0.24,0.95284,-4.774424,3.461891,1.711469,0.24
8,4,0122-0202-1022-2020,0202,0122-0202-1022-2020,4,0.23,-5.471644,5.565885,-2.60369,6.998114,0.23
8,4,0122-0202-1022-2020,0122,0122-0202-1022-2020,4,0.06,-5.471531,1.014685,3.461891,1.711469,0.06
9,3,0202-1220-2020,1220,0202-1220-2020,3,0.12,0.055191,4.806973,6.440675,-2.22699,0.12
9,3,0202-1220-2020,2020,0202-1220-2020,3,0.24,5.649473,-0.955835,7.575154,-2.227013,0.24
9,3,0202-1220-2020,0202,0202-1220-2020,3,0.64,-5.231453,5.941535,0.421949,7.445942,0.64
10,2,0202-2020,0202,0202-2020,2,0.95,-6.215594,6.635485,-9.392485,6.786222,0.95
10,2,0202-2020,2020,0202-2020,2,0.05,5.244884,-5.916717,2.713782,-5.39569,0.05
11,2,0202-2020,2020,0202-2020,2,0.57,5.649473,-4.675245,7.5752370000000004,-4.736085,0.57
11,2,0202-2020,0202,0202-2020,2,0.43,-6.115386,5.941535,-1.682991,7.445942,0.43
12,2,0202-2020,0202,0202-2020,2,0.15,-2.45396,6.523442,-2.074902,6.722824,0.15
12,2,0202-2020,2020,0202-2020,2,0.85,6.672966,-5.932494,5.217787,-3.684512,0.85
13,2,0202-2020,2020,0202-2020,2,0.05,6.600522,-1.954246,6.192652,-4.665311,0.05
13,2,0202-2020,0202,0202-2020,2,0.95,-5.685526,4.37739,-6.013562,7.350382,0.95
14,2,0202-2021,2021,0202-2021,2,0.07,6.203865,-4.576433,2.445077,0.570072,0.07
14,2,0202-2021,0202,0202-2021,2,0.93,-5.668977,7.40494,0.049154,6.146998,0.93
15,2,0122-0202,0202,0122-0202,2,0.84,-4.949877,7.562925,-1.112662,8.389221,0.84
15,2,0122-0202,0122,0122-0202,2,0.16,-4.949699,1.512194,5.120963,2.33849,0.16
16,2,0202-2020,2020,0202-2020,2,0.02,7.508586,-4.623237,3.523714,-1.751774,0.02
16,2,0202-2020,0202,0202-2020,2,0.98,-3.770075,6.305556,-8.920997,6.794362,0.98
17,2,0202-2011,0202,0202-2011,2,0.6,-2.760101,5.217787,-5.571466,5.81797,0.6
17,2,0202-2011,2011,0202-2011,2,0.4,6.523442,-0.763841,0.205628,-0.013213,0.4
18,2,0202-2020,0202,0202-2020,2,0.79,-6.050579,4.541558,-9.362358,5.056063,0.79
18,2,0202-2020,2020,0202-2020,2,0.21,3.895923,-6.920153,1.540445,-5.824864,0.21
19,2,0202-2020,0202,0202-2020,2,0.25,-5.426436,6.359649,0.45865,7.292366,0.25
19,2,0202-2020,2020,0202-2020,2,0.75,6.475057,-4.689803,7.611936,-2.380593,0.75
20,1,2020,2020,2020,1,1,7.001563,-7.560801,7.720569,-2.54168,1
21,3,0202-2020-2210,2210,0202-2020,3,0.3,1.045935,0.094692,0.43089,0.641502,0.3
21,3,0202-2020-2210,2020,0202-2020,3,0.14,6.959071,-2.976314,5.193332,-5.04332,0.14
21,3,0202-2020-2210,0202,0202-2020,3,0.56,-2.398314,8.686582,-4.039739,7.243944,0.56
22,3,0202-2020-2200,2020,0202-2020-2200,3,0.27,8.735367,-2.258177,5.797,-7.050703,0.27
