parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-2012-2020,0202,0202-2012-2020,3,0.06,-1.272033,5.195115,-6.628791,5.663721,0.06
1,3,0202-2012-2020,2012,0202-2012-2020,3,0.65,2.671661,-3.449619,-0.727462,2.773366,0.65
1,3,0202-2012-2020,2020,0202-2012-2020,3,0.29,7.544286,-3.449619,4.962541,-3.251945,0.29
2,2,0202-2020,2020,0202-2020,2,0.7,5.343622,-6.284655,7.696657,-3.21636,0.7
2,2,0202-2020,0202,0202-2020,2,0.3,-2.264701,5.792583,-2.983512,6.866373,0.3
3,3,0202-1002-2020,1002,0202-1002-2020,3,0.45,-1.108038,0.579669,-2.356786,7.374069,0.45
3,3,0202-1002-2020,2020,0202-1002-2020,3,0.06,3.162811,-4.977437,3.972238,-2.211405,0.06
3,3,0202-1002-2020,0202,0202-1002-2020,3,0.49,-5.547896,6.99624,-7.863252,7.374069,0.49
4,2,0202-2020,2020,0202-2020,2,0.92,7.788835,-5.813682,6.536838,-4.658085,0.92
4,2,0202-2020,0202,0202-2020,2,0.08,-3.081329,6.852094,-3.730565,6.302467,0.08
5,3,0202-2020-2102,2020,0202-2020-2102,3,0.15,7.18766,-5.004597,5.93394,-0.367795,0.15
5,3,0202-2020-2102,2102,0202-2020-2102,3,0.38,2.303571,1.441565,-6.253142,3.619657,0.38
5,3,0202-2020-2102,0202,0202-2020-2102,3,0.47,-3.581506,5.65318,-6.253142,7.240528,0.47
6,3,0202-2002-2020,2020,0202-2020,3,0.1,6.242988,-5.436512,5.953819,-4.390279,0.1
6,3,0202-2002-2020,0202,0202-2020,3,0.7,-5.797628,6.008177,-6.436661,7.251102,0.7
6,3,0202-2002-2020,2002,0202-2020,3,0.2,3.387478,0.817414,-0.487073,1.056557,0.2
7,3,0202-0220-2020,0202,0202-0220-2020,3,0.13,-9.198673,7.825977,-2.7955,5.250837,0.13
7,3,0202-0220-2020,2020,0202-0220-2020,3,0.46,3.004842,-5.008095,8.217128,-6.134471,0.46
7,3,0202-0220-2020,0220,0202-0220-2020,3,0.41,-3.249085,1.434557,2.65139,-0.943708,0.41
8,2,0202-2020,2020,0202-2020,2,0.02,6.530062,-4.938438,3.004842,-0.626493,0.02
