Phase,Count,Frequency
0000,3,3.018108651911469e-4
0000-0300,3,3.018108651911469e-4
0000-0303,4,4.0241448692152917e-4
0001-0301,1,1.0060362173038229e-4
0001-0303,3,3.018108651911469e-4
0002,1,1.0060362173038229e-4
0003,1,1.0060362173038229e-4
0003-0010,5,5.030181086519115e-4
0003-0011,2,2.0120724346076458e-4
0010,325,0.032696177062374245
0010-0011,15,0.0015090543259557343
0010-0011-0300-0301,1,1.0060362173038229e-4
0010-0012,11,0.0011066398390342052
0010-0012-0302,1,1.0060362173038229e-4
0010-0013,25,0.0025150905432595573
0010-0013-0300-0303,1,1.0060362173038229e-4
0010-0013-0303,20,0.002012072434607646
0010-0013-0313,2,2.0120724346076458e-4
0010-0103,2,2.0120724346076458e-4
0010-0110,1,1.0060362173038229e-4
0010-0113-0300-0303,1,1.0060362173038229e-4
0010-0210,1,1.0060362173038229e-4
0010-0300,71,0.007142857142857143
0010-0300-0302,4,4.0241448692152917e-4
0010-0300-0303,16,0.0016096579476861167
0010-0301,2,2.0120724346076458e-4
0010-0302,17,0.001710261569416499
0010-0303,390,0.039235412474849095
0010-0310,2,2.0120724346076458e-4
0010-0311,2,2.0120724346076458e-4
0010-0312,5,5.030181086519115e-4
0010-0313,9,9.054325955734407e-4
0011,7,7.042253521126761e-4
0011-0013,3,3.018108651911469e-4
0011-0013-0301-0303,1,1.0060362173038229e-4
0011-0013-0303,1,1.0060362173038229e-4
0011-0301,2,2.0120724346076458e-4
0011-0301-0303,3,3.018108651911469e-4
0011-0303,21,0.002112676056338028
0011-0311,1,1.0060362173038229e-4
0012,6,6.036217303822937e-4
0012-0302,2,2.0120724346076458e-4
0013,9,9.054325955734407e-4
0013-0303,14,0.0014084507042253522
0013-0313,1,1.0060362173038229e-4
0100,1,1.0060362173038229e-4
0100-0300,1,1.0060362173038229e-4
0100-0303,4,4.0241448692152917e-4
0101-0303,1,1.0060362173038229e-4
0103,2,2.0120724346076458e-4
0103-1010,1,1.0060362173038229e-4
0110,2,2.0120724346076458e-4
0110-0300,3,3.018108651911469e-4
0110-0300-0303,1,1.0060362173038229e-4
0110-0303,3,3.018108651911469e-4
0110-0303-1010,2,2.0120724346076458e-4
0110-0310,1,1.0060362173038229e-4
0110-1010,2,2.0120724346076458e-4
0113-0303,4,4.0241448692152917e-4
0113-0303-1010-1013,1,1.0060362173038229e-4
0113-0303-1013,1,1.0060362173038229e-4
0113-1010,1,1.0060362173038229e-4
0113-1010-1013,1,1.0060362173038229e-4
0113-1013,1,1.0060362173038229e-4
0200-0300,1,1.0060362173038229e-4
0210,1,1.0060362173038229e-4
0210-0300,1,1.0060362173038229e-4
0210-0303,2,2.0120724346076458e-4
0210-0303-1010,1,1.0060362173038229e-4
0210-0312,1,1.0060362173038229e-4
0210-1010,3,3.018108651911469e-4
0300,50,0.005030181086519115
0300-0301,3,3.018108651911469e-4
0300-0301-1010,2,2.0120724346076458e-4
0300-0301-1010-1011,7,7.042253521126761e-4
0300-0302,9,9.054325955734407e-4
0300-0302-1010,7,7.042253521126761e-4
0300-0302-1010-1012,6,6.036217303822937e-4
0300-0303,58,0.0058350100603621734
0300-0303-1000,3,3.018108651911469e-4
0300-0303-1003-1010,3,3.018108651911469e-4
0300-0303-1010,129,0.012977867203219315
0300-0303-1010-1013,11,0.0011066398390342052
0300-1000,13,0.0013078470824949698
0300-1010,396,0.03983903420523139
0300-1010-1012,1,1.0060362173038229e-4
0300-1010-1100,1,1.0060362173038229e-4
0300-1110,2,2.0120724346076458e-4
0301,15,0.0015090543259557343
0301-0303,43,0.004325955734406439
0301-0303-1001,3,3.018108651911469e-4
0301-0303-1003-1011,3,3.018108651911469e-4
0301-0303-1011,26,0.0026156941649899397
0301-0303-1011-1013,9,9.054325955734407e-4
0301-1001,2,2.0120724346076458e-4
0301-1010,3,3.018108651911469e-4
0301-1010-1011,8,8.048289738430583e-4
0301-1011,25,0.0025150905432595573
0301-1111,1,1.0060362173038229e-4
0302,17,0.001710261569416499
0302-0303,10,0.001006036217303823
0302-0303-1012,1,1.0060362173038229e-4
0302-0303-1012-1013,4,4.0241448692152917e-4
0302-1000,3,3.018108651911469e-4
0302-1002,4,4.0241448692152917e-4
0302-1002-1010,3,3.018108651911469e-4
0302-1010,32,0.0032193158953722333
0302-1010-1012,61,0.00613682092555332
0302-1010-1112,1,1.0060362173038229e-4
0302-1012,25,0.0025150905432595573
0303,992,0.09979879275653923
0303-0310,9,9.054325955734407e-4
0303-0310-1010,4,4.0241448692152917e-4
0303-0310-1010-1013,2,2.0120724346076458e-4
0303-0311,5,5.030181086519115e-4
0303-0312,1,1.0060362173038229e-4
0303-1000,34,0.003420523138832998
0303-1000-1003,9,9.054325955734407e-4
0303-1001,23,0.0023138832997987926
0303-1001-1003,6,6.036217303822937e-4
0303-1001-1203,1,1.0060362173038229e-4
0303-1002,1,1.0060362173038229e-4
0303-1003,219,0.022032193158953724
0303-1003-1010,202,0.020321931589537223
0303-1003-1011,13,0.0013078470824949698
0303-1010,1406,0.1414486921529175
0303-1010-1013,549,0.055231388329979876
0303-1010-1100,3,3.018108651911469e-4
0303-1010-1103,9,9.054325955734407e-4
0303-1010-1113,3,3.018108651911469e-4
0303-1011,49,0.004929577464788733
0303-1011-1013,34,0.003420523138832998
0303-1011-1013-1103,1,1.0060362173038229e-4
0303-1011-1103,1,1.0060362173038229e-4
0303-1013,402,0.040442655935613685
0303-1013-1103,2,2.0120724346076458e-4
0303-1013-1113,1,1.0060362173038229e-4
0303-1103,18,0.0018108651911468814
0303-1110,1,1.0060362173038229e-4
0303-1113,1,1.0060362173038229e-4
0303-1203,1,1.0060362173038229e-4
0310,7,7.042253521126761e-4
0310-0313,2,2.0120724346076458e-4
0310-1010,35,0.0035211267605633804
0310-1110,1,1.0060362173038229e-4
0311,1,1.0060362173038229e-4
0311-1010,1,1.0060362173038229e-4
