parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,0010-0300,0010,0010-0300-0402,2,0.14,3.532835,-4.219148,4.575238,-1.362472,0.14
1,2,0010-0300,0300,0010-0300-0402,2,0.86,-1.455589,6.840433,-2.046883,-1.362472,0.86
2,2,0010-0300,0010,0010,2,0.65,5.533509,-6.925509,6.804445,0.487657,0.65
2,2,0010-0300,0300,0010,2,0.35,0.054361,4.722037,2.417413,0.487657,0.35
3,3,0303-1003-1010,0303,0300-0403-1010,3,0.1,-0.033852,8.367933,-2.981544,5.720201,0.1
3,3,0303-1003-1010,1003,0300-0403-1010,3,0.24,6.207726,-0.940367,1.437313,5.7202,0.24
3,3,0303-1003-1010,1010,0300-0403-1010,3,0.66,6.207848,-10.638089,6.077745,-0.658091,0.66
4,3,0303-1003-1010,1003,0300-0403-1010,3,0.28,6.077568,-0.469727,1.924147,6.177077,0.28
4,3,0303-1003-1010,0303,0300-0403-1010,3,0.17,-0.163953,8.691563,-2.493713,6.177077,0.17
4,3,0303-1003-1010,1010,0300-0403-1010,3,0.55,6.077746,-10.245358,7.052313,-0.208241,0.55
5,1,0010,0010,0010-0403,1,1,2.979459,-8.82097,6.253154,1.940216,1
6,1,1010,1010,1010-1100,1,1,7.815606,-9.954628,4.803508,-0.57801,1
7,2,0303-1013,1013,0300-0403-1010,2,0.63,5.289543,-3.889187,1.889222,6.304905,0.63
7,2,0303-1013,0303,0300-0403-1010,2,0.37,0.870443,9.972082,-3.625626,6.304905,0.37
8,1,1010,1010,1010,1,1,6.247397,-11.037412,7.227611,-1.622271,1
9,1,1010,1010,1010,1,1,7.138629,-10.918138,5.937955,-2.058682,1
10,1,1010,1010,1010,1,1,5.544871,-8.120793,5.856542,-2.614137,1
11,2,0310-1010,0310,1010,2,0.63,1.660421,3.823193,4.373605,-0.069242,0.63
11,2,0310-1010,1010,1010,2,0.37,6.30364,-6.315797,8.072329,-0.069242,0.37
12,3,1010-1011-1311,1011,1010-1012,3,0.18,6.649189,-3.957407,6.533792,4.672996,0.18
