208.226,1.788
0.035,14.127
69.751,1.086	0.984,97.219
48.835,4.007	0.824,83.639
31.557,3.905	13.173,112.593
62.222,0.833	0.834,41.422
0.666,41.041
123.791,1.908	1.605,76.765
67.127,0.774	1.350,44.332
50.543,1.993	1.059,183.095
148.419,0.580	1.717,55.311
205.203,3.603
1.903,142.950
103.082,3.713
0.235,40.125
52.704,5.320	1.261,266.255
3.578,12.055
144.625,3.388
78.161,1.165	1.186,25.123
0.708,28.464
62.330,1.711	0.638,112.535
1.321,163.394
1.475,199.916
0.076,137.064
3.310,104.469
0.060,118.699
41.422,0.989	0.833,56.630
102.949,0.163	1.561,9.565
1.903,142.950
188.687,2.920	3.301,108.023
36.782,2.711	0.417,85.965
142.200,2.757	3.844,100.453
77.905,1.278	1.031,66.004
17.755,0.723	0.237,64.782
1.311,113.485
60.075,1.184
95.949,0.536	3.756,41.736
259.894,0.665	4.767,58.114
350.775,2.619
106.635,1.417	3.903,109.417
42.816,1.634	0.796,122.019
165.731,0.403	2.166,37.354
128.392,0.161	1.995,14.345
57.133,6.826	1.066,103.475
141.812,4.118	1.442,243.971
243.971,0.682	11.299,67.127
577.667,0.380	5.887,35.004
76.065,1.214	0.821,19.246
67.578,0.156
95.086,0.701	1.149,39.145
85.241,0.453	3.338,42.573
0.073,45.327
106.111,0.297
57.098,1.278	0.624,125.761
52.084,0.141
0.053,94.341
2.079,5.333
45.158,16.006	2.459,78.937
43.420,2.478	1.465,147.806
0.240,75.066
81.469,1.164	2.634,35.656
4.436,666.877
178.866,2.303	6.525,88.692
191.299,0.581	2.376,28.178
0.770,244.350
27.858,1.005	0.491,53.330
75.668,0.967	1.113,84.847
38.604,0.848	1.019,68.711
75.201,7.498	3.348,71.471
157.137,0.287
177.848,0.337	1.986,32.429
18.063,5.251	0.289,66.937
270.395,4.518	5.569,116.591
246.683,0.116
0.143,68.269
0.195,111.396
64.634,0.395	0.682,21.286
100.531,1.364	2.311,77.730
170.134,0.935	13.315,78.596
6.895,323.009
59.041,4.004	1.272,375.909
0.451,75.989
0.130,95.937
142.048,4.784
303.105,2.174	5.758,48.349
2.389,0.403	0.942,36.486
158.805,1.655
4.254,340.549
60.067,5.994	9.052,467.334
102.721,1.896	1.095,102.373
0.717,116.840
46.394,2.239	2.225,113.093
15.950,1.300	0.764,94.883
107.623,8.444
53.009,4.164	0.660,154.210
115.447,3.749	2.037,122.583
153.996,1.625
132.432,2.200	1.745,51.810
42.301,0.214	0.502,17.086
66.840,3.433	0.756,107.115
107.257,0.284	1.448,24.375
211.648,1.913	3.056,162.181
162.810,3.902	1.800,98.515
38.291,3.981	2.760,192.546
46.900,0.457	1.096,31.309
354.288,0.503	3.591,13.505
28.433,2.736	0.312,148.916
10.110,0.253	0.184,21.708
275.288,4.277
151.898,1.849
89.423,1.844	2.272,105.737
53.193,0.216	8.365,18.854
351.070,1.421	3.641,67.934
33.251,6.850	1.298,84.072
70.146,1.758	2.378,137.488
155.777,2.224	2.290,98.810
26.526,3.924	0.768,211.456
22.950,3.640	2.241,96.220
125.491,2.271	1.800,47.104
201.865,2.164	5.940,138.618
122.081,1.175
15.644,74.244
49.283,8.439	2.697,228.862
274.284,3.694	3.732,281.992
568.150,0.643	6.526,38.482
0.381,322.728
6.640,0.286	0.089,24.584
786.054,0.460	12.763,18.450
120.085,1.977
118.909,1.276	1.381,40.892
118.091,1.020
0.300,39.969
62.567,0.530	0.656,47.608
611.419,2.486
290.327,0.798	7.928,65.326
96.414,2.651
109.562,2.239
110.727,5.459	2.290,88.799
0.364,133.130
75.066,1.222	1.832,68.737
5.560,120.301
125.676,0.646
155.843,0.482	1.669,46.923
52.983,1.229	1.420,86.837
235.822,1.182	5.102,108.896
346.025,2.240
75.478,0.646	3.446,30.871
0.834,476.802
0.480,9.633
22.873,0.276	0.333,23.287
58.847,0.303
90.678,2.550	2.154,242.611
34.071,0.263	0.450,18.397
75.312,1.305
1.232,881.177
49.827,2.073	1.786,122.860
442.351,6.080	8.439,296.361
17.759,21.151
81.009,5.057	1.064,160.507
286.151,1.109	3.361,107.946
450.854,1.339
46.409,4.295	1.099,400.422
91.403,0.490	1.484,34.927
0.241,92.293
43.867,2.125	7.405,55.788
169.894,1.146	2.108,100.248
239.700,0.120	3.334,8.610
134.302,14.474
0.073,23.336
4.402,277.113
0.555,289.281
94.507,1.289	1.004,92.011
178.191,2.921	2.163,181.008
0.293,466.592
93.651,1.192	1.881,68.600
225.900,1.554	2.535,71.778
0.202,87.450
68.099,0.591	1.306,46.293
237.839,13.517
0.956,154.942
0.267,661.787
278.780,1.562	6.924,64.811
1.551,397.947
345.447,1.049
191.544,5.715	3.278,70.745
28.985,1.227	0.631,74.672
1.313,28.823
25.770,3.563
0.173,91.589
28.368,1.111	0.830,108.710
194.246,2.669	7.495,115.348
303.020,1.433
3.517,57.675
4.241,12.392
0.374,151.915
118.077,3.814	2.072,108.791
45.146,3.916
103.678,1.559	1.156,152.303
100.971,0.333	1.496,20.032
6.747,167.065
98.126,1.369
0.579,334.808
155.257,3.778	1.608,305.595
260.117,1.416	3.111,121.099
242.284,9.246	5.754,359.481
7.958,0.155	0.186,11.530
76.659,1.883	2.629,111.233
0.993,219.882
13.178,1.280	0.216,122.224
89.784,4.044	6.710,89.174
135.244,0.887	9.373,76.278
607.110,1.884	6.236,92.310
108.180,0.744	1.714,40.993
114.414,0.035
86.618,3.272	1.486,85.314
27.467,3.178	0.278,72.900
146.969,2.047	1.592,45.816
11.082,1.511	0.151,101.794
55.631,1.071
803.585,0.096
1.422,93.496
106.700,0.775	4.724,56.747
108.828,3.770
169.451,1.590	1.975,121.365
93.261,0.221	1.982,13.167
3.064,235.360
69.626,0.057
0.508,224.623
7.134,80.070
22.275,43.503
18.400,73.632
111.187,1.305	4.227,125.564
126.943,6.982
223.660,0.610
3.015,152.003
21.957,2.985	0.249,100.010
44.957,2.062	2.615,81.285
14.764,5.768	0.175,75.541
0.785,82.017
476.275,12.346
323.428,1.716
97.238,1.291	11.924,67.708
3.444,0.657	0.037,35.664
32.998,0.904	0.350,73.974
7.719,72.055
67.009,0.981	1.187,94.013
126.422,2.708	4.629,248.946
4.030,250.695
89.571,0.561	2.306,51.825
1.601,152.542
26.867,0.578	0.351,52.648
36.296,0.558	1.434,27.105
43.173,6.002	1.098,227.081
110.154,0.860	1.283,43.835
112.976,12.666	2.253,60.265
1.557,77.666
85.106,0.557	1.029,53.782
9.780,0.750	0.136,53.366
0.065,151.754
0.194,391.856
0.286,120.090
39.276,0.507	0.569,48.147
4.496,93.469
143.713,0.815	3.828,65.629
174.736,3.203
85.755,4.913	1.018,139.687
0.565,23.164
30.213,1.713	0.370,93.787
24.485,11.367	8.164,64.298
122.964,3.019	1.300,155.018
167.966,0.948	2.022,26.992
2.021,43.300
0.057,73.406
0.086,96.550
37.712,1.194	1.930,85.497
14.585,141.996
5.749,1.182
108.970,1.058	2.051,91.572
0.918,197.718
3.706,23.817
56.749,0.251
280.362,1.656	3.119,161.983
33.019,0.431	0.333,23.452
63.277,0.238
114.137,1.376	2.684,87.039
63.987,1.540	0.793,54.811
111.681,1.258	1.551,79.451
84.345,0.888	5.353,69.116
0.313,175.562
2.746,106.523
30.327,0.511	9.351,45.223
41.264,2.600	1.275,134.799
78.659,3.837
178.666,0.689
60.467,1.339	0.802,125.135
218.245,0.849
452.814,4.515	4.932,95.473
74.805,2.562	1.049,54.131
0.094,164.516
0.315,257.973
426.746,0.693
33.432,2.105	0.520,99.845
0.515,86.690
0.488,40.348
1.021,414.984
54.153,2.408	0.566,60.018
5.786,9.032
98.261,0.671
43.662,2.286	0.506,192.786
72.539,2.901	6.042,135.688
14.617,34.639
14.853,2.730	0.309,173.973
24.535,2.051	0.275,76.724
201.752,0.431	4.923,36.784
130.952,1.080
13.926,2.091	0.239,171.479
47.879,5.174	0.781,124.572
56.950,2.605	0.771,61.924
1.562,615.579
45.570,6.012	3.964,115.918
60.206,0.612	1.461,41.624
2.195,185.795
119.017,2.623	6.632,199.556
162.794,0.098
37.258,2.230	1.776,162.125
109.219,3.910	2.011,101.393
143.171,2.022	4.950,186.740
1.460,180.490
1.280,187.954
0.124,426.290
68.371,0.823	1.152,63.790
13.306,781.556
27.401,3.476	0.415,139.610
83.210,4.252	1.239,122.238
147.024,0.920	3.333,52.216
329.024,4.119
359.358,0.707
14.748,3.374	0.165,100.172
288.638,1.587	5.250,108.110
274.506,0.837	10.072,37.965
114.482,1.438	5.896,120.047
318.121,1.803
855.854,1.975
143.538,2.719	1.532,59.397
41.715,1.216	6.592,58.483
22.135,71.361
5.487,0.952	0.354,65.484
2.506,382.149
93.388,2.741	0.961,49.312
195.526,0.587
4.989,138.660
108.658,2.677	1.317,163.125
357.781,11.172	4.751,201.635
142.051,4.800	1.649,86.786
121.801,3.502	5.408,336.189
80.265,0.876	1.108,53.430
31.236,3.835	0.594,245.510
641.770,14.691	10.784,473.768
281.648,0.391	5.316,34.122
196.820,1.666
122.264,0.486	1.992,24.372
74.933,0.072	2.543,6.871
411.270,0.976	5.822,91.686
410.696,0.422
147.063,6.250	1.705,244.063
104.903,2.686	3.639,133.533
111.906,3.174	2.137,307.207
1.217,849.249
89.913,0.421	1.500,18.963
38.004,1.565
94.675,8.861	1.608,455.697
11.995,474.845
206.184,1.825
145.161,7.524	4.402,413.374
13.272,1.505	0.195,59.091
263.638,2.062	3.016,152.343
1.304,374.351
5.172,4.604
51.720,2.507	1.437,90.554
0.168,95.933
84.419,3.287	2.453,125.253
2.292,325.613
467.157,0.434	7.399,30.050
0.697,281.717
22.904,0.112	12.622,5.825
158.616,4.657	1.639,100.121
73.821,4.538	20.206,392.435
695.071,3.347
299.091,2.284	3.070,141.465
69.666,9.057
0.853,436.550
129.683,0.362	2.596,19.935
4.521,372.063
0.478,122.061
0.307,81.155
81.883,0.207	0.824,13.548
39.036,0.558	0.455,41.329
44.628,2.963	0.596,141.807
77.251,5.984	1.296,132.269
78.880,0.290	1.265,21.238
86.242,1.487
53.033,0.133	0.756,10.416
0.143,22.153
95.410,0.533	3.230,51.303
51.303,5.460	0.533,117.223
78.310,1.313	1.061,27.901
676.464,0.349	7.880,27.286
4.846,610.751
