Phase,Count,Frequency
0000,3,3.053124363932424e-4
0000-0003,1,1.017708121310808e-4
0000-0302,1,1.017708121310808e-4
0000-0303,8,8.141664970486464e-4
0001,1,1.017708121310808e-4
0001-0301,2,2.035416242621616e-4
0001-0303,2,2.035416242621616e-4
0002-0010,2,2.035416242621616e-4
0003,3,3.053124363932424e-4
0003-0010,5,5.088540606554041e-4
0003-0010-0303,1,1.017708121310808e-4
0010,370,0.0376552004884999
0010-0011,14,0.0014247913698351314
0010-0011-0301,1,1.017708121310808e-4
0010-0012,17,0.0017301038062283738
0010-0012-0302,1,1.017708121310808e-4
0010-0013,25,0.00254427030327702
0010-0013-0303,21,0.0021371870547526968
0010-0013-0313,1,1.017708121310808e-4
0010-0100-0303,1,1.017708121310808e-4
0010-0102,2,2.035416242621616e-4
0010-0103,4,4.070832485243232e-4
0010-0112,1,1.017708121310808e-4
0010-0200-0303,1,1.017708121310808e-4
0010-0210,1,1.017708121310808e-4
0010-0210-0310,1,1.017708121310808e-4
0010-0300,65,0.006615102788520252
0010-0300-0302,1,1.017708121310808e-4
0010-0300-0303,17,0.0017301038062283738
0010-0301,3,3.053124363932424e-4
0010-0302,18,0.0018318746183594546
0010-0303,362,0.03684103399145125
0010-0310,5,5.088540606554041e-4
0010-0311,2,2.035416242621616e-4
0010-0312,3,3.053124363932424e-4
0010-0313,11,0.0011194789334418888
0011,15,0.001526562181966212
0011-0012,1,1.017708121310808e-4
0011-0013,2,2.035416242621616e-4
0011-0013-0301-0303,1,1.017708121310808e-4
0011-0013-0303,1,1.017708121310808e-4
0011-0211,1,1.017708121310808e-4
0011-0301,14,0.0014247913698351314
0011-0301-0303,1,1.017708121310808e-4
0011-0303,14,0.0014247913698351314
0011-0311,2,2.035416242621616e-4
0012,6,6.106248727864848e-4
0012-0013,1,1.017708121310808e-4
0012-0013-0302-0303,1,1.017708121310808e-4
0012-0112,1,1.017708121310808e-4
0012-0302,10,0.0010177081213108082
0013,10,0.0010177081213108082
0013-0303,23,0.0023407286790148585
0013-0303-1010,2,2.035416242621616e-4
0100,1,1.017708121310808e-4
0100-0303,4,4.070832485243232e-4
0100-0303-1000,1,1.017708121310808e-4
0101-0303,1,1.017708121310808e-4
0102,1,1.017708121310808e-4
0102-0302,1,1.017708121310808e-4
0103,2,2.035416242621616e-4
0103-1003,1,1.017708121310808e-4
0103-1010,2,2.035416242621616e-4
0110,4,4.070832485243232e-4
0110-0111,1,1.017708121310808e-4
0110-0300,2,2.035416242621616e-4
0110-0300-0303,1,1.017708121310808e-4
0110-0302-1010,1,1.017708121310808e-4
0110-0303,10,0.0010177081213108082
0110-0310,1,1.017708121310808e-4
0110-1010,1,1.017708121310808e-4
0111,1,1.017708121310808e-4
0111-0301-0303,1,1.017708121310808e-4
0111-0303,1,1.017708121310808e-4
0112,2,2.035416242621616e-4
0113-0303,2,2.035416242621616e-4
0113-0303-1010,2,2.035416242621616e-4
0113-0303-1013,2,2.035416242621616e-4
0113-0313-1010,1,1.017708121310808e-4
0113-1010,1,1.017708121310808e-4
0113-1010-1013,1,1.017708121310808e-4
0200,1,1.017708121310808e-4
0200-0201-1010-1011,1,1.017708121310808e-4
0200-0300-1010,1,1.017708121310808e-4
0200-0303-1010,1,1.017708121310808e-4
0200-1010,1,1.017708121310808e-4
0201-1010-1011,1,1.017708121310808e-4
0210,5,5.088540606554041e-4
0210-0211,1,1.017708121310808e-4
0210-0211-1010-1011,1,1.017708121310808e-4
0210-0303,2,2.035416242621616e-4
0210-0303-1010-1013,1,1.017708121310808e-4
0210-0313,1,1.017708121310808e-4
0210-1010,2,2.035416242621616e-4
0211,1,1.017708121310808e-4
0211-1011,1,1.017708121310808e-4
0213-1010-1013,1,1.017708121310808e-4
0300,50,0.00508854060655404
0300-0301,4,4.070832485243232e-4
0300-0301-1010,1,1.017708121310808e-4
0300-0301-1010-1011,3,3.053124363932424e-4
0300-0302,3,3.053124363932424e-4
0300-0302-1010,9,9.159373091797273e-4
0300-0302-1010-1012,3,3.053124363932424e-4
0300-0303,52,0.005292082230816202
0300-0303-0310,1,1.017708121310808e-4
0300-0303-1000,4,4.070832485243232e-4
0300-0303-1003-1010,2,2.035416242621616e-4
0300-0303-1010,113,0.011500101770812132
0300-0303-1010-1013,14,0.0014247913698351314
0300-0303-1010-1100,1,1.017708121310808e-4
0300-0303-1110,1,1.017708121310808e-4
0300-0310,1,1.017708121310808e-4
0300-1000,10,0.0010177081213108082
0300-1010,305,0.031040097699979646
0300-1100,1,1.017708121310808e-4
0300-1110,3,3.053124363932424e-4
0301,19,0.0019336454304905353
0301-0303,47,0.004783228170160798
0301-0303-1001,4,4.070832485243232e-4
0301-0303-1003-1011,5,5.088540606554041e-4
0301-0303-1011,38,0.0038672908609810705
0301-0303-1011-1013,7,7.123956849175657e-4
0301-0303-1111,1,1.017708121310808e-4
0301-0310,1,1.017708121310808e-4
0301-0311,1,1.017708121310808e-4
0301-1001,9,9.159373091797273e-4
0301-1010,3,3.053124363932424e-4
0301-1010-1011,5,5.088540606554041e-4
0301-1011,46,0.004681457358029717
0302,35,0.0035619784245878284
0302-0303,13,0.0013230205577040505
0302-0303-1002,1,1.017708121310808e-4
0302-0303-1003-1012,2,2.035416242621616e-4
0302-0303-1012-1013,1,1.017708121310808e-4
0302-1000-1002,1,1.017708121310808e-4
0302-1001,1,1.017708121310808e-4
0302-1001-1002,1,1.017708121310808e-4
0302-1002,1,1.017708121310808e-4
0302-1002-1010,3,3.053124363932424e-4
0302-1002-1011,1,1.017708121310808e-4
0302-1010,28,0.0028495827396702628
0302-1010-1012,53,0.0053938530429472826
0302-1010-1102,1,1.017708121310808e-4
0302-1012,39,0.003969061673112151
0303,959,0.0975982088337065
0303-0310,14,0.0014247913698351314
0303-0310-1010,8,8.141664970486464e-4
0303-0310-1010-1013,1,1.017708121310808e-4
0303-0311,12,0.0012212497455729697
0303-0311-1011,2,2.035416242621616e-4
0303-1000,26,0.002646041115408101
0303-1000-1003,7,7.123956849175657e-4
0303-1001,17,0.0017301038062283738
0303-1001-1003,5,5.088540606554041e-4
0303-1003,229,0.023305515978017506
0303-1003-1010,187,0.01903114186851211
0303-1003-1011,10,0.0010177081213108082
0303-1010,1322,0.13454101363728882
0303-1010-1013,589,0.05994300834520659
0303-1010-1013-1103,2,2.035416242621616e-4
0303-1010-1103,19,0.0019336454304905353
0303-1010-1113,3,3.053124363932424e-4
0303-1010-1203,1,1.017708121310808e-4
0303-1010-1303,1,1.017708121310808e-4
0303-1011,40,0.004070832485243233
0303-1011-1013,30,0.003053124363932424
0303-1011-1103,2,2.035416242621616e-4
0303-1013,446,0.04538978221046204
0303-1013-1103,3,3.053124363932424e-4
0303-1013-1303,1,1.017708121310808e-4
0303-1100,2,2.035416242621616e-4
0303-1101,1,1.017708121310808e-4
0303-1103,8,8.141664970486464e-4
0303-1110,3,3.053124363932424e-4
0303-1113,6,6.106248727864848e-4
0303-1203,1,1.017708121310808e-4
0303-1213,1,1.017708121310808e-4
0303-1303,3,3.053124363932424e-4
0310,10,0.0010177081213108082
0310-0312,1,1.017708121310808e-4
0310-0312-1010,1,1.017708121310808e-4
0310-0313,2,2.035416242621616e-4
0310-0313-1010,1,1.017708121310808e-4
0310-0313-1010-1013,1,1.017708121310808e-4
0310-0313-1110,1,1.017708121310808e-4
0310-1010,29,0.002951353551801343
0311,2,2.035416242621616e-4
0311-0313,1,1.017708121310808e-4
0311-1010-1011,1,1.017708121310808e-4
0311-1011,10,0.0010177081213108082
0312,3,3.053124363932424e-4
0312-1010,7,7.123956849175657e-4
0312-1010-1012,6,6.106248727864848e-4
0312-1012,4,4.070832485243232e-4
0313,18,0.0018318746183594546
0313-1010,20,0.0020354162426216163
0313-1010-1013,42,0.0042743741095053935
0313-1010-1213,1,1.017708121310808e-4
0313-1010-1313,1,1.017708121310808e-4
0313-1011,1,1.017708121310808e-4
0313-1011-1013,4,4.070832485243232e-4
0313-1013,27,0.002747811927539182
1000,28,0.0028495827396702628
1000-1001,1,1.017708121310808e-4
1000-1002,3,3.053124363932424e-4
1000-1003,10,0.0010177081213108082
1000-1003-1203,1,1.017708121310808e-4
1000-1303,3,3.053124363932424e-4
1001,6,6.106248727864848e-4
1001-1002,1,1.017708121310808e-4
1001-1003,7,7.123956849175657e-4
1001-1102,1,1.017708121310808e-4
1001-1103,1,1.017708121310808e-4
1001-1303,2,2.035416242621616e-4
1002,11,0.0011194789334418888
1002-1010,24,0.0024424994911459393
1003,109,0.011093018522287808
1003-1010,175,0.017809892122939142
1003-1010-1303,2,2.035416242621616e-4
1003-1011,19,0.0019336454304905353
1003-1303,4,4.070832485243232e-4
1010,2028,0.20639120700183186
1010-1011,91,0.009261143903928354
1010-1012,109,0.011093018522287808
1010-1013,337,0.034296763688174234
1010-1013-1303,6,6.106248727864848e-4
1010-1100,1,1.017708121310808e-4
1010-1103,9,9.159373091797273e-4
1010-1112,1,1.017708121310808e-4
1010-1112-1302,1,1.017708121310808e-4
1010-1113,1,1.017708121310808e-4
1010-1200,1,1.017708121310808e-4
1010-1203,2,2.035416242621616e-4
1010-1300,4,4.070832485243232e-4
1010-1300-1303,1,1.017708121310808e-4
1010-1303,88,0.00895583146753511
1010-1310,3,3.053124363932424e-4
1010-1313,1,1.017708121310808e-4
1011,93,0.009464685528190514
1011-1012,1,1.017708121310808e-4
1011-1013,26,0.002646041115408101
1011-1103,1,1.017708121310808e-4
1011-1301,2,2.035416242621616e-4
1011-1303,6,6.106248727864848e-4
1011-1313,1,1.017708121310808e-4
1012,57,0.005800936291471606
1012-1013,1,1.017708121310808e-4
1012-1302,1,1.017708121310808e-4
1013,196,0.019947079177691836
1013-1103,1,1.017708121310808e-4
1013-1303,16,0.001628332994097293
1100,1,1.017708121310808e-4
1101,1,1.017708121310808e-4
1103,3,3.053124363932424e-4
1110,1,1.017708121310808e-4
1111,1,1.017708121310808e-4
1113,2,2.035416242621616e-4
1113-1303,2,2.035416242621616e-4
1201-1303,1,1.017708121310808e-4
1203,1,1.017708121310808e-4
1210,1,1.017708121310808e-4
1300,1,1.017708121310808e-4
1300-1303,1,1.017708121310808e-4
1301,1,1.017708121310808e-4
1301-1303,4,4.070832485243232e-4
1302,1,1.017708121310808e-4
1303,53,0.0053938530429472826
