parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,3,0303-1010-1013,0303,0403-1010-1013-1203,3,0.12,0.254954,8.897427,0.105928,6.897094,0.12
1,3,0303-1010-1013,1010,0403-1010-1013-1203,3,0.73,6.685068,-10.160668,4.781411,1.292299,0.73
1,3,0303-1010-1013,1013,0403-1010-1013-1203,3,0.15,6.685068,-3.93382,3.590473,6.897094,0.15
2,3,0303-1010-1013,1010,0403-1010-1013,3,0.4,8.176373,-11.458279,6.669885,-1.706515,0.4
2,3,0303-1010-1013,1013,0403-1010-1013,3,0.42,8.009827,0.058887,0.666018,4.322958,0.42
2,3,0303-1010-1013,0303,0403-1010-1013,3,0.18,2.727815,9.48585,-5.070899,4.322958,0.18
3,3,0303-0310-1010,0310,0403-1010-1013-1203,3,0.26,2.048738,4.770714,4.182783,1.1806,0.26
3,3,0303-0310-1010,1010,0403-1010-1013-1203,3,0.22,5.409259,-3.2332,8.18772,1.1806,0.22
3,3,0303-0310-1010,0303,0403-1010-1013-1203,3,0.52,2.048696,10.86263,-3.440435,7.272632,0.52
4,3,0302-0303-1002,1002,0402-0403-1102-1103,3,0.11,7.055903,-1.661252,0.761847,3.082148,0.11
4,3,0302-0303-1002,0302,0402-0403-1102-1103,3,0.4,0.47301,8.910793,-5.871096,3.082148,0.4
4,3,0302-0303-1002,0303,0402-0403-1102-1103,3,0.49,0.472799,9.406116,-5.896243,7.010342,0.49
5,2,0303-1003,0303,0403,2,0.71,1.387042,9.826575,-5.32335,6.678824,0.71
5,2,0303-1003,1003,0403,2,0.29,7.60056,-2.238978,0.481896,6.678824,0.29
6,3,0010-0300-0303,0303,0010-0300-0403,3,0.34,0.291957,11.313692,-7.802083,7.942607,0.34
6,3,0010-0300-0303,0010,0010-0300-0403,3,0.48,3.546275,-7.677794,2.786755,2.249032,0.48
6,3,0010-0300-0303,0300,0010-0300-0403,3,0.18,0.375179,5.017755,-1.902564,2.249032,0.18
7,3,0300-0303-1010,0303,0400-0403-1010,3,0.26,-0.247027,10.141971,-4.987437,7.029594,0.26
7,3,0300-0303-1010,0300,0400-0403-1010,3,0.36,-0.223766,5.156307,0.948407,1.933954,0.36
7,3,0300-0303-1010,1010,0400-0403-1010,3,0.38,5.829978,-4.939481,7.243158,1.933954,0.38
8,2,0300-1010,1010,1010,2,0.51,6.007051,-8.638322,7.313942,-0.927253,0.51
8,2,0300-1010,0300,1010,2,0.49,1.125857,3.870234,1.424753,-0.927253,0.49
9,2,0300-1010,0300,0403-1010-1203,2,0.26,1.756062,4.423875,0.417343,-1.111787,0.26
9,2,0300-1010,1010,0403-1010-1203,2,0.74,6.993007,-12.061975,6.575759,-1.111787,0.74
10,2,1010-1013,1013,1010-1013,2,0.31,7.993872,-11.077874,5.322122,6.730252,0.31
10,2,1010-1013,1010,1010-1013,2,0.69,7.994099,-16.041619,7.575268,1.303209,0.69
11,2,0310-1010,1010,1010,2,0.62,6.233008,-6.161558,4.824052,-0.795611,0.62
11,2,0310-1010,0310,1010,2,0.38,0.461214,6.64676,1.323878,-0.795611,0.38
12,4,0301-1010-1011-1111,1111,1010-1011,4,0.13,6.545553,0.140957,5.087071,3.830898,0.13
12,4,0301-1010-1011-1111,0301,1010-1011,4,0.05,1.386636,5.462449,-1.140315,3.830898,0.05
12,4,0301-1010-1011-1111,1011,1010-1011,4,0.4,6.545554,-5.503203,5.087074,3.830898,0.4
12,4,0301-1010-1011-1111,1010,1010-1011,4,0.42,6.545554,-9.670714,5.144917,-1.999253,0.42
13,2,0300-1010,0300,1010,2,0.21,-0.088273,4.354852,-1.029302,-2.493794,0.21
13,2,0300-1010,1010,1010,2,0.79,6.542678,-7.519087,5.410045,-2.493802,0.79
14,3,0303-1010-1013,0303,0403-1010-1013,3,0.04,-0.560595,9.872344,-2.094747,6.786166,0.04
14,3,0303-1010-1013,1010,0403-1010-1013,3,0.87,3.255654,-11.974674,7.001898,1.566176,0.87
14,3,0303-1010-1013,1013,0403-1010-1013,3,0.09,3.255654,-5.445974,2.477939,6.786166,0.09
15,1,1010,1010,1010,1,1,6.172477,-8.911341,5.781357,-0.959732,1
16,2,0010-0300,0010,0010,2,0.64,3.824971,-4.580466,6.61851,0.145753,0.64
16,2,0010-0300,0300,0010,2,0.36,-2.416993,5.110591,0.952642,0.145748,0.36
17,3,0303-1010-1013,1010,0200-0303-1010,3,0.77,6.397418,-11.718072,6.647242,0.375394,0.77
17,3,0303-1010-1013,0303,0200-0303-1010,3,0.09,0.767338,8.462174,-2.225563,6.470254,0.09
17,3,0303-1010-1013,1013,0200-0303-1010,3,0.14,6.397408,-3.175508,3.621871,6.470254,0.14
18,3,0300-0303-1010,0300,0403-1010-1103,3,0.19,1.776388,4.004803,0.935009,0.205498,0.19
18,3,0300-0303-1010,0303,0403-1010-1103,3,0.14,1.743447,10.442308,-4.617793,6.524769,0.14
18,3,0300-0303-1010,1010,0403-1010-1103,3,0.67,7.450334,-11.573183,7.061089,0.205498,0.67
19,3,0303-1010-1013,1013,0403-1010-1013,3,0.37,7.185882,-4.798239,4.822443,6.978868,0.37
19,3,0303-1010-1013,1010,0403-1010-1013,3,0.29,7.185882,-9.214456,8.145436,1.987487,0.29
19,3,0303-1010-1013,0303,0403-1010-1013,3,0.34,1.091893,11.773934,0.327481,6.978868,0.34
20,1,1010,1010,1010,1,1,7.873101,-12.19879,6.680744,-1.362897,1
21,2,0310-1010,1010,0310-0311-1010-1011,2,0.57,7.310073,-9.015106,8.965614,-0.716428,0.57
21,2,0310-1010,0310,0310-0311-1010-1011,2,0.43,1.61733,5.388404,2.487882,-0.716428,0.43
22,4,0300-0301-1010-1011,0300,0402-1010-1012,4,0.19,0.513554,5.315967,0.409258,-0.776533,0.19
22,4,0300-0301-1010-1011,1010,0402-1010-1012,4,0.54,5.909556,-12.544502,6.760645,-0.776533,0.54
22,4,0300-0301-1010-1011,1011,0402-1010-1012,4,0.21,5.909556,-8.706069,6.312169,5.416489,0.21
22,4,0300-0301-1010-1011,0301,0402-1010-1012,4,0.06,0.513554,9.156412,-0.039218,5.416489,0.06
23,1,1010,1010,1010,1,1,7.192349,-9.02117,5.14199,2.971052,1
24,2,1010-1200,1200,1010-1100,2,0.43,6.620554,1.488725,2.644629,-1.726643,0.43
24,2,1010-1200,1010,1010-1100,2,0.57,6.988454,-9.130954,7.139353,-1.726643,0.57
25,1,0010,0010,0010-0102,1,1,4.358118,-8.54327,6.427625,0.09021,1
26,2,0303-1003,0303,0300-0403-1010,2,0.44,1.180614,11.546286,-5.45244,7.524791,0.44
26,2,0303-1003,1003,0300-0403-1010,2,0.56,7.307212,0.831758,-0.078298,7.524791,0.56
27,2,1013-1303,1013,1013-1203,2,0.82,7.988653,-7.295534,2.943205,6.986987,0.82
27,2,1013-1303,1303,1013-1203,2,0.18,5.085546,6.958725,-3.104689,6.986987,0.18
28,2,0300-0301,0300,0400-0401-1010-1011,2,0.78,1.286968,8.73372,1.434253,-0.518519,0.78
28,2,0300-0301,0301,0400-0401-1010-1011,2,0.22,1.286968,11.180295,0.886788,5.800281,0.22
29,3,0303-1010-1013,0303,1010-1013,3,0.01,1.803134,3.466198,-5.060897,8.907908,0.01
29,3,0303-1010-1013,1013,1010-1013,3,0.73,6.39013,-11.517652,0.334475,8.907908,0.73
29,3,0303-1010-1013,1010,1010-1013,3,0.26,6.39013,-15.629415,6.685851,2.754705,0.26
30,3,0303-1003-1010,1010,1010-1203,3,0.69,6.706671,-16.033518,7.095543,1.75354,0.69
30,3,0303-1003-1010,0303,1010-1203,3,0.11,0.750806,8.865668,-5.373506,6.664801,0.11
30,3,0303-1003-1010,1003,1010-1203,3,0.2,6.706671,-3.261288,0.648777,6.664801,0.2
31,3,0300-0303-1010,0303,0400-0403-1010,3,0.62,0.329995,11.338024,-8.831648,8.94105,0.62
31,3,0300-0303-1010,0300,0400-0403-1010,3,0.28,0.329995,5.409083,-2.568772,2.813785,0.28
31,3,0300-0303-1010,1010,0400-0403-1010,3,0.1,6.416352,-5.185949,3.578487,2.813785,0.1
32,2,0300-1010,1010,1010,2,0.85,8.536283,-13.678229,6.618469,-3.108986,0.85
32,2,0300-1010,0300,1010,2,0.15,1.901043,5.214598,2.058865,-3.108986,0.15
33,1,0303,0303,0403-1010,1,1,2.499796,9.918619,-4.80967,8.547908,1
34,2,0300-1010,1010,1010,2,0.55,6.656899,-12.3426,4.043014,0.528642,0.55
34,2,0300-1010,0300,1010,2,0.45,0.567294,4.645862,-2.566144,0.528642,0.45
35,1,1010,1010,-1,1,1,7.656117,-12.908806,4.454293,-0.168455,1
36,3,0303-1010-1013,1010,0403-1010-1013,3,0.64,6.081732,-9.321493,7.347226,2.230332,0.64
36,3,0303-1010-1013,1013,0403-1010-1013,3,0.09,6.081732,-1.428593,4.088516,6.210337,0.09
36,3,0303-1010-1013,0303,0403-1010-1013,3,0.27,0.397508,7.767524,-1.289334,6.210337,0.27
37,2,0300-1010,1010,0300-0403-1010,2,0.65,7.656117,-12.424981,4.454348,1.343641,0.65
37,2,0300-1010,0300,0300-0403-1010,2,0.35,1.554114,4.015885,-2.05056,1.343641,0.35
38,2,0303-1013,1013,0211-0403-1011,2,0.28,6.936267,-7.110336,4.803554,8.632302,0.28
38,2,0303-1013,0303,0211-0403-1011,2,0.72,1.219539,8.646334,-1.204882,8.632302,0.72
39,4,0300-0303-1010-1013,1013,0403-1010-1103,4,0.07,5.546008,-2.471089,3.721941,6.57381,0.07
39,4,0300-0303-1010-1013,1010,0403-1010-1103,4,0.48,5.546008,-9.33362,5.684409,0.162141,0.48
39,4,0300-0303-1010-1013,0303,0403-1010-1103,4,0.22,-0.463761,10.495029,-1.695707,6.57381,0.22
39,4,0300-0303-1010-1013,0300,0403-1010-1103,4,0.23,-0.335669,4.084742,0.32477,0.162141,0.23
40,1,0303,0303,0403-1010-1303,1,1,1.04897,10.460217,-5.01875,9.401162,1
41,2,0303-1010,1010,1010-1103,2,0.8,5.396651,-7.205779,8.346767,2.070724,0.8
41,2,0303-1010,0303,1010-1103,2,0.2,-0.753231,7.507286,0.261333,6.422,0.2
42,4,0300-0303-1010-1013,1013,0300-0403-1010,4,0.13,6.528608,1.497075,3.951142,6.450864,0.13
42,4,0300-0303-1010-1013,1010,0300-0403-1010,4,0.42,6.577211,-6.369503,6.303532,0.460745,0.42
42,4,0300-0303-1010-1013,0303,0300-0403-1010,4,0.24,0.247553,10.546039,-2.137876,6.450864,0.24
42,4,0300-0303-1010-1013,0300,0300-0403-1010,4,0.21,0.334191,4.531695,0.218382,0.460745,0.21
43,1,1000,1000,1000,1,1,6.872044,-6.097408,0.898004,0.058261,1
44,2,0300-1010,0300,0403-1010-1013,2,0.51,-1.229356,8.01282,0.387891,3.074092,0.51
44,2,0300-1010,1010,0403-1010-1013,2,0.49,4.824924,-6.404979,6.778218,3.074092,0.49
45,3,0300-0302-1010,0302,0300-0302-1010,3,0.91,0.657377,8.206599,-6.535274,5.535223,0.91
45,3,0300-0302-1010,1010,0300-0302-1010,3,0.07,7.118416,-11.956602,3.817966,-1.084325,0.07
