ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.694,690.15,0.069,133.671,1
1,63.339,0,50.02,3.046,1
1,63.339,0.145,4.31,133.671,1
2,2.138,827.717,0.058,73.492,2
3,7.654,1485.577,0.558,139.344,1
3,114.373,0.001,303.92,20.835,1
3,114.373,0.139,3.743,139.344,1
4,1.001,1608.465,0.021,122.599,1
4,81.065,0.009,62.415,2.977,2
5,1.499,292.587,0.083,115.278,1
5,85.442,0.126,3.605,115.278,2
6,3.914,101.372,0.824,70.478,1
6,222.015,0,323.069,0.87,1
6,222.015,0.006,81.9,70.478,1
7,0.921,34.681,6.029,73.87,1
7,7.231,0.01,212.833,1.574,1
8,0.322,708.438,0.366,288.332,1
8,0.325,3.362,31.702,288.332,1
9,1.451,1670.258,0.34,78.216,2
9,1.503,62.191,1.902,1.844,1
9,81.065,0.012,93.038,1.844,1
10,3.624,381.064,3.282,3.937,3
10,100.466,0.027,149.727,3.937,1
11,3.163,707.224,0.144,119.635,1
12,7.736,0.003,110.792,0.277,2
12,7.736,0.049,106.404,19.848,1
13,5.457,682.236,0.04,39.821,1
13,225.702,0.001,25.107,0.998,1
13,225.702,0.219,2.016,39.821,1
14,23.614,0.587,1.81,107.149,1
14,24.121,0.003,113.181,1.236,1
15,4.901,85.781,0.01,157.907,1
15,42.838,0,19.151,2.973,1
16,1.451,78.136,0.056,186.344,1
16,57.033,0.002,103.925,6.303,1
17,22.29,2898.538,0.042,104.484,3
18,2.707,2128.279,0.015,323.22,1
18,72.088,0.148,5.237,10.054,1
19,3.429,493.785,0.061,131.963,1
19,3.432,322.78,1.536,1.441,1
19,293.504,0.003,70.741,1.441,1
19,293.504,0.004,2.791,131.963,1
21,0.735,410.953,0.773,135.807,1
21,69.015,0.002,133.946,3.334,3
21,69.015,0.093,30.394,135.807,1
22,78.953,0,68.359,0.367,1
23,18.404,0.013,43.719,0.995,3
24,1.515,1395.106,0.048,108.834,2
24,104.87,0.001,137.206,1.848,1
25,0.917,1362.896,0.062,94.467,1
25,89.108,0.001,190.4,2.362,1
25,89.108,0.027,3.104,94.467,2
26,0.766,242.347,0.914,97.569,1
26,53.097,0,447.712,5.286,1
26,53.097,0.008,37.545,97.569,2
27,1.515,166.241,7.871,0.867,1
27,104.87,0.016,253.251,0.867,1
28,1.906,1044.431,1.801,61.81,1
28,104.395,0.009,118.733,26.355,1
28,104.395,0.036,61.064,61.81,2
29,129.814,0,356.99,0.168,1
30,16.941,0.086,97.647,2.009,1
31,0.944,377.933,0.086,105.995,1
31,89.774,0.053,1.575,105.995,2
32,0.322,708.438,0.366,288.332,1
32,0.325,3.362,31.702,288.332,1
33,1.489,1026.6,1.086,203.745,2
33,65.31,0.003,33.516,4.106,1
34,51.507,0.001,128.927,0.638,2
35,0.817,1484.934,1.033,92.493,1
35,65.204,0.001,319.963,2.593,1
35,65.204,1.022,5.283,92.493,1
36,32.246,0.001,146.086,0.889,2
37,1.021,2220.081,0.03,323.22,1
38,0.496,3558.307,0.07,53.78,2
39,509.732,0,36.051,1.662,1
39,509.732,0.071,3.277,68.663,1
40,15.253,0.045,31.149,0.682,2
41,0.636,592.494,1.615,9.815,1
41,0.636,841.46,0.206,107.192,1
41,59.636,0.368,11.144,107.192,2
41,59.644,0.253,87.212,9.815,2
42,132.154,0.002,79.064,3.596,1
43,2.411,1063.391,0.276,126.771,1
43,95.908,0.002,153.532,2.124,1
44,29.359,505.205,2.346,178.58,1
44,289.283,0.473,36.189,178.58,1
44,289.286,0.055,218.058,4.897,1
45,0.865,359.339,1.471,0.825,1
46,13.291,648.885,0.428,75.73,1
46,687.498,0.017,127.155,7.932,1
47,0.462,1091.887,0.134,131.768,1
47,11.246,0.025,28.775,1.818,1
48,0.877,45.33,2.255,1.217,1
48,19.65,0.014,92.021,1.217,2
49,2.486,3870.228,0.003,756.492,1
50,198.761,0,58.886,0.58,1
51,1.773,1208.056,0.174,115.531,2
51,100.707,0.082,136.049,2.567,1
52,233.052,0,74.613,0.986,3
53,1.118,942.935,0.034,167.172,3
54,4.063,3966.297,0.248,182.808,2
54,381.509,1.734,2.004,182.808,1
55,1.14,725.611,0.419,168.656,1
55,34.745,0.15,20.752,168.656,1
56,31.018,0.001,9.062,1.902,1
57,0.274,186.937,3.217,2.5,2
57,0.274,1198.329,0.166,120.236,2
58,3.357,21.695,1.066,0.831,1
58,111.181,0.001,28.502,0.831,2
59,3.931,453.345,6.703,61.764,1
59,115.137,0.008,73.912,1.915,1
60,83.757,0.031,47.986,33.373,1
60,83.855,0.021,56.433,0.436,1
61,2.927,788.695,0.02,154.527,1
62,189.405,0.002,23.515,0.1,2
63,0.559,533.791,3.059,42.398,3
64,145.758,0,138.865,1.298,2
65,0.094,1447.037,0.004,231.875,2
66,247.018,0.001,134.6,0.137,1
67,0.039,418.075,0.246,349.353,2
68,1.231,794.519,0.75,89.69,1
68,115.55,0,179.641,14.542,1
68,115.55,0.008,35.909,89.69,1
69,0.337,2046.334,0.02,103.619,2
71,0.473,115.21,1.993,106.172,1
71,39.2,0.002,216.537,2.017,1
71,39.2,0.133,28.8,106.172,1
72,0.636,365.379,0.037,96.514,2
72,53.507,0.009,65.091,1.538,1
74,4.016,947.327,0.162,361.402,3
75,3.867,1082.867,0,90.727,1
75,179.72,0.28,0.019,90.727,1
75,185.916,0.008,1.1,25.282,1
76,1.709,74.538,3.079,0.909,1
76,102.556,0,57.741,0.909,2
77,13.029,27.59,4.543,1.873,1
77,13.029,254.753,0.22,181.845,2
77,86.224,0.006,77.246,1.873,1
78,0.527,814.233,0.232,115.699,1
78,36.32,0.003,27.097,2.449,2
79,1.282,925.901,0.115,89.413,1
79,117.116,0.001,32.637,2.214,1
80,0.894,780.519,0.33,72.531,1
80,61.828,0.017,30.631,72.531,1
80,61.829,0.001,283.33,0.819,1
81,0.325,52.6,0.488,41.771,2
81,31.175,0.447,1.572,41.771,1
82,9.592,511.179,1.284,84.614,1
82,288.632,0.002,96.208,2.059,1
82,288.632,0.122,27.893,84.614,1
83,6.911,14.618,53.687,3.01,2
83,6.911,894.62,1.894,79.754,1
83,263.122,0.71,79.333,79.754,1
83,263.153,0.083,255.601,3.01,1
84,12.933,30.953,0.009,19.561,1
84,95.631,0.731,0.129,19.561,1
85,114.222,0,101.294,4.368,2
86,1.441,171.55,1.906,2.406,1
86,1.441,4407.103,0.027,98.072,1
86,80.491,0.03,93.24,2.406,1
87,4.931,1166.594,0.062,233.128,3
88,22.277,0.019,53.525,0.747,2
89,189.034,0.018,114.039,2.495,2
90,57.136,0.003,197.237,0.576,1
91,5.806,1926.228,0.274,151.852,1
91,341.351,0.001,230.524,2.658,1
91,341.351,0.015,11.539,151.852,2
92,103.252,0,79.588,0.284,1
93,1.137,3808.565,0.03,187.142,1
93,104.927,0.001,110.451,3.685,2
94,12.614,413.314,0.758,101.46,1
95,411.59,0,81.723,1.091,3
96,4.822,2841.631,0.187,574.604,1
96,297.692,0.035,9.421,574.604,1
97,44.199,0.025,58.091,114.153,2
98,162.815,0.001,110.071,0.791,2
99,1.365,597.123,0.023,156.366,1
99,105.961,0.067,1.808,156.366,2
100,3.329,2934.183,0.011,215.381,1
101,46.194,0,367.38,0.575,3
102,77.551,0.008,22.194,128.081,2
102,77.637,0,171.984,2.881,1
103,0.49,474.341,0.206,75.947,1
103,27.05,0.206,156.911,1.335,1
104,10.893,177.631,0.107,464.905,1
104,310.022,0.073,4.238,464.905,3
105,3.258,1309.416,0.606,3.62,2
106,80.304,0,124.763,0.22,2
107,101.971,0.013,82.15,0.634,3
108,0.684,916.873,0.029,148.296,1
108,16.009,0.068,264.249,2.276,1
109,2.664,284.875,0.357,80.905,2
109,192.496,0.033,14.737,80.905,1
110,0.234,4140.316,0.044,119.853,1
110,2.365,0.026,43,1.474,2
111,6.697,164.297,0.029,439.973,2
112,138.274,0.002,103.752,18.351,1
113,142.574,0,63.848,0.399,2
114,48.678,0.032,86.989,0.85,1
115,1.127,1881.965,0.099,115.061,1
115,1.127,1881.966,0.099,115.061,2
116,6.392,71.027,3.397,0.074,2
116,114.07,0.031,196.18,0.074,1
117,10.368,388.281,0.913,2.71,3
117,10.368,1222.283,0.048,182.66,2
118,76.469,0.07,13.728,84.25,2
119,4.919,798.703,0.027,415.458,1
120,83.345,0.005,106.37,0.41,1
121,0.635,1137.929,0.813,8.137,1
121,0.635,3414.869,0.054,63.983,1
121,53.143,0.043,57.288,8.137,2
122,0.543,790.736,0.701,256.402,1
122,44.301,0.042,15.474,256.402,2
123,0.288,390.138,3.927,194.959,1
123,22.483,0.016,30.722,194.959,1
124,211.007,0,102.113,3.544,1
124,211.007,0.011,13.14,195.949,2
125,102.258,0.001,151.533,0.455,1
126,11.976,2586.904,0.979,47.703,1
126,128.84,0.026,15.788,47.703,2
127,33.775,0.001,62.33,1.021,1
128,0.48,362.946,0.016,281.384,1
128,23.89,0.42,1.594,281.384,1
129,2.465,402.103,0.108,77.547,1
129,93.251,0.012,13.606,4.035,1
130,102.203,0.001,65.649,0.086,2
131,190.865,0,567.856,0.189,1
132,0.461,16.707,0.562,1.13,1
132,5.024,0,39.2,1.13,2
134,0.319,113.47,0.008,447.652,2
135,3.117,711.825,0.176,115.427,2
135,180.305,0.001,155.978,3.733,1
136,3.188,1476.456,0.279,69.39,1
136,182.487,0.067,104.31,1.488,3
137,240.437,0,19.904,0.593,1
138,28.644,0.204,1.201,44.573,2
139,1.433,765.89,0.038,95.208,1
139,106.381,0.001,167.619,6.354,1
139,106.381,0.958,3.591,95.208,1
140,2.239,2474.741,0.027,130.544,2
141,17.499,0,71.866,0.073,1
142,8.256,0.166,446.33,0.026,1
143,35.043,907.657,0.332,510.174,1
143,170.985,0,150.061,7.769,1
143,170.985,0.002,20.345,510.174,1
144,1.532,1116.223,0.058,224.986,1
144,134.509,0.001,176.617,2.514,2
145,27.259,0.034,47.447,0.149,2
146,2.187,1397.162,0.005,478.177,1
146,140.445,0.012,22.461,12.118,1
147,0.107,1377.784,0.025,108.186,1
147,10.146,0.009,80.904,1.254,2
148,1.36,1819.251,0.061,193.972,2
149,173.817,0,102.535,3.274,1
149,173.817,0.361,2.849,79.834,1
150,0.23,1533.809,0.251,113.901,3
151,80.554,0.004,149.221,1.126,1
152,2.694,1862.035,0.061,261.613,1
152,189.833,0.019,4.032,261.612,2
152,189.833,0.019,4.032,261.613,1
153,124.351,0.003,330.577,0.444,1
154,34.4,1358.926,0.465,97.131,1
154,135.523,0.096,13.355,3.234,1
155,65.763,0,23.249,384.672,2
156,0.761,965.151,0.016,378.348,1
156,0.761,965.151,0.016,378.349,1
156,56.621,0.703,0.986,378.348,1
156,56.621,0.703,0.986,378.349,1
157,4.61,657.148,0.249,3.476,1
157,4.61,2562.677,0.004,89.058,1
157,221.768,0.024,14.785,3.476,1
158,150.965,1.15,0.293,86.893,1
158,150.967,0.007,9.18,2.688,2
159,1.223,1519.699,0.076,163.211,1
159,105.546,0,163.334,1.937,2
160,0.224,38.473,0.55,109.093,1
160,12.954,0.001,314.567,2.141,1
161,409.268,0.045,2.096,76.178,2
163,324.056,0.002,860.407,0.238,1
164,0.26,126.404,2.406,7.944,1
164,19.476,0.245,223.961,7.944,2
165,3.599,818.427,0.513,102.018,1
165,3.599,818.428,0.513,102.018,3
166,0.896,962.364,0.084,38.647,1
166,80.129,0.013,7.05,2.389,2
167,0.253,870.258,0.089,185.038,2
168,3.744,683.868,0.265,77.58,1
168,147.582,0,312.526,1.214,1
168,147.582,0.032,21.15,77.58,1
169,1.793,419.742,0.056,31.002,1
169,24.211,6.962,0.236,31.002,2
170,77.793,0,252.568,0.792,2
171,3.484,805.994,2.253,251.97,1
171,128.051,0.093,24.857,251.97,2
172,5.567,2481.139,0.197,84.696,1
172,5.567,2481.14,0.197,84.696,2
173,82.62,0.005,19.887,1.022,2
174,154.861,0.002,2.544,9.522,1
175,2.368,159.071,0.502,145.271,1
175,76.047,0.001,48.941,2.639,1
176,5.999,104.369,1.7,1.849,1
176,5.999,1377.782,0.055,108.569,1
176,9.095,1.536,80.775,1.849,1
177,7.056,2157.992,0.032,221.007,1
177,48.256,0,107.217,3.759,1
177,48.256,0.675,1.404,221.007,1
178,0.845,244.683,6.331,139.508,1
178,61.037,0.032,97.092,139.508,1
178,61.04,0,479.621,1.519,1
179,13.869,0.025,151.32,0.301,2
180,23.446,54.463,0.019,189.326,1
180,734.723,0,12.815,3.032,1
181,1.988,507.143,0.082,70.796,3
182,4.135,920.924,0.02,79.988,1
182,131.95,0.435,0.66,79.988,1
182,132.488,0.001,13.109,0.829,1
183,335.565,0.001,8.512,189.454,2
184,0.534,663.03,0.877,61.03,2
184,44.742,0.025,66.644,2.508,1
185,0.455,3101.773,0.684,156.716,2
186,27.345,0.009,678.506,0.906,2
187,0.261,734.574,0.01,6.169,1
187,0.261,1102.721,0.01,423.743,1
188,202.358,2.678,0.014,81.754,3
189,0.759,2202.512,0.016,121.169,1
189,57.417,0.001,79.803,1.857,2
190,63.454,0,128.029,5.504,1
191,189.783,0.003,17.765,136.354,2
192,0.448,3559.046,0.03,405.641,1
192,10.395,0.011,35.541,6.575,2
193,75.64,0.001,101.837,0.261,1
194,250.552,0.103,10.405,419.809,1
194,250.552,0.103,398.545,16.694,1
195,18.043,0.009,46.391,0.847,1
196,2.678,737.148,0.037,93.195,2
196,57.047,0.195,107.114,3.052,1
197,26.003,0.403,66.846,0.416,1
198,0.299,1238.974,0.015,264.07,2
200,52.679,0.046,18.027,0.06,2
201,0.623,99.26,0.061,2.973,1
202,5.924,1130.844,1.223,52.172,1
202,176.248,0,94.191,2.586,1
202,176.248,0.006,66.74,52.172,1
203,75.211,0,136.189,21.741,1
203,75.211,0,200.792,0.772,1
204,0.371,2092.195,0.062,63.264,1
204,25.413,0.003,18.712,1.429,1
205,1.227,948.332,0.095,647.527,1
208,321.37,0.1,0.696,55.657,2
209,0.022,433.253,0.067,265.704,1
210,365.573,0.036,1.438,689.519,1
211,1.102,517.043,0.258,153.887,1
211,32.773,0.02,112.182,3.092,2
212,0.214,192.722,2.477,4.245,1
212,0.214,8493.401,0.287,287.645,2
212,20.535,0.01,122.424,4.245,1
213,2.92,851.013,0.099,120.008,1
213,123.102,0,190.762,9.592,1
213,123.102,0.474,6.035,120.008,1
214,157.736,0,160.189,2.974,1
214,157.736,0.009,3.531,122.827,2
215,100.7,0,133.422,0.523,2
216,0.283,1016.725,0.133,138.162,3
217,283.452,0.063,0.543,126.856,2
218,1.815,306.724,0.365,59.197,2
218,132.393,0.334,17.836,59.197,2
219,101.707,3.091,0.354,221.283,1
219,122.64,0.012,1.82,8.576,1
220,7.662,1674.086,0.017,107.964,1
220,235.54,0.001,6.99,1.466,2
221,0.856,887.474,0.012,89.463,1
221,75.947,0.006,65.9,2.172,2
222,7,444.957,0.031,74.898,1
222,103.628,0,115.124,0.752,1
223,144.17,0.001,109.077,108.394,3
224,0.967,813.255,1.462,152.186,1
224,81.211,0.194,41.016,152.186,2
224,81.211,0.194,41.017,152.186,1
225,506.497,0.033,363.149,42.001,1
226,9.411,964.464,0.029,160.87,1
226,43.124,1.081,2.501,160.87,1
227,7.066,70.391,1.848,0.31,1
227,126.088,0.023,46.133,0.31,1
228,2.233,61.739,0.015,49.536,2
228,74.252,0.066,1.234,49.536,1
229,436.038,0.824,2.657,92.227,1
229,537.781,0.001,103.757,0.926,1
230,4.165,163.963,0.038,374.239,1
230,275.205,0.273,2.477,374.239,1
231,3.652,2104.023,0.091,91.921,1
231,25.413,0.015,18.905,1.26,2
232,462.134,0.036,107.76,10.298,1
232,462.134,0.053,25.312,652.823,1
233,0.177,1230.16,0.036,90.09,1
233,10.532,0.407,22.048,2.616,1
234,4.204,0.013,506.454,0.477,1
235,0.848,7767.58,0.187,483.684,3
236,1.229,72.085,2.95,2.68,1
236,1.229,1260.612,0.063,166.965,2
236,108.708,0.056,230.419,2.68,1
237,3.854,915.155,0.312,71.093,2
237,52.903,0.004,56.333,0.808,1
238,3.036,1382.193,0.039,325.829,2
239,0.311,560.484,0.207,115.105,1
239,16.762,0.322,7.368,115.105,1
240,3.403,119.938,0.042,37.314,1
241,0.804,760.619,0.071,26.67,1
241,49.289,0.586,2.794,26.67,1
242,86.19,0,49.596,4.151,1
242,86.19,0.067,0.586,60.39,1
243,0.625,3205.665,0.109,239.29,2
243,42.672,0.004,51.147,12.201,1
244,93.383,0,92.189,1.317,1
245,289.096,0.48,1.16,349.052,2
246,7.212,2039.038,0.089,210.073,2
247,8.135,3028.236,0.013,123.122,3
248,0.625,1932.486,0.383,214.419,1
248,57.413,0.175,252.009,4.071,1
248,57.413,0.372,30.759,214.419,2
249,25.903,0,22.413,0.883,2
250,21.186,0,131.57,1.044,1
250,21.186,0.002,60.692,54.029,2
251,0.501,1485.933,0.03,179.316,2
252,3.058,517.018,3.489,4.01,3
252,3.058,662.171,0.397,144.117,3
253,26.724,0,72.355,1.398,2
254,100.672,0,92.495,5.457,3
255,96.74,0,238.985,0.482,1
256,3.881,65.193,1.57,0.894,1
256,3.881,642.127,0.52,70.326,1
256,261.748,0.014,145.212,0.894,1
257,0.245,562.666,0.385,67.807,1
257,19.917,0.06,155.67,0.839,1
258,6.335,657.691,0.543,1.309,2
258,158.845,0.133,45.246,1.309,2
259,17.462,49.622,0.019,52.111,1
260,152.257,0,113.739,0.444,1
261,0.575,346.12,0.557,336.253,1
261,33.039,0.125,35.276,336.253,1
262,94.731,0,123.922,0.595,1
263,19.844,0.182,144.169,13.215,2
264,26.26,794.762,1.224,75.812,1
264,274.9,0.001,142.994,12.176,1
264,274.9,0.003,19.996,75.812,1
265,70.535,0.001,43.419,0.076,1
266,438.836,0.029,11.783,334.569,2
267,1.365,620.413,0.007,159.042,1
267,107.817,0.644,0.207,159.042,2
268,212.017,0.001,6.932,0.8,1
268,212.017,0.013,6.835,40.166,1
269,5.175,509.758,0.385,149.325,1
269,133.125,0.16,23.249,149.325,2
270,3.884,3788.359,1.466,504.213,4
271,0.713,2017.515,0.564,110.209,1
271,15.294,0.03,82.261,1.273,2
272,0.446,1717.714,0.011,87.512,1
272,37.457,0.004,56.849,2.562,2
273,5.564,918.257,0.004,177.066,2
273,306.711,0.001,15.853,3.703,1
274,466.335,0.007,13.055,195.288,2
275,0.952,949.315,1.017,1.176,2
275,86.988,0.053,33.829,1.176,2
276,1.041,8630.46,0.036,112.98,2
276,78.753,0.001,207.875,1.729,2
277,124.334,0.004,49.327,1.101,3
278,5.456,342.53,0.884,89.059,2
279,16.047,0.002,303.537,1.047,1
280,1.348,277.282,0.251,49.995,1
280,65.834,0.005,21.022,49.995,2
281,236.004,0.01,78.604,0.438,1
282,0.899,816.06,0.045,62.953,1
282,87.863,0.007,98.862,0.849,2
283,1.11,789.666,0.291,149.828,2
283,31.769,0.009,38.034,12.7,1
284,135.934,0.001,82.67,1.271,3
285,0.614,12.508,0.619,1.594,2
285,18.829,0,44.504,1.594,1
286,0.912,109.203,0.272,12.27,1
286,0.912,807.223,0.139,54.171,2
287,3.01,298.419,0.915,1.257,1
287,3.01,2102.814,0.055,111.968,1
288,0.509,4063.403,0.97,5.42,1
288,0.509,4448.804,0.044,133.024,1
289,2.285,846.973,0.037,171.519,1
289,80.601,0.236,1.48,171.519,2
290,0.879,651.366,0.012,115.851,1
290,87.62,0.001,19.035,5.587,3
291,0.075,751.892,0.026,92.814,1
291,4.202,0.018,118.8,0.982,1
292,1.514,621.757,0.007,142.507,2
292,111.355,0.002,20.825,6.675,1
293,3.076,2166.35,4.821,57.763,1
293,231.382,0.051,47.99,57.763,1
294,0.33,2179.118,0.124,174.684,3
295,237.122,0,206.25,2.242,1
295,237.122,0.003,23.738,205.996,2
296,2.254,1105.508,0.013,317.349,2
296,190.995,0.046,2.303,3.342,1
297,0.864,617.457,1.375,18.965,2
298,2.124,1151.697,0.104,98.019,1
298,89.503,0.001,250.421,1.033,1
299,1.015,1438.461,0.045,494.7,2
300,0.41,1891.422,0.085,77.863,4
301,4.112,84.3,1.153,2.807,1
301,84.098,0.027,110.186,2.807,2
302,3.67,551.228,0.086,162.619,1
302,133.326,0.01,13.458,3.944,2
303,28.578,81.737,0.324,8.508,1
303,367.777,0.052,31.604,8.508,1
304,85.816,0,173.865,0.155,1
305,1.456,424.335,0.017,259.133,1
305,78.891,0.503,0.421,259.133,1
306,1.562,1675.636,0.196,157.201,1
306,122.949,0.391,1.289,157.201,1
307,2.629,1.743,1.399,352.952,2
308,1.121,133.43,0.056,77.818,1
308,10.82,0.003,129.887,1.302,1
309,0.888,964.396,0.024,123.756,1
309,82.198,0.001,71.786,1.409,2
310,0.762,1359.965,0.035,284.301,1
310,34.719,0.004,97.142,9.138,2
311,5.254,954.068,0.138,226.75,2
311,5.263,472.628,1.034,6.628,1
311,368.263,0.427,84.22,6.628,1
312,0.217,406.719,0.005,54.854,2
312,16.398,0.061,6.013,6.127,1
313,1.201,485.091,0.187,128.686,1
313,103.709,0,71.836,5.414,2
314,13.154,1.308,96.457,22.541,1
314,13.24,0.058,96.477,0.255,1
315,0.944,418.901,0.155,59.154,1
315,22.982,0.143,67.698,0.786,1
316,0.914,640.098,0.311,67.668,1
316,50.087,0.093,15.765,67.668,2
317,11.09,400.103,0.122,84.235,1
317,29.199,0.158,7.359,84.235,1
317,29.487,0.014,121.726,1.199,2
318,1.265,428.258,0.181,329.7,1
318,80.824,0,98.562,5.567,1
318,80.824,0.008,6.856,329.7,1
319,24.277,0.406,0.087,133.827,1
319,24.281,0.003,6.003,1.363,1
320,77.119,0,116.905,3.75,1
320,77.119,0.037,1.2,184.642,1
321,326.603,0.002,32.695,167.043,1
321,326.654,0,100.818,2.303,1
322,2.151,59.444,2.673,21.955,1
322,175.125,0.003,64.806,21.955,1
323,527.917,0,123.077,2.339,1
324,163.22,0,80.673,1.226,1
324,163.22,0.102,1.702,74.565,2
325,0.246,365.617,0.139,148.333,1
325,19.529,0.009,83.39,1.937,1
326,3.629,1728.868,0.503,82.502,1
326,3.629,1728.869,0.503,82.502,1
327,1.112,429.62,0.102,71.104,1
327,13.88,0.005,15.891,3.144,1
327,13.88,0.005,15.892,3.144,1
328,0.557,624.016,0.333,81.724,1
328,41.812,0.005,166.353,2.127,1
328,41.812,0.053,17.828,81.724,2
329,0.675,1022.676,0.057,110.814,1
329,36.833,0.743,4.836,110.814,1
330,3.441,1682.658,0.08,80.812,1
330,80.257,0.445,0.427,80.812,1
330,80.269,0.004,40.544,1.965,1
331,3.323,210.13,0.45,2.339,1
331,3.323,682.181,0.024,174.414,2
331,318.108,0.006,25.157,2.339,1
332,1.996,41.332,0.395,231.859,1
332,104.194,0.025,10.646,231.859,1
333,0.982,379.627,0.241,97.254,1
333,79.082,0,119.135,1.739,1
334,4.988,29.095,2.208,1.249,2
334,239.325,0.001,92.068,1.249,1
336,0.549,741.498,0.646,232.141,1
336,54.458,0.504,14.529,232.141,1
337,0.189,695.793,0.5,28.519,1
337,12.321,0.166,22.406,28.519,2
338,27.367,1222.825,0.522,45.847,2
338,204.902,0.013,110.805,1.023,1
339,0.92,1078.642,0.021,102.59,1
339,89.013,0.001,41.534,1.13,1
339,89.013,0.033,1.191,102.59,1
340,0.742,631.644,0.08,166.245,2
340,42.403,0.131,93.648,7.375,1
341,69.595,0.004,40.142,0.903,2
342,391.82,0,101.913,20.926,2
343,14.369,418.293,0.185,137.351,1
343,527.86,0,230.476,1.419,1
343,527.86,0.019,4.187,137.351,2
344,4.252,1271.392,0.081,84.333,1
344,85.073,0,55.451,3.294,1
345,28.611,0,517.439,1.803,3
346,4.17,145.392,0.94,237.204,1
346,69.073,0.02,6.717,237.204,1
346,69.074,0,91.596,5.859,1
347,173.1,0.002,96.911,0.607,3
348,593.315,0.265,0.734,76.197,1
348,593.692,0,37.925,0.988,1
349,8.27,385.137,0.169,102.272,1
349,301.43,0,87.947,1.257,1
349,301.43,0.015,9.553,102.272,2
350,444.721,0,33.017,1.817,1
351,1.048,2818.942,0.259,71.005,4
352,48.496,0.001,37.374,0.325,1
353,1.294,80.113,0.12,106.503,1
353,68.618,0.013,4.923,106.503,2
354,6.655,434.792,0.009,192.416,1
354,438.006,0.004,36.226,3.645,1
354,438.006,1.285,0.454,192.416,1
355,14.952,86.218,1.164,0.071,1
356,19.17,0.005,86.453,0.373,1
357,4.669,6965.22,0.024,127.46,1
358,30.899,0.002,411.303,1.043,1
359,1.161,1150.075,0.456,241.256,2
360,0.384,450.348,0.043,196.728,3
361,1.05,1154.99,0.016,167.259,2
361,69.42,0.003,46.863,2.16,1
362,3.287,2439.023,0.215,37.99,1
362,256.595,0,14.814,0.557,1
362,256.595,0.024,14.748,37.99,1
363,3.075,736.829,0.119,181.47,1
363,97.467,0.004,72.21,2.176,2
364,11.975,505.079,3.258,41.352,2
364,596.582,0.004,99.771,0.739,2
365,0.369,1835.736,0.019,54.22,3
366,19.408,1170.396,0.564,28.422,2
366,146.386,0.006,93.825,0.496,1
367,227.446,0,17.436,0.464,2
368,129.099,0.001,119.575,20.998,2
369,117.071,0.002,46.51,19.917,6
370,2.063,695.971,0.011,193.432,3
371,52.568,0,19.363,4.216,1
371,52.568,0.1,0.401,372.308,2
372,324.378,0.05,9.296,134.35,2
373,96.18,0.005,132.581,1.57,1
374,0.849,1711.054,0.048,96.435,2
374,39.886,0.03,82.374,1.343,1
375,1.666,1251.366,0.044,811.231,1
375,147.346,0.001,187.097,14.612,1
375,147.346,0.197,2.34,811.231,1
376,0.799,1987.406,2.245,109.893,1
376,63.637,0.019,363.6,6.631,2
377,55.387,0.079,91.355,0.365,2
