ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,1.193,476.862,1.076,119.188,1
1,102.898,0.001,27.501,2.449,1
1,102.898,0.065,12.046,119.188,2
2,6.624,717.012,0.03,20.014,1
2,257.748,1.042,1.587,20.014,1
2,289.29,0,101.821,0.306,1
3,4.137,1861.993,0.092,154.625,3
3,42.496,0.106,291.575,2.267,1
4,1.388,481.301,0.017,8.469,1
4,1.388,678.458,0.017,128.921,2
4,133.057,0.316,1.696,8.469,1
5,2.615,908.016,0.025,102.453,1
6,1.224,2545.428,0.004,246.016,1
6,11.682,0.005,6.901,4.754,2
7,0.843,1129.893,0.032,130.653,1
7,0.856,35.662,1.93,3.821,1
7,56.885,0.033,151.498,3.821,1
8,64.314,0.003,159.117,0.526,1
9,3.378,21.464,1.335,0.463,2
9,127.381,0,95.39,0.463,1
10,254.915,0,40.005,106.171,1
10,254.955,0,190.715,2.468,1
11,75.218,0.014,28.326,0.576,1
12,93.413,0.001,35.381,0.25,1
12,93.413,0.022,33.991,14.23,1
13,93.227,0.005,42.519,0.178,1
14,0.678,937.287,0.234,110.367,1
14,9.551,0,128.168,2.961,1
14,9.551,0.023,5.571,110.367,1
15,72.127,0.002,55,0.514,1
16,14.172,0.042,98.258,1.106,1
17,1.702,352.67,0.214,88.663,1
17,84.298,0,100.235,1.297,2
18,3.348,1391.389,0.041,92.077,2
18,174.894,0,133.536,1.153,1
19,2.132,3501.926,1.255,126.139,1
19,145.601,0.002,283.154,3.965,1
19,145.601,0.036,28.294,126.139,1
20,234.444,0,102.59,0.389,1
21,158.69,0.002,499.941,0.609,2
21,158.691,0.002,499.941,0.609,2
22,1.428,570.629,0.973,42.71,1
22,60.111,0,108.432,0.584,1
22,60.111,0.002,79.461,42.71,1
23,146.256,0.002,35.31,7.841,1
24,126.98,0.002,140.981,0.302,2
25,20.508,0.003,86.081,1.065,2
26,2.267,2990.735,0.023,184.157,1
26,158.376,1.78,0.947,184.157,2
27,253.995,0.006,7.691,126.851,2
28,2.44,425.708,2.702,0.698,1
28,2.44,425.709,2.702,0.698,1
28,2.44,2320.628,1.849,55.726,2
29,83.873,0,1.261,480.339,1
29,83.873,0,102.954,6.749,1
30,104.45,0,136.764,3.372,1
30,104.45,0.104,1.568,101.462,1
31,1.257,42.491,0.169,7.031,1
31,1.257,2588.721,0.002,491.501,1
31,85.411,0.027,11.946,7.031,1
32,371.26,0,98.256,0.116,1
33,5.656,967.836,0.036,374.264,2
34,100.908,0,16.484,1.443,1
36,1.317,217.9,0.409,74.045,1
36,67.73,0.002,162.83,4.692,1
36,67.73,0.371,17.012,74.045,1
37,2.937,16.177,0.241,2.538,1
37,201.707,0,21.923,2.538,2
38,2.329,400.687,0.434,396.81,1
38,122.469,0.007,27.926,396.81,2
39,0.725,1443.174,0.309,95.261,2
39,46.721,0.002,51.425,1.119,1
40,2.069,1408.767,0.031,676.13,3
41,0.593,181.936,1.199,85.746,1
41,42.126,0.007,325.557,4.201,1
42,1.187,1495.11,0.227,87.479,1
42,95.485,0.012,78.986,1.376,2
43,117.136,0.015,1.863,1.041,1
44,0.427,258.285,1.308,8.422,2
44,28.343,0.012,109.761,8.422,1
45,1.577,295.415,0.011,46.373,1
45,138.949,0,14.103,0.472,2
46,119.539,0,38.772,0.62,1
46,119.539,0.004,38.772,16.995,1
47,188.658,0,65.648,11.794,1
48,2.304,901.504,0.009,138.691,2
48,99.217,0.008,35.819,2.034,1
49,110.846,0.003,11.078,7.546,1
49,110.846,0.045,1.641,329.74,1
51,144.748,0.003,80.861,4.161,1
51,144.749,0.003,80.861,4.161,2
52,330.341,0,192.817,1.918,1
52,330.341,0.001,92.499,55.025,2
53,91.153,0,4.464,0.702,3
54,70.679,0.001,206.027,0.189,1
55,2.054,45.948,0.022,1.75,1
55,2.054,358.853,0,87.797,1
55,111.998,0.008,2.111,1.75,1
56,1.187,648.146,0.013,96.332,1
56,101.131,0.001,94.57,2.004,2
57,0.951,3910.876,0.047,84.722,3
58,17.6,0.04,4.787,430.716,2
59,1.06,1444.54,0.065,113.39,2
59,86.172,0,102.597,1.364,1
60,4.91,0.04,126.585,0.59,1
61,0.296,4909.812,0.181,256.439,4
62,1.922,545.631,0.009,219.634,1
62,79.904,0.003,56.615,2.564,1
63,2.238,79.399,1.862,0.717,1
63,37.082,0.013,17.679,0.717,2
64,0.467,875.139,0.015,133.161,2
65,77.525,0.011,178.348,4.822,2
66,48.285,0.011,108.627,0.746,1
67,17.457,0.001,126.977,11.695,2
68,1.274,96.692,0.043,355.593,1
68,14.401,0.124,72.847,4.352,1
69,0.798,213.013,0.009,94.245,1
69,45.101,0.002,58.882,1.111,2
70,2.509,2946.634,0.162,295.98,1
70,193.789,0.001,46.213,7.031,1
70,193.789,0.022,7.068,295.98,1
72,1.529,1131.87,2.258,44.86,1
72,134.103,0.01,147.083,2.33,1
72,134.103,0.192,139.248,44.86,1
73,0.53,90.966,54.951,0.047,1
73,12.766,0.689,542.977,0.047,2
74,17.592,125.728,5.846,0.809,2
74,94.189,0.003,345.713,0.809,2
75,1.807,3638.612,0.068,120.267,1
75,159.586,1.121,2.583,120.267,2
75,159.587,0.001,234.425,2.986,1
76,3.492,776.165,0.122,100.154,3
77,0.336,412.809,0.592,36.411,1
77,27.44,0.151,47.107,36.411,2
78,256.77,0.001,15.612,0.055,1
79,54.204,0.053,24.092,0.108,4
80,16.148,63.523,1.36,1.133,2
80,328.888,0.058,103.991,1.133,2
81,7.047,5.393,1.251,16.68,1
81,19.633,2.005,5.373,16.68,1
82,123.568,0,53.904,20.507,1
82,123.568,0,54.076,0.244,1
83,0.068,198.407,0.675,1.011,1
83,6.613,0.275,65.772,1.011,1
84,3.734,213.529,0.069,375.795,2
84,123.701,0.247,1.9,375.795,3
85,290.318,0,49.353,0.093,1
86,0.069,706.648,0.02,177.624,1
87,11.385,146.311,0.631,15.996,1
87,11.385,523.887,0.149,312.56,1
87,514.422,0.003,39.324,15.996,1
88,326.099,0,89.618,32.358,1
88,326.099,0,133.268,0.85,1
89,54.535,0.002,201.024,2.274,1
90,23.339,0,229.144,0.611,1
91,544.906,0.003,134.474,1.26,1
91,544.906,0.016,22.574,68.868,2
92,51.709,0.001,32.05,0.76,1
93,123.699,0.037,1.313,375.851,1
93,123.701,0,45.041,5.042,1
94,127.403,0,30.168,1.421,1
94,127.403,0.347,0.832,108.887,1
95,0.675,13.375,51.011,6.323,1
95,0.675,1048.993,2.801,6.323,1
96,14.27,1085.049,0.198,427.521,1
96,14.27,1085.053,0.198,427.521,1
96,443.073,0.094,4.163,427.521,3
97,3.776,2032.842,0.494,99.919,1
97,65.199,0,68.047,6.685,1
97,65.199,0.019,21.67,99.919,1
98,1.006,46.072,0.124,0.367,1
98,82.392,0.004,10.746,0.367,2
99,183.883,0,39.533,0.668,2
100,1.017,15.061,1.383,2.319,1
100,54.382,0,49.373,2.319,1
101,13.263,72.551,3.374,11.282,1
101,19.021,0.32,212.66,11.277,1
102,0.914,603.767,0.367,123.218,2
103,28.996,0.047,37.97,0.052,1
104,2.071,223.114,0.039,78.368,3
105,22.095,18.65,1.291,0.566,1
105,169.589,0.002,37.85,0.566,2
106,0.686,682.453,0.07,159.707,2
106,50.214,0.093,31.196,2.803,1
107,74.082,0.019,0.323,358.118,4
108,1.215,626.546,0.078,179.571,1
108,82.79,0.222,2.036,179.571,2
109,13.785,1560.578,0.023,222.853,1
109,127.986,0.026,31.362,2.377,2
110,5.078,462.177,0.617,65.616,1
110,200.809,0.018,25.196,65.616,2
110,200.81,0,40.565,1.346,1
111,1.458,1516.18,0.335,270.688,3
111,50.329,0.012,37.98,4.101,1
112,27.032,0.018,154.744,2.088,2
113,29.748,0.001,45.983,3.618,1
113,29.748,0.029,8.719,154.12,2
114,2.524,2087.731,0.06,169.147,1
114,184.906,0.002,78.456,1.858,2
115,0.283,35.194,1.945,1.212,1
115,17.667,0.113,44.915,1.212,1
116,41.432,0,93.04,1.299,1
116,41.432,0.001,65.274,40.379,1
117,36.057,0,53.047,1.554,1
117,36.057,0.025,4.011,108.394,2
118,2.52,1688.909,0.319,60.922,1
118,76.44,0.016,33.84,1.144,1
119,0.559,286.246,0.038,407.249,1
119,39.289,1.772,3.604,407.249,1
120,0.838,602.105,0.042,109.955,1
121,95.553,0.002,440.25,0.122,1
122,0.19,1007.07,0.251,109.816,2
122,14.351,0.002,46.542,1.415,1
123,8.01,146.228,0.88,61.541,1
123,170.378,0,222.938,3.849,1
123,170.378,0.011,54.255,61.541,1
124,27.373,31.734,1.092,0.551,1
124,29.293,0.128,99.741,0.551,1
125,1.19,1258.215,0.038,262.995,3
126,0.288,1638.862,0.168,227.157,1
126,19.036,0.024,15.334,227.157,2
127,105.249,0,103.221,0.375,2
127,105.249,0.001,98.435,30.143,2
128,5.248,970.685,0.007,126.314,1
128,193.635,0.184,11.696,1.822,2
129,535.641,0,82.072,0.714,2
130,5.899,192.602,0.218,361.937,1
131,10.527,1906.453,0.229,182.952,1
131,283.056,0,84.67,2.514,1
131,283.056,0.031,12.693,182.952,1
132,0.426,2997.539,0.917,193.412,1
132,0.792,2.77,3.676,2.555,1
133,2.925,1501.576,0.14,108.489,1
133,157.923,0.024,5.219,108.489,3
134,3.335,374.458,2.142,2.106,2
134,65.84,0.112,56.525,2.106,1
135,57.821,0.014,11.46,106.47,2
136,94.536,85.197,0.073,21.407,1
136,853.121,0.001,106.028,0.273,1
137,0.154,748.944,0.011,165.416,1
137,8.775,0.002,22.055,1.824,1
138,585.599,0,7.252,2.443,4
139,1.851,666.528,0.031,394.155,1
139,169.331,0.001,49.393,9.31,2
139,169.331,0.005,1.973,394.155,1
140,2.165,960.996,0.56,545.981,1
140,2.165,960.997,0.56,545.982,1
140,151.923,0.063,27.932,545.981,1
140,151.923,0.063,27.932,545.982,1
141,2.483,1007.045,0.6,203.91,1
141,102.934,0.032,17.289,203.91,1
141,102.978,0.003,68.672,2.335,1
142,68.955,0.001,126.594,4.973,4
143,4.957,989.051,0.024,129.541,2
143,386.045,0.07,86.814,10.696,1
144,1.104,630.277,0.152,320.21,1
145,138.429,0,167.781,1.868,1
145,138.429,0.006,39.074,107.386,2
146,22.282,0.002,798.827,0.947,1
147,80.82,0,123.585,0.345,1
148,11.03,3279.326,0.152,138.074,1
148,54.115,0.033,350.444,7.923,2
149,0.318,52.735,0.007,158.638,1
149,27.364,0.005,27.648,3.561,1
150,2.155,801.781,0.12,276.726,3
151,656.225,0.001,175.383,0.443,1
152,3.672,4.26,158.779,41.15,1
152,8.272,0.114,188.485,41.15,2
153,3.353,355.39,1.468,34.819,1
153,64.841,0.047,31.512,34.819,2
155,2.404,582.825,0.236,133.025,2
155,120.256,0,87.979,3.163,2
156,9.918,92.347,0.627,1.083,1
156,9.918,2065.653,0.024,102.039,1
