parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,2020,2020,0002-2020,1,1,6.720934,-5.924524,4.707422,-1.351523,1
2,1,0202,0202,0202-1102,1,1,-4.585989,3.854782,-0.5226,7.276754,1
3,2,0202-2020,2020,0202-2020,2,0.859,6.49189,0.620147,4.570836,0.457587,0.859
3,2,0202-2020,0202,0202-2020,2,0.141,0.58785,4.655408,1.825632,5.560782,0.141
4,2,0202-2020,2020,0202-2020,2,0.568,6.181108,-5.691286,6.661341,-1.819238,0.568
4,2,0202-2020,0202,0202-2020,2,0.432,-4.379797,4.721086,-4.687325,7.007322,0.432
5,2,0202-2020,0202,0202-2020,2,0.717,-3.279863,7.118726,-2.087692,6.501667,0.717
5,2,0202-2020,2020,0202-2020,2,0.283,6.555771,-3.694642,6.327843,-1.132586,0.283
6,1,0202,0202,0202-2020,1,1,-5.711276,6.130773,-2.251609,6.345278,1
7,2,0202-2020,2020,-1,2,0.197,7.104317,-2.770396,6.399778,0.267905,0.197
7,2,0202-2020,0202,-1,2,0.803,-3.984821,6.680962,-3.715059,6.961788,0.803
8,1,2020,2020,0202-1200-2020,1,1,5.876636,-4.290495,7.071995,-4.545522,1
9,1,0202,0202,0202-2020,1,1,-2.976065,6.704294,-0.330565,6.917965,1
10,1,0201,0201,0120-0201-2020,1,1,-1.452622,6.346664,1.014101,3.719066,1
11,2,0202-2020,2020,0202-1002-2020,2,0.46,6.446047,-3.884985,4.88729,-1.379589,0.46
11,2,0202-2020,0202,0202-1002-2020,2,0.54,-0.626034,5.491914,-6.289324,7.271427,0.54
12,3,0202-2011-2020,0202,0012-0202-1201-2011-2020,3,0.526,0.338579,5.506975,-1.865967,7.284006,0.526
12,3,0202-2011-2020,2011,0012-0202-1201-2011-2020,3,0.247,6.634182,-0.60151,1.544625,2.02683,0.247
12,3,0202-2011-2020,2020,0012-0202-1201-2011-2020,3,0.227,6.944841,-2.720934,7.321117,-4.472444,0.227
