parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,1,0202,0202,0020-0202,1,1,-3.199919,5.913824,-3.52665,6.008493,1
2,1,0202,0202,0202-2020,1,1,-6.048741,6.774814,-2.398453,6.58285,1
3,2,0120-0202,0202,0120-0202,2,0.221,-2.758532,5.648587,-0.783718,6.167901,0.221
3,2,0120-0202,0120,0120-0202,2,0.779,1.327886,2.502795,5.260863,-0.84152,0.779
4,1,2020,2020,0002-2020,1,1,7.589196,-3.986833,5.884335,-2.565719,1
5,1,0202,0202,0202-2020,1,1,-0.454172,6.449504,-0.300816,5.693551,1
6,2,0202-2010,0202,0202-1200-2010,2,0.313,-1.528346,7.586253,-5.316134,5.918657,0.313
6,2,0202-2010,2010,0202-1200-2010,2,0.687,7.683321,1.206217,3.389027,0.128226,0.687
7,2,0202-2020,0202,0202-2020,2,0.136,-0.592594,5.908092,-0.484869,6.11635,0.136
7,2,0202-2020,2020,0202-2020,2,0.864,5.175273,-0.922632,7.226025,-0.26793,0.864
8,1,2020,2020,0202-2020,1,1,6.254042,-1.642374,6.751004,-0.183493,1
9,1,1120,1120,0202-1200,1,1,3.298047,3.668691,5.538976,-0.712243,1
10,2,0202-1012,0202,0202-1002-2020,2,0.309,-1.843056,6.578125,-1.380654,7.140084,0.309
10,2,0202-1012,1012,0202-1002-2020,2,0.691,3.573939,1.533556,3.195209,6.421224,0.691
11,1,2020,2020,0202-1200-2020,1,1,7.656437,-8.875389,5.7777520000000004,-5.510042,1
12,1,0202,0202,0202-2100,1,1,0.050366,7.34172,-9.552267,5.170013,1
13,1,0202,0202,0202-2020,1,1,-4.554499,7.473987,-4.554172,8.531287,1
14,1,0202,0202,0202-2020,1,1,-2.097029,6.509944,-3.365516,7.939992,1
15,1,0202,0202,0020-0202,1,1,-1.199254,7.524937,-0.468199,5.744122,1
16,1,0202,0202,0202-2020,1,1,-3.994434,6.156018,-2.43038,6.570865,1
17,2,0020-0202,0202,0020-0202,2,0.819,-8.544199,7.506878,-0.898027,8.59495,0.819
17,2,0020-0202,0020,0020-0202,2,0.181,1.075159,1.006836,8.049388,2.096867,0.181
18,1,0202,0202,0202-2020,1,1,-5.992377,8.313658,-2.448542,7.505517,1
19,1,2020,2020,0002-2020,1,1,5.443153,-9.100567,7.267339,-3.789631,1
20,2,0202-2020,2020,0202-0210-2020,2,0.898,4.864693,-0.652384,4.179702,-1.694732,0.898
20,2,0202-2020,0202,0202-0210-2020,2,0.102,0.26572,6.488517,-4.722587,6.216071,0.102
21,2,0202-2020,0202,0202-2020,2,0.114,2.070848,8.154175,-1.656143,5.201782,0.114
21,2,0202-2020,2020,0202-2020,2,0.886,8.222009,1.086198,6.837932,-7.452415,0.886
22,1,2020,2020,2020,1,1,8.238521,-8.891447,7.683862,-0.357929,1
23,1,0202,0202,0202,1,1,-0.841464,9.103364,-4.820668,5.475117,1
24,1,0202,0202,0021-0202-2020,1,1,-0.147035,4.950424,0.192605,6.077798,1
25,1,0202,0202,0021-0202-2020,1,1,-0.146616,4.949744,0.19948,6.069351,1
26,1,2020,2020,0201-2020,1,1,7.395904,-3.245447,7.838366,-3.552144,1
27,1,0202,0202,0202-2101,1,1,-4.51578,6.572687,-1.911287,9.191096,1
28,1,0202,0202,0202-2020-2101,1,1,-7.991944,6.573575,-5.535618,9.202907,1
29,2,0202-2020,2020,0202-2020,2,0.647,5.701966,-2.251963,3.901218,-0.666619,0.647
29,2,0202-2020,0202,0202-2020,2,0.353,-3.576532,4.674099,-6.716401,7.158665,0.353
30,1,0202,0202,0202-2001-2020,1,1,-4.833783,6.089622,-3.697485,8.541134,1
31,1,0202,0202,0202-2020,1,1,-0.149229,8.329304,-5.912281,5.618337,1
32,1,0202,0202,0120-0202-2020,1,1,-6.469946,8.601829,-2.781226,7.093562,1
33,1,2020,2020,0002-2020,1,1,8.121362,-3.897154,6.898606,-1.957676,1
34,1,0202,0202,0202-1200-2020,1,1,-1.378534,6.40455,-2.623265,6.745632,1
35,2,0202-2020,2020,0202-2020,2,0.348,6.804478,-4.677478,3.581698,-0.432463,0.348
35,2,0202-2020,0202,0202-2020,2,0.652,-5.775976,5.218897,-3.647732,6.764437,0.652
36,1,0202,0202,0202-2100,1,1,2.83818,8.228853,-3.797579,4.970073,1
37,1,2020,2020,0120-0202-2002-2020,1,1,9.194723,-3.75486,6.577638,2.369171,1
38,1,2020,2020,2020,1,1,9.243654,-4.547009,7.528983,0.815095,1
39,1,0202,0202,0202-2020,1,1,-2.940515,8.39456,-2.123102,7.708836,1
40,1,2020,2020,0202-2020,1,1,5.425836,2.374073,5.106971,-1.905139,1
41,2,0202-1020,0202,0202-1110,2,0.663,-3.876905,7.623772,-2.68593,6.065638,0.663
41,2,0202-1020,1020,0202-1110,2,0.337,3.892727,1.364492,7.136003,-2.354795,0.337
42,2,0202-0220,0202,0202-0210-2020,2,0.332,-2.431151,7.359153,-0.927952,7.703731,0.332
42,2,0202-0220,0220,0202-0210-2020,2,0.668,3.04068,6.076846,4.65103,1.247506,0.668
43,2,0202-2020,2020,0202-2020,2,0.751,8.140114,-3.903399,8.74564,-0.53109,0.751
43,2,0202-2020,0202,0202-2020,2,0.249,-2.677241,6.274891,-3.62543,7.058042,0.249
44,2,0202-2120,2120,0202-2020,2,0.39,4.56361,1.796892,6.475847,-4.615887,0.39
44,2,0202-2120,0202,0202-2020,2,0.61,-2.566415,7.118487,-0.994414,6.066165,0.61
45,1,0202,0202,0202-2020-2100,1,1,-2.825962,7.390367,-3.387051,7.030524,1
