ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,142.31,0,127.01,0.66,3
2,2.863,28.199,0.185,4.688,1
2,2.863,905.693,0.003,230.317,2
2,147.58,0,6.626,4.688,2
3,2.431,111.795,0.008,143.277,1
4,2.259,0.543,37.32,3.356,1
4,2.259,21.956,0.398,3.356,1
4,2.259,1204.255,0.067,105.529,1
4,222.205,0.001,37.32,3.356,1
4,222.205,0.048,6.268,105.529,1
5,0.481,321.559,1.371,39.818,1
5,39.423,0,227.092,0.403,1
5,39.423,0.003,27.477,39.818,1
6,0.592,51.886,0.961,1.366,1
6,0.592,4646.18,0.025,63.541,1
6,53.206,1.115,0.025,63.541,1
6,53.795,0,89.022,1.366,1
7,9.161,189.624,0.158,64.64,1
7,508.448,0.001,943.776,1.528,1
7,508.448,0.027,9.638,64.64,1
8,67.774,0.002,124.031,0.226,1
8,67.774,0.145,124.031,0.226,1
9,135.82,0,303.198,0.605,1
9,135.82,0.019,14.089,42.247,1
10,0.751,1423.531,0.072,88.397,1
10,56.143,0,132.287,1.597,1
10,56.143,0.002,2.844,88.397,1
11,7.823,35.62,1.393,1.894,1
11,7.823,1742.859,0.025,146.067,2
11,170.582,0,126.669,1.894,1
12,46.052,3.788,3.567,0.177,1
12,899.785,0.125,107.685,0.177,1
13,6.878,4.933,0.76,3.045,1
13,6.878,200.571,0.008,170.148,1
13,136.136,0,56.856,3.045,1
13,136.136,0.076,0.625,170.148,1
14,3.888,10.461,1.205,0.565,1
14,3.888,798.123,0.053,46.648,1
14,52.287,0.001,88.513,0.565,1
14,52.287,0.045,3.918,46.648,1
15,5.2,87.274,0.285,1.29,1
15,5.2,1361.363,0.003,72.069,1
15,62.192,0,20.057,1.29,1
15,62.192,0.44,0.221,72.069,1
16,0.112,1.529,5.499,0.636,1
16,7.308,0.017,92.76,0.636,1
17,3.884,539.568,0.847,10.174,1
17,3.884,1989.756,0.015,272.696,1
18,0.64,19.123,0.528,4.806,1
18,0.64,911.048,0.007,234.103,1
18,34.902,0,35.539,4.806,1
18,34.902,0.138,0.486,234.103,1
19,8.597,367.736,0.009,107.258,1
19,170.148,0,41.291,1.391,1
19,170.148,0.127,0.739,107.258,1
20,0.232,2025.924,0.207,224.24,1
21,60.816,0,127.657,2.239,1
22,2.664,119.929,0.297,1.754,2
22,133.015,0.396,17.403,1.754,2
22,139.453,0.032,17.403,1.754,2
23,6.26,5.044,6.763,2.794,1
23,6.26,1493.838,0.087,60.918,1
23,388.787,0.001,164.095,2.794,1
23,388.787,0.011,2.116,60.918,1
23,388.787,0.414,0.087,60.918,1
24,7.624,4.798,0.934,1.489,1
24,7.624,2259.428,0.02,78.833,1
24,334.095,0.001,48.403,1.489,1
24,334.095,0.032,1.047,78.833,1
25,0.64,14.821,1.655,14.413,1
25,0.64,911.048,0.055,133.205,1
25,34.902,0,68.402,14.413,1
25,34.902,0.191,2.272,133.205,1
26,0.408,1.134,4.193,1.767,1
26,0.408,231.493,0.048,90.859,1
26,29.213,0.001,304.068,1.767,1
26,29.213,0.022,3.447,90.859,1
26,29.213,0.09,304.068,1.767,1
27,0.558,973.278,0.036,501.524,1
27,18.62,0.017,3.193,501.524,1
28,0.197,775.362,0.782,0.697,1
28,0.197,775.362,0.782,3.495,1
28,13.307,0.213,35.717,0.697,1
28,13.307,0.213,35.717,3.495,1
29,7.877,14.498,0.111,0.489,1
29,7.877,14.501,0.111,0.489,1
29,474.97,0.012,6.603,0.489,1
30,11.717,4.726,0.025,589.409,1
30,140.124,0,6.256,6.582,1
30,140.124,0.096,1.415,589.409,1
31,1.741,2.908,6.121,0.109,1
31,1.741,2.908,6.121,4.699,1
31,157.182,0.002,329.968,0.109,1
31,157.182,0.002,329.968,4.699,1
32,2.204,14.744,2.032,2.918,1
32,2.204,1139.423,0.06,65.722,1
32,3.044,1.009,144.88,2.918,1
32,110.55,0.611,144.977,2.918,1
32,110.915,0.01,144.977,2.918,1
33,1.013,660.173,0.07,241.627,1
33,79.607,0.001,302.099,2.698,1
33,79.607,0.039,3.917,241.627,1
34,0.794,170.721,0.224,3.279,1
34,0.794,1848.686,0.004,122.888,1
34,64.452,0.004,6.633,3.279,1
35,8.613,11.608,0.003,112.774,1
35,64.837,0.001,12.318,1.177,1
36,0.626,2.834,33.993,1.108,1
36,0.626,958.888,0.715,68.102,1
36,43.948,0.002,103.203,1.108,1
36,43.948,0.551,2.169,68.102,1
37,2.757,2.15,3.139,4.595,1
37,2.757,1690.639,0.047,148.134,1
37,56.855,0.002,138.888,4.595,1
38,0.936,8.254,1.152,5.343,1
38,0.936,167.33,0.049,154.556,1
38,70.454,0,79.077,5.343,1
38,70.454,0.001,3.364,154.556,1
39,0.323,20.215,0.349,1.146,1
39,0.323,21.197,0.009,33.355,1
39,16.001,0.011,32.995,1.146,1
39,16.001,0.418,0.378,1.146,1
39,16.001,0.438,0.009,33.355,1
40,2.575,382.623,0.01,224.343,1
40,125.987,0,67.71,2.422,1
40,125.987,0.002,0.9,224.343,1
41,2.118,10.435,0.405,8.558,1
41,2.118,113.092,0.012,96.247,1
41,71.867,0,32.94,8.558,1
41,71.867,0.042,1.014,96.247,1
42,2.019,8.749,1.434,0.936,1
