ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.045,981.362,0.014,31.828,1
2,1.119,25.47,0.278,0.755,1
2,1.119,1167.414,0.006,54.911,1
2,57.162,0.416,0.279,0.755,1
2,63.578,0,27.47,0.755,1
3,2.962,9.065,1.527,0.716,1
3,2.962,729.396,0.038,69.746,2
3,140.064,0,90.375,0.716,1
4,7.084,472.673,0.02,78.139,1
4,53.885,0,72.222,1.329,1
4,53.885,0.012,1.071,78.139,1
4,53.885,0.472,1.071,78.139,1
5,0.101,130.926,0.007,42.956,2
6,9.557,4.039,1.127,4.363,1
6,9.557,148.698,0.184,164.5,1
6,484.093,0.003,20.065,4.363,1
6,484.093,0.104,3.281,164.5,1
7,0.052,584.533,2.138,92.95,1
7,1.872,0.008,88.752,1.828,1
8,1.322,81.262,0.039,36.981,1
8,123.298,0.926,2.048,36.981,1
8,123.3,0,132.352,0.378,2
8,123.3,0.064,2.048,36.981,1
9,1.487,10.514,1.685,2.075,1
9,1.487,544.947,0.029,131.747,1
9,74.594,0,85.1,2.075,1
10,6.463,12.614,0.202,1.078,1
10,6.463,1030.737,0.002,95.466,1
10,176.581,0,15.632,1.078,1
11,2.053,13.123,22.114,12.62,1
11,60.895,0.013,405.681,12.62,1
12,73.01,0,104.473,0.123,1
13,2.345,106.142,0.109,75.729,1
13,88.373,0,94.829,10.269,1
13,88.373,0.007,5.06,75.729,1
14,2.226,43.334,0.394,43.89,1
14,162.072,0.009,8.189,43.89,1
15,295.701,0,89.535,7.626,1
16,2.376,1586.944,0.006,723.21,1
16,30.248,0.001,43.626,8.989,1
16,30.248,0.046,0.45,723.21,1
17,77.907,12.962,0.42,181.104,1
17,603.923,0.016,32.409,181.104,2
18,2.477,8.108,4.563,4.821,1
18,2.477,2254.276,0.308,103.001,1
18,12.318,0.292,126.787,4.821,1
19,17.444,5.17,37.227,1.576,1
19,17.444,2811.678,0.392,69.819,1
19,290.216,0.001,213.13,1.576,1
19,290.216,0.542,0.392,69.819,1
20,29.282,12.956,0.094,243.121,1
20,340.288,0,76.128,2.683,1
20,340.288,0.143,1.128,243.121,1
21,0.278,6.64,0.095,5.56,1
21,0.278,459.511,0.002,151.01,1
21,17.608,0.002,8.896,5.56,1
21,17.608,0.181,0.095,5.56,1
22,0.886,16.27,0.022,79.524,1
22,84.949,0,38.672,3.86,1
22,84.949,0.023,0.404,79.524,1
23,4.186,6.618,5.008,0.661,1
23,281.895,0.007,278.548,0.661,1
23,281.895,0.219,278.548,0.661,1
24,3.86,35.589,1.407,22.766,2
24,384.141,0,111.853,0.494,1
24,384.141,0.014,111.851,22.766,1
25,3.408,1024.982,0.02,60.445,1
25,177.685,0,56.225,0.849,1
25,177.685,0.004,1.512,60.445,1
26,0.203,2.121,1.391,1.314,1
26,0.203,1215.357,0.018,92.821,3
26,17.348,0.004,111.398,1.314,1
27,0.517,928.028,0.044,178.576,1
27,21.226,0,198.841,2.454,1
27,21.226,0.005,4.314,178.576,1
28,1.863,10.984,0.81,0.775,1
28,1.863,1043.37,0.04,51.555,2
28,141.19,0,65.981,0.775,1
29,4.107,7.022,1.348,1.144,1
29,4.107,592.095,0.018,67.665,1
29,130.49,0,85.4,1.144,1
30,6.006,8.446,0.437,237.686,1
30,102.498,0.002,60.445,17.432,1
30,102.498,0.011,8.196,237.686,2
31,0.839,238.957,0.013,95.967,1
31,0.848,1.336,1.196,1.981,1
31,80.69,0.001,107.866,1.981,1
31,80.69,0.042,1.176,95.967,1
32,15.98,82.369,0.085,45.172,1
32,176.863,0.001,94.963,1.801,1
32,176.863,0.105,5.048,45.172,1
33,0.147,5.241,1.067,0.34,1
33,0.147,447.863,1.067,23.268,1
33,8.281,0,20.834,0.34,1
33,8.281,0.001,20.834,23.268,1
33,8.281,0.053,1.067,23.268,1
34,0.27,217.625,0.043,124.785,1
34,18.447,0,164.184,6.673,1
34,18.447,0.004,2.241,124.785,1
35,164.635,0.002,17.938,0.207,1
36,0.909,628.67,0.013,62.747,1
36,63.857,0.001,66.029,0.719,1
36,63.857,0.036,1.137,62.747,1
37,5.931,560.672,1.568,1.133,1
37,5.931,5311.474,0.018,62.04,1
37,239.4,0.047,11.134,1.133,1
38,1.403,3.529,30.031,1.089,1
38,1.403,61.914,0.699,59.841,1
38,121.108,0.005,65.497,1.089,1
38,121.108,0.082,1.524,59.841,1
39,3.061,1207.544,0.006,325.938,1
39,20.942,0.407,0.306,325.938,1
40,2.834,1230.587,0.064,227.294,1
40,115.351,0.001,8.176,5.592,1
41,1.498,980.697,2.761,1.737,1
41,1.498,1033.746,0.043,144.35,1
41,111.415,0.008,229.748,1.737,1
41,111.415,0.141,3.543,144.35,1
42,2.219,1.592,21.283,0.712,1
42,2.219,17.905,0.702,0.712,1
42,2.219,873.742,0.035,68.454,1
42,128.139,0.005,32.584,0.712,1
42,128.139,0.36,1.603,68.454,1
43,0.501,13.298,0.828,4.361,1
43,0.501,1207.547,0.015,98.496,1
43,20.942,0,52.987,4.361,1
44,0.207,3786.603,0.026,239.4,1
45,5.876,1.834,29.009,1.309,1
45,5.876,160.927,18.563,88.367,1
45,114.404,0.004,89.043,1.309,1
46,1.46,36.954,1.648,1.788,1
46,1.46,606.328,0.017,159.817,1
46,62.338,1.492,1.649,1.788,1
46,65.026,0,86.764,1.788,1
46,65.026,0.265,0.885,159.817,1
47,0.731,417.812,0.038,98.134,1
47,69.918,0,151.997,2.265,1
47,69.918,0.095,1.993,98.134,1
47,69.918,0.232,0.1,98.134,1
48,2.251,1017.198,1.154,2.161,2
48,2.251,1018.008,0.037,98.91,2
49,3.284,870.575,0.141,143.569,1
49,83.79,0,239.202,1.816,1
50,3.447,1168.807,0.068,397.049,1
50,204.702,0,197.816,5.791,1
50,204.702,0.084,2.124,397.049,1
51,0.991,3568.784,0.002,113.693,1
52,1.497,0.34,4.515,70.245,1
52,1.497,1410.146,0.05,70.245,1
52,121.161,0.001,118.434,1.018,1
52,121.161,0.07,4.515,70.245,1
53,11.222,55.209,0.076,0.895,1
53,11.222,1739.293,0.076,25.227,1
53,417.328,0.003,6.459,0.895,1
53,417.328,0.11,6.451,25.227,1
54,0.114,9.547,2.699,1.334,1
54,0.114,442.774,0.099,102.766,1
54,2.621,0.018,160.67,1.334,1
55,0.373,2.625,6.546,1.884,1
55,0.373,2043.954,0.073,74.954,2
55,34.798,0.001,57.85,1.884,1
56,1.319,40.911,0.062,105.219,1
56,107.26,0.003,5.3,105.219,1
57,15.922,776.546,0.036,681.281,1
57,15.922,776.546,1.143,12.248,1
57,81.47,0.317,63.567,12.248,1
58,2.556,391.34,0.074,194.474,1
58,55.912,0.083,1.682,194.474,1
