parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,1,0303,0303,0303,1,1,-4.487007,9.938642,-6.126392,4.992222,1
2,4,0300-0303-1010-1200,1200,0300-0303-1010-1200,4,0.01,5.836996,-1.264571,-1.843632,-0.406291,0.01
2,4,0300-0303-1010-1200,0300,0300-0303-1010-1200,4,0.5,0.162278,4.6707090000000004,-1.847138,-0.406291,0.5
2,4,0300-0303-1010-1200,0303,0300-0303-1010-1200,4,0.32,0.162278,10.189101,-7.37218,5.779019,0.32
2,4,0300-0303-1010-1200,1010,0300-0303-1010-1200,4,0.17,5.990462,-12.556768,4.779809,-0.406291,0.17
3,3,0300-0303-1010,0300,0300-0303-1003-1010,3,0.32,1.566784,3.18026,0.610845,-0.482859,0.32
3,3,0300-0303-1010,0303,0300-0303-1003-1010,3,0.06,1.566784,9.510558,-4.727186,6.124032,0.06
3,3,0300-0303-1010,1010,0300-0303-1003-1010,3,0.62,7.129938,-12.986491,6.497856,-0.482859,0.62
4,3,0303-1010-1013,0303,0303-1010-1013-1113,3,0.1,2.824488,8.884698,-5.672373,6.287968,0.1
4,3,0303-1010-1013,1010,0303-1010-1013-1113,3,0.84,5.751813,-12.616507,6.174358,0.410735,0.84
4,3,0303-1010-1013,1013,0303-1010-1013-1113,3,0.06,5.751813,-6.367151,0.099332,6.287968,0.06
5,1,0302,0302,0002-0302,1,1,-3.313474,7.032603,-7.16832,5.424774,1
6,4,1010-1013-1300-1303,1303,1010-1013-1300-1303,4,0.36,3.256591,7.216237,-2.439691,7.361944,0.36
6,4,1010-1013-1300-1303,1010,1010-1013-1300-1303,4,0.24,8.919138,-8.464163,4.326611,2.125291,0.24
6,4,1010-1013-1300-1303,1013,1010-1013-1300-1303,4,0.12,8.919138,-3.262388,1.714327,7.361944,0.12
6,4,1010-1013-1300-1303,1300,1010-1013-1300-1303,4,0.28,3.256591,2.013915,0.172593,2.125291,0.28
7,2,0010-0303,0010,0010-0303,2,0.2,0.904508,-6.921172,6.471702,0.870293,0.2
7,2,0010-0303,0303,0010-0303,2,0.8,-4.257641,9.191141,1.096352,6.538388,0.8
8,2,1003-1010,1010,0300-0303-1003-1010-1103,2,0.98,6.946025,-16.059351,7.048233,-1.402208,0.98
8,2,1003-1010,1003,0300-0303-1003-1010-1103,2,0.02,6.946025,-3.958799,1.034231,5.208718,0.02
9,3,0300-0303-1010,0300,0300-0303-1010,3,0.18,0.572416,3.394212,0.752833,1.053394,0.18
9,3,0300-0303-1010,1010,0300-0303-1010,3,0.31,6.220994,-13.670641,6.411096,1.053394,0.31
9,3,0300-0303-1010,0303,0300-0303-1010,3,0.51,0.572416,9.089971,-5.106634,7.041629,0.51
10,3,0300-0303-1010,1010,0300-0303-1010,3,0.59,7.464185,-14.027946,3.966447,0.108541,0.59
10,3,0300-0303-1010,0303,0300-0303-1010,3,0.28,2.692231,10.009462,-8.789314,6.57692,0.28
10,3,0300-0303-1010,0300,0300-0303-1010,3,0.13,2.692231,3.656939,-2.309584,0.108541,0.13
11,2,0311-1011,1011,0311-1011,2,0.03,5.928251,-6.231541,8.664199,3.657607,0.03
11,2,0311-1011,0311,0311-1011,2,0.97,1.037922,3.714072,4.466914,3.657607,0.97
12,1,1010,1010,1010,1,1,6.190009,-16.353206,6.706991,-3.027999,1
13,3,0303-1010-1013,1013,0303-1010-1013,3,0.53,6.465538,-7.112986,2.339158,6.242782,0.53
13,3,0303-1010-1013,1010,0303-1010-1013,3,0.29,6.465538,-13.17734,6.567256,3.360196,0.29
