parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.282,-6.842773,5.505873,-0.759429,7.014423,0.282
1,2,0202-2020,2020,0202-2020,2,0.718,3.975024,-3.305005,6.777375,-6.08745,0.718
2,3,0202-2001-2020,2020,0202-2001-2020,3,0.266,5.739055,-4.448671,6.190131,-5.593919,0.266
2,3,0202-2001-2020,0202,0202-2001-2020,3,0.535,-1.502699,6.520446,-4.57082,6.796384,0.535
2,3,0202-2001-2020,2001,0202-2001-2020,3,0.199,5.638522,0.120949,-0.32794,0.255609,0.199
3,4,0202-2020-2101-2110,2110,0202-2020-2101-2110,4,0.092,5.172377,0.414912,0.765154,-3.18335,0.092
3,4,0202-2020-2101-2110,0202,0202-2020-2101-2110,4,0.476,-5.988708,6.706886,-3.898092,3.665471,0.476
3,4,0202-2020-2101-2110,2020,0202-2020-2101-2110,4,0.412,5.172377,-5.978108,6.908244,-3.18335,0.412
3,4,0202-2020-2101-2110,2101,0202-2020-2101-2110,4,0.02,5.172202,0.414912,-3.898084,0.682662,0.02
4,3,0120-0202-2020,2020,0120-0202-2020,3,0.378,6.233391,-6.978595,6.932799,-3.511754,0.378
4,3,0120-0202-2020,0120,0120-0202-2020,3,0.349,0.134166,-1.57578,6.932799,-1.790227,0.349
4,3,0120-0202-2020,0202,0120-0202-2020,3,0.273,-5.019207,4.673299,-4.489532,3.832276,0.273
5,3,0202-2020-2110,0202,0202-2020-2110,3,0.288,-5.902987,6.580091,-3.664159,6.739772,0.288
5,3,0202-2020-2110,2020,0202-2020-2110,3,0.462,6.780234,-5.207627,7.312313,-2.262517,0.462
5,3,0202-2020-2110,2110,0202-2020-2110,3,0.25,6.780232,1.401833,1.415978,-2.262517,0.25
6,1,2020,2020,2020,1,1,6.72678,-4.998321,3.748201,-5.933958,1
7,3,0202-0221-2020,2020,0202-0221-2020,3,0.332,6.599703,-2.535797,7.309779,-4.637107,0.332
7,3,0202-0221-2020,0221,0202-0221-2020,3,0.335,-3.578972,4.015996,1.273335,0.209428,0.335
7,3,0202-0221-2020,0202,0202-0221-2020,3,0.333,-3.594117,6.323155,-5.179396,6.404546,0.333
8,3,0121-0202-2020,0121,0121-0202-2020,3,0.374,-0.470035,-1.574002,1.76186,-1.322902,0.374
8,3,0121-0202-2020,0202,0121-0202-2020,3,0.374,-6.273133,5.043603,-4.417275,4.777645,0.374
8,3,0121-0202-2020,2020,0121-0202-2020,3,0.252,5.924117,-8.019971,8.042034,-6.474953,0.252
9,2,0202-2020,2020,0202-2020,2,0.571,7.06214,-5.532133,6.370187,-2.737066,0.571
9,2,0202-2020,0202,0202-2020,2,0.429,-1.766369,6.819459,-6.694137,4.817261,0.429
