Phase,RACIPE,DSGRN,JSD,Parameter,nState
-1,0,0.005642023346303502,0.0250594343562952,Phase,2
0002-2020,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0012-0102-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0012-0202,0.0013618677042801556,0.0013618677042801556,0.0250594343562952,Phase,2
0012-2020,7.782101167315176e-4,9.727626459143969e-4,0.0250594343562952,Phase,2
0020-0120-0202,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0020-0202,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0021-0202,3.891050583657588e-4,3.891050583657588e-4,0.0250594343562952,Phase,2
0021-0202-0211-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0021-0202-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0021-0212-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0021-2020,3.891050583657588e-4,7.782101167315176e-4,0.0250594343562952,Phase,2
0022-0202,0.004085603112840467,0.004280155642023347,0.0250594343562952,Phase,2
0022-0202-2020,5.836575875486381e-4,0,0.0250594343562952,Phase,2
0022-2020,0.0031128404669260703,0.0031128404669260703,0.0250594343562952,Phase,2
0022-2021,1.945525291828794e-4,3.891050583657588e-4,0.0250594343562952,Phase,2
0102-2002,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0102-2020,9.727626459143969e-4,9.727626459143969e-4,0.0250594343562952,Phase,2
0112,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0112-0202,9.727626459143969e-4,0.0013618677042801556,0.0250594343562952,Phase,2
0112-0202-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0112-2012,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0112-2020,0.0011673151750972762,0.0015564202334630351,0.0250594343562952,Phase,2
0120-0202,3.891050583657588e-4,5.836575875486381e-4,0.0250594343562952,Phase,2
0120-2020,0.0017509727626459145,0.0019455252918287938,0.0250594343562952,Phase,2
0121-0202,7.782101167315176e-4,9.727626459143969e-4,0.0250594343562952,Phase,2
0121-0202-2020,5.836575875486381e-4,0,0.0250594343562952,Phase,2
0121-2020,0.0013618677042801556,0.0013618677042801556,0.0250594343562952,Phase,2
0122-0202,0.0019455252918287938,0.0023346303501945525,0.0250594343562952,Phase,2
0122-0202-0212-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0122-0202-1022-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0122-0202-2020,7.782101167315176e-4,0,0.0250594343562952,Phase,2
0122-0202-2021,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0122-2020,0.0029182879377431907,0.0031128404669260703,0.0250594343562952,Phase,2
0122-2021,3.891050583657588e-4,3.891050583657588e-4,0.0250594343562952,Phase,2
0122-2022,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0200-2020,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0201-0210,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0201-2020,9.727626459143969e-4,9.727626459143969e-4,0.0250594343562952,Phase,2
0201-2200,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0202,0.006614785992217899,0,0.0250594343562952,Phase,2
0202-0210,0.0017509727626459145,0.0017509727626459145,0.0250594343562952,Phase,2
0202-0211,0.0017509727626459145,0.0019455252918287938,0.0250594343562952,Phase,2
0202-0211-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0212-1022,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0212-1220-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0212-2020,7.782101167315176e-4,0,0.0250594343562952,Phase,2
0202-0212-2210,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0220,0.0031128404669260703,0.0031128404669260703,0.0250594343562952,Phase,2
0202-0220-2020,5.836575875486381e-4,0,0.0250594343562952,Phase,2
0202-0220-2120,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0221,0.002723735408560311,0.0029182879377431907,0.0250594343562952,Phase,2
0202-0221-1220-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-0221-2020,7.782101167315176e-4,0,0.0250594343562952,Phase,2
0202-0222-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0202-1002,0.0011673151750972762,0.0013618677042801556,0.0250594343562952,Phase,2
0202-1002-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1012,0.0015564202334630351,0.0017509727626459145,0.0250594343562952,Phase,2
0202-1012-1021-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1012-2011-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1012-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1012-2021,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1020,0.0013618677042801556,0.0013618677042801556,0.0250594343562952,Phase,2
0202-1021,0.0021400778210116734,0.002529182879377432,0.0250594343562952,Phase,2
0202-1021-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0202-1021-2021,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1022,0.0031128404669260703,0.0033073929961089494,0.0250594343562952,Phase,2
0202-1022-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1102,7.782101167315176e-4,7.782101167315176e-4,0.0250594343562952,Phase,2
0202-1120,0.0013618677042801556,0.0015564202334630351,0.0250594343562952,Phase,2
0202-1120-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1121,1.945525291828794e-4,5.836575875486381e-4,0.0250594343562952,Phase,2
0202-1121-2020,9.727626459143969e-4,0,0.0250594343562952,Phase,2
0202-1200,0.0021400778210116734,0.0023346303501945525,0.0250594343562952,Phase,2
0202-1200-2120,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1201,0.0015564202334630351,0.0015564202334630351,0.0250594343562952,Phase,2
0202-1201-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1202-2020,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0202-1202-2020-2201,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1202-2110,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1210,0.0019455252918287938,0.0019455252918287938,0.0250594343562952,Phase,2
0202-1220,0.0048638132295719845,0.0048638132295719845,0.0250594343562952,Phase,2
0202-1220-2020,5.836575875486381e-4,0,0.0250594343562952,Phase,2
0202-1220-2020-2120,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-1220-2120,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-2001,1.945525291828794e-4,1.945525291828794e-4,0.0250594343562952,Phase,2
0202-2001-2020,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-2002,0.005447470817120622,0.005836575875486381,0.0250594343562952,Phase,2
0202-2002-2010,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-2002-2020,0.0015564202334630351,0,0.0250594343562952,Phase,2
0202-2002-2021,3.891050583657588e-4,0,0.0250594343562952,Phase,2
0202-2002-2022,1.945525291828794e-4,0,0.0250594343562952,Phase,2
0202-2010,5.836575875486381e-4,7.782101167315176e-4,0.0250594343562952,Phase,2
0202-2011,7.782101167315176e-4,0.0011673151750972762,0.0250594343562952,Phase,2
