parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2021,0202,0202-2021,2,0.788,-5.229536,6.870681,0.779462,6.262473,0.788
1,2,0202-2021,2021,0202-2021,2,0.212,5.290737,-1.463167,1.82088,-0.02672,0.212
2,2,2020-2200,2020,2020-2200,2,0.424,6.661677,-3.873651,4.049174,-9.984841,0.424
2,2,2020-2200,2200,2020-2200,2,0.576,1.786071,2.765743,-2.202292,-4.10914,0.576
3,2,0202-2020,0202,0202-2020,2,0.023,-3.830674,6.572362,-3.149571,4.585558,0.023
3,2,0202-2020,2020,0202-2020,2,0.977,6.011832,-5.603712,6.444172,-6.807219,0.977
4,2,0221-2020,0221,0221-2020,2,0.31,-5.416654,2.762399,4.158979,-1.023108,0.31
4,2,0221-2020,2020,0221-2020,2,0.69,6.011832,-3.853185,6.204253,-7.549453,0.69
5,3,0202-2020-2100,2020,0202-2020-2100,3,0.081,2.649406,-5.644547,4.259901,-6.266014,0.081
5,3,0202-2020-2100,2100,0202-2020-2100,3,0.041,2.649406,0.435764,-2.096381,0.338861,0.041
5,3,0202-2020-2100,0202,0202-2020-2100,3,0.878,-10.177162,6.709595,-8.247926,6.699071,0.878
6,3,0202-1102-2020,1102,0202-1102-2020,3,0.548,-0.030795,1.325262,-6.456,6.829298,0.548
6,3,0202-1102-2020,2020,0202-1102-2020,3,0.025,6.248226,-4.231335,5.729177,-2.989908,0.025
6,3,0202-1102-2020,0202,0202-1102-2020,3,0.427,-6.464444,6.263263,-6.456011,6.829725,0.427
7,3,0202-2020-2100,2100,0202-2020-2100,3,0.104,5.595358,0.717616,-2.361463,0.025101,0.104
7,3,0202-2020-2100,0202,0202-2020-2100,3,0.805,-7.231206,6.991447,-8.733959,6.535849,0.805
7,3,0202-2020-2100,2020,0202-2020-2100,3,0.091,5.595358,-5.36273,4.016725,-3.703825,0.091
8,2,0202-2020,0202,0202-2020,2,0.632,-6.811089,6.479708,-4.374641,4.845679,0.632
8,2,0202-2020,2020,0202-2020,2,0.368,4.814287,-4.212622,7.074378,-5.199628,0.368
9,1,0202,0202,0202,1,1,-3.189597,6.204253,-6.0655,6.907829,1
10,2,0202-2020,0202,0202-1201-2020,2,0.835,-1.778838,7.074378,-8.030234,5.96811,0.835
10,2,0202-2020,2020,0202-1201-2020,2,0.165,6.479708,-3.19649,4.845679,-6.46852,0.165
11,2,0202-2102,2102,0202-2102,2,0.398,3.905936,0.637047,-9.962395,1.671664,0.398
11,2,0202-2102,0202,0202-2102,2,0.602,-2.616329,7.191726,-9.967578,6.328829,0.602
12,1,0202,0202,0202,1,1,-4.918008,6.519228,-5.867435,6.906327,1
13,3,0202-2020-2201,2020,0202-2020-2201,3,0.637,7.4901,-4.847001,6.614742,-2.143111,0.637
13,3,0202-2020-2201,2201,0202-2020-2201,3,0.117,3.433461,1.322397,-4.864061,1.583007,0.117
13,3,0202-2020-2201,0202,0202-2020-2201,3,0.246,-3.087058,7.078467,-4.869151,5.698159,0.246
14,3,0202-1200-2020,2020,0202-1200-2020,3,0.051,6.661677,-1.749616,4.218264,-10.192598,0.051
14,3,0202-1200-2020,0202,0202-1200-2020,3,0.303,-4.590741,6.586358,-7.227279,2.593498,0.303
14,3,0202-1200-2020,1200,0202-1200-2020,3,0.646,1.534281,6.586197,-0.657342,-3.982808,0.646
15,1,2020,2020,2020,1,1,7.220825,-6.860573,5.41795,-5.865616,1
16,3,0202-2012-2020,2020,0202-2012-2020,3,0.314,5.303017,-6.200984,4.358084,-4.087364,0.314
16,3,0202-2012-2020,2012,0202-2012-2020,3,0.405,0.380095,-6.200984,-1.717472,2.488336,0.405
16,3,0202-2012-2020,0202,0202-2012-2020,3,0.281,-5.919824,5.503046,-7.592953,8.019834,0.281
17,2,0202-2201,2201,0202-2201,2,0.104,3.391046,0.463288,-4.45607,0.696533,0.104
17,2,0202-2201,0202,0202-2201,2,0.896,-2.932869,6.860192,-4.45614,7.024034,0.896
18,2,0202-2020,0202,0202-2020,2,0.859,-5.764615,6.860192,-4.347406,7.024034,0.859
18,2,0202-2020,2020,0202-2020,2,0.141,6.919168,-5.988457,5.38634,-5.055592,0.141
19,2,0202-2020,2020,0202-2020,2,0.442,8.068369,-3.18707,7.078467,-5.705761,0.442
19,2,0202-2020,0202,0202-2020,2,0.558,-4.131487,7.4901,-3.427209,6.614742,0.558
20,2,0202-2020,2020,0202-2020,2,0.458,8.068369,-3.18707,7.078467,-5.705761,0.458
20,2,0202-2020,0202,0202-2020,2,0.542,-4.131487,7.4901,-3.427209,6.614742,0.542
21,2,0202-2020,2020,0202-2020,2,0.129,4.284518,-7.248218,4.400727,-2.850947,0.129
21,2,0202-2020,0202,0202-2020,2,0.871,-8.14332,5.540186,-6.94329,7.328752,0.871
22,3,0022-0202-2020,2020,0022-0202-2020,3,0.348,6.557953,-4.923714,6.886939,-3.410376,0.348
22,3,0022-0202-2020,0202,0022-0202-2020,3,0.257,-3.987242,6.75956,-2.032358,6.173792,0.257
22,3,0022-0202-2020,0022,0022-0202-2020,3,0.395,1.335845,0.545655,3.202762,-0.188465,0.395
23,3,0202-2020-2100,0202,0202-2020-2100,3,0.384,-5.194719,5.856644,-5.972863,7.329977,0.384
23,3,0202-2020-2100,2100,0202-2020-2100,3,0.36,4.66621,-0.688035,-0.024984,1.018797,0.36
23,3,0202-2020-2100,2020,0202-2020-2100,3,0.256,4.66621,-5.254113,5.598514,-5.24307,0.256
24,2,0121-0202,0121,0121-0202-2020,2,0.502,-9.50936,0.762999,7.625056,1.090715,0.502
24,2,0121-0202,0202,0121-0202-2020,2,0.498,-9.50936,4.878151,-2.361273,6.670181,0.498
25,2,0202-2020,2020,0202-2020,2,0.206,6.860192,-7.338078,7.024034,-0.813247,0.206
25,2,0202-2020,0202,0202-2020,2,0.794,-3.671509,5.386341,-4.228384,7.522721,0.794
26,2,0202-2020,2020,0202-2020,2,0.403,6.068058,-3.96106,6.418777,-4.330176,0.403
26,2,0202-2020,0202,0202-2020,2,0.597,-3.901079,7.742562,-5.361102,6.201521,0.597
27,2,0202-2020,2020,0202-2020,2,0.818,7.812714,-5.826799,6.192062,-3.470147,0.818
27,2,0202-2020,0202,0202-2020,2,0.182,-3.967163,6.610227,-4.667762,5.308781,0.182
28,2,0202-2020,2020,0202-2020,2,0.924,6.173792,-2.851619,7.742562,-5.013766,0.924
28,2,0202-2020,0202,0202-2020,2,0.076,-5.509472,6.068058,-1.841589,6.418777,0.076
29,2,0202-2020,2020,0202-2020,2,0.105,5.553574,-6.720217,4.808213,-3.889135,0.105
29,2,0202-2020,0202,0202-2020,2,0.895,-6.826225,6.120928,-8.185203,7.21169,0.895
30,2,0202-2020,2020,0202-2020,2,0.915,6.173792,-2.851619,7.742562,-2.796972,0.915
30,2,0202-2020,0202,0202-2020,2,0.085,-5.509481,6.068058,-1.84159,6.418777,0.085
31,4,0121-0202-0211-2020,0202,0121-0202-0211-2020,4,0.259,-4.397377,7.256297,-3.569699,5.597192,0.259
31,4,0121-0202-0211-2020,2020,0121-0202-0211-2020,4,0.247,8.327336,-3.996121,4.766275,-5.848351,0.247
31,4,0121-0202-0211-2020,0211,0121-0202-0211-2020,4,0.414,-4.397374,7.256297,1.08738,0.721586,0.414
31,4,0121-0202-0211-2020,0121,0121-0202-0211-2020,4,0.08,-4.397376,1.131275,4.766188,0.721586,0.08
32,2,0202-2020,2020,0202-2020,2,0.242,5.498354,-4.590612,5.095532,-4.860449,0.242
32,2,0202-2020,0202,0202-2020,2,0.758,-6.93196,6.272789,-5.227732,5.346326,0.758
33,3,0202-2020-2110,2110,0202-2020-2110,3,0.036,5.729365,0.820412,0.377347,-1.579028,0.036
33,3,0202-2020-2110,2020,0202-2020-2110,3,0.104,5.729381,-4.402426,5.846715,-1.579033,0.104
33,3,0202-2020-2110,0202,0202-2020-2110,3,0.86,-4.928705,6.142642,-5.836559,7.340643,0.86
34,3,0202-2002-2020,2020,0202-2002-2020,3,0.046,6.189553,-5.529741,1.71848,-0.463413,0.046
34,3,0202-2002-2020,2002,0202-2002-2020,3,0.76,2.504996,-2.311576,-1.925393,4.771699,0.76
34,3,0202-2002-2020,0202,0202-2002-2020,3,0.194,-2.730123,4.049174,-7.49727,8.456256,0.194
35,3,0022-0202-2020,2020,0022-0202-2020,3,0.479,4.699485,-10.718547,8.456256,-3.009727,0.479
35,3,0022-0202-2020,0202,0022-0202-2020,3,0.242,-7.247181,1.71848,-3.222214,6.427415,0.242
35,3,0022-0202-2020,0022,0022-0202-2020,3,0.279,-1.515235,-4.142186,2.87181,1.756016,0.279
36,2,0202-2020,0202,0202-2020,2,0.151,-5.742904,6.829725,-2.224485,6.168641,0.151
36,2,0202-2020,2020,0202-2020,2,0.849,5.729177,-2.703047,8.484024,-6.007432,0.849
37,3,0202-2012-2020,0202,0202-2012-2020,3,0.71,-1.807101,7.965106,-3.996121,6.598294,0.71
37,3,0202-2012-2020,2020,0202-2012-2020,3,0.254,7.646543,-4.759569,7.256297,-1.737679,0.254
37,3,0202-2012-2020,2012,0202-2012-2020,3,0.036,4.703648,-4.759729,1.131275,1.94113,0.036
38,1,0202,0202,0202,1,1,-7.076427,3.780584,-8.009569,8.327336,1
39,4,0202-0221-1220-2020,1220,0202-0221-1220-2020,4,0.064,0.834794,3.749796,1.79301,-4.884098,0.064
39,4,0202-0221-1220-2020,0202,0202-0221-1220-2020,4,0.207,-4.82742,7.471555,-4.697708,5.393008,0.207
39,4,0202-0221-1220-2020,0221,0202-0221-1220-2020,4,0.293,-4.827425,3.750832,1.79301,0.687974,0.293
39,4,0202-0221-1220-2020,2020,0202-0221-1220-2020,4,0.436,7.421471,-2.835063,7.893113,-4.884099,0.436
40,3,0202-1220-2020,1220,0202-1220-2020,3,0.306,0.568766,-0.107976,5.487791,-5.395541,0.306
40,3,0202-1220-2020,2020,0202-1220-2020,3,0.528,6.907284,-6.259521,8.416592,-5.395541,0.528
40,3,0202-1220-2020,0202,0202-1220-2020,3,0.166,-4.634817,6.497047,-1.936167,6.229958,0.166
41,2,1021-2020,2020,0021-2020,2,0.43,3.780584,-6.582718,8.327336,-5.180333,0.43
41,2,1021-2020,1021,0021-2020,2,0.57,-0.818327,-3.729641,8.327336,1.17595,0.57
42,2,0202-2020,2020,0202-2020,2,0.87,8.416592,-3.815349,7.679188,-3.396769,0.87
42,2,0202-2020,0202,0202-2020,2,0.13,-3.032382,6.229958,-1.116107,6.857362,0.13
43,1,0202,0202,0202,1,1,-6.388149,8.371499,-6.85608,6.663156,1
44,3,0202-1202-2020,1202,0202-2020,3,0.001,-1.011456,1.71848,-3.234195,0.212694,0.001
44,3,0202-1202-2020,2020,0202-2020,3,0.988,6.140431,-8.250657,8.456256,-5.352465,0.988
44,3,0202-1202-2020,0202,0202-2020,3,0.011,-3.822036,1.71848,-3.234196,6.427415,0.011
45,3,0202-2002-2020,2020,0202-2002-2020,3,0.063,6.529001,-7.095511,4.152531,-2.198422,0.063
45,3,0202-2002-2020,0202,0202-2002-2020,3,0.238,-3.726728,3.973305,-4.292939,7.801722,0.238
45,3,0202-2002-2020,2002,0202-2002-2020,3,0.699,1.857601,-0.792438,-1.817083,1.762432,0.699
46,2,0020-0202,0202,0020-0202-0210,2,0.616,-8.622066,5.868367,-5.10029,5.861042,0.616
46,2,0020-0202,0020,0020-0202-0210,2,0.384,1.516292,-0.7802,7.30784,-0.970968,0.384
47,2,0202-2020,2020,0202-2020,2,0.032,6.663156,0.503421,4.244347,-5.353413,0.032
47,2,0202-2020,0202,0202-2020,2,0.968,-3.179349,7.816703,-8.604301,4.380417,0.968
48,2,0202-2020,2020,0202-2020,2,0.155,6.171813,-2.402363,5.475208,-2.321538,0.155
48,2,0202-2020,0202,0202-2020,2,0.845,-6.074864,7.19037,-3.826087,6.041332,0.845
49,3,0122-0202-2020,0122,0122-0202-2020,3,0.543,-8.98472,0.076013,2.062102,1.481965,0.543
49,3,0122-0202-2020,2020,0122-0202-2020,3,0.018,2.99526,-5.630366,7.229685,-2.849161,0.018
49,3,0122-0202-2020,0202,0122-0202-2020,3,0.439,-8.98472,4.92603,-4.85534,7.977279,0.439
