Phase,Count,Frequency
00,61,0.0061
00-10,6,6e-4
00-20,374,0.0374
01,1164,0.1164
01-10-20,100,0.01
01-11,57,0.0057
01-11-20,292,0.0292
01-11-21,16,0.0016
01-20,6014,0.6014
01-20-21,29,0.0029
01-21,260,0.026
10,4,4e-4
10-20,56,0.0056
11,10,0.001
11-20,65,0.0065
11-21,8,8e-4
20,1442,0.1442
20-21,6,6e-4
21,36,0.0036
