parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-1210-2020,0202,0202-1210-2020,3,0.304,-6.739777,6.037094,-5.380652,5.110165,0.304
1,3,0202-1210-2020,1210,0202-1210-2020,3,0.424,-1.013054,6.037091,-0.378817,-3.438176,0.424
1,3,0202-1210-2020,2020,0202-1210-2020,3,0.272,5.41432,-4.771133,5.518856,-6.665857,0.272
2,2,0202-2020,0202,0202-2020,2,0.713,-0.530018,6.02584,-7.55524,3.455448,0.713
2,2,0202-2020,2020,0202-2020,2,0.287,5.969347,-3.92091,2.696663,-6.269003,0.287
3,2,0202-2020,2020,0202-2020,2,0.352,4.826797,-4.638712,6.518766,-1.652216,0.352
3,2,0202-2020,0202,0202-2020,2,0.648,-6.191371,6.229091,-4.07602,6.305067,0.648
4,2,0202-2020,0202,0202-2020-2100,2,0.588,-6.043947,6.898981,-5.506068,3.961703,0.588
4,2,0202-2020,2020,0202-2020-2100,2,0.412,6.783285,-3.98011,6.623807,-3.769074,0.412
5,2,0202-2020,0202,0202-2020,2,0.832,-7.770353,3.684027,-7.290723,6.937518,0.832
5,2,0202-2020,2020,0202-2020,2,0.168,4.295941,-8.782099,3.910354,-2.879975,0.168
6,2,0202-2020,2020,0202-2020-2101-2110,2,0.081,4.153102,-5.198558,6.745534,-2.380248,0.081
6,2,0202-2020,0202,0202-2020-2101-2110,2,0.919,-7.681914,5.715692,-5.361967,6.458837,0.919
7,2,0202-2020,2020,0202-2020,2,0.17,3.488185,-8.53439,6.259848,-2.957619,0.17
7,2,0202-2020,0202,0202-2020,2,0.83,-4.544388,3.266723,-5.244957,6.292822,0.83
8,2,0202-2020,2020,0120-0202-0210-2020,2,0.989,6.330898,-4.79261,6.3765,-8.099958,0.989
8,2,0202-2020,0202,0120-0202-0210-2020,2,0.011,-4.056151,4.614077,0.636838,4.482896,0.011
9,2,0202-2020,0202,0202-0210-1102-2020-2110,2,0.336,-6.006645,4.216836,-4.188264,7.6046,0.336
9,2,0202-2020,2020,0202-0210-1102-2020-2110,2,0.664,6.42377,-5.500593,6.957855,-4.133759,0.664
10,3,0212-0221-2120,2120,0221-2120,3,0.165,6.286516,0.690764,4.271364,-4.822517,0.165
10,3,0212-0221-2120,0221,0221-2120,3,0.606,-6.437334,4.535865,4.250829,0.299311,0.606
10,3,0212-0221-2120,0212,0221-2120,3,0.229,-6.441781,6.736264,1.887307,4.047699,0.229
11,2,0202-2020,0202,0202-2020,2,0.237,-3.653303,6.987633,-5.048101,4.47573,0.237
11,2,0202-2020,2020,0202-2020,2,0.763,6.788623,-5.627407,7.416497,-6.72538,0.763
12,2,0202-2020,0202,0202-1210-2020,2,0.57,-4.8918,4.620961,-5.437226,7.433233,0.57
12,2,0202-2020,2020,0202-1210-2020,2,0.43,6.940831,-6.505715,6.724342,-1.405852,0.43
13,2,0202-2020,0202,0202-2020,2,0.117,-2.86973,6.305051,-2.752223,7.423958,0.117
13,2,0202-2020,2020,0202-2020,2,0.883,6.518766,-4.892382,7.59826,-5.053029,0.883
14,2,0202-2020,0202,0202-2020,2,0.768,-5.528502,6.49675,-3.102614,7.433429,0.768
14,2,0202-2020,2020,0202-2020,2,0.232,6.036566,-3.980526,5.279845,-2.425103,0.232
15,2,0202-1020,1020,0202,2,0.265,2.207719,-0.259536,6.685496,-3.205249,0.265
15,2,0202-1020,0202,0202,2,0.735,-10.811055,6.548919,-1.529786,3.620235,0.735
16,2,0202-2020,2020,0202-2020,2,0.616,6.458837,-3.636847,6.748662,-2.954901,0.616
16,2,0202-2020,0202,0202-2020,2,0.384,-2.200581,7.262661,-5.027354,7.370492,0.384
17,2,0202-2020,2020,0202-2020,2,0.37,2.449807,-5.381802,6.350395,-2.2227,0.37
17,2,0202-2020,0202,0202-2020,2,0.63,-9.119337,6.780296,-2.48869,5.879784,0.63
18,2,0202-2020,2020,0202-2020,2,0.366,6.006651,-4.650815,6.557392,-4.995725,0.366
