Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
01-21,0.0622,0.0625,0.0603,0.06166666666666667,0.0011930353445448853,41-50,2
10-20,0.0091,0.0089,0.0068,0.008266666666666667,0.0012741009902410931,41-50,2
11,9e-4,0.0012,8e-4,9.666666666666667e-4,2.081665999466132e-4,41-50,1
11-20,0.0037,0.0029,0.0024,0.003,6.557438524302003e-4,41-50,2
11-21,0.0033,0.004,0.005,0.0041,8.544003745317532e-4,41-50,2
20,0.0722,0.07,0.0712,0.07113333333333334,0.0011015141094572172,41-50,1
21,0.006,0.0068,0.0073,0.0067,6.557438524302e-4,41-50,1
00,3e-4,NA,3e-4,NA,NA,51-60,1
00-10,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,51-60,2
00-20,0.0195,0.0184,0.0167,0.0182,0.0014106735979665887,51-60,2
01,0.0959,0.0885,0.0891,0.09116666666666666,0.004110150037812895,51-60,1
01-10-20,0.0849,0.0911,0.0898,0.0886,0.003269556544854362,51-60,3
01-11,0.0187,0.0202,0.0216,0.020166666666666666,0.001450287327853806,51-60,2
01-11-20,0.0934,0.0921,0.0892,0.09156666666666667,0.0021501937897160164,51-60,3
01-20,0.5312,0.532,0.532,0.5317333333333334,4.6188021535171385e-4,51-60,2
01-21,0.0628,0.0616,0.0646,0.063,0.0015099668870541519,51-60,2
10-20,0.0082,0.0092,0.009,0.0088,5.291502622129175e-4,51-60,2
11,0.0012,0.0012,7e-4,0.0010333333333333332,2.8867513459481284e-4,51-60,1
11-20,0.0025,0.0026,0.0026,0.0025666666666666667,5.773502691896248e-5,51-60,2
11-21,0.003,0.0043,0.0029,0.0034,7.810249675906655e-4,51-60,2
20,0.0705,0.0711,0.0741,0.07189999999999999,0.0019287301521985938,51-60,1
21,0.0078,0.0075,0.0073,0.007533333333333333,2.516611478423581e-4,51-60,1
00,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,61-70,1
00-10,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,61-70,2
00-20,0.0197,0.0167,0.0199,0.018766666666666668,0.0017925772879665005,61-70,2
01,0.0925,0.0935,0.0919,0.09263333333333333,8.082903768654781e-4,61-70,1
01-10-20,0.0893,0.0857,0.0937,0.08956666666666667,0.004006661120351128,61-70,3
01-11,0.0213,0.0188,0.0224,0.020833333333333332,0.0018448125469362278,61-70,2
01-11-20,0.0871,0.0904,0.0853,0.0876,0.002586503431275509,61-70,3
01-20,0.5291,0.5353,0.519,0.5278,0.008227393268830648,61-70,2
01-21,0.0633,0.0628,0.068,0.0647,0.0028687976575562163,61-70,2
10-20,0.0077,0.009,0.0079,0.0082,6.999999999999993e-4,61-70,2
11,0.0016,0.0013,9e-4,0.0012666666666666666,3.5118845842842467e-4,61-70,1
11-20,0.0029,0.0021,0.0029,0.002633333333333333,4.6188021535170057e-4,61-70,2
11-21,0.0038,0.0038,0.0033,0.0036333333333333335,2.886751345948129e-4,61-70,2
20,0.0743,0.0735,0.0764,0.07473333333333333,0.0014977761292440633,61-70,1
21,0.007,0.0068,0.008,0.007266666666666667,6.429100507328639e-4,61-70,1
01-10,NA,NA,1e-4,NA,NA,61-70,2
00,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,71-80,1
