Phase,Count,Frequency
00,59,0.0059
00-01,7,7e-4
00-01-10,1,1e-4
00-01-10-11,1,1e-4
00-01-20,8,8e-4
00-01-20-21,1,1e-4
00-02,187,0.0187
00-02-10,18,0.0018
00-02-20,524,0.0524
00-02-20-22,3,3e-4
00-10,9,9e-4
00-20,197,0.0197
01,4,4e-4
01-02,18,0.0018
01-02-11,1,1e-4
01-02-11-20,1,1e-4
01-02-12-20,2,2e-4
01-02-20,73,0.0073
01-11,2,2e-4
01-20,21,0.0021
01-20-21,2,2e-4
01-21,1,1e-4
02,1235,0.1235
02-10,35,0.0035
02-10-11-20-21,1,1e-4
02-10-12,4,4e-4
02-10-20,69,0.0069
02-10-20-21,1,1e-4
02-11-20-21,1,1e-4
02-12,13,0.0013
02-12-20,221,0.0221
02-12-20-21,11,0.0011
02-12-20-22,2,2e-4
02-12-21,6,6e-4
02-12-22,1,1e-4
02-20,5367,0.5367
02-20-21,224,0.0224
02-20-21-22,1,1e-4
02-20-22,75,0.0075
02-21,125,0.0125
02-21-22,2,2e-4
02-22,39,0.0039
10-12,1,1e-4
10-12-20,1,1e-4
10-20,22,0.0022
12,9,9e-4
12-20,133,0.0133
12-20-21,4,4e-4
12-20-22,3,3e-4
12-21,1,1e-4
20,1165,0.1165
20-21,22,0.0022
20-21-22,3,3e-4
20-22,42,0.0042
21,9,9e-4
21-22,1,1e-4
22,11,0.0011
