parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.943,-9.175125,5.53163,0.943
1,2,01-20,20,01-20,2,0.057,2.583477,-1.004705,0.057
2,2,10-20,20,10-20,2,0.323,5.289802,-4.112942,0.323
2,2,10-20,10,10-20,2,0.677,0.892393,-4.112942,0.677
3,2,01-20,01,01-11-20,2,0.531,-5.970931,4.90279,0.531
3,2,01-20,20,01-11-20,2,0.469,6.149274,-0.335093,0.469
4,2,01-20,01,01-20,2,0.789,-7.20552,5.938624,0.789
4,2,01-20,20,01-20,2,0.211,4.938228,3.719972,0.211
5,2,01-20,20,01-20,2,0.426,7.187435,-0.349243,0.426
5,2,01-20,01,01-20,2,0.574,-3.661638,6.247895,0.574
6,2,01-20,01,01-20,2,0.641,-4.189259,5.547968,0.641
6,2,01-20,20,01-20,2,0.359,6.05979,0.952538,0.359
7,2,01-20,20,01-20,2,0.647,5.339819,1.0465,0.647
7,2,01-20,01,01-20,2,0.353,-1.016203,6.622939,0.353
8,2,01-20,20,01-20,2,0.144,5.895669,0.71528,0.144
8,2,01-20,01,01-20,2,0.856,-5.928257,6.916269,0.856
9,3,01-11-20,11,01-11-20,3,0.12,0.551963,6.205991,0.12
9,3,01-11-20,20,01-11-20,3,0.486,6.003277,0.021474,0.486
9,3,01-11-20,01,01-11-20,3,0.394,-4.478843,6.205991,0.394
10,3,01-11-20,20,01-11-20,3,0.201,6.614998,2.190991,0.201
10,3,01-11-20,01,01-11-20,3,0.404,-5.73282,6.833031,0.404
10,3,01-11-20,11,01-11-20,3,0.395,0.710418,6.833031,0.395
11,2,01-20,20,01-20,2,0.462,6.298752,1.360042,0.462
11,2,01-20,01,01-20,2,0.538,-5.696356,5.300702,0.538
12,2,11-20,20,01-11-20,2,0.253,6.102743,1.667042,0.253
12,2,11-20,11,01-11-20,2,0.747,-0.116675,6.97798,0.747
13,1,20,20,20,1,1,6.093375,-0.098078,1
14,2,01-20,01,01-20,2,0.301,-1.526104,6.631269,0.301
14,2,01-20,20,01-20,2,0.699,6.626098,0.198087,0.699
15,2,01-20,20,01-20,2,0.079,2.191559,2.158553,0.079
15,2,01-20,01,01-20,2,0.921,-9.066333,5.566286,0.921
16,2,01-20,01,01-11-20,2,0.892,-6.669716,6.248962,0.892
16,2,01-20,20,01-11-20,2,0.108,6.113115,3.450401,0.108
17,2,00-20,00,00-20,2,0.484,-0.23139,2.173125,0.484
17,2,00-20,20,00-20,2,0.516,6.102114,-4.160354,0.516
18,2,01-20,20,01-20,2,0.289,5.968304,0.643939,0.289
18,2,01-20,01,01-20,2,0.711,-6.551984,7.023995,0.711
19,3,01-11-20,20,01-11-20,3,0.46,5.566286,-0.05616,0.46
19,3,01-11-20,01,01-11-20,3,0.386,-4.490632,6.150054,0.386
19,3,01-11-20,11,01-11-20,3,0.154,0.562221,6.150054,0.154
20,2,01-20,20,01-20,2,0.665,7.458858,2.358757,0.665
20,2,01-20,01,01-20,2,0.335,-1.992699,6.353861,0.335
21,2,01-20,20,01-20,2,0.499,6.522574,1.516823,0.499
21,2,01-20,01,01-20,2,0.501,-4.682516,5.566969,0.501
22,2,01-20,01,01-20,2,0.144,-3.92498,6.740754,0.144
22,2,01-20,20,01-20,2,0.856,7.528366,0.920635,0.856
23,1,20,20,20,1,1,5.34648,-1.299876,1
24,2,01-20,01,01-20,2,0.628,-6.589208,6.668462,0.628
24,2,01-20,20,01-20,2,0.372,6.316578,0.630597,0.372
25,2,01-20,20,01-20,2,0.447,7.196417,0.766791,0.447
25,2,01-20,01,01-20,2,0.553,-3.698229,6.168546,0.553
26,3,01-11-20,01,01-11-20,3,0.08,-5.175082,6.830117,0.08
26,3,01-11-20,20,01-11-20,3,0.611,7.435651,1.368933,0.611
26,3,01-11-20,11,01-11-20,3,0.309,1.092103,6.830005,0.309
27,3,01-11-20,11,01-11-20,3,0.07,1.419675,4.656085,0.07
27,3,01-11-20,01,01-11-20,3,0.148,-2.629457,4.656085,0.148
27,3,01-11-20,20,01-11-20,3,0.782,6.033326,-0.434884,0.782
28,2,01-20,20,01-20,2,0.523,6.837058,0.10715,0.523
28,2,01-20,01,01-20,2,0.477,-1.959624,5.820146,0.477
29,2,11-20,20,01-11-20,2,0.059,4.853264,0.921168,0.059
29,2,11-20,11,01-11-20,2,0.941,-0.320874,5.893325,0.941
30,2,01-20,20,01-20,2,0.298,6.071951,0.832587,0.298
30,2,01-20,01,01-20,2,0.702,-1.73132,5.728882,0.702
31,2,01-20,01,01-20,2,0.922,-6.71102,7.218303,0.922
31,2,01-20,20,01-20,2,0.078,3.315925,0.992798,0.078
32,2,01-21,21,01-21,3,0.593,1.608011,4.639703,0.6859999999999999
32,2,01-21,01,01-21,3,0.314,-4.351033,7.116988,0.314
32,2,01-21,21,01-21,3,0.093,2.010899,1.314437,0.6859999999999999
33,2,01-21,21,01-21,2,0.865,2.785806,5.998057,0.865
33,2,01-21,01,01-21,2,0.135,-2.643125,7.488674,0.135
34,2,01-21,01,01-21,2,0.175,-3.861251,7.77362,0.175
34,2,01-21,21,01-21,2,0.825,1.499414,6.931402,0.825
35,2,01-20,01,01-20,2,0.578,-3.275269,5.926463,0.578
35,2,01-20,20,01-20,2,0.422,6.411817,3.827492,0.422
36,2,01-20,20,01-11-20,2,0.233,3.134696,2.542455,0.233
36,2,01-20,01,01-11-20,2,0.767,-7.077639,6.952204,0.767
37,2,01-20,20,01-20,2,0.287,4.924677,0.583856,0.287
37,2,01-20,01,01-20,2,0.713,-5.251198,6.626263,0.713
38,3,01-11-20,11,01-11-20,3,0.088,0.07384,4.658513,0.088
38,3,01-11-20,20,01-11-20,3,0.505,5.870707,-1.561642,0.505
38,3,01-11-20,01,01-11-20,3,0.407,-6.528375,4.658632,0.407
39,1,01,01,01,1,1,-10.81317,7.531683,1
40,2,01-20,20,01-20,2,0.296,5.959195,1.118544,0.296
40,2,01-20,01,01-20,2,0.704,-5.907647,5.966215,0.704
