ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,27.414,0.832,1.984,0.622,1
1,88.688,0.022,1.984,0.622,1
2,1.093,1.529,1.341,0.516,1
2,53.205,0.002,93.292,0.516,1
3,30.761,0,101.246,0.112,1
4,0.138,806.086,0.047,113.337,1
4,10.529,0,53.79,1.963,1
4,10.529,0.002,1.26,113.337,1
5,1.244,1.15,3.19,2.175,1
5,1.244,2055.203,0.045,102.912,1
5,122.802,0.003,63.385,2.175,1
6,1.64,110.881,15.474,2.492,1
6,1.64,741.35,0.866,77.334,1
7,0.964,1.281,14.006,5.007,1
7,0.964,308.323,0.303,77.803,1
7,71.481,0.002,463.304,5.007,1
8,1.363,941.141,0.033,337.733,1
9,0.276,7.256,0.577,0.106,1
9,8.05,0.005,53.067,0.106,1
10,1.125,2.661,0.691,1.132,1
10,1.125,214.972,0.007,76.953,1
10,61.255,0,66.931,1.132,1
10,61.255,0.055,0.719,76.953,1
11,0.97,122.621,0.693,42.798,1
11,93.312,0,170.627,0.506,1
11,93.312,0.005,44.92,42.798,1
12,1.484,20.345,1.634,1.658,1
12,1.484,1463.732,0.026,151.768,1
12,96.19,0,122.35,1.658,1
13,9.586,35.196,0.624,16.646,1
13,9.586,1158.169,0.019,70.992,1
13,70.699,0.001,38.063,16.646,1
14,3.908,231.052,0.118,1.344,1
14,217.008,0.002,4.746,1.344,1
15,3.286,0.103,6.232,125.064,1
15,3.286,48.299,0.171,125.064,1
15,205.879,0.003,84.387,2.842,1
16,53.509,0,96.304,0.185,1
17,1.693,32.434,0.023,103.785,1
17,96.806,0.012,1.42,103.785,2
18,0.036,68.523,0.956,0.319,1
18,1.997,0.025,79.089,0.319,1
19,126.024,0,31.568,0.896,1
20,0.705,273.499,0.649,9.768,1
20,0.705,293.256,0.057,610.288,1
20,66.508,0.001,4.591,610.288,1
20,66.508,0.001,51.963,9.768,1
21,55.461,0,43.838,0.038,1
22,1.751,575.816,0.086,39.489,1
22,115.297,0,90.186,0.508,1
22,115.297,0.008,2.334,39.489,1
23,8.868,17.21,0.243,0.139,1
23,63.502,0,19.846,0.139,1
24,0.615,10.872,0.19,188.376,1
24,22.776,0.005,0.811,188.376,1
26,5.959,12.205,0.639,2.053,1
26,5.959,790.889,0.011,202.606,1
26,192.285,0,27.721,2.053,1
26,192.285,0.525,0.011,202.606,1
27,0.478,1229.581,0.004,173.574,1
27,34.184,0,16.295,6.495,1
28,0.886,33.749,5.994,0.02,1
28,23.216,0.24,53.205,0.02,1
29,2.814,2.283,41.015,2.648,1
29,2.814,12.529,24.348,155.619,1
29,72.47,0.002,124.336,2.648,1
29,72.47,0.011,73.812,155.619,1
30,1.665,42.089,0.018,79.842,1
30,129.419,0,67.46,7.348,1
31,38.074,0.454,7.467,97.069,1
31,38.074,30.477,0.135,97.069,1
31,43.763,0.005,7.467,97.069,1
32,3.192,34.187,1.496,1.948,1
32,3.192,854.008,0.062,98.651,1
32,65.197,0,58.971,1.948,1
32,65.197,0.004,2.446,98.651,1
32,65.197,0.181,0.062,98.651,1
33,4.744,0.481,256.227,0.249,1
33,127.655,0,257.89,0.249,1
34,40.755,0.862,0.015,218.822,1
34,40.755,37.399,0.015,218.822,1
34,222.435,0.013,0.822,218.822,1
34,222.435,0.013,23.07,4.475,1
35,1.717,16.188,0.262,136.265,1
35,163.254,0,169.153,4.336,1
35,163.254,0.039,1.764,136.265,1
36,1.121,953.956,0.162,121.925,1
36,65.386,0,63.211,1.924,1
36,65.386,0.003,6.193,121.925,1
37,0.371,71.093,0.598,1.092,1
37,0.371,699.589,0.027,57.154,1
37,35.606,0,12.555,1.092,1
38,2.372,1.413,11.898,0.413,1
38,126.76,0,160.978,0.413,1
39,5.61,465.518,0.019,20.877,1
39,104.431,0.001,73.449,0.467,1
40,1.039,1.328,9.029,0.094,1
40,37.524,0,212.858,0.094,1
41,3.039,279.254,0.044,98.723,1
41,222.435,0.003,0.526,98.723,1
42,99.651,0,94.635,0.221,1
42,99.651,0.003,94.635,18.807,1
43,319.787,0,222.435,0.696,1
43,319.787,0.011,222.435,27.925,1
