parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,2,1110-1310,1110,1110-1310,2,0.5,88.688,0.022,1.984,0.622,0.5
1,2,1110-1310,1310,1110-1310,2,1,27.414,0.832,1.984,0.622,1
2,2,0300-1010,0300,0300-1010,2,0.3333333333333333,1.093,1.529,1.341,0.516,0.3333333333333333
2,2,0300-1010,1010,0300-1010,2,0.25,53.205,0.002,93.292,0.516,0.25
3,1,1010,1010,1010,1,1,30.761,0,101.246,0.112,1
4,3,0303-1010-1013,1013,0303-1010-1013,3,0.25,10.529,0.002,1.26,113.337,0.25
4,3,0303-1010-1013,0303,0303-1010-1013,3,0.5,0.138,806.086,0.047,113.337,0.5
4,3,0303-1010-1013,1010,0303-1010-1013,3,0.3333333333333333,10.529,0,53.79,1.963,0.3333333333333333
5,3,0303-0310-1010,1010,0303-0310-1010,3,0.3333333333333333,122.802,0.003,63.385,2.175,0.3333333333333333
5,3,0303-0310-1010,0310,0303-0310-1010,3,1,1.244,1.15,3.19,2.175,1
5,3,0303-0310-1010,0303,0303-0310-1010,3,0.5,1.244,2055.203,0.045,102.912,0.5
6,2,0303-0311,0311,0303-0311,2,0.25,1.64,110.881,15.474,2.492,0.25
6,2,0303-0311,0303,0303-0311,2,1,1.64,741.35,0.866,77.334,1
7,3,0303-0310-1010,0310,0303-0310-1010,3,0.5,0.964,1.281,14.006,5.007,0.5
7,3,0303-0310-1010,1010,0303-0310-1010,3,0.25,71.481,0.002,463.304,5.007,0.25
7,3,0303-0310-1010,0303,0303-0310-1010,3,0.3333333333333333,0.964,308.323,0.303,77.803,0.3333333333333333
8,1,0303,0303,0303,1,1,1.363,941.141,0.033,337.733,1
9,2,0010-0300,0300,0010-0300,2,0.5,0.276,7.256,0.577,0.106,0.5
9,2,0010-0300,0010,0010-0300,2,0.3333333333333333,8.05,0.005,53.067,0.106,0.3333333333333333
