ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,8.555,149.813,0.033,93.706,1
1,98.975,2.089,0.171,93.706,1
1,103.809,0,30.708,1.069,1
1,103.809,0.004,1.737,93.706,1
2,3.457,376.14,0.333,1.778,2
2,59.556,0.001,14.089,1.778,2
3,5.562,1447.425,0.01,182.784,1
4,8.995,1708.051,0.153,162.937,1
4,75.728,0.008,155.525,4.613,1
5,17.953,110.077,0.058,110.974,1
5,57.193,0.792,1.481,110.974,1
5,57.377,0.011,82.332,4.484,1
6,0.648,1129.987,0.023,127.538,1
7,259.351,0,107.435,0.323,1
8,3.679,622.159,0.02,140.074,1
8,4.759,11.828,0.604,1.854,1
8,126.271,0,38.173,1.854,1
8,126.271,0.182,1.344,140.074,1
9,1.557,36.128,4.07,0.221,1
9,79.429,0.946,32.629,0.221,1
9,79.446,0.058,61.247,0.221,1
10,8.482,101.829,0.604,4.752,2
10,169.278,0.01,58.486,4.752,2
11,1.307,29.286,0.601,0.459,2
11,46.957,0.001,14.993,0.459,1
12,63.17,0,117.505,0.072,2
13,14.794,0.003,35.481,1.828,1
14,1.094,864.612,0.048,191.977,4
15,73.119,0,35.481,1.828,1
16,0.664,206.039,1.079,69.344,1
16,46.892,0,173.5,10.362,2
16,46.892,0.001,37.107,69.344,1
18,0.204,40.429,0.301,1.139,2
18,15.731,0.485,2.221,1.139,1
20,33.906,1399.751,0.21,66.693,2
20,88.824,0.041,7.075,66.693,2
21,5.208,1258.292,0.233,141.472,2
21,358.308,0.088,18.541,141.472,2
22,2.064,1576.625,0.127,103.648,1
22,191.977,0.002,104.473,1.226,1
23,0.476,237.133,0.034,252.545,3
24,0.112,1462.468,0.054,116.878,1
24,0.113,19.92,4.014,3.335,1
24,4.291,0.041,48.335,3.335,1
25,263.221,0.001,258.244,6.724,1
26,1.041,127.072,0.073,110.894,2
26,79.739,0.01,80.518,16.01,2
26,79.739,0.044,4.976,110.894,1
27,1.779,29.168,0.371,9.903,2
27,91.1,0.009,9.705,9.903,1
28,0.531,110.891,7.224,45.788,2
28,48.335,0.002,213.9,3.457,1
28,48.335,0.052,70.305,45.788,1
29,6.066,2127.902,0.025,103.803,2
29,118.195,0.519,0.708,103.803,2
30,4.467,864.796,0.316,213.875,1
30,173.656,0,420.815,4.074,1
30,173.656,0.07,12.271,213.875,1
31,3.109,1004.404,0.181,447.318,1
31,114.474,1.106,0.335,447.318,1
31,118.622,0.001,174.507,12.884,1
32,6.066,2127.902,0.025,103.803,2
32,118.195,0.519,0.708,103.803,2
33,3.917,905.033,0.103,330.555,1
33,97.754,0.415,1.713,330.555,1
33,97.779,0,123.326,5.204,1
34,3.055,325.177,2.138,0.69,2
34,174.62,0.008,147.72,0.69,1
35,1.474,323.589,0.485,178.041,1
35,134.183,0.004,20.553,178.041,1
36,0.059,1642.222,0.141,66.71,4
37,447.332,0.011,62.817,0.939,1
