parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,3,02-20-21,02,02-10-11-20-21,3,0.64,-5.489686,5.866209,0.64
1,3,02-20-21,20,02-10-11-20-21,3,0.03,7.328393,-4.17812,0.03
1,3,02-20-21,21,02-10-11-20-21,3,0.33,7.205558,1.750783,0.33
2,3,02-12-20,20,02-12-20,3,0.59,5.043558,-4.996414,0.59
2,3,02-12-20,02,02-12-20,3,0.05,-2.178733,7.425253,0.05
2,3,02-12-20,12,02-12-20,3,0.36,0.302313,7.42523,0.36
3,2,02-20,02,02-10-20,2,0.21,-5.1731,6.006743,0.21
3,2,02-20,20,02-10-20,2,0.79,5.46036,-5.770728,0.79
4,2,02-20,02,01-02-20,2,0.77,-3.860942,6.682898,0.77
4,2,02-20,20,01-02-20,2,0.23,7.228106,-4.871107,0.23
5,2,02-20,20,02-12-20,2,0.58,5.921372,-3.145337,0.58
5,2,02-20,02,02-12-20,2,0.42,-5.058745,4.595857,0.42
6,1,02,02,02-20,1,1,-3.801167,6.669294,1
7,2,02-20,02,02-20,2,0.51,-2.1718,6.307006,0.51
7,2,02-20,20,02-20,2,0.49,6.7115,-4.162909,0.49
8,3,00-02-20,20,00-02-20,3,0.16,3.043761,-4.958408,0.16
8,3,00-02-20,00,00-02-20,3,0.44,-2.440861,-0.153376,0.44
8,3,00-02-20,02,00-02-20,3,0.4,-6.968891,5.722429,0.4
9,2,20-22,20,20-22,2,0.11,6.974096,-2.605749,0.11
9,2,20-22,22,20-22,2,0.89,4.586885,3.917244,0.89
10,2,12-20,12,12-20,2,0.65,1.683581,2.636293,0.65
10,2,12-20,20,12-20,2,0.35,6.277978,-1.75857,0.35
11,4,02-20-21-22,20,01-02-20,4,0.17,5.943782,-3.340188,0.17
11,4,02-20-21-22,02,01-02-20,4,0.6,-2.707426,8.089738,0.6
11,4,02-20-21-22,21,01-02-20,4,0.06,3.056301,1.06519,0.06
11,4,02-20-21-22,22,01-02-20,4,0.17,3.055924,6.812033,0.17
12,3,02-10-20,20,02-10-20,3,0.44,6.574555,-4.055548,0.44
12,3,02-10-20,02,02-10-20,3,0.52,-4.60243,6.838015,0.52
12,3,02-10-20,10,02-10-20,3,0.04,0.082048,-1.767898,0.04
13,2,02-20,02,02-20,2,0.02,-1.944083,3.445909,0.02
13,2,02-20,20,02-20,2,0.98,7.489523,-9.626906,0.98
14,2,02-20,20,02-12-20,2,0.88,6.984546,-6.948945,0.88
14,2,02-20,02,02-12-20,2,0.12,-0.856876,4.991807,0.12
15,2,02-20,20,02-20,2,0.22,5.336183,-1.10698,0.22
15,2,02-20,02,02-20,2,0.78,-6.449701,6.941977,0.78
16,2,02-20,20,00-02-20,2,0.9,6.577938,-6.552842,0.9
16,2,02-20,02,00-02-20,2,0.1,-4.340577,4.12541,0.1
17,2,02-20,20,02-20-22,2,0.47,7.014265,-2.043537,0.47
17,2,02-20,02,02-20-22,2,0.53,-4.299374,6.559275,0.53
18,3,00-02-20,02,00-02-20,3,0.38,-9.518168,6.97491,0.38
18,3,00-02-20,00,00-02-20,3,0.54,-3.981336,1.082234,0.54
18,3,00-02-20,20,00-02-20,3,0.08,2.476061,-4.454257,0.08
19,2,02-20,02,02-20,2,0.83,-2.694786,6.569176,0.83
19,2,02-20,20,02-20,2,0.17,7.796336,-0.570153,0.17
20,3,02-12-20,20,02-12-20,3,0.74,7.211495,-3.266799,0.74
20,3,02-12-20,12,02-12-20,3,0.15,1.08392,6.532848,0.15
20,3,02-12-20,02,02-12-20,3,0.11,-3.795398,6.535911,0.11
21,2,02-20,02,01-02-10-20,2,0.56,-5.367714,6.404663,0.56
21,2,02-20,20,01-02-10-20,2,0.44,7.024914,-4.072927,0.44
22,1,20,20,20,1,1,7.082672,-7.225051,1
23,2,02-20,02,02-20,2,0.33,-6.479238,6.73707,0.33
23,2,02-20,20,02-20,2,0.67,6.522634,-5.434813,0.67
24,2,02-20,02,02-20,2,0.12,-1.948014,5.658228,0.12
24,2,02-20,20,02-20,2,0.88,6.516631,-5.391087,0.88
25,2,02-20,20,02-20,2,0.84,8.188166,-4.745477,0.84
25,2,02-20,02,02-20,2,0.16,-0.226725,6.410191,0.16
26,2,02-10,02,02-10,2,0.79,-4.730657,6.383289,0.79
26,2,02-10,10,02-10,2,0.21,1.664541,-3.981032,0.21
27,2,02-20,02,00-02-20,2,0.23,-4.781346,4.712008,0.23
27,2,02-20,20,00-02-20,2,0.77,6.229087,-4.088202,0.77
28,2,02-20,20,00-02-20,2,0.64,7.501408,-5.512927,0.64
28,2,02-20,02,00-02-20,2,0.36,-4.928613,5.413946,0.36
29,2,02-20,20,02-20-21,2,0.95,8.393465,-2.19728,0.95
29,2,02-20,02,02-20-21,2,0.05,-0.908588,6.686015,0.05
30,2,02-20,02,00-02-20,2,0.23,-6.406617,3.832212,0.23
30,2,02-20,20,00-02-20,2,0.77,5.973215,-7.443056,0.77
31,2,02-20,20,02-20,2,0.2,6.743057,-1.60021,0.2
31,2,02-20,02,02-20,2,0.8,-5.276664,7.963021,0.8
32,3,00-02-20,20,00-02-20,3,0.4,4.950172,-5.839094,0.4
32,3,00-02-20,00,00-02-20,3,0.37,-1.306075,-0.825551,0.37
32,3,00-02-20,02,00-02-20,3,0.23,-6.636999,5.760567,0.23
33,2,02-20,20,00-02-20,2,0.42,5.866614,-4.574695,0.42
33,2,02-20,02,00-02-20,2,0.58,-6.814668,6.566801,0.58
34,2,02-20,02,02-20,2,0.73,-7.085614,6.566801,0.73
34,2,02-20,20,02-20,2,0.27,5.866614,-5.312777,0.27
35,3,00-02-20,20,00-02-20,3,0.33,6.160901,-4.569408,0.33
35,3,00-02-20,02,00-02-20,3,0.34,-4.364706,6.482489,0.34
35,3,00-02-20,00,00-02-20,3,0.33,-0.076673,-0.080944,0.33
36,1,20,20,20,1,1,7.321635,-7.16732,1
37,2,02-20,20,02-20,2,0.64,6.317225,-4.533417,0.64
37,2,02-20,02,02-20,2,0.36,-0.096066,5.457043,0.36
38,3,02-10-20,10,02-10-20,3,0.4,0.949407,0.225708,0.4
38,3,02-10-20,02,02-10-20,3,0.27,-4.635396,6.941925,0.27
38,3,02-10-20,20,02-10-20,3,0.33,6.826887,-4.820939,0.33
39,2,02-20,02,02-10-20,2,0.41,-0.095933,7.020594,0.41
39,2,02-20,20,02-10-20,2,0.59,5.113737,-3.067509,0.59
40,2,02-20,20,00-02-20,2,0.61,6.458108,-3.346397,0.61
40,2,02-20,02,00-02-20,2,0.39,-3.918679,6.680972,0.39
41,3,02-12-20,12,00-02-12-20,3,0.06,2.857745,6.322394,0.06
41,3,02-12-20,02,00-02-12-20,3,0.39,-3.710901,7.06951,0.39
41,3,02-12-20,20,00-02-12-20,3,0.55,7.793421,-3.675977,0.55
42,2,02-20,20,02-20,2,0.25,6.775062,-3.4761320000000002,0.25
42,2,02-20,02,02-20,2,0.75,-4.799603,7.534891,0.75
43,3,00-02-20,00,00-02-20,3,0.23,-2.56546,1.042189,0.23
43,3,00-02-20,02,00-02-20,3,0.41,-7.033464,6.709719,0.41
43,3,00-02-20,20,00-02-20,3,0.36,3.450361,-3.934116,0.36
