parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,02-20,02,02-20,2,0.32,-2.553984,6.497216,0.32
1,2,02-20,20,02-20,2,0.68,8.295597,-6.508459,0.68
2,3,00-02-20,20,00-02-20,3,0.12,4.484652,-5.757238,0.12
2,3,00-02-20,00,00-02-20,3,0.43,-1.008977,-0.811976,0.43
2,3,00-02-20,02,00-02-20,3,0.45,-7.577804,5.695064,0.45
3,2,02-20,20,00-02-20,2,0.71,6.288435,-5.379377,0.71
3,2,02-20,02,00-02-20,2,0.29,-4.083544,5.833035,0.29
4,2,02-21,02,02-20-21,2,0.94,-8.288678,6.020804,0.94
4,2,02-21,21,02-20-21,2,0.06,4.458985,-0.169248,0.06
5,2,02-20,20,00-02-20,2,0.49,7.58964,-4.103794,0.49
5,2,02-20,02,00-02-20,2,0.51,-4.092413,6.477355,0.51
6,2,02-20,20,02-20-21,2,0.02,3.244121,-5.052733,0.02
6,2,02-20,02,02-20-21,2,0.98,-7.930689,7.110359,0.98
7,3,00-02-20,00,00-02-20,3,0.28,1.060504,1.211482,0.28
7,3,00-02-20,02,00-02-20,3,0.49,-4.590034,7.364508,0.49
7,3,00-02-20,20,00-02-20,3,0.23,6.660621,-4.542519,0.23
8,2,02-20,20,02-20,2,0.2,6.151261,-2.223637,0.2
8,2,02-20,02,02-20,2,0.8,-4.606676,6.562739,0.8
9,2,02-20,02,00-02-20,2,0.64,-4.85537,6.185767,0.64
9,2,02-20,20,00-02-20,2,0.36,6.96282,-4.589453,0.36
10,2,02-20,02,00-02-20,2,0.21,-4.674789,4.637453,0.21
10,2,02-20,20,00-02-20,2,0.79,6.729622,-7.73637,0.79
11,1,02,02,02,1,1,-2.069464,7.147132,1
12,2,02-20,20,00-02-20,2,0.08,3.171992,-0.956489,0.08
12,2,02-20,02,00-02-20,2,0.92,-8.332875,6.065122,0.92
13,3,00-02-20,20,00-02-20,3,0.34,5.227194,-5.079566,0.34
13,3,00-02-20,00,00-02-20,3,0.41,-1.359247,-0.409796,0.41
13,3,00-02-20,02,00-02-20,3,0.25,-6.30246,6.21052,0.25
14,3,00-02-20,20,00-02-20,3,0.29,4.392455,-6.852285,0.29
14,3,00-02-20,02,00-02-20,3,0.18,-6.164227,4.531754,0.18
14,3,00-02-20,00,00-02-20,3,0.53,-1.940858,-0.632433,0.53
15,2,02-20,20,00-02-20,2,0.8,6.595698,-2.916921,0.8
15,2,02-20,02,00-02-20,2,0.2,-2.540484,5.39382,0.2
16,2,02-20,02,02-20,2,0.02,-3.992857,2.779403,0.02
