Phase,Count,Frequency
0001-0003-0301-0303-3000-3030,1,1e-4
0002-0003-0302-0303-0330-1030-3030,1,1e-4
0002-0003-0302-0303-3003-3020-3030-3300,1,1e-4
0002-0003-0302-0303-3003-3030,1,1e-4
0003-0013-0301-0303-3030,1,1e-4
0003-0013-0303,1,1e-4
0003-0013-0303-3003-3013-3030,1,1e-4
0003-0023-0031-0303-3030,1,1e-4
0003-0023-0303-2003-2023-3030-3300,1,1e-4
0003-0023-0303-3001-3003-3030,1,1e-4
0003-0023-0303-3002-3003-3022-3023-3030,1,1e-4
0003-0023-0303-3003-3023-3030,1,1e-4
0003-0023-0303-3003-3023-3030-3300,1,1e-4
0003-0030-0033-0300-0303-3003-3030,1,1e-4
0003-0030-0033-0301-0303-3030,1,1e-4
0003-0030-0033-0303-0330-3002-3030,1,1e-4
0003-0030-0033-0303-0330-3030,1,1e-4
0003-0030-0033-0303-0330-3030-3300,1,1e-4
0003-0030-0033-0303-3003-3030,2,2e-4
0003-0030-0033-0303-3030,1,1e-4
0003-0030-0033-0303-3030-3031,1,1e-4
0003-0030-0300-0303-0330-3030,1,1e-4
0003-0030-0303-0320-0330-3030,1,1e-4
0003-0031-0033-0303-0331-0333-3030,1,1e-4
0003-0031-0033-0303-0331-3003-3030,1,1e-4
0003-0031-0033-0303-1003-1031-1033-3030,1,1e-4
0003-0031-0033-0303-3003-3030,2,2e-4
0003-0031-0033-0303-3030,2,2e-4
0003-0031-0303-3003-3030,1,1e-4
0003-0032-0033-0303-3002-3003-3030,1,1e-4
0003-0032-0033-0303-3003-3030,1,1e-4
0003-0032-0230-0232-0303-3030,1,1e-4
0003-0032-0303-3003-3030,1,1e-4
0003-0032-0303-3030,1,1e-4
0003-0033-0133-0303-3003-3030,3,3e-4
0003-0033-0133-0303-3003-3030-3103,1,1e-4
0003-0033-0133-0303-3030-3032,1,1e-4
0003-0033-0301-0303-3030,1,1e-4
0003-0033-0303-0310-0330-3003-3030,1,1e-4
0003-0033-0303-0310-3001-3030,1,1e-4
0003-0033-0303-0313-2301-2311-2330-3001-3030,1,1e-4
0003-0033-0303-0313-3030,1,1e-4
0003-0033-0303-0323-0330-3030,1,1e-4
0003-0033-0303-0323-3003-3030,4,4e-4
0003-0033-0303-0330-3003-3030,3,3e-4
0003-0033-0303-0330-3003-3030-3300,3,3e-4
0003-0033-0303-0330-3003-3030-3300-3330,1,1e-4
0003-0033-0303-0330-3030,1,1e-4
0003-0033-0303-0333-3003-3030,1,1e-4
0003-0033-0303-1003-1033-3030-3300,1,1e-4
0003-0033-0303-1030-1300-3030-3300,1,1e-4
0003-0033-0303-1030-3003-3030-3033,1,1e-4
0003-0033-0303-1030-3030,3,3e-4
0003-0033-0303-1300-3030,1,1e-4
0003-0033-0303-1301-3000-3003-3030,1,1e-4
0003-0033-0303-1303-3003-3030,2,2e-4
0003-0033-0303-2001-2030-3001-3030,1,1e-4
0003-0033-0303-2003-2033-3010-3030-3210,1,1e-4
0003-0033-0303-2003-2033-3030,5,5e-4
0003-0033-0303-2003-2320-3030,1,1e-4
0003-0033-0303-2030-3003-3030,2,2e-4
0003-0033-0303-2030-3003-3030-3033,1,1e-4
0003-0033-0303-2030-3030,3,3e-4
0003-0033-0303-2303-3003-3030,1,1e-4
0003-0033-0303-3001-3003-3030,1,1e-4
0003-0033-0303-3001-3003-3030-3301,1,1e-4
0003-0033-0303-3001-3030,1,1e-4
0003-0033-0303-3002-3003-3030,1,1e-4
0003-0033-0303-3002-3003-3030-3033,1,1e-4
0003-0033-0303-3002-3030,2,2e-4
0003-0033-0303-3003-3030,37,0.0037
0003-0033-0303-3003-3030-3031,2,2e-4
0003-0033-0303-3003-3030-3032,2,2e-4
0003-0033-0303-3003-3030-3032-3203,1,1e-4
0003-0033-0303-3003-3030-3033,4,4e-4
0003-0033-0303-3003-3030-3203,1,1e-4
0003-0033-0303-3003-3030-3300,2,2e-4
0003-0033-0303-3003-3031,2,2e-4
0003-0033-0303-3003-3033,2,2e-4
0003-0033-0303-3030,10,0.001
0003-0033-0303-3030-3200,1,1e-4
0003-0033-0303-3030-3300,2,2e-4
0003-0230-0300-0303-3030,1,1e-4
0003-0300-0303-2030-3030,1,1e-4
0003-0301-0303-0311-3030-3300-3310,1,1e-4
0003-0301-0303-3030,1,1e-4
0003-0303-0320-0321-3030,1,1e-4
0003-0303-0330-0331-3002-3030-3300-3302,1,1e-4
0003-0303-0330-3000-3002-3030,1,1e-4
0003-0303-0330-3003-3030-3300,1,1e-4
0003-0303-0330-3030,1,1e-4
0003-0303-1003-3003-3030,1,1e-4
0003-0303-1003-3030-3300,1,1e-4
0003-0303-1030-3003-3030,1,1e-4
0003-0303-1030-3030,2,2e-4
