1	3	16	0.997406	7.140874
1	3	64	5.461780	5.776932
1	3	20	6.825723	-0.502953
2	2	91	-7.033380	5.686613
2	2	9	3.083256	-6.855014
3	3	18	-6.308958	5.821355
3	3	71	6.618417	-6.394100
3	3	11	0.224810	5.821355
4	3	23	4.929824	-7.422620
4	3	44	-0.839138	-0.780502
4	3	33	-7.203428	5.427436
5	2	57	7.144184	-1.688801
5	2	43	-4.374764	6.310710
6	2	97	6.732942	-3.822052
6	2	3	-0.763272	2.765509
7	2	97	-4.079704	-3.188383
7	2	3	2.245043	-9.500023
8	3	19	-7.148645	4.738245
8	3	61	-1.121151	-7.664468
8	3	20	4.359637	-7.977363
9	3	77	-6.891822	7.180771
9	3	16	5.535652	-5.405742
9	3	7	5.535652	0.632413
10	1	100	3.810748	-2.881244
11	3	23	-3.148666	6.020661
11	3	44	7.747285	-5.784579
11	3	33	-3.148666	0.415917
12	2	64	6.259783	-5.130225
12	2	36	-3.054951	6.691575
13	3	72	-5.407674	7.765008
13	3	20	6.960213	-5.237686
13	3	8	6.960213	1.263662
14	3	61	0.335010	1.010929
14	3	18	-5.703574	7.589384
14	3	21	6.059764	-5.236759
15	3	49	-7.083316	-0.087652
15	3	37	-7.083337	6.315091
15	3	14	5.306442	-6.447202
16	4	35	-3.833079	6.825723
16	4	22	-2.469152	0.864195
16	4	20	2.446806	3.398631
16	4	23	3.810748	-2.562893
17	2	98	-5.706301	7.263506
17	2	2	6.073354	1.438083
18	2	76	-8.443207	6.885005
18	2	24	3.769833	0.163410
19	3	21	-5.372757	6.426955
19	3	41	0.951849	0.727785
19	3	38	7.263506	-5.352700
20	2	16	6.825723	-2.776928
20	2	84	1.662695	7.136643
21	2	97	-3.738219	-1.191805
21	2	3	2.245012	-5.054080
22	2	77	-6.000018	7.883030
22	2	23	6.196739	-2.110628
23	3	64	-3.037321	-1.702561
23	3	28	-7.559039	3.978575
23	3	8	2.277333	-5.866036
24	3	7	-4.566869	2.802070
24	3	36	6.834109	-8.823206
24	3	57	0.307719	-8.822530
25	2	93	7.116885	-5.977245
25	2	7	-3.272589	3.859492
26	2	97	4.607778	1.467960
26	2	3	-1.609444	6.033801
27	3	58	-0.603972	-2.897625
27	3	21	-6.344338	3.353453
27	3	21	6.020220	-9.450785
28	2	44	5.984920	-5.671706
28	2	56	-3.767360	7.396720
29	3	63	-5.547136	7.725830
29	3	16	0.847755	1.332220
29	3	21	7.146936	-1.595817
30	3	51	-2.973101	-0.285950
30	3	40	-8.115856	5.440842
30	3	9	2.581935	-4.846884
31	3	84	6.670498	-8.370727
31	3	14	1.116128	4.113404
31	3	2	-4.787637	4.113404
32	3	21	-5.479509	5.517885
32	3	35	6.436205	-5.830109
32	3	44	-5.479426	-0.084138
33	2	72	7.853752	-3.041582
33	2	28	-3.081093	7.193187
34	1	100	7.299146	-8.594240
35	3	80	-5.408364	6.720259
35	3	18	6.788531	-3.496653
35	3	2	0.400420	-1.588843
36	3	68	-4.745481	5.789503
36	3	14	6.057206	-2.351090
36	3	18	6.057206	1.005590
37	3	22	0.740059	-5.231730
37	3	64	-5.461102	6.725895
37	3	14	6.387065	-5.231762
38	3	51	4.973196	-6.755076
38	3	36	0.029605	-0.451390
38	3	13	-2.796302	4.384162
39	3	60	6.375744	-5.225250
39	3	9	-2.448912	5.372600
39	3	31	-2.448910	0.746508
40	3	63	4.791192	-8.443219
40	3	28	0.675258	-8.443219
40	3	9	-0.883309	3.769695
41	3	63	-6.623259	7.258606
41	3	27	-1.010395	-4.162534
41	3	10	5.397209	-4.162532
42	2	82	-7.150851	6.623303
42	2	18	5.322723	-2.770940
43	1	100	6.299806	-5.486091
44	3	24	6.605277	-5.092982
44	3	40	-5.026111	6.972587
44	3	36	-5.026111	1.429985
45	2	98	8.536346	-5.256384
45	2	2	-2.229521	3.484276
46	3	39	6.443397	0.824667
46	3	49	6.443397	-5.704297
46	3	12	-0.005130	6.995102
47	3	44	-3.621814	-0.248616
47	3	47	-9.947007	6.163218
47	3	9	2.978035	-3.720669
48	5	18	0.916721	6.308987
48	5	11	0.916721	1.473434
48	5	27	-4.026867	1.522624
48	5	19	-4.026867	6.358176
48	5	25	3.742649	-4.780987
49	2	93	-5.568876	8.083054
49	2	7	6.150249	-3.881016
50	2	83	6.562318	-4.771949
50	2	17	-2.230623	6.853578
51	3	26	6.849563	-0.044125
51	3	41	3.805942	3.544839
51	3	33	-0.755447	6.028417
52	3	64	-1.396952	-7.921873
52	3	11	-7.283460	4.652625
52	3	25	5.236444	-7.922652
53	2	59	-5.479322	6.312684
53	2	41	6.413636	-6.167468
54	2	51	7.486913	-0.443826
54	2	49	-2.802719	5.810586
55	2	75	2.917885	1.445867
55	2	25	6.989761	-2.325585
56	4	34	-5.933727	6.828123
56	4	20	-0.208254	3.189078
56	4	24	3.669340	-2.635787
56	4	22	-2.056132	-2.519676
57	3	35	8.058866	-6.375262
57	3	62	5.142387	-0.337055
57	3	3	1.656893	-0.337055
58	2	83	-6.110947	7.189708
58	2	17	6.196522	-3.707132
59	2	89	9.039052	-5.869719
59	2	11	-0.797760	6.523604
60	3	82	-6.149833	5.816043
60	3	15	4.950586	-4.876783
60	3	3	4.911032	0.291915
61	1	100	-4.472830	5.873566
62	2	98	8.568405	-7.491670
62	2	2	-2.543549	4.424304
63	3	55	1.280154	8.734598
63	3	22	6.561046	-4.513618
63	3	23	-4.460217	8.734598
64	2	84	-4.775953	7.557937
64	2	16	6.865668	-2.359698
65	3	58	-5.037355	5.715086
65	3	18	5.948327	-3.619729
65	3	24	-0.393198	0.601295
66	2	91	6.738660	-5.094075
66	2	9	-0.453143	7.086462
67	2	29	8.039855	-3.410937
67	2	71	-2.277301	8.804613
68	2	72	-0.370996	6.750761
68	2	28	6.104220	-4.181159
69	2	94	-5.710839	6.670069
69	2	6	6.204517	-3.774342
70	4	14	-0.307237	-6.279356
70	4	49	-6.761363	0.178033
70	4	23	-6.761363	6.672899
70	4	14	6.162341	-6.279351
71	3	38	-8.234072	5.331074
71	3	45	-2.163388	1.472408
71	3	17	4.004356	-4.835279
72	2	98	-6.458738	9.477370
72	2	2	5.322775	-3.216598
73	3	64	-2.811227	7.165143
73	3	35	6.833691	1.236281
73	3	1	6.833691	-1.853849
74	2	98	-4.781879	6.487450
74	2	2	5.710305	1.282795
75	4	26	-4.564396	6.213975
75	4	26	7.433474	-5.163649
75	4	28	1.147331	-0.065892
75	4	20	7.433474	1.116231
76	2	44	-4.753264	7.338770
76	2	56	4.961770	-5.514876
77	3	12	1.210273	-5.003680
77	3	66	-5.227582	5.860276
77	3	22	6.648333	-5.003680
78	3	38	-8.655912	4.710088
78	3	27	4.050560	-0.037349
78	3	35	-2.096208	-1.590274
79	2	95	-8.650009	5.749035
79	2	5	1.700267	0.278817
80	1	100	7.222525	-4.987106
81	3	52	8.372492	-4.752510
81	3	32	3.751723	1.731212
81	3	16	-2.383612	5.232056
82	2	47	2.612747	3.502287
82	2	53	-3.096547	6.209388
83	2	38	-2.300916	7.218792
83	2	62	7.307690	-3.563581
84	1	100	9.322033	-4.174511
85	3	79	2.387699	2.644271
85	3	7	2.387763	-0.856597
85	3	14	-2.233103	8.764856
86	3	48	6.800677	-3.410771
86	3	8	0.657177	6.221542
86	3	44	-5.249506	6.221542
87	3	65	2.997966	2.584114
87	3	9	7.029233	-2.778568
87	3	26	-2.334768	7.912266
88	3	64	-7.984558	7.099454
88	3	31	-1.716692	1.568515
88	3	5	4.779333	-2.274517
89	2	8	5.232645	-1.913835
89	2	92	-7.252084	7.333997
90	2	91	-6.423601	8.887519
90	2	9	4.621164	-3.169623
91	3	23	9.645928	-1.372336
91	3	49	3.334283	3.092038
91	3	28	-2.747395	8.790016
92	2	25	6.593224	-3.731771
92	2	75	0.229878	7.828275
93	2	34	-2.931439	5.813461
93	2	66	6.950186	-3.871071
94	2	67	-2.327658	6.881625
94	2	33	6.563820	-2.516388
95	3	44	-6.532347	-0.481189
95	3	28	-6.551652	5.708742
95	3	28	5.253669	-6.820779
96	3	34	-7.960933	6.085627
96	3	18	2.686162	-4.873814
96	3	48	-3.714830	-0.226099
97	2	88	-6.537224	9.860698
97	2	12	4.817490	-2.240614
98	3	67	-4.666572	7.575963
98	3	18	-4.666572	1.057857
98	3	15	6.600107	-2.428998
99	3	42	8.653602	-4.813744
99	3	48	5.104335	0.107739
99	3	10	-1.276640	0.107739
100	3	65	5.726203	-6.678103
100	3	25	0.203146	5.758650
100	3	10	-5.803813	5.758650
101	3	79	6.341307	-5.186852
101	3	12	-2.702003	5.844396
101	3	9	1.457869	5.844120
102	2	84	-6.542150	7.109330
102	2	16	5.554481	-4.724755
103	3	61	-8.051768	5.161156
103	3	31	-1.517192	1.107264
103	3	8	4.567110	-0.372706
104	2	82	7.669812	-6.334068
104	2	18	-3.512535	5.352294
105	2	21	4.423230	-6.528631
