parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0122-0202-2020,0122,0122-0202-2020,3,0.5,-5.270987,-0.040704,1.658327,3.987607,0.5
1,3,0122-0202-2020,0202,0122-0202-2020,3,0.49,-5.27111,4.825341,-3.827572,7.308643,0.49
1,3,0122-0202-2020,2020,0122-0202-2020,3,0.01,3.01055,-4.344308,6.264842,-2.299727,0.01
2,2,0202-2020,0202,0202-2020,2,0.73,-7.444414,6.550471,-5.266949,5.471341,0.73
2,2,0202-2020,2020,0202-2020,2,0.27,5.053273,-5.024752,5.722175,-5.967592,0.27
3,4,0121-0202-1021-2020,0202,0121-0202-1021-2020,4,0.11,-1.491982,7.548982,-2.882551,5.708371,0.11
3,4,0121-0202-1021-2020,2020,0121-0202-1021-2020,4,0.62,7.35995,-4.914089,5.903364,-5.835364,0.62
3,4,0121-0202-1021-2020,1021,0121-0202-1021-2020,4,0.05,0.925209,-4.914015,5.903364,0.34284,0.05
3,4,0121-0202-1021-2020,0121,0121-0202-1021-2020,4,0.22,-1.491982,1.112381,5.903364,0.34284,0.22
4,1,0202,0202,-1,1,1,-4.591678,6.318245,-4.531254,5.597488,1
5,2,0202-0220,0220,0202-0220,2,0.7,0.783275,2.799924,2.62142,-0.092777,0.7
5,2,0202-0220,0202,0202-0220,2,0.3,-5.123582,5.715041,-3.950801,6.317024,0.3
6,2,0202-2020,2020,0202-2020,2,0.59,3.915197,-4.536864,7.025773,-2.250941,0.59
6,2,0202-2020,0202,0202-2020,2,0.41,-5.2667909999999996,4.568796,-3.999386,5.182944,0.41
7,2,0202-2020,0202,0202-2020,2,0.93,-6.090452,4.260286,-3.939263,6.503673,0.93
7,2,0202-2020,2020,0202-2020,2,0.07,2.191224,-4.909363,7.037944,-4.701451,0.07
8,2,0202-2020,0202,0112-0202-2020,2,0.05,-0.527253,6.570154,-4.726298,2.734972,0.05
8,2,0202-2020,2020,0112-0202-2020,2,0.95,6.290279,-5.841044,8.112223,-8.377772,0.95
9,2,0202-2020,2020,0202-2020,2,0.95,7.194873,-6.014251,6.363447,-3.909181,0.95
9,2,0202-2020,0202,0202-2020,2,0.05,-4.012422,5.806534,-4.058284,4.551489,0.05
10,3,0202-0210-2020,0210,0202-0210-2020,3,0.19,0.430735,5.66742,-0.273781,0.532184,0.19
10,3,0202-0210-2020,2020,0202-0210-2020,3,0.58,6.993718,-5.321751,6.141445,-6.009927,0.58
10,3,0202-0210-2020,0202,0202-0210-2020,3,0.23,-6.111378,5.66742,-5.297488,7.095167,0.23
11,3,0202-2020-2201,2201,0202-2020-2201,3,0.1,1.62433,2.285388,-3.171626,0.310142,0.1
11,3,0202-2020-2201,2020,0202-2020-2201,3,0.68,7.39451,-3.948231,6.641638,-4.936021,0.68
11,3,0202-2020-2201,0202,0202-2020-2201,3,0.22,-1.590183,6.332138,-3.171626,6.216115,0.22
12,2,0202-2020,0202,0202-2020,2,0.94,-4.929969,6.508773,-5.207424,6.938957,0.94
12,2,0202-2020,2020,0202-2020,2,0.06,4.841583,-1.836551,5.86617,-2.006735,0.06
13,2,0202-2020,0202,0202-2020,2,0.96,-6.727777,5.058098,-6.478305,7.693709,0.96
13,2,0202-2020,2020,0202-2020,2,0.04,3.153312,-5.523284,4.329558,-3.683641,0.04
14,3,0202-2002-2020,0202,0202-2002-2020,3,0.59,-3.621356,5.395173,-4.319554,6.886485,0.59
14,3,0202-2002-2020,2002,0202-2002-2020,3,0.28,1.475001,0.64688,1.593068,2.272924,0.28
14,3,0202-2002-2020,2020,0202-2002-2020,3,0.13,6.360201,-2.000259,5.244422,-1.705271,0.13
15,1,2020,2020,-1,1,1,6.208789,-4.747966,6.28353,-3.675892,1
16,2,0202-2020,2020,0202-2020,2,0.96,7.531701,-2.077234,6.450664,-7.48089,0.96
16,2,0202-2020,0202,0202-2020,2,0.04,-3.785904,8.82927,-4.246104,4.851177,0.04
17,2,0202-0211,0211,0202-0211,2,0.72,-8.546968,7.36971,0.358678,0.616899,0.72
17,2,0202-0211,0202,0202-0211,2,0.28,-8.546968,7.36971,-6.227758,6.523836,0.28
18,4,0202-0211-1021-2020,2020,0202-0211-1021-2020,4,0.19,5.321307,-1.978199,7.488283,-5.571127,0.19
18,4,0202-0211-1021-2020,0202,0202-0211-1021-2020,4,0.2,-5.619051,6.793208,-0.322499,5.336832,0.2
18,4,0202-0211-1021-2020,1021,0202-0211-1021-2020,4,0.09,0.122779,-1.978199,7.488283,-0.270609,0.09
18,4,0202-0211-1021-2020,0211,0202-0211-1021-2020,4,0.52,-5.619419,6.79319,1.472949,-0.270609,0.52
19,3,0022-0202-2020,0022,0022-0202-2020,3,0.8,-3.411077,-0.530154,2.612732,4.454593,0.8
19,3,0022-0202-2020,2020,0022-0202-2020,3,0.01,3.00481,-6.24913,5.700453,0.552178,0.01
19,3,0022-0202-2020,0202,0022-0202-2020,3,0.19,-8.513743,6.015016,-3.950251,7.36971,0.19
20,3,0212-1022-2020,2020,0212-1022-2020,3,0.21,4.568796,-4.262199,6.324637,-3.186619,0.21
20,3,0212-1022-2020,1022,0212-1022-2020,3,0.69,-1.741318,-4.262199,1.985253,3.229258,0.69
20,3,0212-1022-2020,0212,0212-1022-2020,3,0.1,-8.176345,7.025773,1.124295,3.229258,0.1
21,3,0112-0202-2020,2020,0112-0202-2020,3,0.81,8.039741,-5.518966,6.342832,-7.350522,0.81
21,3,0112-0202-2020,0202,0112-0202-2020,3,0.11,-4.472367,6.491086,-4.48012,5.107085,0.11
21,3,0112-0202-2020,0112,0112-0202-2020,3,0.08,-4.472367,-0.147492,1.018034,5.107085,0.08
22,2,0202-2020,2020,0202-2020,2,0.53,7.120314,-2.487877,4.708996,-3.196885,0.53
22,2,0202-2020,0202,0202-2020,2,0.47,-3.820425,6.28353,-3.101729,7.711073,0.47
23,3,0202-2020-2200,2200,0202-2020-2200,3,0.46,2.972373,2.935033,-1.103859,-1.493653,0.46
23,3,0202-2020-2200,2020,0202-2020-2200,3,0.21,8.020849,-3.259293,5.080615,-7.381494,0.21
23,3,0202-2020-2200,0202,0202-2020-2200,3,0.33,-3.003503,6.567379,-7.545445,4.802451,0.33
24,3,0202-1210-2020,0202,0202-1210-2020,3,0.04,-5.737563,2.726185,-2.950575,6.157436,0.04
24,3,0202-1210-2020,1210,0202-1210-2020,3,0.16,-0.991997,2.726185,0.478122,-6.73286,0.16
24,3,0202-1210-2020,2020,0202-1210-2020,3,0.8,5.480196,-7.278892,6.180804,-6.73286,0.8
25,2,0202-2020,0202,0202-2020,2,0.86,-4.340486,5.671206,-5.185577,8.500461,0.86
25,2,0202-2020,2020,0202-2020,2,0.14,5.73583,-2.060536,7.510567,-1.85488,0.14
26,1,0202,0202,0202,1,1,-6.928485,8.087559,-4.480608,7.866774,1
27,2,0212-2020,2020,0212-2020,2,0.84,7.142312,-5.374037,7.75981,-6.973403,0.84
27,2,0212-2020,0212,0212-2020,2,0.16,-3.834966,1.084083,0.069247,5.321307,0.16
28,4,0021-0022-0202-2020,2020,0021-0202-2020,4,0.15,5.150356,-5.12621,7.761444,-5.825718,0.15
28,4,0021-0022-0202-2020,0021,0021-0202-2020,4,0.4,-0.716428,0.300594,7.761444,0.452049,0.4
28,4,0021-0022-0202-2020,0202,0021-0202-2020,4,0.44,-7.30569,6.89405,-5.154324,6.719416,0.44
28,4,0021-0022-0202-2020,0022,0021-0202-2020,4,0.01,-0.716428,0.300584,1.404806,1.536428,0.01
29,2,0202-2020,0202,0202-2020,2,0.16,-1.856241,7.581115,-4.421679,6.689682,0.16
29,2,0202-2020,2020,0202-2020,2,0.84,5.546648,-4.305415,6.998251,-5.25953,0.84
30,3,0202-2020-2201,0202,0202-2020-2201,3,0.2,-2.996317,8.500461,-4.356472,6.384619,0.2
30,3,0202-2020-2201,2020,0202-2020-2201,3,0.5,7.515414,-3.686611,7.601512,-5.071155,0.5
30,3,0202-2020-2201,2201,0202-2020-2201,3,0.3,2.369214,2.322257,-4.356472,0.281252,0.3
31,2,0202-2020,2020,0202-2020,2,0.65,6.561725,-3.624808,6.612819,-3.798428,0.65
31,2,0202-2020,0202,0202-2020,2,0.35,-3.746335,5.540849,-5.383061,7.142312,0.35
32,2,2020-2200,2200,2020-2200,2,0.84,5.785667,1.697734,-1.024523,-0.980722,0.84
32,2,2020-2200,2020,2020-2200,2,0.16,7.581115,-4.054397,5.07721,-3.651359,0.16
33,1,0202,0202,0202,1,1,-7.485184,5.49587,-7.222879,6.206189,1
34,2,0202-2120,2120,0202-2120,2,0.23,4.862047,-2.969829,4.174413,-4.399512,0.23
34,2,0202-2120,0202,0202-2120,2,0.77,-2.496574,6.670161,-1.801473,5.42716,0.77
35,2,0212-2020,0212,0212-2020,2,0.74,-5.251014,0.628652,0.06538,8.500461,0.74
35,2,0212-2020,2020,0212-2020,2,0.26,5.698665,-5.102912,8.64933,-3.925175,0.26
36,3,0012-0202-2020,0012,0012-0202-2020,3,0.18,-0.410194,0.168232,-0.611833,6.416961,0.18
36,3,0012-0202-2020,2020,0012-0202-2020,3,0.24,4.334907,-3.286015,4.334471,-4.429572,0.24
36,3,0012-0202-2020,0202,0012-0202-2020,3,0.58,-5.94025,6.786295,-6.199491,6.416961,0.58
37,2,0202-2020,2020,0202-2020,2,0.99,7.089294,-7.145081,3.401551,-5.563425,0.99
37,2,0202-2020,0202,0202-2020,2,0.01,-0.617369,5.423444,-3.04518,6.22671,0.01
38,2,0202-2020,2020,0202-2020,2,0.9,6.208789,-1.16957,6.338466,-9.233497,0.9
38,2,0202-2020,0202,0202-2020,2,0.1,-0.921617,9.227069,-4.263314,2.703209,0.1
39,2,0012-2020,2020,0012-0202-2020,2,0.22,7.074309,-9.732617,5.209993,-4.944132,0.22
39,2,0012-2020,0012,0012-0202-2020,2,0.78,0.942378,-3.28047,0.2838,8.128743,0.78
40,2,2012-2020,2020,2012-2020,2,0.37,6.330394,-10.55983,6.798764,-5.306015,0.37
