parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0202-0210-2020,0202,0202-0210-2020,3,0.22,-8.844867,6.23527,-5.888682,3.823849,0.22
1,3,0202-0210-2020,0210,0202-0210-2020,3,0.13,-2.371739,6.23527,-0.161024,0.07337,0.13
1,3,0202-0210-2020,2020,0202-0210-2020,3,0.65,4.112538,-6.731057,6.329085,-3.526882,0.65
2,3,0202-0210-2020,0210,0202-0210-2020,3,0.17,-2.371739,6.23527,-0.161024,0.07337,0.17
2,3,0202-0210-2020,2020,0202-0210-2020,3,0.6,4.112538,-6.731057,6.329085,-3.526882,0.6
2,3,0202-0210-2020,0202,0202-0210-2020,3,0.23,-8.844867,6.23527,-5.888681,3.823849,0.23
3,2,0202-2020,0202,0202-2020,2,0.14,-1.201688,7.835603,-4.569587,4.432819,0.14
3,2,0202-2020,2020,0202-2020,2,0.86,6.98752,-3.533435,5.610528,-6.721995,0.86
4,2,0202-2020,0202,0202-2020,2,0.24,-5.477254,6.973105,-4.942084,5.957685,0.24
4,2,0202-2020,2020,0202-2020,2,0.76,5.787704,-3.207011,6.749978,-3.689839,0.76
5,2,0202-2020,0202,0202-2020,2,0.92,-5.907274,6.259397,-4.072667,6.715219,0.92
5,2,0202-2020,2020,0202-2020,2,0.08,4.626842,-5.204453,4.264515,-3.233117,0.08
6,3,0202-0221-2020,2020,0202-0221-2020,3,0.13,4.494691,-3.448428,7.369043,-4.938623,0.13
6,3,0202-0221-2020,0202,0202-0221-2020,3,0.42,-7.099964,6.895353,-4.192871,7.142221,0.42
6,3,0202-0221-2020,0221,0202-0221-2020,3,0.45,-7.03481,1.068494,0.932194,0.559739,0.45
7,3,0202-2012-2020,2012,0202-2012-2020,3,0.08,1.843514,-4.716399,1.293566,4.232727,0.08
7,3,0202-2012-2020,0202,0202-2012-2020,3,0.86,-3.908547,5.791553,-5.160031,6.992799,0.86
7,3,0202-2012-2020,2020,0202-2012-2020,3,0.06,6.598242,-4.716505,6.344534,-2.405176,0.06
8,2,0202-2020,0202,0202-2020,2,0.49,-4.80553,6.17249,-3.05842,6.567115,0.49
8,2,0202-2020,2020,0202-2020,2,0.51,5.905966,-6.516054,6.635768,-6.245312,0.51
9,2,0202-2020,0202,0202-2020,2,0.35,-5.640552,7.031166,-2.353468,6.890032,0.35
9,2,0202-2020,2020,0202-2020,2,0.65,5.070944,-5.657384,7.340719,-5.956526,0.65
10,3,0202-0210-2020,2020,0202-0210-2020,3,0.5,5.350462,-6.278274,6.066368,-2.076943,0.5
10,3,0202-0210-2020,0210,0202-0210-2020,3,0.29,-0.713001,6.437754,-0.288712,-0.395635,0.29
10,3,0202-0210-2020,0202,0202-0210-2020,3,0.21,-6.260836,6.437754,-5.569861,5.418869,0.21
11,2,0202-2020,2020,0202-2020,2,0.32,6.396126,-4.870283,5.663971,-4.814511,0.32
11,2,0202-2020,0202,0202-2020,2,0.68,-3.55221,7.408951,-6.670768,6.769032,0.68
12,2,0202-2020,0202,0202-2020,2,0.67,-5.736858,6.027535,-6.864963,5.83678,0.67
12,2,0202-2020,2020,0202-2020,2,0.33,5.617733,-5.457617,2.967664,-3.068807,0.33
13,1,2020,2020,2020,1,1,6.337625,-5.596287,6.947686,-6.81256,1
14,3,0202-1002-2020,1002,0202-1002-2020,3,0.3,0.484618,-0.138443,-0.770401,6.947686,0.3
14,3,0202-1002-2020,0202,0202-1002-2020,3,0.4,-4.701478,6.337625,-6.597921,6.947686,0.4
14,3,0202-1002-2020,2020,0202-1002-2020,3,0.3,5.856917,-5.246119,4.962141,-4.423336,0.3
15,3,0202-0220-2020,0202,0202-0220-2020,3,0.25,-6.870352,7.455921,-1.621964,5.659272,0.25
15,3,0202-0220-2020,0220,0202-0220-2020,3,0.65,-0.717111,0.883848,1.435713,-0.042102,0.65
15,3,0202-0220-2020,2020,0202-0220-2020,3,0.1,3.663878,-4.007882,6.715219,-4.289064,0.1
16,3,0202-2020-2200,0202,0202-2020-2200,3,0.39,-3.235747,7.084212,-5.696868,6.428402,0.39
16,3,0202-2020-2200,2020,0202-2020-2200,3,0.19,7.53153,0.005175,6.403422,-5.129154,0.19
16,3,0202-2020-2200,2200,0202-2020-2200,3,0.42,2.365081,1.798033,0.562501,1.153256,0.42
17,3,0202-2020-2100,2020,0202-2020-2100,3,0.27,7.730453,-5.205596,6.120486,-4.22639,0.27
17,3,0202-2020-2100,2100,0202-2020-2100,3,0.56,7.730453,0.436731,-0.066396,-0.133516,0.56
17,3,0202-2020-2100,0202,0202-2020-2100,3,0.17,-1.145201,6.743042,-6.691602,5.618545,0.17
18,2,0202-2201,0202,0202-2201,2,0.2,-4.601309,7.333805,-4.279247,4.013518,0.2
18,2,0202-2201,2201,0202-2201,2,0.8,2.434688,1.57305,-4.279247,-1.293261,0.8
19,3,0202-2020-2210,2020,0202-0211-2020-2210,3,0.11,6.003672,-3.411722,4.110909,-3.767744,0.11
19,3,0202-2020-2210,2210,0202-0211-2020-2210,3,0.32,0.360408,2.841459,0.498778,-3.271176,0.32
19,3,0202-2020-2210,0202,0202-0211-2020-2210,3,0.57,-4.430916,8.395106,-5.40557,6.747419,0.57
20,2,0202-2020,2020,0202-2020,2,0.97,5.685821,-8.216903,8.002105,-8.354923,0.97
20,2,0202-2020,0202,0202-2020,2,0.03,-3.189316,4.06963,-3.84235,2.637624,0.03
21,1,0202,0202,0202,1,1,-5.201586,6.952317,-7.384736,8.3134,1
22,3,0121-0202-2020,0121,0121-0202-2020,3,0.15,-1.036421,1.604143,3.083931,0.875418,0.15
22,3,0121-0202-2020,0202,0121-0202-2020,3,0.79,-1.036421,6.131249,-7.881584,6.65952,0.79
22,3,0121-0202-2020,2020,0121-0202-2020,3,0.06,4.873408,-4.844135,3.088636,-5.632861,0.06
23,2,0221-2020,0221,0221-2020,2,0.5,-2.270921,2.137762,3.998567,0.297272,0.5
23,2,0221-2020,2020,0221-2020,2,0.5,6.617267,-3.867973,5.953266,-4.312565,0.5
24,2,0202-2020,2020,0202-2020,2,0.1,6.272278,-3.18962,4.549635,-3.126376,0.1
24,2,0202-2020,0202,0202-2020,2,0.9,-4.660155,6.107086,-5.685423,7.16214,0.9
25,2,0202-2020,0202,0202-2020,2,0.78,-5.568586,7.797414,-3.95852,6.215817,0.78
25,2,0202-2020,2020,0202-2020,2,0.22,6.446037,-3.750194,6.556643,-4.914461,0.22
26,2,0202-2020,2020,0202-2020,2,0.78,7.804448,-2.403526,5.9879,-4.199116,0.78
26,2,0202-2020,0202,0202-2020,2,0.22,-1.712031,8.111615,-4.723392,4.672625,0.22
27,2,0212-2020,2020,0112-2020,2,0.7,3.820096,-6.020872,5.958953,-4.631708,0.7
27,2,0212-2020,0212,0112-2020,2,0.3,-7.362352,2.841582,-1.060682,5.549698,0.3
28,1,0202,0202,0202,1,1,-6.252481,5.975931,-6.757523,7.336697,1
29,3,0121-0202-2020,0202,0121-0202-2020,3,0.08,-2.980556,6.554923,-2.540148,5.955802,0.08
29,3,0121-0202-2020,2020,0121-0202-2020,3,0.74,6.884767,-4.545383,7.91733,-5.609369,0.74
29,3,0121-0202-2020,0121,0121-0202-2020,3,0.18,-2.980594,1.358965,7.917321,-0.036351,0.18
30,3,0202-1022-2020,2020,0202-1022-2020,3,0.4,6.440702,-5.155462,8.650125,-3.871618,0.4
30,3,0202-1022-2020,0202,0202-1022-2020,3,0.11,-5.153953,5.188319,-2.911737,5.361641,0.11
30,3,0202-1022-2020,1022,0202-1022-2020,3,0.49,-0.197212,-5.155462,3.525078,0.155815,0.49
31,2,0202-2020,0202,0202-2020,2,0.12,-3.252363,4.110909,-4.888518,5.727641,0.12
31,2,0202-2020,2020,0202-2020,2,0.88,8.395106,-5.702418,6.747419,-6.504937,0.88
32,3,0202-2020-2110,2020,0202-2020-2110,3,0.01,6.090859,-0.257097,6.740045,-6.767149,0.01
32,3,0202-2020-2110,2110,0202-2020-2110,3,0.83,6.090859,1.074829,0.593702,-6.767149,0.83
32,3,0202-2020-2110,0202,0202-2020-2110,3,0.16,-4.714078,7.218419,-5.627991,6.344672,0.16
33,3,0202-1022-2020,2020,-1,3,0.26,5.88731,-5.491996,5.699458,-1.632552,0.26
33,3,0202-1022-2020,1022,-1,3,0.53,-0.425293,-5.491995,-0.357938,2.171993,0.53
33,3,0202-1022-2020,0202,-1,3,0.21,-6.187127,6.310266,-5.545794,5.976538,0.21
34,3,0122-0202-2020,0202,0122-0202-2020,3,0.67,-6.384665,8.049546,-2.988011,6.556524,0.67
34,3,0122-0202-2020,2020,0122-0202-2020,3,0.07,5.659272,-3.414243,5.349172,-3.391812,0.07
34,3,0122-0202-2020,0122,0122-0202-2020,3,0.26,-6.384665,1.477469,2.291495,0.855151,0.26
35,3,0202-1012-2020,1012,0202-1012-2011-2020,3,0.03,-0.036029,-0.087495,1.070116,4.939718,0.03
35,3,0202-1012-2020,2020,0202-1012-2011-2020,3,0.07,6.476337,-0.08749,5.801049,-5.240355,0.07
35,3,0202-1012-2020,0202,0202-1012-2011-2020,3,0.9,-6.507175,8.101713,-5.56803,4.939718,0.9
36,3,0012-0202-2020,0202,0012-0202-2020,3,0.17,-7.389465,3.129708,-2.330703,7.301838,0.17
36,3,0012-0202-2020,2020,0012-0202-2020,3,0.16,3.820143,-8.559165,6.706156,-2.742005,0.16
36,3,0012-0202-2020,0012,0012-0202-2020,3,0.67,-2.633467,-3.508196,0.429368,7.301838,0.67
37,2,0202-2020,0202,0202-2020,2,0.36,-3.127639,6.288135,-3.053402,6.289581,0.36
37,2,0202-2020,2020,0202-2020,2,0.64,6.426088,-6.392906,5.454075,-4.787302,0.64
38,3,0202-1201-2020,1201,0202-1201-2020,3,0.06,1.115046,3.196272,-4.35182,0.436373,0.06
38,3,0202-1201-2020,2020,0202-1201-2020,3,0.92,6.562008,-5.136218,7.280107,-5.881846,0.92
38,3,0202-1201-2020,0202,0202-1201-2020,3,0.02,-3.688647,3.196272,-4.35182,5.067516,0.02
39,2,0202-2020,0202,0202-2020,2,0.61,-0.569115,7.5363,-2.679327,7.467544,0.61
39,2,0202-2020,2020,0202-2020,2,0.39,6.374006,-2.722768,6.003084,-1.248331,0.39
40,3,0202-1022-2020,1022,0202-1022-2020,3,0.54,1.341805,-6.336316,0.822623,1.870179,0.54
40,3,0202-1022-2020,0202,0202-1022-2020,3,0.09,-5.121994,6.30718,-3.861153,7.151682,0.09
40,3,0202-1022-2020,2020,0202-1022-2020,3,0.37,6.687881,-6.336316,7.2642,-2.664487,0.37
41,1,2020,2020,2020,1,1,6.715219,-2.677911,8.049546,-6.930062,1
42,2,0202-2020,0202,0202-2020,2,0.85,-6.404254,8.862304,-1.952794,6.418448,0.85
42,2,0202-2020,2020,0202-2020,2,0.15,4.110909,-2.268084,6.375834,-5.243682,0.15
43,2,0202-2020,2020,0202-2020,2,0.15,6.428415,-3.864757,5.052612,-1.877878,0.15
43,2,0202-2020,0202,0202-2020,2,0.85,-3.889123,7.425524,-4.356763,6.62034,0.85
44,3,0202-2020-2210,2210,0202-2020-2210,3,0.41,0.487946,1.236299,1.400315,-2.103997,0.41
44,3,0202-2020-2210,0202,0202-2020-2210,3,0.39,-5.26588,7.00567,-4.961651,5.45962,0.39
44,3,0202-2020-2210,2020,0202-2020-2210,3,0.2,4.804053,-4.295379,7.454388,-2.103997,0.2
45,1,2020,2020,0202-2020,1,1,7.633269,-9.855382,5.799077,-7.313198,1
46,3,0202-2020-2200,0202,0202-2020-2200,3,0.26,-3.455088,7.806079,-6.235842,3.881442,0.26
46,3,0202-2020-2200,2020,0202-2020-2200,3,0.16,8.454553,-2.829376,6.144811,-7.257086,0.16
46,3,0202-2020-2200,2200,0202-2020-2200,3,0.58,2.879251,1.791149,-0.162869,-2.618562,0.58
47,3,0202-2002-2020,0202,0202-2002-2020,3,0.39,-3.593828,4.578667,-7.51745,5.961292,0.39
47,3,0202-2002-2020,2020,0202-2002-2020,3,0.33,8.102718,-7.832346,5.152101,-4.943963,0.33
47,3,0202-2002-2020,2002,0202-2002-2020,3,0.28,2.368429,-2.035531,-1.083159,1.65158,0.28
48,2,0202-2111,0202,0202-2111,2,0.87,-4.411953,4.467791,-5.533158,7.912477,0.87
48,2,0202-2111,2111,0202-2111,2,0.13,0.849096,-0.307198,0.148656,-2.336393,0.13
49,3,0202-1102-2020,2020,0202-1102-2020,3,0.12,6.451386,-5.369603,6.618565,-3.494135,0.12
49,3,0202-1102-2020,0202,0202-1102-2020,3,0.48,-5.739384,6.62637,-5.999424,6.994352,0.48
49,3,0202-1102-2020,1102,0202-1102-2020,3,0.4,0.639033,0.306437,-5.999424,6.994352,0.4
50,2,0202-2020,2020,0202-2020,2,0.12,5.75747,-4.490159,6.783171,-3.861689,0.12
50,2,0202-2020,0202,0202-2020,2,0.88,-5.826072,7.469177,-3.561799,6.003672,0.88
51,2,0202-2020,0202,0202-2020,2,0.91,-7.040018,7.634571,-8.109241,5.554916,0.91
51,2,0202-2020,2020,0202-2020,2,0.09,6.071803,-3.128893,5.096964,-5.574934,0.09
52,3,0202-2011-2020,2011,0202-2011-2020,3,0.03,6.1134,-0.896098,-0.005475,0.446061,0.03
52,3,0202-2011-2020,0202,0202-2011-2020,3,0.89,-5.223737,7.393924,-5.549171,6.876991,0.89
52,3,0202-2011-2020,2020,0202-2011-2020,3,0.08,6.1134,-0.896098,2.765528,-4.629623,0.08
53,2,0202-2020,2020,0202-2020,2,0.59,7.752664,-3.956463,8.454553,-3.871019,0.59
