parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2020,2,0.06,-7.07046,4.2688,-3.17665,3.296369,0.06
1,2,0202-2020,2020,0202-2020,2,0.94,5.236702,-7.298987,5.88674,-7.946242,0.94
2,1,0202,0202,0202,1,1,-9.69813,5.377905,-3.406419,5.909303,1
3,2,0202-2020,0202,0202-2020,2,0.92,-5.52469,6.68555,-4.340195,7.151151,0.92
3,2,0202-2020,2020,0202-2020,2,0.08,5.156694,-2.647145,6.931105,-4.152092,0.08
4,3,0021-0202-2020,0021,0021-0202-2020,3,0.15,-2.144423,0.267484,5.201033,-3.243428,0.15
4,3,0021-0202-2020,0202,0021-0202-2020,3,0.69,-8.563546,6.85959,-5.57843,1.895818,0.69
4,3,0021-0202-2020,2020,0021-0202-2020,3,0.16,4.325328,-4.765127,5.201033,-7.619519,0.16
5,2,0212-2020,0212,0212-2020,2,0.23,-5.432767,1.18199,-1.773571,5.65781,0.23
5,2,0212-2020,2020,0212-2020,2,0.77,7.4561210000000004,-5.041373,6.592182,-5.937107,0.77
6,2,0202-2020,0202,0202-2020,2,0.91,-7.361641,6.861344,-2.611804,5.629418,0.91
6,2,0202-2020,2020,0202-2020,2,0.09,4.421433,-2.722647,6.254734,-3.457545,0.09
7,3,0202-1210-2020,1210,0202-1210-2020,3,0.07,0.438644,3.839265,0.465737,-6.708312,0.07
7,3,0202-1210-2020,2020,0202-1210-2020,3,0.81,6.75531,-7.663889,6.231509,-6.708312,0.81
7,3,0202-1210-2020,0202,0202-1210-2020,3,0.12,-5.23411,3.904414,-5.022434,6.019533,0.12
8,3,0012-0202-2020,2020,0012-0202-2020,3,0.73,3.728591,-5.02272,7.39744,-2.376416,0.73
8,3,0012-0202-2020,0202,0012-0202-2020,3,0.12,-9.181175,6.814284,-5.085743,2.785092,0.12
8,3,0012-0202-2020,0012,0012-0202-2020,3,0.15,-2.905713,0.928528,0.949861,2.785092,0.15
9,2,0202-2020,0202,0202-2020,2,0.45,-4.617239,6.435769,-3.687512,4.063391,0.45
9,2,0202-2020,2020,0202-2020,2,0.55,6.951063,-2.627621,6.207991,-5.052959,0.55
10,4,0202-2020-2100-2200,0202,0202-2020-2100,4,0.7,-3.188904,7.502694,-9.98639,6.207531,0.7
10,4,0202-2020-2100-2200,2100,0202-2020-2100,4,0.06,5.219018,1.102911,-3.212551,1.197661,0.06
10,4,0202-2020-2100-2200,2200,0202-2020-2100,4,0.12,2.0187,6.126541,-3.484085,1.197662,0.12
10,4,0202-2020-2100-2200,2020,0202-2020-2100,4,0.12,5.326838,-3.140417,3.260294,-2.612997,0.12
11,2,0202-1012,1012,0202-1012,2,0.63,-0.692994,-4.703806,0.931684,6.810427,0.63
11,2,0202-1012,0202,0202-1012,2,0.37,-6.365828,6.889865,-2.776336,6.815066,0.37
12,2,0202-2020,2020,-1,2,0.9,5.216137,-5.151518,5.880989,-6.081953,0.9
12,2,0202-2020,0202,-1,2,0.1,-6.773366,6.416785,-3.182401,5.297503,0.1
13,3,0202-0220-2020,0202,0202-0220-2020,3,0.18,-7.41757,4.166682,-4.056653,7.185994,0.18
13,3,0202-0220-2020,2020,0202-0220-2020,3,0.34,4.564326,-2.915298,7.560847,-3.753011,0.34
13,3,0202-0220-2020,0220,0202-0220-2020,3,0.48,-1.074747,2.723774,2.005799,0.5701,0.48
14,3,0202-0220-2020,0220,0202-0220-2020,3,0.46,-0.844284,0.624796,2.186407,-0.524351,0.46
14,3,0202-0220-2020,0202,0202-0220-2020,3,0.1,-6.187057,7.203655,-1.239232,6.004786,0.1
14,3,0202-0220-2020,2020,0202-0220-2020,3,0.44,5.763168,-5.33536,7.40243,-7.043777,0.44
15,4,0202-1201-2011-2020,2020,0202-1201-2011-2020,4,0.16,5.031351,-5.308428,5.456535,-4.569711,0.16
15,4,0202-1201-2011-2020,1201,0202-1201-2011-2020,4,0.03,1.173851,2.134661,-6.912968,1.19606,0.03
15,4,0202-1201-2011-2020,2011,0202-1201-2011-2020,4,0.41,4.881871,-5.308431,-1.034011,1.19606,0.41
15,4,0202-1201-2011-2020,0202,0202-1201-2011-2020,4,0.4,-4.366406,2.134673,-6.912968,6.684232,0.4
16,2,0202-2020,0202,0202-2020,2,0.55,-3.03647,6.592614,-7.533607,7.020527,0.55
16,2,0202-2020,2020,0202-2020,2,0.45,6.686851,-5.499428,3.357534,-6.136053,0.45
17,2,0202-2020,0202,0202-2020,2,0.82,-2.816895,6.815066,-3.167062,7.10078,0.82
17,2,0202-2020,2020,0202-2020,2,0.18,6.580862,-3.355556,6.728441,-2.015658,0.18
18,3,0120-0202-2020,0202,0120-0202-2020,3,0.31,-4.393143,6.122212,-4.144181,5.673017,0.31
18,3,0120-0202-2020,0120,0120-0202-2020,3,0.24,-0.083553,-0.084763,7.446025,-0.03408,0.24
18,3,0120-0202-2020,2020,0120-0202-2020,3,0.45,5.720959,-6.024597,7.44603,-6.514609,0.45
19,3,0202-0211-2020,2020,0202-0211-2020,3,0.35,6.516933,0.878146,4.83661,-4.580467,0.35
19,3,0202-0211-2020,0202,0202-0211-2020,3,0.5,-3.120861,6.366062,-6.681003,6.844923,0.5
19,3,0202-0211-2020,0211,0202-0211-2020,3,0.15,-2.888611,6.366062,-0.611279,0.64047,0.15
20,3,0202-2120-2210,0202,0202-2120-2210,3,0.72,-3.246762,7.901153,-6.49584,4.610463,0.72
20,3,0202-2120-2210,2120,0202-2120-2210,3,0.02,3.105466,0.672543,6.276277,-2.618147,0.02
20,3,0202-2120-2210,2210,0202-2120-2210,3,0.26,3.105466,5.844256,-0.143611,-2.618147,0.26
21,2,1210-2020,2020,1210-2020,2,0.75,5.342321,-7.534034,6.416785,-5.673572,0.75
21,2,1210-2020,1210,1210-2020,2,0.25,-1.088426,5.216137,0.170613,-5.05299,0.25
22,2,0202-2020,2020,0202-2020,2,0.79,6.951063,-4.869338,6.207991,-7.178921,0.79
22,2,0202-2020,0202,0202-2020,2,0.21,-2.70106,6.435769,-6.592415,4.063391,0.21
23,2,0202-2020,2020,0202-2020,2,0.67,5.484684,-4.312649,6.800211,-4.645271,0.67
23,2,0202-2020,0202,0202-2020,2,0.33,-4.718162,5.339386,-4.232018,5.041271,0.33
24,2,0202-2020,0202,0202-2020,2,0.63,-8.127711,6.9505420000000004,-3.721028,5.216137,0.63
24,2,0202-2020,2020,0202-2020,2,0.37,4.166292,-4.61776,5.342321,-7.040181,0.37
