parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0212-2020,0212,0212-0220-2020,2,0.02,-0.251068,3.37713,1.966929,3.811662,0.02
1,2,0212-2020,2020,0212-0220-2020,2,0.98,5.857685,-3.217123,6.994462,-5.559555,0.98
2,2,0202-2020,2020,0202-2020,2,0.99,6.071248,-8.103904,6.278482,-3.882613,0.99
2,2,0202-2020,0202,0202-2020,2,0.01,-1.747625,2.863075,-2.736188,6.285013,0.01
3,1,0202,0202,0202-2020,1,1,-2.345186,6.935056,-6.210611,6.413826,1
4,2,0202-2020,2020,0202-2020,2,0.3,2.947398,-3.658532,5.414367,-4.245218,0.3
4,2,0202-2020,0202,0202-2020,2,0.7,-6.708109,5.412555,-4.810034,7.079231,0.7
5,3,0202-2001-2020,2020,0202-2001-2020,3,0.29,6.447618,-8.609597,5.364451,-3.646359,0.29
5,3,0202-2001-2020,0202,0202-2001-2020,3,0.64,-5.783374,3.264606,-6.448766,6.182037,0.64
5,3,0202-2001-2020,2001,0202-2001-2020,3,0.07,5.860987,-2.812009,0.481493,1.579518,0.07
6,2,0202-2020,2020,0202-2020,2,0.72,4.746649,-5.366454,6.599627,-9.213268,0.72
6,2,0202-2020,0202,0202-2020,2,0.28,-6.502224,7.018955,-2.423546,3.213743,0.28
7,2,0202-2020,2020,0202-2020,2,0.4,5.139259,-5.027807,5.557388,-4.626974,0.4
7,2,0202-2020,0202,0202-2020,2,0.6,-2.690922,5.145495,-6.969833,5.669947,0.6
8,2,0202-2020,0202,0202-1210-2020,2,0.7,-3.550381,8.009626,-4.643924,5.145496,0.7
8,2,0202-2020,2020,0202-1210-2020,2,0.3,6.3478579999999996,-3.128921,5.139259,-3.348484,0.3
9,3,0122-0202-2020,0202,0122-0202-2020,3,0.4,-9.485105,7.120829,-0.444064,7.262691,0.4
9,3,0122-0202-2020,2020,0122-0202-2020,3,0.1,3.213743,-5.999772,6.202154,-1.205654,0.1
9,3,0122-0202-2020,0122,0122-0202-2020,3,0.5,-5.175915,0.584144,2.329301,3.339683,0.5
10,2,0202-2020,2020,0202-2020,2,0.26,6.210665,-3.508242,6.777867,0.177231,0.26
10,2,0202-2020,0202,0202-2020,2,0.74,-2.521952,6.861302,-4.350414,6.7214410000000004,0.74
11,1,2020,2020,2020,1,1,6.944808,-7.161233,6.980162,-4.199569,1
12,2,1202-2020,1202,1202-2020,2,0.64,1.152774,5.983692,-5.524369,2.671378,0.64
12,2,1202-2020,2020,1202-2020,2,0.36,6.852033,-6.484363,5.711794,-1.106715,0.36
13,2,1202-2020,2020,-1,2,0.9,5.936872,-4.869441,5.823097,-5.212733,0.9
13,2,1202-2020,1202,-1,2,0.1,1.324782,3.368961,-2.124,6.885965,0.1
14,2,0202-2020,0202,0202-2020,2,0.47,-5.225291,7.201587,-2.888162,4.889378,0.47
