Phase,Count,Frequency
00,2,2e-4
00-01-20,6,6e-4
00-02,17,0.0017
00-02-10,7,7e-4
00-02-10-20,1,1e-4
00-02-12-20,38,0.0038
00-02-20,919,0.0919
00-02-20-21,30,0.003
00-02-20-22,39,0.0039
00-02-21,5,5e-4
00-10-12,1,1e-4
00-12-20,2,2e-4
00-20,31,0.0031
01-02,25,0.0025
01-02-10-20,89,0.0089
01-02-10-20-22,5,5e-4
01-02-11-12,2,2e-4
01-02-11-12-20,66,0.0066
01-02-11-20,1,1e-4
01-02-12-20,10,0.001
01-02-20,614,0.0614
01-02-20-21-22,1,1e-4
01-02-20-22,73,0.0073
01-02-21,1,1e-4
01-02-21-22,9,9e-4
01-12,1,1e-4
01-12-20,8,8e-4
01-20,1,1e-4
02,425,0.0425
02-10,5,5e-4
02-10-11-20,2,2e-4
02-10-11-20-21,73,0.0073
02-10-20,616,0.0616
02-10-20-21,7,7e-4
02-10-20-22,80,0.008
02-10-21,7,7e-4
02-11,1,1e-4
02-11-12-20,1,1e-4
02-11-20,9,9e-4
02-11-21,9,9e-4
02-12,73,0.0073
02-12-20,539,0.053900000000000003
02-12-20-21,61,0.0061
02-12-20-22,12,0.0012
02-12-21,12,0.0012
02-12-22,2,2e-4
02-20,3237,0.3237
02-20-21,485,0.0485
02-20-21-22,8,8e-4
02-20-22,1025,0.1025
02-21,137,0.0137
02-21-22,56,0.0056
02-22,174,0.0174
10-11-20-21,2,2e-4
10-12-20-22,11,0.0011
10-20,24,0.0024
11-12,1,1e-4
11-12-20,11,0.0011
11-12-21-22,2,2e-4
11-20,1,1e-4
12,12,0.0012
12-20,144,0.0144
12-20-21,10,0.001
12-20-22,55,0.0055
12-21,4,4e-4
12-21-22,1,1e-4
12-22,7,7e-4
20,401,0.0401
20-21,42,0.0042
20-22,162,0.0162
21,15,0.0015
21-22,9,9e-4
22,26,0.0026
