parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,GRHL2,ZEB,miR200,SLUG,basinDiscret
1,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.12,0.332649,3.068228,-0.498266,1.569375,0.12
1,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.15,0.332649,8.054332,-6.793874,6.246041,0.15
1,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.29,6.31462,-1.764047,-1.478491,6.246041,0.29
1,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.44,6.31462,-12.485051,4.817116,1.569375,0.44
2,3,0303-1010-1013,0303,0303-1010-1013,3,0.01,3.122345,9.426888,-2.134078,5.770083,0.01
2,3,0303-1010-1013,1010,0303-1010-1013,3,0.94,7.202982,-10.058713,7.120455,0.559304,0.94
2,3,0303-1010-1013,1013,0303-1010-1013,3,0.05,7.202982,-4.208979,0.964159,5.770083,0.05
3,3,0300-0303-1010,1010,0300-0303-1010,3,0.13,4.786949,-12.294362,4.323844,1.039304,0.13
3,3,0300-0303-1010,0300,0300-0303-1010,3,0.58,-0.787315,3.559262,-2.109555,1.039306,0.58
3,3,0300-0303-1010,0303,0300-0303-1010,3,0.29,-0.787315,9.784405,-6.377234,7.003251,0.29
4,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.6,7.156246,-17.341075,4.330246,0.581868,0.6
4,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.16,7.156246,-5.140605,-2.110607,6.466501,0.16
4,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.14,2.038357,0.833422,-2.293092,0.581868,0.14
4,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.1,2.038357,6.930585,-8.733945,6.466501,0.1
5,2,0303-1010,0303,0113-0303-1010,2,0.09,0.395488,9.61248,-6.166116,5.240519,0.09
5,2,0303-1010,1010,0113-0303-1010,2,0.91,5.605168,-9.067988,5.251081,0.129735,0.91
6,4,0300-0303-1010-1100,0300,0300-0303-1010-1100,4,0.3,0.744937,5.922602,-2.409515,1.31366,0.3
6,4,0300-0303-1010-1100,0303,0300-0303-1010-1100,4,0.36,0.744937,12.401909,-7.90411,7.175527,0.36
6,4,0300-0303-1010-1100,1010,0300-0303-1010-1100,4,0.17,6.600706,-11.542946,4.054894,1.31366,0.17
6,4,0300-0303-1010-1100,1100,0300-0303-1010-1100,4,0.17,6.600706,-5.575471,-2.347572,1.31366,0.17
7,3,0010-0300-0303,0303,0010-0300-0303,3,0.36,-2.763566,11.057441,-5.512607,6.774992,0.36
7,3,0010-0300-0303,0010,0010-0300-0303,3,0.2,3.641198,-5.825015,6.694869,0.861288,0.2
7,3,0010-0300-0303,0300,0010-0300-0303,3,0.44,-2.763566,6.526081,0.099194,0.861288,0.44
8,3,0010-0013-0303,0010,0010-0013-0303,3,0.27,2.251939,-8.888062,8.754633,1.597718,0.27
8,3,0010-0013-0303,0013,0010-0013-0303,3,0.35,2.251939,-2.43489,3.595841,8.085108,0.35
8,3,0010-0013-0303,0303,0010-0013-0303,3,0.38,-4.378414,9.12986,-2.415177,8.085108,0.38
9,3,0303-1010-1013,0303,0303-1010-1013,3,0.02,0.964967,6.594001,-4.798821,4.330246,0.02
9,3,0303-1010-1013,1013,0303-1010-1013,3,0.18,6.737959,-8.063571,0.858287,4.330246,0.18
9,3,0303-1010-1013,1010,0303-1010-1013,3,0.8,6.737959,-13.7207,7.133325,0.037814,0.8
10,3,0312-1010-1012,1010,0312-1010-1012-1112,3,0.16,6.250407,-9.842918,5.649347,2.123135,0.16
10,3,0312-1010-1012,0312,0312-1010-1012-1112,3,0.45,0.633625,4.444399,0.465061,4.970911,0.45
10,3,0312-1010-1012,1012,0312-1010-1012-1112,3,0.39,6.250407,-4.1198,5.649347,4.970911,0.39
11,4,0311-0313-1011-1013,0311,0311-0313-1011-1013,4,0.24,0.093199,4.63569,5.177107,3.182569,0.24
11,4,0311-0313-1011-1013,0313,0311-0313-1011-1013,4,0.42,0.093199,4.635861,0.473568,7.931874,0.42
11,4,0311-0313-1011-1013,1011,0311-0313-1011-1013,4,0.16,6.208659,-7.328663,6.592795,3.182569,0.16
11,4,0311-0313-1011-1013,1013,0311-0313-1011-1013,4,0.18,6.208659,-7.328663,1.889257,7.931874,0.18
12,4,0300-0303-1003-1010,1003,0300-0303-1003-1010,4,0.21,5.373118,-1.750178,-0.405974,7.347979,0.21
12,4,0300-0303-1003-1010,0303,0300-0303-1003-1010,4,0.26,-0.548073,9.835024,-7.040781,7.347979,0.26
12,4,0300-0303-1003-1010,0300,0300-0303-1003-1010,4,0.3,-0.548073,4.843271,-1.667379,0.741662,0.3
12,4,0300-0303-1003-1010,1010,0300-0303-1003-1010,4,0.23,5.373118,-8.788983,4.967428,0.741662,0.23
13,2,0303-1010,0303,0303-1010,2,0.64,0.81156,7.421536,-4.03146,7.544474,0.64
13,2,0303-1010,1010,0303-1010,2,0.36,5.996152,-11.713178,2.60509,1.129393,0.36
14,6,0200-0201-0300-0301-1010-1011,0201,0200-0201-0300-0301-1010-1011,6,0.04,0.053728,-1.697103,-0.03,4.485448,0.04
14,6,0200-0201-0300-0301-1010-1011,0300,0200-0201-0300-0301-1010-1011,6,0.3,0.053728,4.380455,-0.03,-1.40971,0.3
14,6,0200-0201-0300-0301-1010-1011,0200,0200-0201-0300-0301-1010-1011,6,0.05,0.053728,-1.697102,-0.03,-1.4097,0.05
14,6,0200-0201-0300-0301-1010-1011,1010,0200-0201-0300-0301-1010-1011,6,0.27,5.121706,-13.117528,5.701772,-1.4097,0.27
14,6,0200-0201-0300-0301-1010-1011,1011,0200-0201-0300-0301-1010-1011,6,0.14,5.121706,-13.117569,5.701772,4.485448,0.14
14,6,0200-0201-0300-0301-1010-1011,0301,0200-0201-0300-0301-1010-1011,6,0.2,0.053728,4.380455,-0.03,4.485448,0.2
15,2,0300-1010,1010,0300-1010,2,0.27,7.853406,-7.140727,5.066395,1.644172,0.27
15,2,0300-1010,0300,0300-1010,2,0.73,1.759798,6.556364,1.288853,1.644172,0.73
16,3,0303-1010-1013,1013,0303-1010-1013,3,0.21,7.217771,-10.694129,2.304606,6.617943,0.21
16,3,0303-1010-1013,0303,0303-1010-1013,3,0.11,0.791292,5.996098,-3.468386,6.617943,0.11
16,3,0303-1010-1013,1010,0303-1010-1013,3,0.68,7.217771,-16.467121,6.7264,1.500053,0.68
17,6,0200-0300-0303-1010-1013-1103,0303,0200-0300-0303-1010-1013-1103,6,0.23,-0.09906,10.089774,-3.588836,6.32631,0.23
17,6,0200-0300-0303-1010-1013-1103,0200,0200-0300-0303-1010-1013-1103,6,0.01,-0.09906,-0.276878,0.586566,0.108942,0.01
17,6,0200-0300-0303-1010-1013-1103,1010,0200-0300-0303-1010-1013-1103,6,0.41,6.254094,-12.551111,6.868245,0.108942,0.41
17,6,0200-0300-0303-1010-1013-1103,1013,0200-0300-0303-1010-1013-1103,6,0.17,6.254094,-7.252467,2.692845,6.32631,0.17
17,6,0200-0300-0303-1010-1013-1103,1103,0200-0300-0303-1010-1013-1103,6,0.01,6.254093,-1.353219,-3.588796,6.32631,0.01
17,6,0200-0300-0303-1010-1013-1103,0300,0200-0300-0303-1010-1013-1103,6,0.17,-0.09906,4.790591,0.586563,0.108942,0.17
18,4,0301-0303-1003-1011,1003,0301-0303-1003-1011,4,0.34,5.504658,-2.873034,-0.463604,7.576958,0.34
18,4,0301-0303-1003-1011,1011,0301-0303-1003-1011,4,0.08,5.504658,-9.083586,5.775296,3.077897,0.08
18,4,0301-0303-1003-1011,0301,0301-0303-1003-1011,4,0.18,1.380909,7.104057,0.380146,3.077897,0.18
18,4,0301-0303-1003-1011,0303,0301-0303-1003-1011,4,0.4,1.380909,7.104058,-5.858755,7.576958,0.4
19,1,0303,0303,0303,1,1,2.377099,10.888912,-4.374439,8.410212,1
20,4,0210-0300-0303-1010,0210,0210-0300-0303-1010,4,0.09,0.886574,-1.589265,6.970566,0.081532,0.09
20,4,0210-0300-0303-1010,0300,0210-0300-0303-1010,4,0.3,0.886574,4.963108,0.68722,0.081532,0.3
20,4,0210-0300-0303-1010,0303,0210-0300-0303-1010,4,0.25,0.886574,11.555539,-5.905164,6.549496,0.25
20,4,0210-0300-0303-1010,1010,0210-0300-0303-1010,4,0.36,3.625599,-14.254412,6.970566,0.081532,0.36
21,4,0301-0303-1011-1013,0301,0301-0303-1011-1013,4,0.11,2.70366,3.765483,-5.361506,3.413764,0.11
21,4,0301-0303-1011-1013,1013,0301-0303-1011-1013,4,0.32,7.709017,-8.941281,0.803296,7.196438,0.32
21,4,0301-0303-1011-1013,1011,0301-0303-1011-1013,4,0.17,7.709017,-15.417058,0.803296,3.413764,0.17
21,4,0301-0303-1011-1013,0303,0301-0303-1011-1013,4,0.4,2.70366,10.241261,-5.361506,7.196438,0.4
22,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.27,1.993462,1.31127,1.977615,1.008013,0.27
22,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.31,1.993462,12.296853,-2.841471,7.181206,0.31
22,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.22,6.699615,-4.906253,1.864683,7.181206,0.22
22,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.2,6.699615,-10.202423,6.683768,1.008013,0.2
23,1,1010,1010,1010,1,1,4.449308,-15.994842,5.251102,-1.267832,1
24,1,0303,0303,0303,1,1,1.904002,9.549161,-1.640234,7.661223,1
25,1,0010,0010,0010,1,1,1.865704,-6.865387,5.892831,0.288679,1
26,1,1010,1010,1010,1,1,7.422307,-12.401948,6.884004,-2.114278,1
27,1,1010,1010,1010,1,1,6.522652,-11.173207,6.047687,-1.411424,1
28,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.14,0.592797,10.044149,0.329838,6.163145,0.14
28,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.04,7.014253,-3.189983,2.890557,6.163145,0.04
28,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.46,0.592797,0.893513,4.441506,-0.479721,0.46
28,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.36,7.014253,-8.760675,7.002225,-0.479721,0.36
29,4,0300-0303-1010-1200,1010,0300-0303-1010-1200,4,0.19,7.022431,-10.652831,4.772678,2.458434,0.19
29,4,0300-0303-1010-1200,0300,0300-0303-1010-1200,4,0.3,0.646662,4.447559,-1.434574,2.458434,0.3
29,4,0300-0303-1010-1200,0303,0300-0303-1010-1200,4,0.44,0.646662,10.883892,-8.056593,8.018012,0.44
29,4,0300-0303-1010-1200,1200,0300-0303-1010-1200,4,0.07,7.022431,-1.157297,-1.434574,2.458434,0.07
30,2,1010-1303,1303,1010-1303,2,0.77,1.33417,5.628279,-7.008053,5.904785,0.77
30,2,1010-1303,1010,1010-1303,2,0.23,5.424977,-8.473764,4.197064,1.964769,0.23
31,4,0303-0310-1010-1013,1013,0303-0310-1010-1013,4,0.04,5.921603,-2.722527,2.525447,5.66357,0.04
31,4,0303-0310-1010-1013,0310,0303-0310-1010-1013,4,0.5,0.031143,3.286556,0.130426,1.90143,0.5
31,4,0303-0310-1010-1013,1010,0303-0310-1010-1013,4,0.32,5.921603,-6.701606,6.505189,1.90143,0.32
31,4,0303-0310-1010-1013,0303,0303-0310-1010-1013,4,0.14,0.031143,10.912239,-3.849316,5.66357,0.14
32,3,0300-0303-1010,0300,0300-0303-1010,3,0.29,0.418711,4.536233,-3.204247,2.176353,0.29
32,3,0300-0303-1010,0303,0300-0303-1010,3,0.53,0.418711,9.197926,-9.022188,7.168736,0.53
32,3,0300-0303-1010,1010,0300-0303-1010,3,0.18,7.052967,-9.119023,3.40388,2.176353,0.18
33,2,0310-1010,0310,0310-1010,2,0.55,0.402651,0.643403,1.897818,1.611972,0.55
33,2,0310-1010,1010,0310-1010,2,0.45,5.919807,-8.384378,5.64969,1.611972,0.45
34,5,0301-0303-1011-1013-1103,0301,0301-0303-1011-1013-1103,5,0.18,0.30092,4.310324,-4.466036,2.666679,0.18
34,5,0301-0303-1011-1013-1103,1013,0301-0303-1011-1013-1103,5,0.32,6.465722,-8.052047,1.319582,8.356278,0.32
34,5,0301-0303-1011-1013-1103,0303,0301-0303-1011-1013-1103,5,0.25,0.30092,10.156802,-4.635155,8.356278,0.25
34,5,0301-0303-1011-1013-1103,1011,0301-0303-1011-1013-1103,5,0.2,6.465722,-13.898173,1.488698,2.666679,0.2
34,5,0301-0303-1011-1013-1103,1103,0301-0303-1011-1013-1103,5,0.05,6.465722,-1.49933,-4.635155,8.356278,0.05
35,3,0300-0303-1010,1010,0300-0303-1010,3,0.14,6.900363,-9.426456,6.179325,2.268943,0.14
35,3,0300-0303-1010,0300,0300-0303-1010,3,0.26,0.5256,3.670205,1.378294,2.268943,0.26
