parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01,1,1,-3.745282,6.229071,1
2,2,01-20,20,01-20,2,0.379,6.040647,2.23553,0.379
2,2,01-20,01,01-20,2,0.621,-5.628439,6.608341,0.621
3,3,01-11-20,01,01-11-20,3,0.501,-4.832608,6.450597,0.501
3,3,01-11-20,11,01-11-20,3,0.166,1.144206,6.437928,0.166
3,3,01-11-20,20,01-11-20,3,0.333,6.118604,-0.154825,0.333
4,3,01-10-20,20,01-10-20,3,0.484,6.457898,-0.169329,0.484
4,3,01-10-20,10,01-10-20,3,0.032,0.282704,0.029068,0.032
4,3,01-10-20,01,01-10-20,3,0.484,-5.395506,5.498707,0.484
5,2,10-20,10,10-20,2,0.721,-0.927598,-1.810728,0.721
5,2,10-20,20,10-20,2,0.279,5.169084,-1.814729,0.279
6,2,01-21,21,01-21,2,0.778,3.280852,1.511405,0.778
6,2,01-21,01,01-21,2,0.222,-0.158277,7.170293,0.222
7,2,01-20,20,01-20,2,0.576,6.897511,0.707608,0.576
7,2,01-20,01,01-20,2,0.424,-2.677271,6.933702,0.424
8,2,01-20,20,01-20,2,0.944,7.081178,-0.963738,0.944
8,2,01-20,01,01-20,2,0.056,-1.763377,4.181714,0.056
9,2,01-20,01,01-20,2,0.96,-7.853466,7.410355,0.96
9,2,01-20,20,01-20,2,0.04,2.971424,1.987575,0.04
10,2,01-20,01,01-20,2,0.056,-1.853492,6.128076,0.056
10,2,01-20,20,01-20,2,0.944,6.026899,0.446256,0.944
11,2,10-20,10,10-20,2,0.62,-0.638074,-3.427709,0.62
11,2,10-20,20,10-20,2,0.38,5.840305,-3.427709,0.38
12,2,01-20,01,01-20,2,0.666,-5.673785,5.089387,0.666
12,2,01-20,20,01-20,2,0.334,5.894797,1.515757,0.334
13,2,01-20,20,01-20,2,0.653,7.084433,-1.50344,0.653
13,2,01-20,01,01-20,2,0.347,-1.954754,4.572454,0.347
14,1,01,01,01,1,1,-7.573094,7.258418,1
15,2,01-20,01,01-20,2,0.194,-3.669025,5.903174,0.194
15,2,01-20,20,01-20,2,0.806,6.378705,1.034184,0.806
16,3,01-11-20,11,01-11-20,3,0.01,0.876229,5.285104,0.01
16,3,01-11-20,20,01-11-20,3,0.488,6.79597,-0.408767,0.488
16,3,01-11-20,01,01-11-20,3,0.502,-5.744378,5.285104,0.502
17,2,01-20,20,01-20,2,0.724,7.258733,-0.138627,0.724
17,2,01-20,01,01-20,2,0.276,-1.868657,5.942393,0.276
18,1,20,20,20,1,1,7.170579,-6.169884,1
19,3,01-11-20,11,01-11-20,3,0.325,1.512627,6.82196,0.325
19,3,01-11-20,01,01-11-20,3,0.13,-1.399915,6.82196,0.13
19,3,01-11-20,20,01-11-20,3,0.545,7.152155,0.194229,0.545
20,2,01-20,01,01-20,2,0.598,-4.955267,3.488619,0.598
20,2,01-20,20,01-20,2,0.402,6.350396,-1.143345,0.402
21,2,11-20,20,11-20,2,0.526,6.486367,2.072773,0.526
21,2,11-20,11,11-20,2,0.474,1.276899,6.969126,0.474
22,3,01-10-20,20,01-10-20,3,0.408,7.70657,-0.982216,0.408
22,3,01-10-20,01,01-10-20,3,0.438,-5.377391,5.492583,0.438
22,3,01-10-20,10,01-10-20,3,0.154,1.189676,-0.982216,0.154
23,2,01-20,01,01-20,2,0.414,-2.991482,6.454356,0.414
23,2,01-20,20,01-20,2,0.586,8.036912,1.585366,0.586
24,2,01-21,21,01-21,2,0.448,2.254773,5.391856,0.448
24,2,01-21,01,01-21,2,0.552,-3.398465,7.674468,0.552
25,2,01-20,20,01-20,2,0.668,7.085776,1.740694,0.668
25,2,01-20,01,01-20,2,0.332,-3.145471,6.361948,0.332
26,2,01-20,20,01-20,2,0.942,7.821747,-0.33589,0.942
26,2,01-20,01,01-20,2,0.058,-2.506019,4.760005,0.058
27,3,01-10-20,20,01-10-20,3,0.244,4.715883,0.26435,0.244
27,3,01-10-20,10,01-10-20,3,0.298,-0.059166,0.26435,0.298
27,3,01-10-20,01,01-10-20,3,0.458,-4.890572,6.630982,0.458
28,3,01-10-20,20,01-10-20,3,0.393,6.855527,0.104306,0.393
28,3,01-10-20,10,01-10-20,3,0.177,0.216468,0.104307,0.177
28,3,01-10-20,01,01-10-20,3,0.43,-5.600152,6.055422,0.43
29,2,01-20,20,01-20,2,0.395,6.956295,0.07727,0.395
29,2,01-20,01,01-20,2,0.605,-5.648288,5.557907,0.605
30,2,01-20,01,01-20,2,0.932,-7.094869,6.009264,0.932
30,2,01-20,20,01-20,2,0.068,3.797641,0.154473,0.068
31,2,01-20,01,01-20,2,0.957,-5.653871,7.822266,0.957
31,2,01-20,20,01-20,2,0.043,4.067394,2.515772,0.043
32,2,01-21,21,01,2,0.018,2.633471,2.783732,0.018
32,2,01-21,01,01,2,0.982,-2.746765,6.244434,0.982
33,1,20,20,20,1,1,6.307885,0.753564,1
34,3,01-11-20,11,01-11-20,3,0.113,1.381697,6.664475,0.113
34,3,01-11-20,20,01-11-20,3,0.431,7.13126,0.233983,0.431
34,3,01-11-20,01,01-11-20,3,0.456,-4.024841,6.6955,0.456
35,3,01-10-20,10,01-10-20,3,0.063,0.023425,0.483386,0.063
35,3,01-10-20,20,01-10-20,3,0.662,6.607285,0.483386,0.662
35,3,01-10-20,01,01-10-20,3,0.275,-2.926336,6.04189,0.275
36,3,01-10-20,01,01-10-20,3,0.523,-5.410318,6.093969,0.523
36,3,01-10-20,20,01-10-20,3,0.229,5.382892,0.13667,0.229
36,3,01-10-20,10,01-10-20,3,0.248,-0.860743,0.136931,0.248
37,2,01-20,01,01-20,2,0.418,-3.486951,6.947111,0.418
37,2,01-20,20,01-20,2,0.582,8.0605810000000009,1.160786,0.582
38,2,01-20,20,01-20,2,0.703,6.725613,3.301484,0.703
38,2,01-20,01,01-20,2,0.297,-4.188878,7.924402,0.297
39,2,01-20,20,01-20,2,0.064,4.024606,1.548824,0.064
39,2,01-20,01,01-20,2,0.936,-6.606461,8.062346,0.936
40,2,01-20,01,01-20,2,0.703,-6.06795,6.141549,0.703
40,2,01-20,20,01-20,2,0.297,5.343372,-0.284157,0.297
41,2,01-20,01,01-20,2,0.51,-3.557538,6.297097,0.51
41,2,01-20,20,01-20,2,0.49,7.570308,-0.08027,0.49
42,2,01-20,01,01-20,2,0.451,-2.668853,5.311996,0.451
42,2,01-20,20,01-20,2,0.549,6.468397,-0.539612,0.549
43,2,01-20,01,01-11-20,2,0.609,-7.013971,6.997869,0.609
43,2,01-20,20,01-11-20,2,0.391,5.22949,0.421101,0.391
44,3,01-10-20,10,01-10-20,3,0.604,-0.548895,-1.859472,0.604
44,3,01-10-20,01,01-10-20,3,0.044,-6.569498,4.48435,0.044
44,3,01-10-20,20,01-10-20,3,0.352,3.278505,-1.859473,0.352
45,2,00-20,20,00-20,2,0.14,3.266962,-2.154366,0.14
45,2,00-20,00,00-20,2,0.86,-3.337868,2.7467800000000002,0.86
46,2,01-20,20,01-20,2,0.269,6.821448,1.595408,0.269
46,2,01-20,01,01-20,2,0.731,-5.8539,7.990298,0.731
47,2,01-20,01,01-20,2,0.53,-5.206801,5.421059,0.53
47,2,01-20,20,01-20,2,0.47,6.853541,-1.041661,0.47
48,2,01-20,20,01-20,2,0.636,8.714555,2.496066,0.636
48,2,01-20,01,01-20,2,0.364,-2.853267,7.555993,0.364
49,2,01-20,01,01-20,2,0.949,-8.80676,8.239471,0.949
49,2,01-20,20,01-20,2,0.051,2.791929,2.307182,0.051
50,3,01-10-20,20,01-10-20,3,0.346,6.284535,-0.331102,0.346
50,3,01-10-20,01,01-10-20,3,0.288,-5.898922,5.929989,0.288
50,3,01-10-20,10,01-10-20,3,0.366,0.487345,-0.331102,0.366
51,2,01-20,01,01-20,2,0.429,-3.60603,7.327221,0.429
51,2,01-20,20,01-20,2,0.571,7.188825,1.733882,0.571
52,1,20,20,20,1,1,6.932326,-3.310756,1
53,3,01-11-20,11,01-11-20,3,0.205,1.690842,5.937119,0.205
53,3,01-11-20,01,01-11-20,3,0.262,-4.387976,5.937119,0.262
53,3,01-11-20,20,01-11-20,3,0.533,7.59415,-0.552471,0.533
54,2,01-20,20,01-20,2,0.086,4.031961,1.922912,0.086
54,2,01-20,01,01-20,2,0.914,-7.838684,7.540981,0.914
55,3,01-10-20,10,01-10-20,3,0.326,0.669655,2.068109,0.326
55,3,01-10-20,20,01-10-20,3,0.291,6.661878,2.068109,0.291
55,3,01-10-20,01,01-10-20,3,0.383,-5.244833,7.696811,0.383
56,2,01-20,01,01-20,2,0.905,-6.887758,7.57717,0.905
56,2,01-20,20,01-20,2,0.095,6.04189,1.963299,0.095
57,1,20,20,20,1,1,5.764178,-2.516793,1
58,2,11-20,11,01-11-20,2,0.676,-0.370225,7.023544,0.676
58,2,11-20,20,01-11-20,2,0.324,5.895604,1.500541,0.324
59,2,01-20,01,01-20,2,0.498,-3.489756,5.801945,0.498
59,2,01-20,20,01-20,2,0.502,6.040683,-0.70771,0.502
60,2,01-20,01,01-20,2,0.734,-6.14531,6.719322,0.734
60,2,01-20,20,01-20,2,0.266,6.089244,0.862134,0.266
61,1,20,20,20,1,1,6.969706,-3.386852,1
62,3,01-10-20,10,01-10-20,3,0.216,-0.198948,-0.602214,0.216
62,3,01-10-20,20,01-10-20,3,0.171,6.379248,-0.602216,0.171
62,3,01-10-20,01,01-10-20,3,0.613,-6.264323,4.175466,0.613
63,2,01-20,01,01-20,2,0.593,-5.50548,7.081781,0.593
63,2,01-20,20,01-20,2,0.407,5.182695,2.864403,0.407
64,2,01-20,20,01-20,2,0.703,6.305425,-0.506915,0.703
64,2,01-20,01,01-20,2,0.297,-2.411834,5.843974,0.297
65,2,01-20,20,01-20,2,0.518,6.283673,-0.212857,0.518
65,2,01-20,01,01-20,2,0.482,-3.281581,6.094065,0.482
66,1,01,01,01,1,1,-6.26115,7.986977,1
67,3,01-11-20,20,01-11-20,3,0.277,6.46746,0.906587,0.277
67,3,01-11-20,01,01-11-20,3,0.43,-6.376608,6.993218,0.43
67,3,01-11-20,11,01-11-20,3,0.293,0.151321,6.993218,0.293
68,2,01-21,01,01-21,2,0.264,-0.777905,6.11912,0.264
68,2,01-21,21,01-21,2,0.736,4.568115,2.48462,0.736
69,2,01-20,20,01-20,2,0.014,3.061326,2.056034,0.014
69,2,01-20,01,01-20,2,0.986,-9.006457,8.696574,0.986
70,1,21,21,21,1,1,1.517378,3.165569,1
71,2,01-20,01,01-20,2,0.777,-7.157286,7.47079,0.777
71,2,01-20,20,01-20,2,0.223,5.547564,1.064074,0.223
72,2,01-20,01,01-20,2,0.371,-2.081802,7.050443,0.371
72,2,01-20,20,01-20,2,0.629,6.243441,2.217632,0.629
73,2,01-20,20,01-20,2,0.489,5.78036,1.170121,0.489
73,2,01-20,01,01-20,2,0.511,-6.636805,4.506828,0.511
74,2,01-20,01,01-20,2,0.495,-2.550342,6.153923,0.495
74,2,01-20,20,01-20,2,0.505,6.610619,2.497148,0.505
75,3,01-11-20,11,01-11-20,3,0.07,1.753483,6.484894,0.07
75,3,01-11-20,01,01-11-20,3,0.443,-4.228308,6.48499,0.443
75,3,01-11-20,20,01-11-20,3,0.487,8.174276,2.961096,0.487
76,2,01-20,01,01-11-20,2,0.586,-6.355661,4.945125,0.586
76,2,01-20,20,01-11-20,2,0.414,6.197227,-1.65412,0.414
77,3,01-11-20,11,01-11-20,3,0.086,1.362121,6.695242,0.086
77,3,01-11-20,01,01-11-20,3,0.435,-5.249147,6.695263,0.435
77,3,01-11-20,20,01-11-20,3,0.479,7.56916,0.1819,0.479
78,2,01-20,20,01-20,2,0.696,6.035605,0.55143,0.696
78,2,01-20,01,01-20,2,0.304,-2.355209,5.796376,0.304
79,2,01-20,20,01-20,2,0.359,6.003837,0.481038,0.359
79,2,01-20,01,01-20,2,0.641,-6.699941,6.331151,0.641
80,3,01-11-20,20,01-11-20,3,0.178,7.499932,3.721831,0.178
80,3,01-11-20,01,01-11-20,3,0.372,-2.040097,8.632734,0.372
80,3,01-11-20,11,01-11-20,3,0.45,1.432545,8.632731,0.45
81,2,01-20,01,01-20,2,0.425,-3.157707,8.514165,0.425
