1	2	420	4.532114	0.312172
1	2	580	-3.254279	5.452446
2	2	600	1.905255	2.583771
2	2	400	6.337270	-1.415516
3	2	805	-5.408292	5.550713
3	2	195	4.065795	0.104398
4	2	959	6.641227	0.198165
4	2	41	-1.730757	6.231404
5	2	482	-4.171993	5.475669
5	2	518	6.608367	-0.732204
6	3	414	-5.654545	6.245124
6	3	500	6.322701	0.363523
6	3	86	0.673185	6.245124
7	3	380	6.579848	1.578556
7	3	278	1.417435	5.426510
7	3	342	-4.274900	5.426510
8	2	421	6.678538	0.076604
8	2	579	-5.221049	6.404500
9	2	916	6.433605	0.699905
9	2	84	-1.919513	6.017306
10	2	372	4.501622	-1.088483
10	2	628	-1.523029	4.708803
11	3	366	1.690515	0.950728
11	3	336	-4.719473	6.925041
11	3	298	6.217451	0.950728
12	3	127	-1.245690	6.560259
12	3	244	-0.105792	0.244135
12	3	629	6.511477	0.244135
13	2	197	4.539146	0.492421
13	2	803	-7.777342	5.694655
14	2	855	-5.825740	5.660393
14	2	145	5.009315	3.039800
15	1	1000	-8.146534	6.971431
16	2	738	-7.580364	5.332894
16	2	262	4.711719	-0.694239
17	2	798	-6.379135	6.893925
17	2	202	5.798416	0.608302
18	1	1000	6.473325	-0.509661
19	3	503	7.141178	0.674085
19	3	459	-5.175309	5.876320
19	3	38	1.188053	5.876320
20	2	544	-4.014910	6.643384
20	2	456	5.876320	0.367206
21	2	377	-2.191276	6.693286
21	2	623	3.373215	2.756754
22	1	1000	-4.608042	5.908112
23	2	536	-4.634217	6.809038
23	2	464	7.035879	1.682978
24	1	1000	7.189316	-3.637752
25	2	756	-6.150569	4.530131
25	2	244	5.214017	-1.727594
26	2	404	-3.877673	6.862859
26	2	596	7.392874	2.096752
27	1	1000	6.965980	-0.204864
28	2	764	-6.878225	6.109854
28	2	236	4.469528	-0.218439
29	2	542	5.448003	-0.099591
29	2	458	-3.346327	6.406407
30	1	1000	6.938395	-4.565761
31	2	851	-8.183712	6.486631
31	2	149	3.726448	0.632454
32	2	545	-5.151511	5.623476
32	2	455	6.548054	-0.535909
33	2	764	7.937954	-0.352731
33	2	236	-4.016116	6.200901
34	2	904	-7.089116	8.051517
34	2	96	4.624245	1.908382
35	3	476	-5.884957	4.969303
35	3	352	6.201043	-1.049972
35	3	172	0.431535	-1.049972
36	2	686	7.297181	-0.453993
36	2	314	0.710588	-0.453990
37	1	1000	6.433084	-2.236827
38	2	450	-1.475353	6.412172
