parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.58,-3.254279,5.452446,0.58
1,2,01-20,20,01-20,2,0.42,4.532114,0.312172,0.42
2,2,00-20,00,00-20,2,0.6,1.905255,2.583771,0.6
2,2,00-20,20,00-20,2,0.4,6.33727,-1.415516,0.4
3,2,01-20,20,01-20,2,0.195,4.065795,0.104398,0.195
3,2,01-20,01,01-20,2,0.805,-5.408292,5.550713,0.805
4,2,01-20,20,01-20,2,0.959,6.641227,0.198165,0.959
4,2,01-20,01,01-20,2,0.041,-1.730757,6.231404,0.041
5,2,01-20,20,01-10-20,2,0.518,6.608367,-0.732204,0.518
5,2,01-20,01,01-10-20,2,0.482,-4.171993,5.475669,0.482
6,3,01-11-20,20,01-11-20,3,0.5,6.322701,0.363523,0.5
6,3,01-11-20,01,01-11-20,3,0.414,-5.654545,6.245124,0.414
6,3,01-11-20,11,01-11-20,3,0.086,0.673185,6.245124,0.086
7,3,01-11-20,01,01-11-20,3,0.342,-4.2749,5.42651,0.342
7,3,01-11-20,20,01-11-20,3,0.38,6.579848,1.578556,0.38
7,3,01-11-20,11,01-11-20,3,0.278,1.417435,5.42651,0.278
8,2,01-20,01,01-20,2,0.579,-5.221049,6.4045,0.579
8,2,01-20,20,01-20,2,0.421,6.678538,0.076604,0.421
9,2,01-20,20,01-20,2,0.916,6.433605,0.699905,0.916
9,2,01-20,01,01-20,2,0.084,-1.919513,6.017306,0.084
10,2,11-20,11,01-11-20,2,0.628,-1.523029,4.708803,0.628
10,2,11-20,20,01-11-20,2,0.372,4.501622,-1.088483,0.372
11,3,01-10-20,10,01-10-20,3,0.366,1.690515,0.950728,0.366
11,3,01-10-20,01,01-10-20,3,0.336,-4.719473,6.925041,0.336
11,3,01-10-20,20,01-10-20,3,0.298,6.217451,0.950728,0.298
12,3,01-10-20,01,01-10-20,3,0.127,-1.24569,6.560259,0.127
12,3,01-10-20,20,01-10-20,3,0.629,6.511477,0.244135,0.629
12,3,01-10-20,10,01-10-20,3,0.244,-0.105792,0.244135,0.244
13,2,01-20,20,01-20,2,0.197,4.539146,0.492421,0.197
13,2,01-20,01,01-20,2,0.803,-7.777342,5.694655,0.803
14,2,01-21,21,01,2,0.145,5.009315,3.0398,0.145
14,2,01-21,01,01,2,0.855,-5.82574,5.660393,0.855
15,1,01,01,01,1,1,-8.146534,6.971431,1
16,2,01-20,20,01-20,2,0.262,4.711719,-0.694239,0.262
16,2,01-20,01,01-20,2,0.738,-7.580364,5.332894,0.738
17,2,01-20,01,01-20,2,0.798,-6.379135,6.893925,0.798
17,2,01-20,20,01-20,2,0.202,5.798416,0.608302,0.202
18,1,20,20,20,1,1,6.473325,-0.509661,1
19,3,01-11-20,20,01-11-20,3,0.503,7.141178,0.674085,0.503
19,3,01-11-20,11,01-11-20,3,0.038,1.188053,5.87632,0.038
19,3,01-11-20,01,01-11-20,3,0.459,-5.175309,5.87632,0.459
20,2,01-20,20,01-20,2,0.456,5.87632,0.367206,0.456
20,2,01-20,01,01-20,2,0.544,-4.01491,6.643384,0.544
21,2,01-21,21,01-21,2,0.623,3.373215,2.756754,0.623
21,2,01-21,01,01-21,2,0.377,-2.191276,6.693286,0.377
22,1,01,01,01,1,1,-4.608042,5.908112,1
