parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,2,0202-2020,0202,0202-2001-2020,2,0.8,-5.637303,5.514302,-6.77241,6.901982,0.8
1,2,0202-2020,2020,0202-2001-2020,2,0.2,4.925883,-5.775408,4.044604,-4.445758,0.2
2,3,0012-0202-2020,2020,0012-0202-2020,3,0.39,6.184908,-3.342799,5.917115,-1.341848,0.39
2,3,0012-0202-2020,0012,0012-0202-2020,3,0.41,1.383827,-0.126853,1.116065,6.920821,0.41
2,3,0012-0202-2020,0202,0012-0202-2020,3,0.2,-3.93637,5.825795,-4.204196,6.935812,0.2
3,2,0202-2020,0202,0202-2020,2,0.6,-4.27365,6.184908,-5.430908,5.917116,0.6
3,2,0202-2020,2020,0202-2020,2,0.4,7.045791,-0.636484,5.825119,-4.204195,0.4
4,1,0202,0202,0202,1,1,-3.589291,6.585687,-3.339777,6.483548,1
5,2,0202-2020,2020,0202-2020,2,0.13,4.253631,-2.156231,6.159722,-2.960344,0.13
5,2,0202-2020,0202,0202-2020,2,0.87,-7.065836,5.902754,-6.940177,5.157179,0.87
6,2,0202-2020,0202,0012-0202-2020,2,0.29,-4.224823,6.220068,-3.082689,4.253631,0.29
6,2,0202-2020,2020,0012-0202-2020,2,0.71,6.977543,-5.802764,7.118227,-3.779568,0.71
7,2,0202-2020,2020,0021-0202-2020,2,0.34,5.056657,-8.022398,6.2437,-2.14276,0.34
7,2,0202-2020,0202,0021-0202-2020,2,0.66,-5.286349,2.764764,-5.502207,6.38218,0.66
8,2,0202-2020,2020,0202-2020,2,0.13,4.261569,-5.653685,4.807407,-4.15451,0.13
8,2,0202-2020,0202,0202-2020,2,0.87,-7.257071,6.875301,-7.564192,6.358441,0.87
9,2,0202-2020,0202,0202-2020,2,0.25,-6.96584,6.438428,-3.67408,4.300313,0.25
9,2,0202-2020,2020,0202-2020,2,0.75,6.112088,-5.939172,6.816771,-8.387906,0.75
10,2,0202-2020,2020,0202-2020,2,0.12,4.719308,-2.146038,2.846485,-5.768599,0.12
10,2,0202-2020,0202,0202-2020,2,0.88,-5.580284,7.688724,-9.493479,5.934737,0.88
11,3,0120-0202-2020,0120,0120-0202-2020,3,0.01,0.68006200000000006,1.378262,4.784321,0.354942,0.01
11,3,0120-0202-2020,2020,0120-0202-2020,3,0.13,6.02992,-4.419527,5.117671,-4.090383,0.13
11,3,0120-0202-2020,0202,0120-0202-2020,3,0.86,-6.395078,7.045126,-5.002729,6.874893,0.86
12,2,0202-2020,2020,0202-2020,2,0.16,7.045794,-1.857948,5.752447,-4.758321,0.16
12,2,0202-2020,0202,0202-2020,2,0.84,-0.987404,6.184908,-2.079128,5.917115,0.84
13,2,0202-2020,0202,0202-0220-2020,2,0.06,-4.950002,5.565848,-3.252714,4.932458,0.06
13,2,0202-2020,2020,0202-0220-2020,2,0.94,5.445479,-4.980347,6.244432,-4.303636,0.94
14,2,0202-2020,0202,0202-2020,2,0.36,-6.160292,4.492301,-5.850667,5.184744,0.36
14,2,0202-2020,2020,0202-2020,2,0.64,5.86254,-6.324867,6.589668,-1.951211,0.64
15,2,0202-2021,0202,0202-1021,2,0.79,-4.020744,5.917116,-4.96242,7.051815,0.79
15,2,0202-2021,2021,0202-1021,2,0.21,3.79677,-5.263702,6.294305,-0.981383,0.21
16,2,0202-2020,0202,0202-2020,2,0.6,-6.939027,5.902754,-3.961568,5.157179,0.6
16,2,0202-2020,2020,0202-2020,2,0.4,4.253631,-5.353826,6.159722,-2.875927,0.4
17,4,0202-1201-1220-2020,2020,0202-1201-1220-2001-2020,4,0.29,6.610044,-4.019378,6.723561,-6.120301,0.29
17,4,0202-1201-1220-2020,1201,0202-1201-1220-2001-2020,4,0.26,0.49779,6.94523,-2.392012,-0.299056,0.26
17,4,0202-1201-1220-2020,1220,0202-1201-1220-2001-2020,4,0.22,0.528091,2.569865,3.451231,-5.61019,0.22
17,4,0202-1201-1220-2020,0202,0202-1201-1220-2001-2020,4,0.23,-3.510355,6.945946,-2.940539,5.047862,0.23
18,1,0202,0202,0202,1,1,-1.50423,6.278559,-3.894476,7.147931,1
19,3,0202-2021-2022,2022,0202-2021,3,0.82,2.873516,-4.171591,1.595166,3.231202,0.82
