parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,D,basinDiscret
1,3,0003-0303-3030,0003,0003-0300-0303-1030-3030,3,0.176,-5.514029,-3.246083,-3.752803,5.781977,0.176
1,3,0003-0303-3030,0303,0003-0300-0303-1030-3030,3,0.079,-12.090355,3.128775,-10.036699,5.781977,0.079
1,3,0003-0303-3030,3030,0003-0300-0303-1030-3030,3,0.745,5.44753,-13.986877,6.741704,-12.401475,0.745
2,3,0303-0310-3030,0310,0030-0203-0210-0303-0310-1210-1310-3030,3,0.217,-6.133914,7.022049,-1.6826430000000001,-5.874948,0.217
2,3,0303-0310-3030,3030,0030-0203-0210-0303-0310-1210-1310-3030,3,0.718,5.887461,-8.40314,7.133703,-13.606348,0.718
2,3,0303-0310-3030,0303,0030-0203-0210-0303-0310-1210-1310-3030,3,0.065,-10.398,7.025413,-7.896444,4.87984,0.065
3,3,0103-0303-3030,3030,0103-0300-0303-3010-3030,3,0.769,7.38324,-13.986933,6.133314,-9.39828,0.769
3,3,0103-0303-3030,0103,0103-0300-0303-3010-3030,3,0.093,-1.822899,-1.102509,-6.423059,5.366798,0.093
3,3,0103-0303-3030,0303,0103-0300-0303-3010-3030,3,0.138,-5.755686,5.437697,-12.672905,6.030194,0.138
4,4,0303-2303-3003-3030,0303,0303-3030-3300-3320,4,0.318,-6.462537,6.710507,-11.359659,7.816643,0.318
4,4,0303-2303-3003-3030,2303,0303-3030-3300-3320,4,0.059,0.210907,6.681429,-10.440163,2.196556,0.059
4,4,0303-2303-3003-3030,3003,0303-3030-3300-3320,4,0.061,2.369325,-5.330566,-4.332077,2.190646,0.061
4,4,0303-2303-3003-3030,3030,0303-3030-3300-3320,4,0.562,6.653635,-11.737003,6.666493,-8.21302,0.562
5,3,0303-3030-3300,3030,0303-3030-3300-3310,3,0.342,7.072371,-5.393244,6.242695,-7.463387,0.342
5,3,0303-3030-3300,3300,0303-3030-3300-3310,3,0.073,3.735283,1.381432,-3.68055,-1.083394,0.073
5,3,0303-3030-3300,0303,0303-3030-3300-3310,3,0.585,-8.475884,7.133703,-13.115527,5.616993,0.585
6,4,0300-0303-3030-3200,0300,0030-0300-0303-3000-3030-3200,4,0.439,-5.664728,6.979276,-7.413679,-3.120459,0.439
6,4,0300-0303-3030-3200,0303,0030-0300-0303-3000-3030-3200,4,0.129,-10.137214,6.979276,-13.007661,3.128394,0.129
6,4,0300-0303-3030-3200,3200,0030-0300-0303-3000-3030-3200,4,0.052,5.623678,1.198498,-7.2506640000000004,-5.842143,0.052
6,4,0300-0303-3030-3200,3030,0030-0300-0303-3000-3030-3200,4,0.38,6.510699,-9.787358,5.44753,-11.448394,0.38
7,3,0303-3010-3030,3010,0303-2003-3010-3030,3,0.191,6.10106,-1.903946,-1.0464309999999999,-10.199285,0.191
7,3,0303-3010-3030,3030,0303-2003-3010-3030,3,0.23,6.101062,-7.314937,5.117057,-10.526659,0.23
7,3,0303-3010-3030,0303,0303-2003-3010-3030,3,0.579,-8.173176,7.036179,-10.049824,6.565549,0.579
8,5,0300-0303-1003-3003-3030,3003,0100-0103-0300-0303-1003-3000-3003-3030,5,0.104,4.422965,-4.659315,-7.55152,3.395358,0.104
8,5,0300-0303-1003-3003-3030,3030,0100-0103-0300-0303-1003-3000-3003-3030,5,0.486,7.016022,-9.786504,4.398746,-7.936792,0.486
8,5,0300-0303-1003-3003-3030,1003,0100-0103-0300-0303-1003-3000-3003-3030,5,0.063,-1.209312,-1.282162,-7.576335,5.239271,0.063
8,5,0300-0303-1003-3003-3030,0300,0100-0103-0300-0303-1003-3000-3003-3030,5,0.159,-5.205009,6.54418,-6.015586,-0.974421,0.159
8,5,0300-0303-1003-3003-3030,0303,0100-0103-0300-0303-1003-3000-3003-3030,5,0.188,-7.811563,6.544233,-12.633327,5.274587,0.188
9,3,0303-3030-3200,3200,0303-2003-2203-3010-3030-3200,3,0.095,5.362765,1.297988,-5.168209,-4.527622,0.095
9,3,0303-3030-3200,0303,0303-2003-2203-3010-3030-3200,3,0.715,-11.740546,5.996373,-10.984625,7.133369,0.715
9,3,0303-3030-3200,3030,0303-2003-2203-3010-3030-3200,3,0.19,6.098586,-3.760498,6.184183,-9.008769,0.19
10,3,0303-3003-3030,3030,0003-0032-0132-0303-3030,3,0.32,4.052742,-10.554544,5.887505,-7.760824,0.32
10,3,0303-3003-3030,0303,0003-0032-0132-0303-3030,3,0.44,-9.915235,5.732424,-10.52803,6.509534,0.44
10,3,0303-3003-3030,3003,0003-0032-0132-0303-3030,3,0.24,0.663257,-1.309251,-5.443339,5.346747,0.24
11,2,0303-3030,3030,0303-3030,2,0.329,6.242695,-6.909962,6.599327,-6.993342,0.329
11,2,0303-3030,0303,0303-3030,2,0.671,-9.303287,5.616993,-12.791104,6.087037,0.671
12,3,0303-3003-3030,3030,0303-3030-3300,3,0.882,7.190951,-8.595063,6.516477,-12.297879,0.882
12,3,0303-3003-3030,3003,0303-3030-3300,3,0.026,0.961061,-4.329922,-5.058535,3.6267,0.026
12,3,0303-3003-3030,0303,0303-3030-3300,3,0.092,-5.899289,8.097258,-8.912064,5.785916,0.092
13,3,0303-0330-3030,3030,0030-0302-0303-3010-3030,3,0.205,5.118571,-8.250109,5.667284,-11.280859,0.205
13,3,0303-0330-3030,0330,0030-0302-0303-3010-3030,3,0.022,-3.727022,1.395307,2.21776,-4.130415,0.022
13,3,0303-0330-3030,0303,0030-0302-0303-3010-3030,3,0.773,-12.233495,7.465997,-12.769545,6.918335,0.773
14,4,0303-0330-3003-3030,0330,0303-0330-3003-3023-3030,4,0.095,-3.429037,6.711188,2.361304,-3.608834,0.095
14,4,0303-0330-3003-3030,0303,0303-0330-3003-3023-3030,4,0.451,-9.525803,7.387849,-10.217122,6.57564,0.451
14,4,0303-0330-3003-3030,3003,0303-0330-3003-3023-3030,4,0.065,5.215851,-4.25267,-3.141335,1.428295,0.065
14,4,0303-0330-3003-3030,3030,0303-0330-3003-3023-3030,4,0.389,8.097258,-4.929022,6.252348,-10.317375,0.389
15,4,0303-3003-3030-3300,3030,0303-0320-0322-2303-3003-3030-3300-3320,4,0.343,7.816643,-8.825677,6.535762,-9.827332,0.343
15,4,0303-3003-3030-3300,3300,0303-0320-0322-2303-3003-3030-3300-3320,4,0.163,2.685331,3.775202,-4.935915,-3.203221,0.163
15,4,0303-3003-3030-3300,0303,0303-0320-0322-2303-3003-3030-3300-3320,4,0.411,-5.927872,7.643772,-11.003014,7.502494,0.411
15,4,0303-3003-3030-3300,3003,0303-0320-0322-2303-3003-3030-3300-3320,4,0.083,5.747106,-2.778409,-5.302985,2.999644,0.083
16,3,0033-0303-3030,3030,0033-0233-0303-3030,3,0.318,6.544022,-9.853015,6.634225,-8.625463,0.318
16,3,0033-0303-3030,0033,0033-0233-0303-3030,3,0.554,-2.867962,-5.506778,5.597828,0.559495,0.554
16,3,0033-0303-3030,0303,0033-0233-0303-3030,3,0.128,-9.327719,7.566556,-7.943377,6.904788,0.128
17,5,0003-0303-3000-3003-3030,3003,0003-0303-3000-3003-3030,5,0.315,1.45577,-3.13042,-8.89757,2.176728,0.315
17,5,0003-0303-3000-3003-3030,3000,0003-0303-3000-3003-3030,5,0.274,5.95735,-7.620983,-3.657691,-3.127808,0.274
17,5,0003-0303-3000-3003-3030,0003,0003-0303-3000-3003-3030,5,0.153,-4.722763,-1.734275,-9.421219,6.376717,0.153
