Phase,Count,Frequency
0003-0013-0030-0303-3030,1,1e-4
0003-0013-0303-0330-3030,1,1e-4
0003-0013-0303-1003-1013-3003-3030,1,1e-4
0003-0013-0303-2003-2013-3030,1,1e-4
0003-0013-0303-3003-3013-3030,3,3e-4
0003-0013-0303-3003-3030,1,1e-4
0003-0013-0303-3030,9,9e-4
0003-0013-0303-3030-3300,1,1e-4
0003-0013-3030,2,2e-4
0003-0023-0030-0303-3002-3030,1,1e-4
0003-0023-0030-0303-3030,1,1e-4
0003-0023-0031-0033-0303-0331-3030,1,1e-4
0003-0023-0031-0303,1,1e-4
0003-0023-0303-0320-3030,1,1e-4
0003-0023-0303-0330-3030,1,1e-4
0003-0023-0303-1003-1023-3030,1,1e-4
0003-0023-0303-1300-3030,1,1e-4
0003-0023-0303-3003-3023-3030,2,2e-4
0003-0023-0303-3003-3023-3031,1,1e-4
0003-0023-0303-3003-3030,1,1e-4
0003-0023-0303-3003-3030-3032,1,1e-4
0003-0023-0303-3030,11,0.0011
0003-0023-3003-3023-3030,1,1e-4
0003-0023-3030,1,1e-4
0003-0030-0032-0303,1,1e-4
0003-0030-0032-0303-3030,1,1e-4
0003-0030-0033-0303-3030,7,7e-4
0003-0030-0203-3030,1,1e-4
0003-0030-0303-3000-3030,1,1e-4
0003-0030-0303-3003-3030,1,1e-4
0003-0030-0303-3030,21,0.0021
0003-0030-3030,1,1e-4
0003-0031-0033-0303-3003-3030,1,1e-4
0003-0031-0303-0331-3003-3030,1,1e-4
0003-0031-0303-3030,5,5e-4
0003-0032-0203-3030,1,1e-4
0003-0032-0303-3030,5,5e-4
0003-0032-3030,1,1e-4
0003-0033-0103-3030,1,1e-4
0003-0033-0203-3030,1,1e-4
0003-0033-0300-0303-3030,2,2e-4
0003-0033-0303-1003-3030,3,3e-4
0003-0033-0303-1031-3030,1,1e-4
0003-0033-0303-2003-3030,2,2e-4
0003-0033-0303-2300-3003-3030,1,1e-4
0003-0033-0303-3003-3030,20,0.002
0003-0033-0303-3003-3030-3032,1,1e-4
0003-0033-0303-3003-3030-3300,1,1e-4
0003-0033-0303-3003-3031,1,1e-4
0003-0033-0303-3003-3033,2,2e-4
0003-0033-0303-3010-3030,1,1e-4
0003-0033-0303-3030,50,0.005
0003-0033-0303-3030-3033,1,1e-4
0003-0033-0303-3031,1,1e-4
0003-0033-3003-3030,2,2e-4
0003-0033-3030,2,2e-4
0003-0103-3003-3030,1,1e-4
0003-0203-3000-3030,1,1e-4
0003-0203-3003-3030,1,1e-4
0003-0203-3030,3,3e-4
0003-0300-0303-0330-3030,1,1e-4
0003-0300-0303-3000-3030,1,1e-4
0003-0300-0303-3030,8,8e-4
0003-0301-0303-0330-3030,1,1e-4
0003-0301-0303-3000-3030,1,1e-4
0003-0301-0303-3030,2,2e-4
0003-0303-0330-3003-3030-3032,1,1e-4
0003-0303-0330-3030,5,5e-4
0003-0303-1003-3030,2,2e-4
0003-0303-1030-3030,3,3e-4
0003-0303-1031-3030,1,1e-4
0003-0303-1303-2003-3000-3030,1,1e-4
0003-0303-1330-3000-3030-3300,1,1e-4
0003-0303-2003-3002-3030,1,1e-4
0003-0303-2003-3030,5,5e-4
0003-0303-2300-3030,1,1e-4
0003-0303-3000-3001-3030,1,1e-4
0003-0303-3000-3003,1,1e-4
0003-0303-3000-3003-3030,4,4e-4
0003-0303-3000-3030,18,0.0018
0003-0303-3000-3030-3200,1,1e-4
0003-0303-3000-3200,1,1e-4
0003-0303-3001-3030,1,1e-4
0003-0303-3002-3003-3030,1,1e-4
0003-0303-3002-3030,4,4e-4
0003-0303-3003,1,1e-4
0003-0303-3003-3010-3030,1,1e-4
0003-0303-3003-3030,33,0.0033
0003-0303-3003-3030-3300,2,2e-4
0003-0303-3003-3031,2,2e-4
0003-0303-3010-3030,4,4e-4
0003-0303-3012-3030,1,1e-4
0003-0303-3013-3030,1,1e-4
0003-0303-3020-3030,2,2e-4
0003-0303-3030,167,0.0167
0003-0303-3030-3032,2,2e-4
0003-0303-3030-3300,1,1e-4
0003-0303-3031,1,1e-4
0003-1003-3030,1,1e-4
0003-2003-3030,2,2e-4
0003-3000-3030,2,2e-4
0003-3001-3030,2,2e-4
0003-3003-3030,4,4e-4
0003-3030,10,0.001
0010-0030-0300-0303-3010-3030,1,1e-4
0013-0023-0303-0330-3030,1,1e-4
0013-0030-0303,1,1e-4
0013-0030-0303-0310-0330-3030,1,1e-4
0013-0030-0303-0330-3030,1,1e-4
0013-0030-0303-3030,4,4e-4
0013-0031-0303-3030,1,1e-4
0013-0032-0303-3013-3030,1,1e-4
0013-0032-0303-3030,1,1e-4
0013-0033-0133-0303-3030,1,1e-4
0013-0033-0303-0310-1030-3030,1,1e-4
0013-0033-0303-2310-3030,1,1e-4
0013-0033-0303-3011-3030,1,1e-4
0013-0033-0303-3013-3030-3033,1,1e-4
0013-0033-0303-3013-3030-3302-3303,1,1e-4
0013-0033-0303-3030,10,0.001
0013-0033-0303-3030-3031,1,1e-4
0013-0033-0313-0333,1,1e-4
0013-0213-0230-0303-3030,1,1e-4
0013-0300-0303-3030,1,1e-4
0013-0301-0303-3030,1,1e-4
0013-0303-0313-3030,1,1e-4
0013-0303-0330-1013-3030,1,1e-4
0013-0303-1013-3030,2,2e-4
0013-0303-1030-3030,2,2e-4
0013-0303-1033-3030,1,1e-4
0013-0303-2013-3030,1,1e-4
0013-0303-3013-3030,4,4e-4
0013-0303-3030,21,0.0021
0013-0303-3030-3031,1,1e-4
0013-0303-3030-3300,1,1e-4
0013-0303-3030-3300-3303,1,1e-4
0013-0313-3030,1,1e-4
0013-3013-3031,1,1e-4
0023-0030-0033-0303-0330-3030,1,1e-4
0023-0030-0303-0330-3030,1,1e-4
0023-0030-0303-3030,6,6e-4
0023-0031-0303-3031,1,1e-4
0023-0033-0303-0320-3030,1,1e-4
0023-0033-0303-3030,4,4e-4
0023-0103-0303-3003-3023-3030,1,1e-4
0023-0103-0303-3023-3030,1,1e-4
0023-0103-0303-3030,1,1e-4
0023-0123-0303-3023-3030,1,1e-4
0023-0203-0303-3030,1,1e-4
0023-0300-0303-0320-3030,1,1e-4
0023-0300-0303-3000-3030,1,1e-4
0023-0300-0303-3030,2,2e-4
0023-0300-0303-3030-3300,1,1e-4
0023-0303,2,2e-4
0023-0303-0313-3030,2,2e-4
0023-0303-0320-3030,1,1e-4
0023-0303-0323-3030,1,1e-4
0023-0303-0330-1030-3030,1,1e-4
0023-0303-0330-2023-2300-2330-3030,1,1e-4
0023-0303-0330-3023-3030,1,1e-4
0023-0303-0330-3030,3,3e-4
0023-0303-1023-3030,3,3e-4
0023-0303-1030-3030,2,2e-4
0023-0303-2003-2023-3030,1,1e-4
0023-0303-2023-3003-3030-3203,1,1e-4
0023-0303-2023-3031,1,1e-4
0023-0303-2300-3030,1,1e-4
0023-0303-2303-3003-3023-3030,1,1e-4
0023-0303-3000-3003-3023-3030,1,1e-4
0023-0303-3000-3020,1,1e-4
0023-0303-3002-3030,4,4e-4
0023-0303-3002-3030-3202,1,1e-4
0023-0303-3003-3010-3023-3030,1,1e-4
0023-0303-3003-3023,1,1e-4
0023-0303-3003-3023-3030,6,6e-4
0023-0303-3003-3023-3030-3033,1,1e-4
0023-0303-3003-3030,6,6e-4
0023-0303-3003-3030-3300,1,1e-4
0023-0303-3012-3023-3030,1,1e-4
0023-0303-3023-3030,5,5e-4
0023-0303-3030,39,0.0039
0023-0303-3030-3031,1,1e-4
0023-0303-3030-3033,1,1e-4
0023-0303-3030-3200,1,1e-4
0023-0303-3030-3300,7,7e-4
0023-0303-3030-3310,1,1e-4
0023-0303-3031,1,1e-4
0023-0313-3030,1,1e-4
0030-0031-0033-0303-3030,1,1e-4
0030-0031-0303,1,1e-4
0030-0031-0303-0313-3030,1,1e-4
0030-0031-0303-3030,8,8e-4
0030-0032-0303,1,1e-4
0030-0032-0303-0310-0330-0332,1,1e-4
0030-0032-0303-0330-0332-3030,2,2e-4
0030-0032-0303-0330-3002-3030,1,1e-4
0030-0032-0303-0330-3030,1,1e-4
0030-0032-0303-3000-3002-3030,1,1e-4
0030-0032-0303-3030,7,7e-4
0030-0033-0130-0133-0303-3030,1,1e-4
0030-0033-0130-0133-0303-3030-3200,1,1e-4
0030-0033-0130-0133-0303-3030-3300,1,1e-4
0030-0033-0230-0233-0303-3030,2,2e-4
0030-0033-0230-0300-0303,1,1e-4
0030-0033-0230-0303,1,1e-4
0030-0033-0230-0303-3030,3,3e-4
0030-0033-0230-0303-3030-3202,1,1e-4
0030-0033-0300-0303-3030,2,2e-4
0030-0033-0303,2,2e-4
0030-0033-0303-0310-3030,1,1e-4
0030-0033-0303-0320-2030,1,1e-4
0030-0033-0303-0323-3030,3,3e-4
0030-0033-0303-0330-0333-3030,1,1e-4
0030-0033-0303-0330-3003-3030,1,1e-4
0030-0033-0303-0330-3030,12,0.0012
0030-0033-0303-0333-3030,1,1e-4
0030-0033-0303-3003-3030,1,1e-4
0030-0033-0303-3030,50,0.005
0030-0033-0303-3030-3032,1,1e-4
0030-0033-0303-3030-3300,1,1e-4
0030-0033-0313-0330-0333-3030,1,1e-4
0030-0033-0313-0330-3030,2,2e-4
0030-0033-0330-0333-3030,1,1e-4
0030-0033-0333-3030,1,1e-4
0030-0033-3030,3,3e-4
0030-0103-0303-3000-3030,1,1e-4
0030-0103-0303-3030,2,2e-4
0030-0130-0133-0303-3030,1,1e-4
0030-0130-0233-0303-3030,1,1e-4
0030-0130-0303-0330-3030,1,1e-4
0030-0130-0303-1030,1,1e-4
0030-0130-0303-3030,5,5e-4
0030-0132-0303-0330,1,1e-4
0030-0133-0303-3030,1,1e-4
0030-0230-0300-0303-3030,1,1e-4
0030-0230-0303-0313-1230-3030,1,1e-4
0030-0230-0303-3030,7,7e-4
0030-0230-0303-3030-3200,1,1e-4
0030-0230-0303-3030-3230,1,1e-4
0030-0300-0303,1,1e-4
0030-0300-0303-0310-3030,1,1e-4
0030-0300-0303-0320-3030,1,1e-4
0030-0300-0303-0330-3030,4,4e-4
0030-0300-0303-3000-3030,2,2e-4
0030-0300-0303-3030,17,0.0017
0030-0301-0303,1,1e-4
0030-0301-0303-0330-3030,1,1e-4
0030-0301-0303-3030,4,4e-4
0030-0302-0303-3030,1,1e-4
0030-0303,15,0.0015
0030-0303-0310-0330-3030,2,2e-4
0030-0303-0313-0330-3030,1,1e-4
0030-0303-0313-0330-3130,1,1e-4
0030-0303-0320-3000-3030,1,1e-4
0030-0303-0320-3030,4,4e-4
0030-0303-0323-0330,1,1e-4
0030-0303-0323-3030,1,1e-4
0030-0303-0330,2,2e-4
0030-0303-0330-3003-3030,1,1e-4
0030-0303-0330-3030,40,0.004
0030-0303-0331-3030,1,1e-4
0030-0303-1030,1,1e-4
0030-0303-2010-2030,1,1e-4
0030-0303-3000-3030,13,0.0013
0030-0303-3000-3030-3300,1,1e-4
0030-0303-3001-3030,1,1e-4
0030-0303-3002-3030,2,2e-4
0030-0303-3003-3030,2,2e-4
0030-0303-3010-3030,1,1e-4
0030-0303-3030,139,0.0139
0030-0303-3030-3200,2,2e-4
0030-0303-3030-3300,1,1e-4
0030-0313-3030,1,1e-4
0030-3030,2,2e-4
0031-0032-0303-0332-3030,1,1e-4
0031-0033-0131-0133-0303-3003-3030-3033,1,1e-4
0031-0033-0131-0303-1033-3030,1,1e-4
0031-0033-0231-0233-0303-3001-3030,1,1e-4
0031-0033-0231-0233-0303-3030,2,2e-4
0031-0033-0301-0303-3030,1,1e-4
0031-0033-0303-0331-3030,4,4e-4
0031-0033-0303-1033-3030,1,1e-4
0031-0033-0303-2003-3030,1,1e-4
0031-0033-0303-3003-3030,1,1e-4
0031-0033-0303-3030,9,9e-4
0031-0033-3030,1,1e-4
0031-0131-0303-3030,3,3e-4
0031-0303-0331-1033-3030,1,1e-4
0031-0303-0331-3003-3030,2,2e-4
0031-0303-0331-3030,4,4e-4
0031-0303-2031-3030,1,1e-4
0031-0303-3000-3030,1,1e-4
0031-0303-3003-3030,2,2e-4
0031-0303-3030,22,0.0022
0031-0303-3030-3100-3300,1,1e-4
0031-0303-3030-3300,1,1e-4
0032-0033-0303-0332-3030,1,1e-4
0032-0033-0303-3030,6,6e-4
0032-0033-0333-3030,1,1e-4
0032-0132-0303-0330-3030,1,1e-4
0032-0132-0303-3030,3,3e-4
0032-0230-0232-0303-3030,1,1e-4
0032-0232-0303-0320-3030-3320,1,1e-4
0032-0232-0303-1230-2032-3030,1,1e-4
