21.644,1.074	0.327,94.421
85.036,1.832	1.100,43.030
169.450,0.990	3.113,74.270
34.548,0.128	0.408,8.586
151.349,0.594
97.016,1.512	4.433,24.597
31.343,1.514	1.237,68.876
8.421,85.447
56.778,1.499	3.205,111.872
40.481,2.523	3.784,116.365
125.189,5.484	1.619,128.818
162.167,0.871	1.625,71.123
36.897,5.132	4.742,117.305
154.697,3.528
75.433,0.909	3.060,71.254
130.009,0.388	2.839,33.850
52.298,1.320	0.651,125.984
82.932,0.916	3.203,87.733
79.059,1.275	0.880,85.387
0.935,108.827
71.507,1.816	1.176,154.649
120.748,1.039	2.947,54.836
0.071,39.770
63.588,4.310	2.730,124.278
60.175,1.868	0.760,145.052
53.898,3.499	0.803,136.376
0.109,60.066
105.474,4.885	20.175,115.304
35.219,11.347	0.525,91.310
183.616,0.079
30.468,0.707	1.074,68.176
30.873,3.112	0.735,167.462
66.896,0.779	0.936,52.447
0.510,265.311
72.374,0.117
60.291,0.785	1.213,39.901
0.176,23.721
0.902,89.966
244.064,0.459
2.001,215.352
132.236,1.521	1.929,123.760
71.391,5.829	4.706,316.110
1.228,208.339
76.298,3.999
0.202,8.539
36.558,2.433	0.633,156.847
339.302,1.153
79.936,13.078	5.592,339.302
114.245,3.067	1.731,291.099
51.278,0.988	0.534,60.053
42.062,0.979	0.592,96.519
43.543,3.610	1.259,262.301
29.323,0.786	0.658,35.776
63.483,1.390
9.562,114.516
75.872,3.244	1.181,200.799
14.863,7.874	0.259,112.018
41.651,13.480	0.753,103.226
330.331,1.069	4.171,70.557
19.521,0.056	0.680,4.342
209.161,0.424
97.961,4.685	1.144,87.965
205.792,0.542	3.364,50.155
117.737,3.098	1.350,164.162
0.157,85.336
46.344,0.436	5.704,22.588
80.429,1.971	24.289,121.009
140.574,0.032	2.490,3.077
132.120,4.171	2.793,108.115
133.686,1.572
192.595,0.740
52.967,2.898	0.814,181.675
180.410,1.669	2.159,67.230
2.413,237.262
0.087,78.167
44.016,11.681	0.458,82.667
71.270,0.339
58.592,0.258
239.958,9.995	3.479,85.126
104.314,1.689	2.550,108.772
122.283,6.904	3.172,87.154
103.308,1.338	2.923,100.171
93.140,1.842	2.143,65.753
51.088,0.836	0.534,82.189
0.563,95.948
71.994,2.158	0.906,161.704
335.745,2.153	5.690,84.998
52.877,9.210	1.243,24.103
80.990,0.133
176.889,10.836	13.601,88.413
2.439,13.193
185.760,9.555	3.045,690.206
83.159,1.443	1.636,121.991
7.080,120.067
187.998,0.543	4.667,44.989
135.774,1.622	1.387,117.181
28.335,0.772	6.617,62.559
379.473,1.577
50.050,0.943	0.521,88.326
2.334,108.853
3.491,333.402
132.979,5.713	6.000,408.283
53.632,0.301
57.158,4.094	0.717,135.656
404.791,0.747
2.167,269.772
76.854,0.408	0.902,38.368
3.153,407.095
165.308,0.718
200.838,1.532	2.553,115.907
100.831,0.851	1.463,79.660
65.525,1.011	2.149,71.279
50.432,1.501	0.848,125.100
36.532,4.032
43.931,1.975	0.798,144.131
29.281,1.265	5.201,71.554
321.808,2.178
40.064,1.628	0.740,139.616
1.760,152.029
0.320,63.979
53.495,0.047
0.904,340.408
214.599,0.384	2.748,32.739
1.210,106.232
411.977,0.455
234.685,0.291	2.395,23.481
9.532,17.272
19.943,9.104	0.213,95.440
24.708,1.145	0.330,83.924
124.410,7.595	6.036,321.198
136.009,1.439	5.141,55.180
